voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_3 transport over barrier 4,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-4.088145200630546e-08,-0.12610931781091494,-0.0030257958542279084,2.717202296816324e-05,-150,26937781726.184345,6.195351973115194e-09,26937781726.184345,4.3480631678524769e+18,5.6957476276356525e+17,4.279403101922763e-05,4.108849843557829e-05,0.00012492427111070515,2.006988639714416e-11,1.541174927414896e-05,3.7446378297603007e-07,1.2648653869811106e-05,0.00019466350155967013,-150,-4.08792290822528e-08,-4.088145200630546e-08,-4.089047339824666e-08,-4.089905045589262e-08,-4.089929896864994e-08,-0.12611477635800838,-0.12610931781091494,-0.12609022844662832,-0.12607198232698916,-0.1260731071997725,-0.00302959606051445,-0.0030257958542279084,-0.003007313578564208,-0.0029890645044252854,-0.002988507562078872,4.146863841294363e-05,2.717202296816324e-05,-2.9315133149090955e-05,-8.345563269776153e-05,-8.33848639132384e-05
-140,-3.169578535931188e-08,-0.09761446647462435,-0.0026882537131314166,3.292117353748958e-05,-140,25929640519.767014,5.7190306780013339e-09,25929640519.767014,4.5339222640485663e+18,1.8825003948746902e+17,2.7058179111028036e-05,3.551433070151386e-05,9.179234260139985e-05,1.5401253345585086e-11,1.3805809569402014e-05,7.007671330272315e-07,9.6165835215893793e-06,0.00014634113489504996,-140,-3.169513627114256e-08,-3.169578535931188e-08,-3.170282646275775e-08,-3.170980857299323e-08,-3.171053752448815e-08,-0.09761674888432026,-0.09761446647462435,-0.09760190216729825,-0.09758969070520923,-0.09759078253773623,-0.0026932768523693085,-0.0026882537131314166,-0.0026733795184554765,-0.002658402059243893,-0.0026577625216677946,3.974102104623107e-05,3.292117353748958e-05,-9.05620942204255e-06,-5.054825578438162e-05,-5.2051321555168784e-05
-130,-2.1618010863709698e-08,-0.06647430962038925,-0.002079852387396386,4.229179501846867e-05,-130,24993116401.643517,5.2793307043496763e-09,24993116401.643517,4.734144875798654e+18,2.5667862460817357e+17,2.300146206835052e-05,2.3946790763610358e-05,6.460626165838114e-05,9.761320358198428e-12,1.3304168853371718e-05,1.346647673319984e-06,6.9921137291997461e-06,0.00010653502640077106,-130,-2.161744734242336e-08,-2.1618010863709698e-08,-2.1622771393091087e-08,-2.162720866278156e-08,-2.162692698449382e-08,-0.06647570617496967,-0.06647430962038925,-0.06646388680201198,-0.06645339970790055,-0.06645270471290132,-0.0020821262151002884,-0.002079852387396386,-0.0020692861439783883,-0.0020584587130515913,-0.002058179424336678,4.6584068963758796e-05,4.229179501846867e-05,1.1727773217506954e-05,-1.8022192694622355e-05,-1.797768633426955e-05
-120,-1.212675467634908e-08,-0.037255745628499426,-0.0013062345005891984,6.00655119117539e-05,-120,24124394680.129932,4.8734364711660573e-09,24124394680.129932,4.9501814218494853e+18,79961460731001072.0,1.560381588205928e-05,1.4964523102920044e-05,4.27480124568398e-05,7.0767133140784096e-12,1.2841128550234344e-05,1.7602837911884649e-06,6.1824582408816984e-06,8.3215534975829649e-05,-120,-1.2126864275902968e-08,-1.212675467634908e-08,-1.2129797413970909e-08,-1.2133831389663158e-08,-1.2133145328684569e-08,-0.03725422918796539,-0.037255745628499426,-0.0372485441275785,-0.037241941329910086,-0.03724014181261737,-0.0013069473206996918,-0.0013062345005891984,-0.001300051462749252,-0.00129252131326668,-0.0012919827975967717,5.8563410415838665e-05,6.00655119117539e-05,4.027580785789797e-05,1.7317499454914103e-05,1.738998830536076e-05
-110,-2.271046785874789e-09,-0.007042586468742229,-0.00026924475241685286,8.90478403476935e-05,-110,23319947228.481285,4.4987488696101896e-09,23319947228.481285,5.1836517005897964e+18,33252735032586684.0,1.8571409782452974e-05,1.050826750248696e-05,3.1284691097126826e-05,3.724188870469483e-12,1.7112035701052159e-05,6.7588225603436456e-06,6.7097366838377e-06,6.93086351720363e-05,-110,-2.270614531729548e-09,-2.271046785874789e-09,-2.2717088885538484e-09,-2.2743387206000173e-09,-2.27332124215296e-09,-0.007043512538075447,-0.007042586468742229,-0.007032069819160824,-0.007027113502767954,-0.007024941128292994,-0.00026726722717285156,-0.00026924475241685286,-0.0002675757044698912,-0.00026101362806321547,-0.0002587364849143659,9.033425487801537e-05,8.90478403476935e-05,7.563017903045033e-05,5.91848592464488e-05,5.904956378088855e-05
-100,-4.179047236045835e-09,-0.012910195509903133,-0.0005365266297303606,0.000135240235361835,-100,22576513148.722237,4.1528686198255666e-09,22576513148.722237,5.4363658510512957e+18,19546842733015620.0,3.326553269289434e-06,7.840827672607378e-06,2.399253100528038e-05,5.569028525791716e-12,2.6393310476838591e-05,6.495314192165136e-06,6.919361242336123e-06,7.3723327103958624e-05,-100,-4.179574105744564e-09,-4.179047236045835e-09,-4.1811086532063475e-09,-4.184616264571627e-09,-4.183531922858062e-09,-0.012909039855003357,-0.012910195509903133,-0.012906868956633843,-0.012907461673834802,-0.012909387199215416,-0.0005354844033718109,-0.0005365266297303606,-0.0005330717613105662,-0.0005287722144244475,-0.0005286858020577532,0.00013191905498962414,0.000135240235361835,0.00012375236161388248,0.00011124770435655461,0.00011651436098691903
-90,-2.5744201940187534e-07,-0.786711450011353,-0.03393887568017817,0.00017895463709959345,-90,21891080915.669888,3.8335809073570868e-09,21891080915.669888,5.7103479604821596e+18,32538851472226728.0,3.2174430089071393e-06,2.2022363613191653e-06,6.023947662791413e-06,1.6001091367348208e-12,4.0615428229823289e-05,1.1665966511465019e-05,4.7807074404633123e-06,5.627450427303679e-05,-90,-2.574416823125666e-07,-2.5744201940187534e-07,-2.5744282462298504e-07,-2.5744315615874914e-07,-2.5744328242170335e-07,-0.7867146674543619,-0.786711450011353,-0.7867131115635857,-0.7867135747543004,-0.7867131498296658,-0.033939043059945107,-0.03393887568017817,-0.033939875138457865,-0.03394107791653949,-0.033940018610870315,0.00018330785897045993,0.00017895463709959345,0.00017860274397235587,0.0001786325679098923,0.00017728391130766852
-80,-1.5573301649282596e-07,-0.47600225705537014,-0.020629514463507803,0.0002589103769306234,-80,21260871891.649879,3.5388412007770387e-09,21260871891.649879,6.0078626548661002e+18,1.5211221503080819e+17,2.0864245016127825e-06,3.968096466681892e-06,3.3421717666172425e-06,1.2912264870524488e-12,5.7527502013671017e-05,1.1340431590469384e-05,4.2317704810577124e-06,4.1492186971326891e-05,-80,-1.5573389172388136e-07,-1.5573301649282596e-07,-1.557326004973943e-07,-1.5573287284065897e-07,-1.5573329835562358e-07,-0.47600434347987175,-0.47600225705537014,-0.47600277978926897,-0.47600352002183527,-0.4760030098759671,-0.020630227401852608,-0.020629514463507803,-0.020630717714084312,-0.02063219859140656,-0.020633482559974485,0.0002586215881595944,0.0002589103769306234,0.00026133309888820566,0.0002619637599262116,0.00026076752417036886
-70,-1.3376536651363417e-07,-0.4092735740559874,-0.017167290337965824,0.0003623174970234343,-70,20683325110.822395,3.266762159703795e-09,20683325110.822395,6.3314450516035738e+18,1.1142157142848603e+17,9.22341092246537e-06,5.114969098940492e-06,7.4515924327501625e-06,2.4400397156380696e-12,7.901287523387925e-05,1.1045768311871274e-05,6.9807095527045746e-06,6.7246690656078226e-05,-70,-1.3376292647391853e-07,-1.3376536651363417e-07,-1.3376523245643808e-07,-1.3376527201746435e-07,-1.3376437048424926e-07,-0.4092699121683836,-0.4092735740559874,-0.40927624492906034,-0.40927913557930606,-0.4092783584742392,-0.017167534679174423,-0.017167290337965824,-0.017162419710075483,-0.017162671703953237,-0.017166407274436826,0.00036639338462952437,0.0003623174970234343,0.0003629714618818003,0.00036586463520168214,0.0003697690894561845
-60,-1.0369392095206885e-07,-0.31790618220111355,-0.012457282937248237,0.0004958693873754576,-60,20156083239.809647,3.0156015493798828e-09,20156083239.809647,6.6839345018755779e+18,96037306053022096.0,4.079424797964748e-06,1.0867904055959776e-05,7.240843878647779e-06,1.061183594772547e-12,0.00010423705336898717,1.0780839500279245e-05,6.7786614288973072e-06,7.2491415204412025e-05,-60,-1.0369360792629189e-07,-1.0369392095206885e-07,-1.0369445719633314e-07,-1.0369414300551727e-07,-1.0369339601273836e-07,-0.31790457107126713,-0.31790618220111355,-0.31790527421981096,-0.31790582366142994,-0.3179021027763156,-0.01246250607073307,-0.012457282937248237,-0.012453847331926227,-0.012452940776090753,-0.01245163816667711,0.0004978468085940437,0.0004958693873754576,0.0004915699321750289,0.0004926467164001658,0.000490605964715396
