voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_3 transport over barrier 4,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-3.2880328348820614e-10,-0.0001765313427313231,-1.0151928345077858e-06,-0.0006242926772916849,-150,139993421846691.64,4.0480502768481963e-05,139993421846691.64,3.4582925673465262e+18,1.7091034905233536e+18,0.00014695322315128045,0.00010902296152579133,0.00011339169392944257,5.4156294669474845e-11,-0.0001661575311112828,-0.029005682991501077,0.00012393929485071239,0.00028699509562832591,-150,-3.277032718824953e-10,-3.2880328348820614e-10,-3.068485341608014e-10,-3.6100482883027625e-10,-3.2477526741508945e-10,-0.00016098526523689038,-0.0001765313427313231,-0.00019443035125732422,-0.00019450634390612287,-0.00030793848838817084,1.8467671139325116e-05,-1.0151928345077858e-06,-1.8256314433529042e-06,-1.0933645782824986e-06,0.00010719733008243843,-0.0006466687372890245,-0.0006242926772916849,-0.0005718339438570592,-0.0006852256377865018,-0.0006803215947002172
-140,-2.0315956171115253e-10,-4.9612037400947884e-05,3.251461111902467e-07,-0.00040650848635155785,-140,131541897433013.58,5.9288801604259735e-05,131541897433013.58,2.2186634553861965e+18,5.1130998626562406e+18,3.326598458479324e-05,1.091774178544604e-05,3.902075380150631e-05,2.0547875771037038e-11,-2.791776289566561e-05,-0.028283713877502531,2.9180777535263139e-05,7.4285112030308273e-05,-140,-2.141711033732103e-10,-2.0315956171115253e-10,-2.115635065317507e-10,-2.2221167612927273e-10,-2.2370743748218957e-10,-1.825729568349921e-05,-4.9612037400947884e-05,-5.152309313416481e-05,-5.152328026829245e-05,-4.6816067645893966e-05,-9.416275172183148e-06,3.251461111902467e-07,1.5014666132628918e-06,3.406287708496841e-07,-4.669016141980273e-06,-0.00043013071734698816,-0.00040650848635155785,-0.00042453414870160557,-0.00044552924015306417,-0.00044520094525069
-130,-1.1639623969191351e-10,-2.494017462595366e-05,8.983116392865123e-08,-0.00023396586886021607,-130,123604020058437.34,8.6835927304889293e-05,123604020058437.34,1.4234202811521979e+18,2.1194880658265764e+18,5.090674287028252e-06,6.433953281946263e-06,1.671686332649358e-05,5.690175490411991e-12,-2.4522783956076692e-07,-0.026260684231737937,1.748792437203078e-05,4.0108237162663595e-05,-130,-1.1751627177830078e-10,-1.1639623969191351e-10,-1.1224888580418932e-10,-1.1182609628788879e-10,-1.1285581202281719e-10,-1.9867592265132572e-05,-2.494017462595366e-05,-2.4937093257904053e-05,-2.4958266552160824e-05,-2.162481331335897e-05,2.49609363244444e-06,8.983116392865123e-08,4.086850822204724e-07,7.932856340382845e-08,-3.937859649501823e-06,-0.00024039347918680676,-0.00023396586886021607,-0.00022565621621886862,-0.0002244400900828225,-0.00022367661586031318
-120,-4.1914509342005785e-11,-1.0925567039521411e-05,1.3622796795640583e-08,-8.358464548151152e-05,-120,116149051522142.86,0.00012718216706809356,116149051522142.86,9.1324950816380134e+17,2.6077856898590999e+19,8.2790983059855e-05,7.936655120800372e-05,6.550693694974685e-05,3.1245294022382156e-11,8.7035402816591155e-05,-0.025168506828816911,9.601379702532469e-05,0.00017157446449901181,-120,-4.232004659355687e-11,-4.1914509342005785e-11,-4.965262521397401e-11,-1.8407331191591856e-11,-4.404638410184493e-11,-1.0261887005036385e-05,-1.0925567039521411e-05,-8.583883754909039e-06,-8.62224755814045e-06,7.186541602033358e-05,-3.8329940114717795e-07,1.3622796795640583e-08,4.894371841146494e-07,8.384345187235003e-09,-7.887711402388907e-05,-8.425276446766272e-05,-8.358464548151152e-05,-0.00010094196951128398,-3.543503256153713e-05,-3.672676393762231e-05
-110,2.8712314663897116e-11,-2.2904787329025567e-06,-6.797650477658047e-08,6.0574113327306964e-05,-110,109148159720472.2,0.00018627432356820966,109148159720472.2,5.8595386433119693e+17,3.0249162062487665e+18,2.409051761009806e-05,3.080498655735273e-05,2.6573735574023788e-05,9.190809620962047e-12,-2.2906707808071988e-05,-0.024604659278589829,3.2066394027858235e-05,7.2072127810992635e-05,-110,2.8655049279629914e-11,2.8712314663897116e-11,3.265973819618877e-11,2.3468928575226722e-11,3.0467241895198934e-11,-1.452177476934935e-06,-2.2904787329025567e-06,-2.9069778975099325e-06,-2.8345435389362517e-06,-2.5542695087032996e-05,-9.294930678761579e-07,-6.797650477658047e-08,3.1851698167884024e-07,-5.1886131421891935e-08,2.9875493489476572e-05,6.103704219695416e-05,6.0574113327306964e-05,6.860665167285687e-05,4.9829294475500774e-05,4.2032916098833084e-05
-100,1.1127477104669331e-10,-7.328198989853263e-07,-3.063266777712922e-07,0.00023208362337879244,-100,102574309860478.66,0.00027282223931769146,102574309860478.66,3.7597488429465843e+17,4.3670284645999831e+18,1.4670823995199811e-05,3.4066678486141656e-06,1.659987132229812e-05,7.261488751484826e-12,1.0133101883814571e-05,-0.0091374495355032517,1.9667415246140922e-05,5.4252574854493321e-05,-100,1.0955500235021659e-10,1.1127477104669331e-10,1.0935509628620108e-10,1.1421392250511938e-10,1.166165850376859e-10,5.5390683884049e-06,-7.328198989853263e-07,-1.059146597981453e-06,-1.001333393937931e-06,-9.131755606794911e-06,-8.018450536492435e-08,-3.063266777712922e-07,-5.031849923398113e-07,-2.899112461889852e-07,2.9034828562743543e-06,0.0002261884732993602,0.00023208362337879244,0.00022839492775388309,0.00023827230016593148,0.00024278834462165833
-90,2.2546471849047983e-10,-1.5040513972053304e-06,-6.522223859222569e-08,0.00046969832154011555,-90,96402163165267.484,0.00036738871081318415,96402163165267.484,2.6239827280454365e+17,1.5890871939233612e+19,0.00010352486723474996,0.00010250395846949185,8.316266583299466e-05,3.936730402833451e-11,-0.00010063100735255066,-0.020652474825211525,0.00012771704051630161,0.00022444619520258885,-90,2.243342947662508e-10,2.2546471849047983e-10,2.224520341648215e-10,1.8609741446214532e-10,2.1800307851548366e-10,1.755948821902109e-06,-1.5040513972053304e-06,-2.2405292838811874e-06,-2.2116726188931013e-06,-0.00010176891841284785,-5.367258644595926e-07,-6.522223859222569e-08,-1.5105687225513975e-06,-2.5865858903077713e-07,0.00010099338974694045,0.00046673104913741437,0.00046969832154011555,0.00046512057071193807,0.00038821480593753677,0.0003865356557071209
-80,3.979251063572282e-10,2.5715416995808482e-06,1.620438896929746e-07,0.0008269564442021824,-80,90607982745226.812,0.00034516426876922076,90607982745226.812,2.6250684367856147e+17,7.3677524816026255e+18,7.722627966000317e-06,7.736273944800003e-06,9.127104872646207e-06,4.082153956006958e-12,2.5420999766376402e-06,-0.025371688586159437,7.0065081921574522e-06,2.4302708906675724e-05,-80,4.0029619385983555e-10,3.979251063572282e-10,4.001656085989036e-10,4.0190497202968904e-10,4.0200726031323514e-10,-4.887194195113409e-06,2.5715416995808482e-06,2.5809858925640583e-06,2.5574806338801714e-06,2.835433770886908e-06,7.177119008837503e-06,1.620438896929746e-07,2.560236112003622e-07,1.9035573129526077e-07,-5.591549359624994e-07,0.0008273612130134111,0.0008269564442021824,0.0008315212020627797,0.0008352138549057031,0.0008360835490748286
-70,6.59204227584318e-10,-1.1964812074438669e-05,1.8700924177793092e-07,0.001375428867742498,-70,85169546346750.562,0.00032428424970187039,85169546346750.562,2.6263855375353843e+17,4.8952282590335558e+19,2.875932853196872e-05,2.2576655576626038e-05,3.276781974109462e-05,1.5780300074113743e-11,-7.3726859832810026e-06,-0.026469619471852165,2.8418763647271342e-05,7.1111320076154373e-05,-70,6.515736981009527e-10,6.59204227584318e-10,6.467587721242389e-10,6.434239275102042e-10,6.448153904970457e-10,1.2460666322766656e-05,-1.1964812074438669e-05,-1.195911318063736e-05,-1.1993499207343938e-05,-1.6298662209202064e-05,-2.238964633484811e-05,1.8700924177793092e-07,-5.579573780778446e-07,1.2980943351272813e-07,-4.498081815245429e-06,0.0013739866071256213,0.001375428867742498,0.0013502762721008766,0.0013426610480014034,0.0013516192557290196
-60,1.0587918071917297e-09,-9.891482477542013e-08,1.9378134012996293e-07,0.002202901627204728,-60,80066065727776.203,0.00030466732544386251,80066065727776.203,2.6279833458061142e+17,6.6461684052773775e+18,5.827937148428219e-06,1.8025402053454037e-06,7.396280401734436e-05,3.5431948047780706e-11,-8.9586513364614442e-05,-0.028048722567916403,9.9237203908276073e-05,0.00015721690892127465,-60,1.0583063851217399e-09,1.0587918071917297e-09,1.0588957887378946e-09,1.023463840690114e-09,1.02482450388e-09,1.0893959152546984e-06,-9.891482477542013e-08,-3.747627488337457e-07,-4.0983438785030524e-07,-4.738541233173521e-06,5.892067934359422e-07,1.9378134012996293e-07,-5.509127731784247e-08,1.950003571506958e-07,1.7474489280275612e-06,0.002201100064734063,0.002202901627204728,0.0022034588069041548,0.0021294960028868104,0.0021322176326066256
