voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_3 transport over barrier 4,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-6.522374764668805e-10,-0.004157439550001044,3.0871334444193175e-05,-6.569437519304554e-06,-150,2960805373063108.0,0.0026334489948430808,2960805373063108.0,1.1243070888637178e+18,2.5052800029120483e+20,0.0008981756172961181,0.0006050760792781448,0.0006634940972810611,3.3050124691137783e-10,0.00038382931797285744,-0.013208280027220711,0.00080949888255482454,0.0015766094131288121,-150,-6.613175536053336e-10,-6.522374764668805e-10,-5.960427705138909e-10,-5.187584771754159e-10,-3.3081630669395576e-10,-0.004136064438057474,-0.004157439550001044,-0.003766200897075578,-0.0033169087685876552,-0.0032592639327049255,3.393978790488254e-06,3.0871334444193175e-05,1.0212748748017475e-05,1.5462937474640338e-05,0.0006084700580686331,-2.192115076372729e-06,-6.569437519304554e-06,1.4946105800994758e-05,3.232721474415862e-05,-0.0006311668825369025
-140,-3.416293205862428e-10,-0.0019205027910131206,-7.178659818863204e-05,3.3449789233187424e-06,-140,5119857717199575.0,0.002644003886532647,5119857717199575.0,1.9364032493589745e+18,1.9355906657163771e+21,0.0012498347369772206,0.0001087830919357686,0.0002696238952218888,2.031014777297954e-10,-0.00058220773335630478,-0.013886829484865113,0.00064479049744554332,0.0014291305360875587,-140,-3.273639247343398e-10,-3.416293205862428e-10,-4.316965067786758e-10,-4.999695512666115e-10,-5.304654024641352e-10,-0.0019592634221226035,-0.0019205027910131206,-0.0024936162385529315,-0.0031248955900780285,-0.003170337527990341,-2.8657535505041603e-05,-7.178659818863204e-05,-6.787293750676326e-05,-3.5267099332066836e-05,-0.0001374406274408102,1.7658367879166623e-06,3.3449789233187424e-06,2.5003021426606153e-06,0.00010978832835755337,0.00027138973200980545
-130,-5.29154989770922e-10,-0.002889917695342482,-0.00013821181190070398,1.4633072560669826e-06,-130,10727992488496628.0,0.0026546010823408034,10727992488496628.0,4.0412823455329797e+18,5.8999440886359057e+21,0.0002744283739275488,0.00041814455110239344,0.0006676805896732481,1.44364299789295e-10,5.8775020358233368e-05,-0.014618572852367633,0.0004521684666068008,0.0011879195920301675,-130,-4.747769957369743e-10,-5.29154989770922e-10,-5.152032114476876e-10,-5.791492221362739e-10,-4.347849223469789e-10,-0.0030662279788202795,-0.002889917695342482,-0.0028262208757041662,-0.002859291159770035,-0.0027917996048927307,3.385491907859745e-05,-0.00013821181190070398,-0.0001304718164192309,-0.00017020098678427296,0.0002479435643181205,1.0115628018758302e-06,1.4633072560669826e-06,1.636253503134455e-06,-0.00024526956362417446,-0.0006660443361701136
-120,-4.741771817563099e-11,-0.00027220559052330883,-9.018970771831276e-06,3.2717526788089273e-06,-120,22487070610380384.0,0.0026652407518229088,22487070610380384.0,8.437162982368555e+18,3.9383941994915215e+21,0.0024531460113157567,0.000680738085762459,0.0010040350530676149,5.605803268966116e-10,-0.0011224870702809323,-0.015430626512505633,0.0013021364759752086,0.0026443814854583848,-120,-5.083655913743919e-11,-4.741771817563099e-11,-2.5978848648103076e-10,-4.037520640600086e-10,-6.079980450722426e-10,-0.00028227256450463756,-0.00027220559052330883,-0.001452576952488016,-0.0026165784413250868,-0.0027253516018390656,-1.3840871137220097e-05,-9.018970771831276e-06,-5.480600520968437e-05,-3.6696620856531675e-05,-0.0006897570565342903,6.463348094580025e-06,3.2717526788089273e-06,-4.6560086683911095e-06,0.0002063682785513072,0.0009993790443992238
-110,-5.287953941161274e-10,-0.003479759859498653,5.809193388937517e-05,4.6389010507061e-06,-110,47143283512476160.0,0.0026759230652139017,47143283512476160.0,1.7617578070656426e+19,2.1630194086996219e+21,0.0012135577375256153,0.00014085026229226772,0.00012303796868905935,2.4039286604293173e-10,0.00064453517768855724,-0.016409546405723164,0.00081348218668454274,0.0015997337236640778,-110,-5.47249139495595e-10,-5.287953941161274e-10,-4.1942329762036025e-10,-3.23628184397763e-10,-3.068562734526633e-10,-0.0034225009195552047,-0.003479759859498653,-0.002842422967660241,-0.0022761295233637235,-0.0022662021219730377,3.464107825813847e-06,5.809193388937517e-05,7.419707253575325e-05,7.171298887318107e-05,0.00014431437011808157,-3.92847942532696e-06,4.6389010507061e-06,1.708793621268967e-06,4.083959296288797e-05,-8.219837572617138e-05
-100,-2.8189685853235785e-11,-0.0002024036764916642,4.096669119033738e-06,1.414808952634958e-05,-100,98841870601428192.0,0.0026866481934310245,98841870601428192.0,3.6790031103849402e+19,1.8364034245894932e+22,0.0020448367178622024,0.0010598829388359522,0.0011604145840196556,6.535667954151009e-10,-0.00095959233674914918,-0.017479445605825605,0.0014397801806031018,0.0025665023100710622,-100,-4.5085583177319715e-11,-2.8189685853235785e-11,-2.1765953538594544e-10,-3.703035445117499e-10,-6.817564812683367e-10,-0.0002920831240089683,-0.0002024036764916642,-0.0011568459735826764,-0.00215656569223024,-0.0022472403943538666,-1.542079273555937e-06,4.096669119033738e-06,-6.776221562176943e-05,-5.115608695301782e-05,-0.0010557862697169185,1.527625835073647e-05,1.414808952634958e-05,1.4588664782877458e-06,-1.473815398533515e-06,0.001158940768621122
-90,-5.661083888876378e-10,-0.0035287249370186185,-2.1770002573794916e-06,1.4957075308452204e-06,-90,2.0724220310796931e+17,0.0026974163080765571,2.0724220310796931e+17,7.6829891807003722e+19,7.6810187532088776e+21,0.0017171261498131166,0.00020362052600830793,0.0002870753186426063,3.2445671267505093e-10,0.00078723768136699016,-0.018628984915686955,0.00096991925942498125,0.0021029617814962804,-90,-5.868505842052651e-10,-5.661083888876378e-10,-4.357149133064432e-10,-3.0702232390096964e-10,-2.623938715302142e-10,-0.0035983352981929784,-0.0035287249370186185,-0.0026590403786030947,-0.0018812091483798618,-0.0019009225070476532,-1.6333363926063433e-05,-2.1770002573794916e-06,-2.3662112653255463e-05,2.6371286000193006e-06,0.00017995841335505247,-1.5901714930611696e-05,1.4957075308452204e-06,1.0208281441492773e-05,-4.3196144417509755e-05,-0.00027686703720111353
-80,-8.707743684410296e-10,-0.005369064534141876,-2.6391850100599894e-05,1.2694713401043922e-05,-80,4.3453328136405018e+17,0.0027082275814405642,4.3453328136405018e+17,1.6044932277549312e+20,6.0240231426168493e+22,0.004618698038029834,0.00031334516825154424,0.00021554413131357017,8.041265671726877e-10,0.0024320051879747084,-0.0030523038061027494,0.0029427173709955074,0.005603670468121871,-80,-8.829793851477591e-10,-8.707743684410296e-10,-4.559491605060894e-10,-7.885281797507144e-11,-1.8318492297977338e-10,-0.005544007994103595,-0.005369064534141876,-0.0033524495038363966,-0.0011844663195471478,-0.000925309956073761,5.711559196156399e-06,-2.6391850100599894e-05,0.00016635656356811523,0.0001619118289987176,-0.000146988604683429,1.5141823707640056e-05,1.2694713401043922e-05,7.255215715762375e-06,0.00020651598876153532,0.00022279934702933255
-70,-4.478073836251183e-10,-0.002776493464876145,-6.8705209407181804e-06,1.8030075664748844e-06,-70,9.1111138805125312e+17,0.0027190821865036496,9.1111138805125312e+17,3.3508048876698789e+20,1.7962213393575942e+22,0.0015532126675371436,0.0005795676497683394,0.0005551163702479797,3.140744682359241e-10,0.00065856976197284215,-0.0053270649623228207,0.00086986606076437905,0.0021952341237017475,-70,-5.035953385025291e-10,-4.478073836251183e-10,-4.4223540418011566e-10,-3.690779887433175e-10,-1.89520870266605e-10,-0.0031511953018252825,-0.002776493464876145,-0.0021387963297456736,-0.001597982634288139,-0.0016889050602912903,4.277086601045059e-06,-6.8705209407181804e-06,-0.00020667724311351776,-0.0002265037273928988,0.0003530639223754406,-5.1773968201065945e-06,1.8030075664748844e-06,-1.6925662578159972e-06,-2.6363791169353723e-05,-0.0005533133626815048
-60,-2.727613334320697e-10,-0.001761899044752254,1.8291196379147395e-05,4.395409222366687e-06,-60,1.910388065926166e+18,0.0027299802969397262,1.910388065926166e+18,6.9978089881003439e+20,8.8484983063114238e+22,0.0008147726621530182,0.0005452143654526794,0.00020666963441244563,3.1120865532919845e-10,-1.3673540311307186e-05,-0.0048083901645450859,0.0011659408567045398,0.002727170842724844,-60,-3.08996522981875e-10,-2.727613334320697e-10,-2.0434023732405208e-11,2.2121323473234725e-12,-1.3258730471723546e-10,-0.00198482674025513,-0.001761899044752254,-0.0017641045396885602,-0.0014934696163868208,-0.0011700540781021118,-1.4505043925369371e-06,1.8291196379147395e-05,0.0005437638610601425,0.0005381975911328829,0.00016290886560454965,6.036100635486942e-05,4.395409222366687e-06,5.259749689123794e-06,-0.00010731459054913461,-0.0001463086280575762
-50,-1.2307900768284623e-10,-0.0007203825933462761,-1.6523513434236273e-05,1.6696899358373436e-06,-50,4.0056455447273856e+18,0.0027409220871187938,4.0056455447273856e+18,1.4614226225372374e+21,1.1487137728872769e+23,0.0007295603112424942,0.0005993500700721195,0.0005686433168450526,2.6734160135051537e-10,-0.00027006441441638926,-0.0055708065564754996,0.0012505836792672453,0.0029814684511604737,-50,-1.223587713812707e-10,-1.2307900768284623e-10,1.1234853005281028e-10,2.935832755457007e-11,-1.549930712977051e-10,-0.0007170853956495193,-0.0007203825933462761,-0.0010414767057227436,-0.0013786614927148695,-0.0014466457068920135,-8.580441602756538e-06,-1.6523513434236273e-05,0.0005828265566378832,0.0005603130611937304,9.84076177701354e-06,-2.09608661918409e-05,1.6696899358373436e-06,-5.7012784679955075e-06,-0.00011901721923979203,0.0004496260976052606
-40,-1.1673683442315883e-09,-0.007166047389585467,-4.0214390383214367e-05,-2.529113721826071e-07,-40,8.3989271309201121e+18,0.0027519077321097279,8.3989271309201121e+18,3.0520380581514419e+21,4.9350082044540064e+23,0.05940362151886802,0.011419396729097813,0.00014317363534231635,1.4575974057976473e-08,0.01100727273862926,0.0015909474119822739,0.06668539876527349,0.12052227187146053,-40,-8.050017508824914e-09,-1.1673683442315883e-09,4.812465719532849e-09,6.525956549151559e-09,5.644087666408572e-09,-0.05025149967696052,-0.007166047389585467,-0.004069782047736226,0.006766680678132325,0.009152121841907501,1.1271534675190825e-05,-4.0214390383214367e-05,0.0113791823387146,0.011336280187215664,0.008740937744732946,-3.2112110741167044e-05,-2.529113721826071e-07,-2.7404671698150196e-05,-3.921319264099665e-05,-0.00014342654671449897
-30,-3.1497330237686675e-10,-0.001825675572813051,-4.769499335972231e-05,2.635069890552669e-06,-30,1.7610646044311757e+19,0.0027629374076830835,1.7610646044311757e+19,6.3738852698366107e+21,7.1773986751167024e+22,0.00798542657867074,0.010150622678143657,0.00038752435956990183,5.1241712056382145e-09,0.0043602990934250591,-0.00030290098765774388,0.010908833191884154,0.026523788794451317,-30,-5.165019803775468e-10,-3.1497330237686675e-10,4.607669225260668e-09,3.1410467320342987e-09,2.6112026873492456e-09,-0.0033889268524944782,-0.001825675572813051,-0.0015727186532785709,0.0037759538094151446,0.004596499726176262,4.290718800013086e-06,-4.769499335972231e-05,0.010102927684783936,0.005355552126991903,0.003965387411881238,0.0001519474527889031,2.635069890552669e-06,2.591578157762342e-05,-0.00023557690678099874,-0.00019301971869110097
-20,-5.877034350693256e-10,-0.0036818281018051596,6.550184031681797e-06,-6.383218512892651e-06,-20,3.6925539335730676e+19,0.0027740112903139047,3.6925539335730676e+19,1.3311243348094742e+22,1.4020121256510649e+24,0.010258711019710898,0.006474788840374467,0.0007223070300285107,4.073824068594507e-09,0.0014846820134752192,-0.00054299381524826459,0.011706436834316354,0.025382572352691903,-20,-1.783899393731441e-09,-5.877034350693256e-10,7.441009269469419e-10,9.266644586976311e-10,2.2899246748630658e-09,-0.011119740897811425,-0.0036818281018051596,-0.0022882123812451027,-0.0008610298781005273,-0.004417993128299713,-1.0460656867593698e-06,6.550184031681797e-06,0.002310022711753845,0.002210739622257596,0.006473742774687707,-1.2572801079864526e-05,-6.383218512892651e-06,2.969008448872046e-06,1.3233350264263422e-05,-0.0007090736797642472
-10,1.1429291139708459e-09,0.007539870586679183,-0.0001332385678864443,-5.765906922185168e-06,-10,7.7424506548361789e+19,0.0027851295571845497,7.7424506548361789e+19,2.7799247740068935e+22,2.1594816504733885e+23,0.007245613320264965,0.031132563619809872,0.007063826735306926,1.4886355269563185e-08,0.0014832214301681336,0.0014832214301681336,0.034244322782833368,0.097376014982954784,-10,1.4697889702831951e-09,1.1429291139708459e-09,-1.0508874662362268e-08,4.377480607200917e-09,1.6447759712158023e-09,0.01209907591692172,0.007539870586679183,0.004853462596656755,0.005330236757636941,0.009507860988378525,3.8630457743367354e-05,-0.0001332385678864443,-0.023493289947509766,0.0076392736723001065,-0.0010881390189751983,-0.0030402546167236366,-5.765906922185168e-06,2.7938691800954985e-05,-0.0009229603513105644,0.0040235721185832895
0,4.3167854870301953e-10,0.0026726505315386624,1.3612012105327779e-05,-1.8863916774623324e-05,0,1.6234169036601806e+20,0.0027962923861875257,1.6234169036601806e+20,5.8056049920929503e+22,3.3004905456823273e+23,0.0221998115448514,0.018448681837605577,0.00024022169892745252,8.17489612474174e-09,-0.0012470352365541088,-0.011371378470272208,0.027747167806019796,0.072061021733258845,0,-2.4048558667342867e-09,4.3167854870301953e-10,-2.6227475117666433e-09,-5.024768558519047e-09,-7.74321757603872e-09,-0.014991063755587675,0.0026726505315386624,0.0005167454655747861,-0.0008575598572224466,0.007208747789263725,-7.504276974553316e-06,1.3612012105327779e-05,-0.0056250691413879395,-0.010129664278144546,-0.01843506982550025,1.9919002798296503e-06,-1.8863916774623324e-05,-1.3245355809488046e-05,-0.00011904380346905441,-0.00023822979864762287
10,2.2262260434428062e-10,0.0014118115087761044,-1.1627759767775409e-05,1.2725979917238259e-05,10,3.4039383839086261e+20,0.0028074999559283354,3.4039383839086261e+20,1.2124446793742053e+23,2.0179433172822446e+24,0.04429616627228097,0.01087859710314219,0.00046980715869897625,1.1225954157161394e-08,-0.0010668116715087602,-0.013746405122042301,0.06553729189737105,0.11441069477905051,10,6.936214619107098e-09,2.2262260434428062e-10,-1.397180695735051e-09,-2.059582631729744e-09,-4.289739538054296e-09,0.0433890130598229,0.0014118115087761044,0.00038909482827875763,-0.0009071532124580658,0.0054803770035505295,2.491412301558008e-06,-1.1627759767775409e-05,-0.0030362792313098907,-0.00398162773764249,-0.010876105690840632,-9.92674521139783e-05,1.2725979917238259e-05,-1.7346358163194964e-06,-4.284621616612583e-06,0.00037053970658499795
20,-1.6533288888503791e-09,-0.010853687135899397,0.0001713322745529685,1.9285263236874426e-05,20,7.1372896310727213e+20,0.0028187524457283326,7.1372896310727213e+20,2.5320739470714782e+23,5.8976455541148594e+23,1.667167576495558,0.10003081070929155,0.007293605647866793,3.141617754688744e-07,-0.0018178961556864701,-0.024714206373325144,2.3711040448044098,3.563290142446268,20,-2.665338269343868e-07,-1.6533288888503791e-09,4.762794853448758e-08,7.43506955629895e-09,1.6929820178845543e-08,-1.6701119970530272,-0.010853687135899397,-0.0029444205574691296,-0.00566263901421038,-0.031038358807563782,3.322852105512094e-05,0.0001713322745529685,0.10006403923034668,0.016731645619714186,0.04591855080798268,0.006255589052990285,1.9285263236874426e-05,5.535239506571088e-05,0.0018788729184819886,-0.001038016594876508
30,7.217965332268503e-10,0.0045886098617089754,-2.6085838172154873e-05,-4.7560099462542625e-06,30,1.496528367005135e+21,0.0028300500356275957,1.496528367005135e+21,5.2879926084885028e+23,8.3681937031861879e+24,0.019775639995965905,0.026963950716890395,0.004672152091343052,1.252699853523778e-08,-0.0027385877292008072,-0.043671860260011033,0.037423489833748852,0.097607548393903898,30,-2.858524803180646e-09,7.217965332268503e-10,8.754590568790537e-09,-2.1754816936996582e-09,-3.772407966447243e-09,-0.01518703013425693,0.0045886098617089754,0.0019423893827479333,-0.0007843840602640051,0.00264701247215271,6.44199730222008e-06,-2.6085838172154873e-05,0.017566781491041183,-0.00428957830187221,-0.009397169225849211,-0.002675771532934662,-4.7560099462542625e-06,5.147347565070959e-06,7.3333112574403e-05,0.00199638055840839
