voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_3 transport over barrier 4,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-0.05971197429550771,-82591.62760450518,-42367.41152646286,-82591.62760450969,-150,229941312.75476724,27981.808654549848,229913330.94611269,8217.5285948636756,54860833308108104.0,2.3675966076552868e-08,1.2325472198426723e-08,2.6266206987202168e-08,8.902600878712974e-15,361842.9080905834,-5.0640664994716644e-08,2.911686029556772e-08,1.867467363525499e-07,-150,-0.05971197429550697,-0.05971197429550771,-0.05971197429551587,-0.05971197429551456,-0.05971197429551525,-82591.6276045026,-82591.62760450518,-82591.62760451816,-82591.62760452628,-82591.62760450807,-42367.41152646896,-42367.41152646286,-42367.41152645666,-42367.411526456635,-42367.411526457174,-82591.6276045069,-82591.62760450969,-82591.62760452529,-82591.62760451308,-82591.62760453316
-140,-0.05421646843652882,-74831.38572046462,-39104.34748346131,-74831.38572047894,-140,215533836.06661052,30312.331445629086,215503523.73516488,7110.4341298593718,1.575769061843344e+17,2.0969309844076633e-08,1.2216332834213972e-08,5.893525667488575e-09,3.9343528435153985e-15,360583.94855997607,2.0954757928848267e-09,1.9723697072764826e-08,1.4547756577165671e-07,-140,-0.05421646843653115,-0.05421646843652882,-0.054216468436527214,-0.054216468436527554,-0.05421646843652834,-74831.38572048255,-74831.38572046462,-74831.38572046158,-74831.38572046784,-74831.3857204672,-39104.34748344909,-39104.34748346131,-39104.34748345884,-39104.34748345884,-39104.347483458405,-74831.38572047441,-74831.38572047894,-74831.38572047821,-74831.38572047304,-74831.38572047633
-130,-0.049021114938024524,-67520.80016520363,-35916.26836558977,-67520.80016518667,-130,202483690.24394822,32836.956646126979,202450853.28730211,6166.335462389161,10248528435428116.0,6.279151421040297e-08,9.589712135493755e-09,3.869354259222746e-08,1.111610803405938e-14,363835.59986924729,-1.4994293451309204e-07,3.3705581075121333e-08,1.7039148270114879e-07,-130,-0.049021114938022935,-0.049021114938024524,-0.04902111493803405,-0.049021114938033225,-0.04902111493803177,-67520.80016518629,-67520.80016520363,-67520.80016523188,-67520.80016524908,-67520.80016524775,-35916.268365584445,-35916.26836558977,-35916.26836559266,-35916.26836559289,-35916.268365594035,-67520.8001652017,-67520.80016518667,-67520.8001651867,-67520.80016516682,-67520.800165163
-120,-0.0440771055816512,-60574.628728360556,-32839.47248765374,-60574.628728346914,-120,190707755.37643307,35571.85047655263,190672183.52595651,5361.1986113047187,44154030064488272.0,2.4054315872490406e-08,4.387402441352606e-09,1.57597241923213e-08,1.1386724896311762e-14,372810.25716186693,-2.5727786123752594e-08,2.2466849107689688e-08,1.4899720723882126e-07,-120,-0.04407710558164869,-0.0440771055816512,-0.04407710558165817,-0.044077105581658116,-0.04407710558166008,-60574.628728346535,-60574.628728360556,-60574.62872836672,-60574.62872837038,-60574.62872837059,-32839.472487653955,-32839.47248765374,-32839.472487658124,-32839.47248765736,-32839.472487657564,-60574.628728353,-60574.628728346914,-60574.628728360316,-60574.62872835688,-60574.62872836267
-110,-0.039339739392480096,-53913.6917068724,-29911.646359039703,-53913.69170686648,-110,180131035.04776445,38534.525594516781,180092500.52216995,4674.5362053554372,17318388329380218.0,8.818460628390312e-09,7.465132512152195e-09,8.833012543618679e-09,2.5396351688300456e-15,389178.18234140665,-1.123407855629921e-08,1.6251775713558068e-08,1.2154819584164755e-07,-110,-0.03933973939248056,-0.039339739392480096,-0.03933973939248259,-0.039339739392482635,-0.03933973939248121,-53913.69170686902,-53913.6917068724,-53913.69170687377,-53913.69170687375,-53913.69170687784,-29911.64635903224,-29911.646359039703,-29911.646359038597,-29911.646359038125,-29911.646359036386,-53913.69170687503,-53913.69170686648,-53913.69170687343,-53913.69170687385,-53913.6917068662
-100,-0.034771791740622136,-47472.3799814027,-27162.862974650114,-47472.37998140375,-100,170686176.75830278,41743.953235529727,170644432.80506724,4088.8838628974377,1.8499175493794218e+19,2.692831913009286e-08,2.331944415345788e-09,1.8088030628859997e-08,8.090750291955828e-15,415231.07624881965,-3.2130628824234009e-08,2.0040843924789364e-08,1.3325207692815866e-07,-100,-0.03477179174062022,-0.034771791740622136,-0.03477179174062831,-0.034771791740626924,-0.03477179174062401,-47472.379981398786,-47472.3799814027,-47472.379981419086,-47472.379981425715,-47472.3799814228,-27162.86297464778,-27162.862974650114,-27162.862974648,-27162.862974648753,-27162.862974649877,-47472.37998140286,-47472.37998140375,-47472.37998140771,-47472.37998139637,-47472.37998138962
-90,-0.030348040381853993,-41208.8761700019,-24602.9496386911,-41208.8761699971,-90,162313041.2385979,45220.684693677606,162267820.55390424,3589.3539060298926,19703965727503976.0,4.249159246683121e-08,6.28642737865448e-09,3.27490852214396e-08,5.190292640122607e-15,454098.12201056082,-7.7649019658565521e-08,2.2944604382077373e-08,1.3879060900556794e-07,-90,-0.030348040381854607,-0.030348040381853993,-0.03034804038185494,-0.030348040381855478,-0.030348040381859183,-41208.87616999599,-41208.8761700019,-41208.87617000975,-41208.87617002854,-41208.87617003848,-24602.949638687947,-24602.9496386911,-24602.949638693142,-24602.949638693768,-24602.949638694234,-41208.87617000651,-41208.8761699971,-41208.876169991185,-41208.87616997376,-41208.87616997515
-80,-0.026060049514046366,-35115.780894403055,-22208.845923299108,-35115.78089440422,-80,154958317.89692849,48986.982920067887,154909330.91400841,3163.2549844879027,3.7113951192322637e+17,6.344635039567947e-09,4.503817763179541e-09,8.978531695902348e-09,2.473715676742927e-15,510047.37376013596,-2.5203917175531387e-08,1.6549555265015956e-08,1.3074502769327978e-07,-80,-0.02606004951404884,-0.026060049514046366,-0.026060049514047515,-0.02606004951404777,-0.02606004951404725,-35115.78089440406,-35115.780894403055,-35115.78089440576,-35115.78089440637,-35115.7808944094,-22208.845923297267,-22208.845923299108,-22208.84592329702,-22208.84592329596,-22208.845923294604,-35115.78089441186,-35115.78089440422,-35115.78089440614,-35115.78089440685,-35115.78089440288
-70,-0.02191956479518052,-29227.00607902382,-19918.222844829903,-29227.006079024777,-70,148575183.93927363,53066.965081723632,148522116.9741919,2799.7678727333741,72300820744074352.0,6.350455805659294e-08,5.893525667488575e-09,3.183959051966667e-08,9.200973316580985e-15,588943.8980546653,-1.2246891856193542e-07,2.5948753735815258e-08,1.1950156419970881e-07,-70,-0.021919564795179106,-0.02191956479518052,-0.021919564795185052,-0.021919564795185385,-0.021919564795188307,-29227.006079012004,-29227.00607902382,-29227.00607904431,-29227.00607905947,-29227.00607907551,-19918.22284483486,-19918.222844829903,-19918.222844830292,-19918.222844829383,-19918.222844828968,-29227.0060790297,-29227.006079024777,-29227.006079018232,-29227.00607900458,-29227.00607899786
-60,-0.017958604198918433,-23616.466241977905,-17635.284838070307,-23616.46624197831,-60,143123004.97970539,57486.756993789815,143065518.22271159,2489.6691423237999,12560876755017078.0,2.176966518163681e-08,2.255546860396862e-09,1.6123522073030472e-08,1.6375789613221059e-15,698941.95634559076,-2.4680048227310181e-08,1.3782530863004954e-08,9.7319731606759774e-08,-60,-0.017958604198918624,-0.017958604198918433,-0.017958604198919502,-0.01795860419892005,-0.01795860419892007,-23616.466241973045,-23616.466241977905,-23616.466241980525,-23616.46624198864,-23616.466241994814,-17635.28483807032,-17635.284838070307,-17635.28483806987,-17635.28483806822,-17635.284838068066,-23616.466241983755,-23616.46624197831,-23616.466241979244,-23616.46624197366,-23616.46624196763
-50,-0.014224785859258824,-18385.961935218962,-15250.071480465285,-18385.961935218886,-50,138567075.22478348,62274.660413945494,138504800.56436953,2225.0956376753429,51193821591349296.0,5.602487362921238e-09,1.979060471057892e-09,5.558831617236137e-09,1.987993103469421e-15,851266.0051648831,3.9231963455677032e-08,1.080147646330286e-08,8.2786564936654372e-08,-50,-0.014224785859258356,-0.014224785859258824,-0.014224785859259039,-0.014224785859258886,-0.014224785859257051,-18385.96193521889,-18385.961935218962,-18385.961935216008,-18385.96193521637,-18385.96193521336,-15250.071480465529,-15250.071480465285,-15250.071480464423,-15250.071480463863,-15250.07148046355,-18385.961935217376,-18385.961935218886,-18385.961935222935,-18385.961935222385,-18385.96193521982
-40,-0.010771239689878653,-13642.560912665671,-12665.959157569781,-13642.560912665085,-40,134878395.56885934,67461.334270276828,134810934.23458907,1999.3437281937393,3.5737281799841728e+17,1.1757947504520416e-08,7.934431778267026e-09,1.225271262228489e-08,1.4519635493925875e-15,1060110.5508524056,2.8870999813079834e-08,1.0150285497528128e-08,9.2306973620281951e-08,-40,-0.01077123968987875,-0.010771239689878653,-0.010771239689879388,-0.010771239689877936,-0.010771239689878708,-13642.560912665736,-13642.560912665671,-13642.560912666726,-13642.560912662004,-13642.560912654968,-12665.959157573903,-12665.959157569781,-12665.95915756689,-12665.959157565969,-12665.959157570673,-13642.560912663263,-13642.560912665085,-13642.560912667774,-13642.560912668425,-13642.560912675515
-30,-0.007640845639096108,-9467.499018166633,-9825.669589610403,-9467.499018164584,-30,132033488.17987081,73079.990983088384,131960408.18888773,1806.6982002012699,29480317127843536.0,3.27054294757545e-09,3.055902197957039e-09,4.598405212163925e-09,1.9784521243515485e-15,1338938.6158237213,6.9849193096160889e-10,9.0045384101006714e-09,8.062313194834303e-08,-30,-0.007640845639096439,-0.007640845639096108,-0.007640845639095622,-0.007640845639094461,-0.007640845639094998,-9467.49901816601,-9467.499018166633,-9467.499018165487,-9467.499018164159,-9467.499018163362,-9825.66958960917,-9825.669589610403,-9825.669589609373,-9825.669589609724,-9825.669589612226,-9467.499018166855,-9467.499018164584,-9467.49901816473,-9467.499018162256,-9467.499018163478
-20,-0.0048445948832549195,-5878.601748570552,-6726.509879974548,-5878.601748567393,-20,130014246.38879053,79166.60913778223,129935079.77965274,1642.2864109603665,3.7049497345791181e+17,6.781192496418953e-09,3.4924596548080444e-09,5.005858838558197e-09,1.5308934675495323e-15,1688425.1743086502,1.1641532182693481e-09,8.8192273533589753e-09,7.9762211724343501e-08,-20,-0.0048445948832539385,-0.0048445948832549195,-0.004844594883253389,-0.004844594883254245,-0.004844594883254018,-5878.601748565125,-5878.601748570552,-5878.601748566725,-5878.6017485708635,-5878.601748571906,-6726.509879975027,-6726.509879974548,-6726.509879971534,-6726.509879973066,-6726.509879971971,-5878.601748569519,-5878.601748567393,-5878.601748567948,-5878.601748565716,-5878.601748564513
-10,-0.002336748922836332,-2791.537320754378,-3420.2984250674835,-2791.5373207578614,-10,128807818.9218716,85760.163870637698,128722058.75800097,1501.9539738306451,41490395627808616.0,5.222318577580154e-09,1.9808794604614377e-09,3.370587364770472e-09,6.110563444128303e-16,2073751.7483626564,-2.7474015951156616e-08,9.5596990651913573e-09,7.6542655547129357e-08,-10,-0.0023367489228364067,-0.002336748922836332,-0.002336748922836099,-0.00233674892283671,-0.002336748922836616,-2791.537320755364,-2791.537320754378,-2791.5373207563243,-2791.5373207596003,-2791.5373207578086,-3420.2984250681184,-3420.2984250674835,-3420.2984250664886,-3420.2984250661375,-3420.298425067391,-2791.53732075679,-2791.5373207578614,-2791.537320755684,-2791.537320754491,-2791.537320755364
0,-2.88488081423565e-17,3.372406354174018e-09,-3.0759110813960433e-09,-1.924490788951516e-09,0,128406527.73466575,92902.876442747045,128313624.85822301,1382.1587947688404,6.2506117765346496e+17,1.6007106751203537e-08,6.74299371894449e-09,9.238647180609405e-09,2.38629181694705e-15,2409052.6173235122,-1.2689270079135895e-08,9.8755011832789261e-09,9.1661664036735147e-08,0,-1.2122327461838718e-15,-2.88488081423565e-17,-1.300818985328078e-15,-5.329744453774766e-16,-2.4151406250894067e-15,7.566995918750763e-09,3.372406354174018e-09,-1.6589183360338211e-09,-2.853994374163449e-09,-8.440110832452774e-09,-3.026798367500305e-09,-3.0759110813960433e-09,-2.648448571562767e-09,3.5779521567746997e-09,3.6670826375484467e-09,-9.837094694375992e-09,-1.924490788951516e-09,-1.076841726899147e-09,-5.984475137665868e-10,-9.313225746154785e-10
10,0.0023367489228365975,2791.537320756577,3420.2984250674817,2791.5373207564917,10,128807818.92187163,85760.163870637698,128722058.758001,1501.9539738306453,1.4978674121702976e+17,1.4435499906539917e-08,1.4279066817834973e-09,1.5133991837501526e-08,6.010816844259637e-16,2595499.7919671806,2.459273673593998e-08,9.7625030560192799e-09,8.5206123712211479e-08,10,0.0023367489228363087,0.0023367489228365975,0.0023367489228359965,0.002336748922836466,0.002336748922836052,2791.537320748612,2791.537320756577,2791.5373207535595,2791.537320759415,2791.5373207630473,3420.2984250670997,3420.2984250674817,3420.2984250678855,3420.2984250664576,3420.298425066896,2791.537320763746,2791.5373207564917,2791.5373207574303,2791.537320753756,2791.537320748612
20,0.004844594883256706,5878.601748573836,6726.509879973619,5878.601748570149,20,130014246.38879055,79166.609137782245,129935079.77965276,1642.2864109603663,43696491080527616.0,1.0855728760361671e-08,6.402842700481415e-10,7.887138053774834e-09,3.0704605524789486e-15,2603612.518544307,-3.0267983675003052e-08,1.2747311303761064e-08,1.0170168929235501e-07,20,0.004844594883255006,0.004844594883256706,0.004844594883255557,0.004844594883253636,0.004844594883254111,5878.601748574467,5878.601748573836,5878.60174857112,5878.60174856525,5878.601748563611,6726.509879973135,6726.509879973619,6726.509879973775,6726.509879973479,6726.509879973484,5878.601748564455,5878.601748570149,5878.601748569199,5878.601748569221,5878.601748572342
30,0.0076408456390966994,9467.499018163302,9825.669589607229,9467.499018171346,30,132033488.17987081,73079.990983088399,131960408.18888773,1806.6982002012694,58371419770733744.0,5.791662260890007e-09,1.1932570487260818e-08,9.089490049518645e-09,4.448698354142522e-15,2489409.2978022494,1.7695128917694092e-08,1.4189113611260981e-08,1.1958225409891554e-07,30,0.007640845639098141,0.0076408456390966994,0.007640845639093692,0.007640845639096653,0.007640845639095352,9467.499018168484,9467.499018163302,9467.499018163799,9467.499018166816,9467.499018162693,9825.669589607394,9825.669589607229,9825.669589605648,9825.669589611512,9825.66958961758,9467.49901817058,9467.499018171346,9467.499018162256,9467.499018165543,9467.499018162576
40,0.010771239689878087,13642.560912656867,12665.959157568184,13642.560912672918,40,134878395.56885934,67461.334270276857,134810934.23458907,1999.3437281937383,17052086343571814.0,2.4418113753199577e-08,1.8335413187742233e-09,1.3817043509334326e-08,8.101158632811689e-15,2333392.3154632873,5.3783878684043884e-08,1.578027618822806e-08,1.1774924257856867e-07,40,0.010771239689871023,0.010771239689878087,0.010771239689879052,0.01077123968987866,0.010771239689879124,13642.560912647808,13642.560912656867,13642.560912663408,13642.56091266649,13642.560912672227,12665.959157569858,12665.959157568184,12665.95915756881,12665.959157569541,12665.959157568024,13642.5609126591,13642.560912672918,13642.560912669083,13642.560912664412,13642.560912660876
50,0.014224785859259993,18385.96193521658,15250.07148046143,18385.961935226842,50,138567075.22478351,62274.660413945508,138504800.56436956,2225.0956376753429,59681997149726584.0,1.1263182386755943e-08,7.159542292356491e-09,1.1845258995890617e-08,2.3887142264200634e-15,2196642.1710193739,-4.7963112592697144e-08,1.8660871157830484e-08,1.4537716652718302e-07,50,0.014224785859259476,0.014224785859259993,0.014224785859257605,0.014224785859259254,0.014224785859259369,18385.96193520917,18385.96193521658,18385.961935216677,18385.961935219948,18385.96193522043,15250.071480465878,15250.07148046143,15250.071480459213,15250.071480465962,15250.071480466373,18385.961935230414,18385.961935226842,18385.961935220403,18385.961935218904,18385.96193521857
60,0.017958604198915783,23616.466241964034,17635.284838071013,23616.466241983555,60,143123004.97970542,57486.756993789844,143065518.22271162,2489.669142323799,8733144958399895.0,2.342858351767063e-08,4.045432433485985e-09,1.280568540096283e-08,5.8668347957535616e-15,2117590.9998970148,-3.4546246752142906e-08,2.243806261051812e-08,1.6700570304450935e-07,60,0.01795860419891388,0.017958604198915783,0.017958604198919342,0.017958604198918954,0.01795860419891975,23616.466241961054,23616.466241964034,23616.466241969203,23616.466241977905,23616.466241984483,17635.28483807179,17635.284838071013,17635.284838070147,17635.284838069958,17635.284838067746,23616.466241980204,23616.466241983555,23616.466241989925,23616.46624198011,23616.46624197712
