voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_3 transport over barrier 4,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-5.341699649859884e-10,-0.0033343758018157268,1.0932982667413169e-11,-1.8519285270885236e-08,-150,2960805373063108.0,0.0026334489948430808,2960805373063108.0,1.1243070888637178e+18,2.5052800029120483e+20,6.783564913348528e-05,6.697562355384434e-06,2.6370138951855552e-08,9.957652026513722e-12,9879.7934155208113,-6.3693634224648576e-06,7.2829976366042449e-05,0.00015524845091766329,-150,-5.243252495195648e-10,-5.341699649859884e-10,-5.342829015460786e-10,-5.326092706595405e-10,-5.321379033593924e-10,-0.00327293018472119,-0.0033343758018157268,-0.0033340606338470025,-0.0033392871015155536,-0.0033407658338546753,8.458228616077521e-10,1.0932982667413169e-11,-3.481542876215826e-07,4.875708527489864e-06,6.349408067762852e-06,-1.3985204104158266e-08,-1.8519285270885236e-08,5.836122610300334e-09,7.849469035401895e-09,7.850853680970316e-09
-140,-4.881972997356463e-10,-0.0030474079861025913,-1.949033839865282e-10,-1.5272730616856158e-08,-140,5119857717199575.0,0.002644003886532647,5119857717199575.0,1.9364032493589745e+18,1.9355906657163771e+21,4.9769658744480694e-05,3.3704293217430846e-05,2.3391280248155743e-08,1.0832746977713343e-11,10342.250490278777,-3.0474768099253424e-05,6.8440680250103617e-05,0.0001474861323151265,-140,-4.855861123487814e-10,-4.881972997356463e-10,-4.879453680927623e-10,-4.83779941544154e-10,-4.77364552757933e-10,-0.003031108748018596,-0.0030474079861025913,-0.0030478372075322113,-0.00306084031382822,-0.0030808784067630768,1.1180519970881368e-10,-1.949033839865282e-10,6.74878336326401e-07,1.3676025878907635e-05,3.370409831404686e-05,-1.5884205875962842e-08,-1.5272730616856158e-08,-3.86640108650119e-08,-3.7586181499485295e-08,-3.758829100519766e-08
-130,-4.499253770447542e-10,-0.0028085092683725224,4.2222083844738223e-11,-1.3811132394749242e-08,-130,10727992488496628.0,0.0026546010823408034,10727992488496628.0,4.0412823455329797e+18,5.8999440886359057e+21,5.398488177134342e-06,5.415348764405056e-06,6.787547263635953e-09,1.7375285890674771e-12,10830.485887002082,-5.1592126322219656e-06,1.1659201948746843e-05,2.9432177153216696e-05,-130,-4.4975297924056756e-10,-4.499253770447542e-10,-4.4957411598588866e-10,-4.5131164457495614e-10,-4.5045324496988366e-10,-0.002807426006484093,-0.0028085092683725224,-0.002809735749679021,-0.0028043372615018866,-0.0028070062398910522,-1.2275269717977494e-09,4.2222083844738223e-11,1.1391120438020153e-06,-4.276236720603041e-06,-1.6004778444766998e-06,-1.712267386558275e-08,-1.3811132394749242e-08,-1.1898474162240708e-08,-1.0336544520135863e-08,-1.0335126601946796e-08
-120,-4.089063976188366e-10,-0.002552462540415801,-9.757659929398614e-11,-1.1558981970880005e-08,-120,22487070610380384.0,0.0026652407518229088,22487070610380384.0,8.437162982368555e+18,3.9383941994915215e+21,8.474482910969527e-05,2.5296863850767773e-05,2.3221661404497708e-08,9.493028801420141e-12,11345.654057995844,-1.7642829629238577e-05,5.7016257221850228e-05,0.00013566345238497522,-120,-3.9941336881741647e-10,-4.089063976188366e-10,-4.0849320070136617e-10,-4.0396281523013534e-10,-4.0082809759562984e-10,-0.002493200760909531,-0.002552462540415801,-0.002553344642137745,-0.0025681632154649506,-0.002577945590019226,-7.457403494541232e-10,-9.757659929398614e-11,1.1467736840131693e-06,1.55128179236173e-05,2.529611811041832e-05,-1.4035686003201209e-08,-1.1558981970880005e-08,9.185621496776448e-09,9.185975401296499e-09,9.185777672142056e-09
-110,-3.755786751455859e-10,-0.002344426335458488,1.0022455626144352e-10,-1.0139657040765562e-08,-110,47143283512476160.0,0.0026759230652139017,47143283512476160.0,1.7617578070656426e+19,2.1630194086996219e+21,2.318739154816285e-05,1.2976500532946014e-05,3.8748731652288004e-09,4.174841409615438e-12,11888.132007889028,-8.2811491530776493e-06,3.7725785441716978e-05,9.5692505003321758e-05,-110,-3.739966121018037e-10,-3.755786751455859e-10,-3.7564958633633773e-10,-3.736565197028723e-10,-3.714747449267223e-10,-0.0023345413877677856,-0.002344426335458488,-0.0023448881820513634,-0.0023509087111145597,-0.0023577287793159485,-1.780084690474176e-09,1.0022455626144352e-10,7.615881258971058e-09,6.161673990241567e-06,1.2974720448255539e-05,-1.3896833347265547e-08,-1.0139657040765562e-08,-1.3481674422015713e-08,-1.4011872846375192e-08,-1.4014530205994362e-08
-100,-3.435098053098911e-10,-0.0021442453818394155,-1.6407354649515905e-10,-1.0089172723644672e-08,-100,98841870601428192.0,0.0026866481934310245,98841870601428192.0,3.6790031103849402e+19,1.8364034245894932e+22,2.4572505014997317e-05,1.922586343496021e-05,1.2355287404394906e-08,1.0042491671333034e-11,12466.25726917789,2.6556401238053695e-06,3.5632238349431562e-05,8.27780651102668e-05,-100,-3.47447284239479e-10,-3.435098053098911e-10,-3.4323913403631413e-10,-3.4144336806212787e-10,-3.3740479256814597e-10,-0.002168817886854413,-0.0021442453818394155,-0.0021443398927658563,-0.002151194468875983,-0.0021638162434101105,6.451015929715013e-10,-1.6407354649515905e-10,5.932298563493532e-07,6.615245821221488e-06,1.9225699361413717e-05,-1.8531842869290438e-08,-1.0089172723644672e-08,-6.176555464895532e-09,-8.122908080130743e-09,-8.12413821312712e-09
-90,-3.1678305305856386e-10,-0.0019774147861760186,-1.4956205652749227e-10,-7.068874165391271e-09,-90,2.0724220310796931e+17,0.0026974163080765571,2.0724220310796931e+17,7.6829891807003722e+19,7.6810187532088776e+21,4.1462596641395066e-05,3.157671653752914e-05,2.587136174141141e-07,1.5719918706313075e-11,13072.904407774424,4.0515160826259944e-06,3.9778720235044129e-05,0.00011621764448778379,-90,-3.217725022529201e-10,-3.1678305305856386e-10,-3.0605258354660704e-10,-3.1943363841687607e-10,-3.19635922550714e-10,-0.0020085350835188365,-0.0019774147861760186,-0.0019769982900470495,-0.0019677145761951417,-0.0019670724868774414,3.181486370114667e-09,-1.4956205652749227e-10,2.2274492039286997e-05,-8.66729479403638e-06,-9.30222449824214e-06,-4.1890733782842804e-08,-7.068874165391271e-09,-2.657824915795054e-07,-2.5131980274971233e-07,-2.513174724891288e-07
-80,-2.854519824664769e-10,-0.0017818387596704845,2.1777021739354518e-11,-8.88659988724845e-09,-80,4.3453328136405018e+17,0.0027082275814405642,4.3453328136405018e+17,1.6044932277549312e+20,6.0240231426168493e+22,6.008395996559557e-05,3.8436156904542706e-05,7.354679834955165e-08,1.2296826246298833e-11,13713.589188126734,-4.1689260459776278e-05,4.8226144675473474e-05,0.00011448255234213784,-80,-2.819982876494441e-10,-2.854519824664769e-10,-2.850909313560298e-10,-2.7988090402651344e-10,-2.7315515622017804e-10,-0.0017602232650233418,-0.0017818387596704845,-0.0017818056303440244,-0.0017993203802668103,-0.0018203072249889374,-2.3951029720490847e-09,2.1777021739354518e-11,7.618964306121967e-07,1.7443667754113826e-05,3.8433761801570654e-05,-5.848630597014848e-08,-8.88659988724845e-09,-7.38876371371433e-08,-8.24333982368001e-08,-8.242633448899664e-08
-70,-2.6326328789597275e-10,-0.0016433330620678928,-1.2228985661351595e-10,-7.943696574742815e-09,-70,9.1111138805125312e+17,0.0027190821865036496,9.1111138805125312e+17,3.3508048876698789e+20,1.7962213393575942e+22,4.526860550413403e-05,4.933248277438906e-06,1.93268111750497e-07,6.826425792859146e-12,14390.249462003529,-1.7395833200595234e-05,0.00011643789123339082,0.00030415471141140548,-70,-2.5670705616960035e-10,-2.6326328789597275e-10,-2.635334819624595e-10,-2.6271528514998324e-10,-2.6184025619761375e-10,-0.001602229853119752,-0.0016433330620678928,-0.0016432429583801422,-0.001644768640835993,-0.001647498458623886,4.994656424449828e-09,-1.2228985661351595e-10,-5.513173562121665e-07,1.6512919818760144e-06,4.38193092122674e-06,-2.0121180832523983e-07,-7.943696574742815e-09,-1.310668449761715e-07,-1.0586650778242812e-07,-1.0586221478609957e-07
-60,-2.4142706657579366e-10,-0.0015070254700941584,-4.113582946312419e-10,-8.667714813482743e-09,-60,1.910388065926166e+18,0.0027299802969397262,1.910388065926166e+18,6.9978089881003439e+20,8.8484983063114238e+22,1.2017564586130902e-05,1.1653517384421693e-05,1.1731459929507426e-06,3.958380202732275e-12,15104.318598562031,1.2763086438383198e-05,9.0028848387783405e-05,0.00022645639361349492,-60,-2.411508040484327e-10,-2.4142706657579366e-10,-2.4193300195931954e-10,-2.4292973015941243e-10,-2.4510918425116495e-10,-0.0015057465664085612,-0.0015070254700941584,-0.001508243160060374,-0.0015030245898380523,-0.0014962255954742432,1.2683693659172183e-08,-4.113582946312419e-10,-1.0382795210261975e-06,-4.839668731147545e-06,-1.164083369076252e-05,3.9762863324709075e-07,-8.667714813482743e-09,1.1644782781372598e-06,1.1283016531401025e-06,1.1282198226545385e-06
