voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_3 transport over barrier 4,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-50,-1.2673773578471422e-07,-0.38927334957406856,-0.013867202804249246,0.0006459778653497803,-50,19676979628.500736,2.7837510844214353e-09,19676979628.500736,7.0685126046714511e+18,79087614083522800.0,5.066964149591513e-06,1.66149648088941e-06,3.403379538485839e-06,5.451441006778089e-13,293215732.68128067,-2.8014183044433594e-06,3.2550286658474745e-06,1.1018630623101048e-05,-50,-1.2673743091763031e-07,-1.2673773578471422e-07,-1.2673719064061354e-07,-1.2673723121186432e-07,-1.2673721967681284e-07,-0.38927317410707474,-0.38927334957406856,-0.38927159225568175,-0.3892700142755027,-0.38926828260991897,-0.013865651562809944,-0.013867202804249246,-0.013867245754227042,-0.013867313059290834,-0.013867309191193947,0.0006459782978732343,0.0006459778653497803,0.0006459434704558786,0.0006442725159335318,0.0006425749183347484
-40,-1.4658106679084508e-07,-0.45108632363553625,-0.014455884804192465,0.0008202997740710448,-40,19244026371.548557,2.569726130300951e-09,19244026371.548557,7.4887460358644572e+18,20073577304777892.0,9.252241852664156e-06,2.7524937347856576e-06,3.3183394790948844e-06,1.673189189712896e-12,216812679.68132117,4.7981739044189453e-06,4.2646090810039455e-06,1.4207324616447475e-05,-40,-1.4657985367522799e-07,-1.4658106679084508e-07,-1.4658115252450774e-07,-1.4658126062291253e-07,-1.465815268644177e-07,-0.4510832019150257,-0.45108632363553625,-0.4510873453691602,-0.4510897835033114,-0.4510924541568784,-0.014454556629061699,-0.014455884804192465,-0.014455403434112668,-0.014455070009056194,-0.01445313231045768,0.0008203002194816902,0.0008202997740710448,0.0008208132394382783,0.0008227472752785317,0.0008236181135501397
-30,-1.4633315773372546e-07,-0.4511128860831377,-0.013272732314362656,0.0010290345944842284,-30,18855403307.208672,2.3721561966176815e-09,18855403307.208672,7.9486348049481257e+18,18421712904423228.0,4.477228230825858e-06,2.2502214936503256e-06,1.769884232283303e-06,8.220304058265432e-13,161050884.20822701,1.5497207641601563e-06,2.3725173072473026e-06,1.0164945468857342e-05,-30,-1.463324875205958e-07,-1.4633315773372546e-07,-1.4633315921553273e-07,-1.4633319069796234e-07,-1.4633330955100163e-07,-0.45111169666051865,-0.4511128860831377,-0.4511135811917484,-0.45111434755420143,-0.45111617388874947,-0.013270925730466843,-0.013272732314362656,-0.013271189294755459,-0.013271461390207939,-0.013270482092869006,0.0010290336811958722,0.0010290345944842284,0.0010289535684246953,0.0010297577188361571,0.0010307234526569786
-20,-1.2575953992675516e-07,-0.388067030464299,-0.011418904323363677,0.0012685552640733873,-20,18509447885.840714,2.1897761612801324e-09,18509447885.840714,8.4526666300998461e+18,16871802778877736.0,2.670073172339471e-06,2.6153420527481874e-06,2.402452403571509e-06,7.139535709173098e-13,121638198.43283124,-1.0579824447631836e-06,2.5344701407784247e-06,1.0873310309362332e-05,-20,-1.2575979388999192e-07,-1.2575953992675516e-07,-1.25759079936421e-07,-1.257591176751299e-07,-1.2575915738304375e-07,-0.38806723058223724,-0.388067030464299,-0.3880661353468895,-0.38806523613687505,-0.3880645605090649,-0.01142008975148201,-0.011418904323363677,-0.011418646201491356,-0.011418259232835192,-0.011417474409429262,0.0012685554517612293,0.0012685552640733873,0.0012689667609279143,0.0012677562803528628,0.0012665643085243428
-10,-7.69023525354618e-08,-0.23696972958714468,-0.009180221844871994,0.001540013619874651,-10,18204645845.634483,2.0214181694054682e-09,18204645845.634483,9.0058782102412605e+18,3.76699996789816e+17,3.1925503662932897e-06,3.681178643407529e-06,1.0441178410684586e-06,3.0146864104877603e-13,94412776.529509038,-2.6524066925048828e-06,2.4049086862547989e-06,1.0316790236886753e-05,-10,-7.690214985223045e-08,-7.69023525354618e-08,-7.690217334286569e-08,-7.69020861198577e-08,-7.690205106682076e-08,-0.23697083815932274,-0.23696972958714468,-0.23696880787611008,-0.23696809018286347,-0.23696764560895645,-0.009176738560199738,-0.009180221844871994,-0.009179871529340744,-0.009180406979887354,-0.009180419738843145,0.0015400131440716234,0.001540013619874651,0.001539476028840081,0.0015392982924772576,0.0015389695020335825
0,-1.1250218013974336e-09,-0.001857626746641472,-0.00699905584770022,0.001845850671123811,0,17939622637.968525,1.8660041550611373e-09,17939622637.968525,9.613924271985748e+18,26799044331341132.0,6.541911034219083e-06,2.014443452935666e-06,2.7126484569270273e-06,1.0392525861379961e-12,75880701.877253592,3.5762786865234375e-06,3.4381149243025412e-06,1.3538236396257787e-05,0,-1.1243665519517286e-09,-1.1250218013974336e-09,-1.125339027156388e-09,-1.1254058045378666e-09,-1.1254035373716408e-09,-0.0018558725714683533,-0.001857626746641472,-0.001859668642282486,-0.0018607512187962527,-0.0018624144825025724,-0.006998471915721893,-0.00699905584770022,-0.006997041404247284,-0.006997419663647384,-0.006997286458107335,0.0018458496281066764,0.001845850671123811,0.0018458952521577254,0.001846958539577914,0.0018485622765636034
10,8.833410961174718e-08,0.2761216686340049,-0.005231611889030319,0.002193605511968379,10,17713135549.289387,1.7225389379623185e-09,17713135549.289387,1.02831553812323e+19,85374284010854992.0,2.401191977696726e-06,4.4749322114512324e-07,1.2188719344182093e-06,3.6738891975157e-13,63330322.243736476,-1.3560056686401367e-06,2.9553907387152009e-06,1.3743190085932341e-05,10,8.833397335136198e-08,8.833410961174718e-08,8.833428399258993e-08,8.833430845864678e-08,8.833434074028173e-08,0.27612102776765823,0.2761216686340049,0.2761221583932638,0.27612277049822964,0.27612342895963593,-0.005231179296970367,-0.005231611889030319,-0.005231164395809174,-0.0052313136788536725,-0.005231252046519936,0.0021936048001839673,0.002193605511968379,0.0021934362659077333,0.002192975163440586,0.002192386640033961
20,1.751597879585235e-07,0.5461102142508025,-0.003994721846538596,0.0025781203257860914,20,17524066470.542759,1.5901038509204912e-09,17524066470.542759,1.1020705635294384e+19,25040354575436532.0,5.385642793953593e-06,2.5327461513182173e-06,2.3525691513876477e-06,5.917012402862108e-13,54760631.670856848,3.7625432014465332e-06,2.9917910425640691e-06,1.2576930864681707e-05,20,1.7516007566880607e-07,1.751597879585235e-07,1.7515974025660193e-07,1.7515965823865176e-07,1.7515948396756578e-07,0.5461110323667526,0.5461102142508025,0.5461091119796038,0.5461075834767848,0.5461056467239587,-0.003994561731815338,-0.003994721846538596,-0.003993956372141838,-0.003993365231236626,-0.003992189100387278,0.002578120124642191,0.0025781203257860914,0.0025786909773845013,0.0025796679236392956,0.0025804726937935785
30,2.4692199330394043e-07,0.7692177584249293,-0.0031177162163658068,0.003008993890308613,30,17371415269.019588,1.4678508572370438e-09,17371415269.019588,1.1834591493660361e+19,44527611132083408.0,4.95955532642256e-06,2.1788720848264775e-06,1.6140389057506255e-06,8.034450096711676e-13,48753603.658658028,-2.2277235984802246e-06,2.1068833919913484e-06,9.6824880007167183e-06,30,2.469214509244435e-07,2.4692199330394043e-07,2.469222073876803e-07,2.46922184084324e-07,2.469222543694532e-07,0.769215777516365,0.7692177584249293,0.7692188303917646,0.7692192990745723,0.7692207370716915,-0.0031171441078186035,-0.0031177162163658068,-0.0031190309673547745,-0.003118760434269848,-0.00311932297990343,0.0030089959246962965,0.003008993890308613,0.0030092474754344067,0.003008570794010848,0.003007633436528656
40,2.99547817239591e-07,0.9326630188734271,-0.0024531966118956916,0.0034818604549647293,40,17254293721.024975,1.3549971203731511e-09,17254293721.024975,1.2733823165818489e+19,20282333004919792.0,2.383923803916943e-06,1.6277172828847025e-06,1.2987973708744605e-06,7.353175911582151e-13,44344873.826981746,-1.0132789611816406e-06,2.384992918313292e-06,1.0715896866292101e-05,40,2.9954739661689424e-07,2.99547817239591e-07,2.995481319344854e-07,2.9954811859356507e-07,2.9954798328345507e-07,0.9326621294021606,0.9326630188734271,0.9326640339568257,0.9326645133259646,0.9326644423712196,-0.0024540498852729797,-0.0024531966118956916,-0.0024532750248908997,-0.0024533962203710756,-0.002452422167990095,0.0034818637579983928,0.0034818604549647293,0.0034818667718663487,0.0034814063621394936,0.0034805679744954743
