voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_3 transport over barrier 4,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-5.081297999331848e-10,-5.125593898847588e-08,-0.0008788269364569049,-0.001146432868628311,-150,10644450258390.375,0.00069841986316026932,10644450258390.375,15240761066309692.0,1.181934808624304e+20,4.004130692292218e-08,3.183964736308553e-08,1.0888719543800107e-06,3.397335769830761e-13,98.113483094946943,8.4863618354802384e-09,2.2023304381178762e-06,3.1643093912002515e-06,-150,-5.077906759681964e-10,-5.081297999331848e-10,-5.081304095451794e-10,-5.081270090309767e-10,-5.081221018996744e-10,-5.898670663029293e-08,-5.125593898847588e-08,-4.3517892646503705e-08,-3.578703247189636e-08,-1.8945399707370747e-08,-0.000878826894719964,-0.0008788269364569049,-0.0008788162412542988,-0.000878834276119516,-0.0008788480809016619,-0.0011453628540039062,-0.001146432868628311,-0.0011464517259582863,-0.0011464436914757313,-0.0011464467358930364
-140,-4.877183466250706e-10,-3.026693623486918e-08,-0.0008251272300823872,-0.0011096080464304547,-140,9957549413782.6562,0.00073452236546752087,9957549413782.6562,13556495869863284.0,8.7439361810231869e+19,6.013204356947188e-07,3.1266353062164853e-07,9.61653608189117e-07,5.017354270835072e-13,121.22944774836358,-1.63513680817573e-07,1.296962350375016e-06,2.0034704254638777e-06,-140,-4.873385756041629e-10,-4.877183466250706e-10,-4.877416269271704e-10,-4.877902580109795e-10,-4.878403110312464e-10,1.1883612965890578e-07,-3.026693623486918e-08,-1.7934308352894204e-07,-3.284524878088593e-07,-4.82484306035813e-07,-0.0008251272408728028,-0.0008251272300823872,-0.0008251314622498285,-0.0008249771798999216,-0.0008248187987192068,-0.0011086463928222656,-0.0011096080464304547,-0.001109454976244706,-0.0011094602357221324,-0.0011094645989979668
-130,-4.716473526787998e-10,-1.809909795267284e-08,-0.0007736417411743907,-0.0010852098855061998,-130,9315294474524.584,0.00077249106709354224,9315294474524.584,12058773067205682.0,2.6950602094761755e+19,1.3750783680321899e-06,7.264536634465912e-07,8.821877522935395e-07,7.287840549971479e-13,150.36052956809095,-3.7576317168941387e-07,1.8229138039896883e-06,2.9073495169240203e-06,-130,-4.711998993806322e-10,-4.716473526787998e-10,-4.717015688052628e-10,-4.718122914170554e-10,-4.719286834356294e-10,3.248018552448606e-07,-1.809909795267284e-08,-3.6103795709313716e-07,-7.03951273536222e-07,-1.0502765127873293e-06,-0.000773641727789709,-0.0007736417411743907,-0.0007736474656212522,-0.0007733012373439592,-0.0007729210119578056,-0.0010843276977539062,-0.0010852098855061998,-0.001084861828871908,-0.0010848661492275022,-0.0010849000450310342
-120,-4.609348927513346e-10,-1.3702856381281868e-08,-0.0007225063275030446,-0.0010773495427358615,-120,8714762788033.7275,0.00081242243503299621,8714762788033.7266,10726885930568598.0,2.7874262188806272e+20,1.1855815762878974e-06,5.580575646035868e-07,9.781843610667806e-07,2.3268343332196297e-13,187.24800993857957,3.2571698227457091e-07,9.5553344887565228e-07,1.6331427813697851e-06,-120,-4.608691887324413e-10,-4.609348927513346e-10,-4.608870206151422e-10,-4.6079170452115074e-10,-4.6070220931801264e-10,-3.111533883881634e-07,-1.3702856381281868e-08,2.8376809017598e-07,5.812113171393309e-07,8.74428187899734e-07,-0.0007225063174871593,-0.0007225063275030446,-0.0007225064803151326,-0.0007227989415133787,-0.0007230643750517629,-0.0010766983032226562,-0.0010773495427358615,-0.001077646259091125,-0.0010776487024023867,-0.001077676487583723
-110,-4.6151146706942624e-10,-5.879577844804435e-09,-0.0006717546483861199,-0.0011045366625245245,-110,8153224485458.1914,0.00085441792282242492,8153224485458.1904,9542431481920926.0,1.9263088780278668e+20,2.1673911438369053e-06,1.105287537939148e-06,1.081136566168095e-06,5.238892521754491e-13,233.42250965226341,-5.9246173123028711e-07,7.5690860059767055e-07,1.425420250685229e-06,-110,-4.6142223249721965e-10,-4.6151146706942624e-10,-4.615966322566193e-10,-4.617693373483853e-10,-4.619461217493951e-10,5.354268062807144e-07,-5.879577844804435e-09,-5.471084225932255e-07,-1.0884221968029738e-06,-1.631964337556191e-06,-0.0006717546445145217,-0.0006717546483861199,-0.0006717573492096562,-0.0006712120675862063,-0.0006706520616717171,-0.0011050701141357422,-0.0011045366625245245,-0.001103989277794426,-0.001103988977569574,-0.0011040054288669054
-100,-4.793179938921048e-10,-5.75878771136889e-09,-0.0006147275776580649,-0.0011886263054866064,-100,7628129665784.0732,0.00089858422830302255,7628129665784.0723,8489053586206165.0,4.0075868410229506e+19,3.736956338817876e-07,1.873147681408227e-07,2.1219821024626162e-07,8.455330976042383e-14,289.59997107594643,-1.0446578357914404e-07,2.0446616359608685e-07,4.0048752025417591e-07,-100,-4.793133468942113e-10,-4.793179938921048e-10,-4.793369397171269e-10,-4.793684954400225e-10,-4.793979002039717e-10,8.9738564912345e-08,-5.75878771136889e-09,-1.0128776182509454e-07,-1.967831616879362e-07,-2.839570689694426e-07,-0.0006147276024108805,-0.0006147275776580649,-0.000614722896443709,-0.0006146366817527656,-0.0006145402876427397,-0.0011887550354003906,-0.0011886263054866064,-0.0011885444844210724,-0.0011885428371901444,-0.0011885520485526158
-90,-5.334523416077685e-10,-1.0678373260106356e-08,-0.0005438358195379235,-0.001393023443481911,-90,7137096438685.9111,0.00094503356470759922,7137096438685.9102,7552214762757326.0,3.3862108874893775e+19,2.1524404156259003e-06,1.086898919311352e-06,2.442003960823058e-06,4.229135226110098e-13,357.59205133056798,5.8832762306337827e-07,1.9890175335651216e-06,3.3498545225090485e-06,-90,-5.331178840542315e-10,-5.334523416077685e-10,-5.333759575253283e-10,-5.332028395429267e-10,-5.330294280851574e-10,-5.487924160108015e-07,-1.0678373260106356e-08,5.274619637063876e-07,1.0655856638743555e-06,1.6036479996150987e-06,-0.0005438357962361806,-0.0005438358195379235,-0.0005437914969661506,-0.0005443339849742279,-0.0005448783958854619,-0.0013911724090576172,-0.001393023443481911,-0.0013936144130184402,-0.0013936100362675202,-0.0013936036900528137
-80,-6.63944205828982e-10,-4.024274898091279e-09,-0.0004417025439062295,-0.0018513780406638203,-80,6677899768122.873,0.0009938839457604889,6677899768122.8721,6718993496784127.0,1.0898419296735184e+20,4.475453407315477e-07,2.6900393719324345e-07,3.774538166467778e-07,9.477044261038429e-14,437.43899063528045,1.1644277719824458e-07,2.2893972135988347e-07,5.8030467012209056e-07,-80,-6.639005035539317e-10,-6.63944205828982e-10,-6.639244710761663e-10,-6.638901781006566e-10,-6.638494353863716e-10,-1.1053550613704388e-07,-4.024274898091279e-09,1.0249562298195415e-07,2.09023846437481e-07,3.3700983459450384e-07,-0.00044170259702980275,-0.0004417025439062295,-0.00044176497431180906,-0.0004418452026614799,-0.00044197154784342274,-0.0018510818481445312,-0.0018513780406638203,-0.0018514450111979386,-0.0018514576575995173,-0.001851459301961178
-70,-9.531145298685723e-10,1.4244932965397498e-08,-0.00026941440742297637,-0.002840078613964403,-70,6248461062631.0469,0.0010452594855147534,6248461062631.0459,5977904194338787.0,7.8769071262496706e+20,1.6485765098189775e-06,9.12253792142298e-07,7.950038707349449e-07,4.0193711796158414e-13,528.14137069655328,-4.4852771452497109e-07,6.5233422239772075e-07,1.4103970984213073e-06,-70,-9.530585670973555e-10,-9.531145298685723e-10,-9.53187956290936e-10,-9.533222869594857e-10,-9.53460504215317e-10,4.242291898326478e-07,1.4244932965397498e-08,-3.9511861628344053e-07,-8.052399919789366e-07,-1.2243473199863297e-06,-0.0002694143546335681,-0.00026941440742297637,-0.0002693539918254828,-0.0002689458303550162,-0.00026850215363083407,-0.0028405189514160156,-0.002840078613964403,-0.0028397239475452807,-0.0028397321054821067,-0.0028397566725395507
-60,-1.5776315784578012e-09,2.4982887626671995e-08,5.423785949324779e-05,-0.004951100157067456,-60,5846838461938.918,0.0010992907136884763,5846838461938.917,5318737244964875.0,4.0709001949114565e+19,7.981444506283131e-07,4.6097557060420513e-07,9.888353815767914e-07,1.3036479413620166e-13,627.15881944260866,2.0691680902018561e-07,4.111197025489707e-07,1.3415060712458487e-06,-60,-1.5775375037023923e-09,-1.5776315784578012e-09,-1.5776562422407613e-09,-1.5776004334123914e-09,-1.577525877446625e-09,-1.6380587070097263e-07,2.4982887626671995e-08,2.1560769897632223e-07,4.036300938388663e-07,6.343385799273404e-07,5.423789774283705e-05,5.423785949324779e-05,5.4336138418875635e-05,5.4109854556692546e-05,5.387516284827143e-05,-0.004950523376464844,-0.004951100157067456,-0.0049515122118464205,-0.004951506918650039,-0.004951502939002594
