voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-1.2348788192107582e-07,-0.3392654553415263,0.00036926935312225906,0.12329568965571637,-150,468037959889.27454,0.27669873545714196,468037959888.99786,1691507404672.5061,25753163140537148.0,9.021688951449391e-11,2.5973689345148987e-15,5.58511847881249e-11,2.546310741366475e-17,-1.2778494576595314e-10,-8722.0761353266516,1.1153128647669583e-10,1.8043344596208044e-10,-150,-1.2348788194653893e-07,-1.2348788192107582e-07,-0.3392654554317432,-0.3392654553415263,0.00036926935312485643,0.00036926935312225906,0.12329568971156755,0.12329568965571637
-140,-4.0917725230178746e-08,-0.18142217727144616,0.00044742661578273113,0.14420129657499967,-140,281491075963.07037,0.24867141767726916,281491075962.82172,1131980018420.9158,59609091009673328.0,6.596534429803569e-11,2.33884092648573e-15,8.80784889467634e-11,5.992292233703185e-17,-1.2461764182213978e-10,-7487.977185209902,1.8930948852246377e-10,3.0808783302305187e-10,-140,-4.091772529010167e-08,-4.0917725230178746e-08,-0.1814221773374115,-0.18142217727144616,0.00044742661578506997,0.00044742661578273113,0.14420129648692118,0.14420129657499967
-130,4.097943525436361e-09,-0.09685002147016475,0.0005129179053681154,0.15780865916216472,-130,169337908424.08868,0.22937075005477747,169337908423.85931,738271590355.99805,2.1746469639139197e+18,1.9778026438821428e-11,1.645276796746753e-15,2.128233700382509e-11,1.632391308036647e-17,-8.8249922687346078e-11,-6500.742792058435,5.0298611340423954e-11,8.2121004441049195e-11,-130,4.097943509112448e-09,4.097943525436361e-09,-0.09685002148994278,-0.09685002147016475,0.0005129179053697607,0.0005129179053681154,0.15780865914088238,0.15780865916216472
-120,2.91085311019058e-08,-0.0509536596962481,0.0005728387177345862,0.16699466663340062,-120,101911515721.60965,0.21629498195012908,101911515721.39336,471169117298.83447,36768854775583328.0,6.191935852939423e-12,1.1857919160473962e-15,2.0250218168982315e-11,3.512139397728701e-18,-6.5213990782505689e-11,-5683.8239380062687,2.5416582486430767e-11,4.0500075515481626e-11,-120,2.9108531098393662e-08,2.91085311019058e-08,-0.05095365969005616,-0.0509536596962481,0.000572838717735772,0.0005728387177345862,0.1669946666131504,0.16699466663340062
-110,4.369441720614818e-08,-0.024978996188566582,0.000632103972697251,0.17352702783379267,-110,61375640665.381348,0.2076621266400277,61375640665.173683,295555292909.87695,2.2683870559573971e+17,2.1713412318158376e-11,1.3226182302150669e-15,1.5857176682843033e-11,5.355034936770293e-18,-6.2646105883757458e-11,-4989.5881599539616,2.7517968956644698e-11,4.3429593254984411e-11,-110,4.369441721150321e-08,4.369441720614818e-08,-0.02497899616685317,-0.024978996188566582,0.0006321039726985737,0.000632103972697251,0.1735270278179355,0.17352702783379267
-100,5.319916103683172e-08,-0.008517143988179265,0.0006939864665879425,0.17846855120350588,-100,37006829977.408394,0.20220291542560839,37006829977.206192,183018280916.05048,1.7095424036194243e+17,2.8230886378599607e-11,1.5742615544489524e-16,2.250671871095733e-12,1.2846670778320155e-17,-3.2214621010001408e-12,-4388.4014998872935,3.8432159213438695e-11,5.6462112763000505e-11,-100,5.319916104967839e-08,5.319916103683172e-08,-0.008517143959948379,-0.008517143988179265,0.0006939864665880999,0.0006939864665879425,0.1784685512012552,0.17846855120350588
-90,6.091356278629395e-08,0.00485524154643957,0.0007606711476249028,0.18245403926724588,-90,22357966221.461609,0.19901331058702471,22357966221.262596,112344074652.65947,3.5196389686495936e+17,7.727625830900031e-12,1.7683337433238577e-15,1.0707851272329094e-11,2.8281636015433037e-19,-6.8013517807347808e-11,-3861.4576440674055,1.353759591928904e-11,2.1419255258336989e-11,-90,6.091356278601113e-08,6.091356278629395e-08,0.004855241538711945,0.00485524154643957,0.0007606711476266712,0.0007606711476249028,0.18245403927795373,0.18245403926724588
-80,6.941050018310085e-08,0.020237454380854336,0.0008336823861446185,0.18586399403683485,-80,13552936096.882568,0.1974494444849399,13552936096.68512,68640031539.396378,3.5516548033250451e+17,1.2348042727206021e-11,2.637972305874481e-15,1.1534856403372373e-11,2.239118361176942e-18,-1.0211845850035997e-10,-3396.3304840825508,1.6917267066809986e-11,2.4701352074885108e-11,-80,6.941050018533997e-08,6.941050018310085e-08,0.02023745439320238,0.020237454380854336,0.0008336823861472565,0.0008336823861446185,0.1858639940253,0.18586399403683485
-70,8.151812170736578e-08,0.04336027418333721,0.0009141719641654611,0.1889286004562878,-70,8261356698.2994232,0.19705278050233588,8261356698.1023703,41924588312.02076,2.4568664076069802e+17,7.066527918375698e-12,8.955509944730267e-17,3.8090641751864496e-12,4.6166207301115555e-18,3.1555869533413258e-13,-2984.3224206314558,1.3517841130437426e-11,2.1751683787485376e-11,-70,8.151812170274916e-08,8.151812170736578e-08,0.04336027417627068,0.04336027418333721,0.0009141719641653715,0.0009141719641654611,0.18892860045247872,0.1889286004562878
-60,1.0123826618343185e-07,0.08245621984989993,0.0010030993723379455,0.19178873409526037,-60,5082163917.5214977,0.1974968022112942,5082163917.3240013,25732892181.637894,2.7901059454987802e+17,6.329589630205135e-12,8.283304597789254e-17,2.848887792339383e-12,2.1292026013808958e-18,1.3282898023705941e-12,-2618.9267633072459,7.7651168763040476e-12,1.2659540082893272e-11,-60,1.0123826618556105e-07,1.0123826618343185e-07,0.08245621985622952,0.08245621984989993,0.0010030993723378627,0.0010030993723379455,0.19178873409241148,0.19178873409526037
-50,1.347247321258958e-07,0.15027124127742209,0.0011013396065804038,0.1945316447034724,-50,3173015554.8970356,0.19854903795508438,3173015554.6984863,15981017020.162207,2.2614061992246612e+18,1.8761547870838058e-11,5.839512901006927e-16,2.5696389460705404e-12,9.840008218032809e-18,-1.7712671860577704e-11,-2294.953808336189,2.852371202446427e-11,4.2662567922846506e-11,-50,1.347247321160558e-07,1.347247321258958e-07,0.15027124125866054,0.15027124127742209,0.0011013396065809877,0.0011013396065804038,0.19453164470090276,0.1945316447034724
-40,1.9108177393217785e-07,0.2657121426869007,0.0012097451380421592,0.19721197561092083,-40,2027482316.0139492,0.20004400945973233,2027482315.8139052,10135181360.789858,1.7795380254852621e+18,3.7733149937935195e-12,7.483163394494952e-16,4.269085085439883e-13,1.6767811284286926e-18,-2.553380496398487e-11,-2008.0411596407926,5.0621884614865335e-12,7.5483924666386315e-12,-40,1.9108177393385463e-07,1.9108177393217785e-07,0.265712142690674,0.2657121426869007,0.0012097451380429075,0.0012097451380421592,0.19721197561049392,0.19721197561092083
-30,2.820823927066391e-07,0.45325205432958593,0.0013291794317656647,0.19986429728736343,-30,1341091339.2456074,0.20186396206863794,1341091339.0437434,6643540161.9116564,1.5008499772880832e+17,1.419037110039767e-11,6.839147304038562e-16,1.4579309981499478e-11,2.1485520102697362e-18,-1.6835909761761907e-11,-1754.3818307073329,2.034918275487426e-11,2.9159910597265082e-11,-30,2.8208239270449053e-07,2.820823927066391e-07,0.45325205431539556,0.45325205432958593,0.0013291794317663486,0.0013291794317656647,0.19986429730194274,0.19986429728736343
-20,4.1928917379843036e-07,0.7369346080753323,0.0014605323873956022,0.20251068623272434,-20,930789340.33491826,0.20392513813855098,930789340.13099313,4564367830.4266768,1.494803877745351e+17,5.1945114876161824e-12,1.6479873021779667e-16,5.390160540130751e-12,7.694764930213285e-19,-3.3662598756595059e-12,-1530.5736486983153,7.4883332514999326e-12,1.0780681902744504e-11,-20,4.192891737976609e-07,4.1928917379843036e-07,0.7369346080701378,0.7369346080753323,0.001460532387395767,0.0014605323873956022,0.2025106862381145,0.20251068623272434
-10,6.080833659952123e-07,1.1279469509162148,0.001604723432236721,0.20516537044642666,-10,686522517.83595824,0.20616799905118463,686522517.62979019,3329917935.8359957,3.3687024002327104e+17,2.532862808379832e-12,7.28583859910259e-17,6.490752380017284e-12,8.622795403048777e-19,-2.4850355522677879e-12,-1333.5351233769825,8.0134099151476357e-12,1.2982087627122496e-11,-10,6.080833659960746e-07,6.080833659952123e-07,1.127946950913682,1.1279469509162148,0.0016047234322367938,0.001604723432236721,0.2051653704529174,0.20516537044642666
0,8.421617008593708e-07,1.6131671791434476,0.001762695075590709,0.20783761177253504,0,542125588.52139103,0.20855025998182089,542125588.31284082,2599496105.0091596,3.7317632105697862e+17,2.5637270084644115e-12,9.35015953551499e-16,8.24681989364251e-12,1.41030985717841e-18,-1.6757570325809682e-11,-1160.4571148759132,1.0338712290446114e-11,1.6495374510760996e-11,0,8.421617008607811e-07,8.421617008593708e-07,1.613167179140884,1.6131671791434476,0.001762695075591644,0.001762695075590709,0.20783761178078186,0.20783761177253504
10,1.1049131838721118e-06,2.1580278730993694,0.0019353978969531699,0.21053351222678834,10,457819792.37967372,0.21104192830740387,457819792.16863179,2169330976.3205585,5.2117564164384215e+18,7.287503933639528e-13,3.649424512586208e-16,1.5089596239192815e-12,8.339039365718587e-19,-6.326712545594691e-12,-1008.773460480007,2.7965875905584108e-12,4.477626602827911e-12,10,1.1049131838729457e-06,1.1049131838721118e-06,2.158027873100098,2.1580278730993694,0.0019353978969535348,0.0019353978969531699,0.2105335122282973,0.21053351222678834
20,1.378311851196745e-06,2.725018791507617,0.002123766776698552,0.21325715530760586,20,409690402.91497433,0.21362176928738683,409690402.70135254,1917830772.966846,2.2250198810546345e+18,3.2804869931624125e-12,5.160802341031001e-17,3.0125624217447466e-12,2.5417341164733417e-18,-7.666683401463235e-13,-876.14144173880413,7.7092590385071773e-12,1.2585377184848312e-11,20,1.3783118511992866e-06,1.378311851196745e-06,2.7250187915108977,2.725018791507617,0.0021237667766985002,0.002123766776698552,0.21325715531061842,0.21325715530760586
30,1.6513731071350996e-06,3.2912817742428015,0.0023286874171716265,0.21601133180330281,30,383360431.94348645,0.21627478844827705,383360431.72721165,1772561816.81652,9.9629199518798208e+17,1.645794611704332e-12,1.8821749714348357e-16,2.5447144391677057e-12,2.414043899674756e-20,8.4501165708877629e-13,-760.42710440851567,3.1613899031346575e-12,5.0900117454233396e-12,30,1.6513731071351237e-06,1.6513731071350996e-06,3.2912817742411558,3.2912817742428015,0.0023286874171714383,0.0023286874171716265,0.21601133180584753,0.21601133180330281
40,1.9220569322451235e-06,3.8525705148605853,0.002550951719486369,0.21879800355076348,40,370187156.20974094,0.21899043820713315,370187155.99075049,1690426117.4161296,8.287855390114697e+17,8.841816168114747e-12,9.016225266389455e-16,3.5880465265591965e-12,3.1001405869507392e-18,-1.2919665280819476e-11,-659.69269915265511,1.0893171202144725e-11,1.7685228281827392e-11,40,1.9220569322482237e-06,1.9220569322451235e-06,3.852570514869427,3.8525705148605853,0.0025509517194872706,0.002550951719486369,0.21879800354717543,0.21879800355076348
50,2.194351598817969e-06,4.417182373633852,0.002791200349263334,0.22161860097873723,50,401045811.95904136,0.22176134039969311,401045811.73728001,1808456835.7866778,2.1140896119904957e+18,6.0245142208259495e-12,3.5128150388530344e-16,5.358741228533859e-12,1.1782228296307318e-18,3.3718457677650652e-12,-572.18487549974668,8.0903110922313135e-12,1.2048834152622589e-11,50,2.194351598819147e-06,2.194351598817969e-06,4.417182373639877,4.417182373633852,0.002791200349262983,0.002791200349263334,0.2216186009733785,0.22161860097873723
60,2.474760034473549e-06,4.9986473366379425,0.0030498508722397247,0.22447421465549716,60,523533149.55027747,0.22458237630827116,523533149.3256951,2331140840.8630157,2.1193198410836054e+19,1.963762485956977e-12,3.2916377956659915e-16,3.948397164776907e-12,2.208638409965588e-18,-4.2284159276596542e-12,-496.32305938849834,7.3752832789128663e-12,1.182423603474092e-11,60,2.4747600344713405e-06,2.474760034473549e-06,4.998647336635979,4.9986473366379425,0.003049850872240054,0.0030498508722397247,0.22447421465154876,0.22447421465549716
70,2.7701523866838487e-06,5.611259723873689,0.0033270102661927883,0.22736571893105323,70,683865408.4623003,0.22745003847471329,683865408.23485029,3006662091.8084784,9.4700944459672077e+17,1.9451107391432743e-12,9.744809126299714e-16,3.032435413885537e-12,3.6845933205562065e-20,-1.2026248445465881e-11,-430.68783592995374,3.7638451085157056e-12,6.0674520963033274e-12,70,2.7701523866838855e-06,2.7701523866838487e-06,5.611259723871744,5.611259723873689,0.003327010266193763,0.0033270102661927883,0.22736571893408566,0.22736571893105323
80,3.086928872793395e-06,6.268336285197293,0.0036223715643044566,0.23029385206920877,80,893801356.08990109,0.23036196899360259,893801355.85953915,3879986614.0869937,1.7892712209961065e+18,1.6724399642953358e-12,1.2776715449525078e-13,9.749701046501968e-13,1.136718215215271e-18,7.5036893280260233e-12,-374.00933101615578,3.3856580666382558e-12,5.5498106110718481e-12,80,3.086928872794532e-06,3.086928872793395e-06,6.2683362851989655,6.268336285197293,0.0036223715644322237,0.0036223715643044566,0.23029385207018374,0.23029385206920877
90,3.430903666303271e-06,6.9819746033041,0.0039350960241041205,0.2332592683278987,90,1168764443.8898613,0.2333166306430921,1168764443.6565447,5009349057.8377914,1.058389426062799e+21,2.149391775674303e-12,8.293105785428523e-14,3.9621084191310274e-13,1.173140631947206e-18,2.4878412068814205e-11,-325.15566363771956,3.4191787923268094e-12,5.2566909158890951e-12,90,3.430903666304444e-06,3.430903666303271e-06,6.9819746033062495,6.9819746033041,0.003935096024187052,0.0039350960241041205,0.2332592683282949,0.2332592683278987
100,3.8074699270491858e-06,7.763396497412258,0.004263684717931961,0.2362625721006293,100,1528986940.8012516,0.23631307264158558,1528986940.5649385,6470175025.485178,2.8765417209652311e+18,2.5348612098241574e-12,2.768618667658984e-15,2.8332336476921682e-12,3.0959054222144677e-19,1.1643044359538161e-11,-283.12157550535437,3.8134409743538218e-12,5.6701796036229268e-12,100,3.8074699270494954e-06,3.8074699270491858e-06,7.763396497414793,7.763396497412258,0.004263684717929192,0.004263684717931961,0.23626257209779605,0.2362625721006293
