voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.03466698240260637,-108047.36474498498,-111.08602610730071,-27.080265394099115,-150,1893163811.42817,149.37612952975678,1893163662.0520403,12673804.15725016,1.1600156375657796e+20,2.9103830456733704e-11,2.2737367544323206e-12,6.536993168992922e-13,6.938893903907228e-18,9494.7961160651466,1.2732925824820995e-11,4.1233396764199389e-11,6.141931407910306e-11,-150,-0.03466698240260638,-0.03466698240260637,-108047.36474498501,-108047.36474498498,-111.08602610729844,-111.08602610730071,-27.08026539409846,-27.080265394099115
-140,-0.02112070252544347,-65828.51593327807,-67.48764505095436,-15.861379415011925,-140,1761420235.6010528,98.61327400381353,1761420136.9877787,17861897.938130885,3.066217183303644e+20,1.4551915228366852e-11,2.984279490192421e-13,2.859934511434403e-13,6.938893903907228e-18,6766.4656410936714,2.2737367544323206e-11,2.9842794901924208e-13,2.9842794901924208e-13,-140,-0.02112070252544348,-0.02112070252544347,-65828.51593327809,-65828.51593327807,-67.48764505095406,-67.48764505095436,-15.861379415011639,-15.861379415011925
-130,-0.012648269041605932,-39422.59474103193,-40.16227872554221,-9.158744227299394,-130,1650553006.4274855,65.303805861859473,1650552941.1236796,25274989.484058339,6.9004278768208301e+20,7.275957614183426e-12,1.1652900866465643e-12,3.1796787425264483e-13,3.469446951953614e-18,4921.1814101355285,1.8189894035458565e-12,1.0355530860019891e-11,1.5717205315013416e-11,-130,-0.012648269041605936,-0.012648269041605932,-39422.594741031935,-39422.59474103193,-40.16227872554104,-40.16227872554221,-9.158744227299712,-9.158744227299394
-120,-0.007431569844894521,-23163.574798550955,-23.268429575043942,-5.2128060818799895,-120,1562250001.8643937,43.466203226139214,1562249958.3981905,35941717.608426988,4.894821870141577e+20,3.637978807091713e-12,7.460698725481052e-13,2.318145675417327e-13,8.673617379884035e-19,3666.0759731546182,5.0022208597511053e-12,5.2175322908527213e-12,8.4696694102603942e-12,-120,-0.007431569844894522,-0.007431569844894521,-23163.57479855096,-23163.574798550955,-23.26842957504469,-23.268429575043942,-5.212806081880221,-5.2128060818799895
-110,-0.004278670337386277,-13336.784027184898,-12.976930839446618,-2.927437443355302,-110,1499272838.2955844,29.170720969237305,1499272809.1248634,51396495.81773036,3.9674972966895282e+20,1.8189894035458565e-12,4.4231285301066237e-13,2.5712765250318625e-13,8.673617379884035e-19,2808.5241472275566,2.7284841053187847e-12,1.9260295968154849e-12,2.7142732506035827e-12,-110,-0.004278670337386276,-0.004278670337386277,-13336.7840271849,-13336.784027184898,-12.976930839446176,-12.976930839446618,-2.927437443355045,-2.927437443355302
-100,-0.0024126957368234914,-7521.03126898889,-6.793144961842202,-1.6246246227156007,-100,1465795488.2124767,19.835764705355352,1465795468.3767121,73896595.870424613,9.4728431678661413e+21,1.8189894035458565e-12,2.5845992013273644e-13,3.0020430585864233e-13,8.673617379884035e-19,2221.2512931498591,-4.5474735088646412e-13,1.8509058640080337e-12,2.3021584638627246e-12,-100,-0.0024126957368234923,-0.0024126957368234914,-7521.0312689888915,-7521.03126898889,-6.793144961842461,-6.793144961842202,-1.624624622715901,-1.6246246227156007
-90,-0.0013329211164511154,-4155.733770300141,-3.110689208421828,-0.8892043790510797,-90,1467865821.84255,13.765579092969167,1467865808.0769711,106633060.03539431,1.5915902590896888e+21,0.0,5.204725539442734e-13,3.914646384828302e-13,0.0,1816.6007495872034,-2.2737367544323206e-13,1.071412686936574e-12,1.6555645743210334e-12,-90,-0.0013329211164511154,-0.0013329211164511154,-4155.733770300141,-4155.733770300141,-3.1106892084213076,-3.110689208421828,-0.8892043790514712,-0.8892043790510797
-80,-0.0007221900747235544,-2252.4091367437354,-0.913651163163709,-0.469108360765631,-80,1514033181.3852532,9.8464912727160385,1514033171.5387619,153763725.51921484,5.7726708003369386e+21,0.0,5.750955267558311e-14,4.085620730620576e-14,0.0,1518.9892407150401,-2.2737367544323206e-13,1.0185342624548412e-12,1.4228618283596006e-12,-80,-0.0007221900747235544,-0.0007221900747235544,-2252.4091367437354,-2252.4091367437354,-0.9136511631636515,-0.913651163163709,-0.46910836076567186,-0.469108360765631
-70,-0.00038424539377666516,-1199.3793441997354,0.4251700028838128,-0.20906442778596102,-70,1616200340.3487637,7.3473328186464251,1616200333.001431,219971026.25419259,9.6637340542933884e+21,0.0,2.4202861936828413e-13,2.627342787775433e-13,0.0,1222.460080809723,0.0,6.8730147728760964e-13,1.1519674103510624e-12,-70,-0.00038424539377666516,-0.00038424539377666516,-1199.3793441997354,-1199.3793441997354,0.42517000288357076,0.4251700028838128,-0.20906442778569828,-0.20906442778596102
-60,-0.00020093566975147638,-628.4186131810992,1.2818082764204055,-0.0021586766902146337,-60,1790778824.436336,5.788312250998727,1790778818.6480238,309378407.1734125,3.1064224088187237e+22,1.1368683772161603e-13,1.5276668818842154e-13,2.533251386438451e-13,1.3552527156068805e-19,822.16807660514326,0.0,2.7343348371063086e-13,3.7925218521195347e-13,-60,-0.00020093566975147651,-0.00020093566975147638,-628.4186131810993,-628.4186131810992,1.2818082764205583,1.2818082764204055,-0.002158676690467959,-0.0021586766902146337
-50,-0.00010317501478395119,-324.27667935025727,1.8735127065139743,0.25584646005859213,-50,2060254474.3087862,4.8548632112650605,2060254469.453923,424369211.78916872,1.8703941607572275e+22,7.389644451905042e-13,8.43769498715119e-14,3.485545185810679e-13,5.421010862427522e-20,439.01741107565408,-5.1159076974727213e-13,1.0758334020661255e-12,1.7896795156957523e-12,-50,-0.00010317501478395114,-0.00010317501478395119,-324.27667935025653,-324.27667935025727,1.87351270651389,1.8735127065139743,0.2558464600582436,0.25584646005859213
-40,-5.1671951713394894e-05,-164.68893955873156,2.3177240078973353,0.7319720122604849,-40,2455307884.9365578,4.3410442331521413,2455307880.5955133,565603056.10009801,8.9081815054775621e+21,1.3926637620897964e-12,2.886579864025407e-14,1.0763612223740893e-12,8.131516293641283e-20,210.81702533678794,-1.5916157281026244e-12,1.7559464812556473e-12,2.7569058147491887e-12,-40,-5.1671951713394975e-05,-5.1671951713394894e-05,-164.68893955873017,-164.68893955873156,2.3177240078973065,2.3177240078973353,0.7319720122594086,0.7319720122604849
-30,-2.4561316254484248e-05,-81.9967745581412,2.6649200876878743,1.782376025486883,-30,3017685439.3756456,4.1123558210787197,3017685435.2632899,733809419.87263906,8.2214999339659512e+21,4.831690603168681e-13,1.9984014443252818e-14,2.886579864025407e-14,1.7279472123987727e-19,99.272328650076048,-1.1226575225009583e-12,5.0883322301288761e-13,7.0254912998279906e-13,-30,-2.4561316254484075e-05,-2.4561316254484248e-05,-81.99677455814071,-81.9967745581412,2.6649200876878942,2.6649200876878743,1.7823760254869119,1.782376025486883
-20,-9.739937918859269e-06,-39.61030098675174,2.909783115737869,4.200807338771483,-20,3804085773.0031447,4.0813161839847591,3804085768.9218287,932073282.61665261,6.5733520307200668e+21,9.805489753489383e-13,7.105427357601002e-15,9.068301665138279e-13,1.2366681029912785e-19,46.972569942230393,-7.1054273576010019e-14,1.505292439597813e-12,2.3088198020104755e-12,-20,-9.739937918859145e-06,-9.739937918859269e-06,-39.61030098675272,-39.61030098675174,2.909783115737876,2.909783115737869,4.20080733877239,4.200807338771483
-10,-2.584459209550784e-07,-18.16195635761408,2.9886917962287685,9.577752901607937,-10,4891420025.6450062,4.1914206325995078,4891420021.4535856,1167007669.8103576,2.6788290031876807e+21,2.8350655156827997e-12,8.881784197001252e-16,2.9096725029376103e-12,4.912791094074942e-19,22.612774298762712,-9.624301355870557e-12,3.9407907979749228e-12,5.6568083550700976e-12,-10,-2.584459209555697e-07,-2.584459209550784e-07,-18.161956357611245,-18.16195635761408,2.9886917962287676,2.9886917962287685,9.577752901605027,9.577752901607937
