voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.029068378020132978,46.919370109121,-181497.907655306,0.4388461645212809,-150,486290324120.12,781.2429524777051,486290323338.87701,622457229.95369697,1.1720057302640224e+22,2.2588153569813585e-11,0.0,2.2647439479328568e-11,6.938893903907228e-18,844.13262380405479,5.8646263363247313e-11,9.8858353803109574e-11,1.6322143636671171e-10,-150,-0.02906837802013297,-0.029068378020132978,46.919370109143586,46.919370109121,-181497.907655306,-181497.907655306,0.43884616454392833,0.4388461645212809
-140,-0.02754522411698646,64.10507189479343,-172007.43311240425,0.605712254398127,-140,443439771359.46112,767.37851764893298,443439770592.08258,577863155.09333789,1.469905450745111e+23,1.7195134205394424e-12,5.820766091346741e-11,1.5483170301422433e-12,6.938893903907228e-18,847.83572022025305,4.2639815460342161e-12,3.4410590326258599e-11,3.75868225432896e-11,-140,-0.027545224116986452,-0.02754522411698646,64.10507189479515,64.10507189479343,-172007.4331124042,-172007.43311240425,0.6057122543996754,0.605712254398127
-130,-0.02576453009566385,81.60929763608415,-160909.71035292628,0.8220561400622355,-130,407552456373.73163,757.57293575880976,407552455616.15869,537971246.24774742,1.4580465344946742e+22,1.5873524716880638e-11,0.0,1.5751067117264483e-11,6.938893903907228e-18,848.79299088069888,3.9507302648934139e-11,6.5492144626368646e-11,1.1500045360435251e-10,-130,-0.025764530095663856,-0.02576453009566385,81.60929763606828,81.60929763608415,-160909.71035292628,-160909.71035292628,0.8220561400464844,0.8220561400622355
-120,-0.023766169777213443,99.19789974797281,-148453.41338083186,1.0957731347961088,-120,377798694161.04169,752.21012750649129,377798693408.83154,502251538.95947969,1.4133545283944452e+22,1.553246420371579e-11,8.731149137020111e-11,1.5439649558857127e-11,1.734723475976807e-17,850.38127031691852,3.7780643791756584e-11,1.3941670541817232e-10,2.1399504390728907e-10,-120,-0.02376616977721346,-0.023766169777213443,99.19789974795728,99.19789974797281,-148453.41338083195,-148453.41338083186,1.0957731347806692,1.0957731347961088
-110,-0.021600797046729462,116.59352109726986,-134954.46271466196,1.4331965018533088,-110,353463158856.08606,751.74962552860711,353463158104.33643,470187342.77059555,1.8091809320588703e+22,1.1354472917446401e-11,5.820766091346741e-11,1.1506573471820047e-11,0.0,854.91066304543949,2.7613190863647515e-11,3.6759484224626062e-11,6.7553962423971825e-11,-110,-0.021600797046729462,-0.021600797046729462,116.5935210972585,116.59352109726986,-134954.4627146619,-134954.46271466196,1.4331965018418023,1.4331965018533088
-100,-0.019325366653277363,133.49356630773124,-120768.08215217477,1.8379411893702287,-100,333930206662.9859,756.73842577644507,333930205906.2475,441275605.00229603,6.2299549515936097e+21,3.2514435588382185e-11,1.1641532182693481e-10,3.239075674343894e-11,2.7755575615628914e-17,864.0477900225668,7.5756415275262428e-11,1.986147944693363e-10,3.3752645123286129e-10,-100,-0.01932536665327739,-0.019325366653277363,133.49356630769873,133.49356630773124,-120768.08215217489,-120768.08215217477,1.837941189337838,1.8379411893702287
-90,-0.016998171442567725,149.59501742087141,-106257.84395544887,2.3098458449437347,-90,318671148192.07147,767.82480942941697,318671147424.24664,415031064.74103272,1.3709214930204753e+22,1.41824330057716e-11,7.275957614183426e-11,1.4318768393195569e-11,6.938893903907228e-18,879.1509888236809,3.2852831485270186e-11,1.289991196942765e-10,2.000266619006652e-10,-90,-0.016998171442567718,-0.016998171442567725,149.59501742085723,149.59501742087141,-106257.8439554488,-106257.84395544887,2.309845844929416,2.3098458449437347
-80,-0.014673951730029864,164.62294286059878,-91765.16840684693,2.8442777824398506,-80,307233215554.5025,785.77445771359976,307233214768.72803,390994149.19705027,6.7689295287603429e+21,2.83648660115432e-11,5.820766091346741e-11,2.814681820950682e-11,1.734723475976807e-17,901.47375168117037,6.4148251788052228e-11,9.0901570283617632e-11,1.6189982687819793e-10,-80,-0.014673951730029881,-0.014673951730029864,164.62294286057042,164.62294286059878,-91765.16840684699,-91765.16840684693,2.844277782411704,2.8442777824398506
-70,-0.012399634303326232,178.35830664112234,-77582.75354751095,3.4320490706222344,-70,299230003100.9292,811.48923496398208,299230002289.43994,368741802.36563522,1.6075956653292161e+22,1.1766587704187259e-11,4.3655745685100555e-11,1.1711520642165851e-11,3.469446951953614e-18,932.28770334532874,2.6306257347258388e-11,8.5929556786500125e-11,1.4267875769746752e-10,-70,-0.012399634303326228,-0.012399634303326232,178.35830664111057,178.35830664112234,-77582.7535475109,-77582.75354751095,3.432049070610523,3.4320490706222344
-60,-0.010211166012497783,190.66056754299174,-63934.8330933683,4.0600882611168885,-60,294333189824.24597,846.0290769322097,294333188978.21692,347899614.62261915,6.7928441806922952e+21,2.7966962079517543e-11,1.3096723705530167e-10,2.794653397586444e-11,2.949029909160572e-17,972.96394102703391,6.123682297711223e-11,2.0844877860759812e-10,3.4530245329733589e-10,-60,-0.010211166012497812,-0.010211166012497783,190.66056754296378,190.66056754299174,-63934.833093368434,-63934.8330933683,4.060088261088942,4.0600882611168885
-50,-0.008131717269116207,201.4816862537902,-50965.97772889308,4.712839666711085,-50,292265376759.92682,890.63749312530217,292265375869.28931,328153012.8878243,1.6086090996064845e+22,1.1482370609883219e-11,5.093170329928398e-11,1.1673328970118746e-11,5.204170427930421e-18,1025.034423713576,2.5677133295022035e-11,8.5779466837327381e-11,1.3127277043167851e-10,-50,-0.008131717269116202,-0.008131717269116207,201.48168625377872,201.4816862537902,-50965.97772889303,-50965.97772889308,4.712839666699412,4.712839666711085
