voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.029068378020133376,46.91937010912006,-181497.9076553085,0.4388461645410233,-150,486290324120.12,781.2429524777051,486290323338.87701,622457229.95369697,1.1720057302640224e+22,3.631583922469872e-11,2.9103830456733704e-11,1.6653345369377348e-16,0.0,978.72034497511845,-4.7293724492192268e-11,6.0220391188939787e-11,8.4356077678648944e-11,-150,-0.029068378020133376,-0.029068378020133376,46.919370109156375,46.91937010912006,-181497.90765530852,-181497.9076553085,0.4388461645410235,0.4388461645410233
-140,-0.027545224116986726,64.10507189479485,-172007.4331124059,0.6057122543994451,-140,443439771359.46112,767.37851764893298,443439770592.08258,577863155.09333789,1.469905450745111e+23,6.409095476556104e-12,5.820766091346741e-11,3.3306690738754696e-16,1.0408340855860843e-17,1094.5185442225943,8.1854523159563541e-12,2.9806176100823308e-11,3.5868197301169857e-11,-140,-0.027545224116986716,-0.027545224116986726,64.10507189478844,64.10507189479485,-172007.43311240585,-172007.4331124059,0.6057122543994454,0.6057122543994451
-130,-0.025764530095661462,81.60929763606956,-160909.71035291132,0.822056140049237,-130,407552456373.73163,757.57293575880976,407552455616.15869,537971246.24774742,1.4580465344946742e+22,6.977529665164184e-11,2.9103830456733704e-11,2.220446049250313e-16,2.0816681711721685e-17,1233.8622336977107,-8.6856744019314647e-11,1.4441918265513957e-10,2.2191670723259449e-10,-130,-0.02576453009566144,-0.025764530095661462,81.60929763613933,81.60929763606956,-160909.7103529113,-160909.71035291132,0.8220561400492372,0.822056140049237
-120,-0.023766169777212753,99.19789974796906,-148453.41338082752,1.0957731347838875,-120,377798694161.04169,752.21012750649129,377798693408.83154,502251538.95947969,1.4133545283944452e+22,3.538502824085299e-12,0.0,1.1102230246251565e-15,0.0,1400.0859171319728,4.0927261579781771e-12,5.61139851013697e-12,7.9012352216523141e-12,-120,-0.023766169777212753,-0.023766169777212753,99.19789974796552,99.19789974796906,-148453.41338082752,-148453.41338082752,1.0957731347838886,1.0957731347838875
-110,-0.021600797046728647,116.59352109726352,-134954.46271465684,1.4331965018445718,-110,353463158856.08606,751.74962552860711,353463158104.33643,470187342.77059555,1.8091809320588703e+22,2.3518964553659316e-11,0.0,4.440892098500626e-16,3.469446951953614e-18,1597.1066044850465,-2.8194335754960775e-11,4.6669693130616229e-11,6.3835159380687401e-11,-110,-0.021600797046728643,-0.021600797046728647,116.59352109728704,116.59352109726352,-134954.46271465684,-134954.46271465684,1.4331965018445714,1.4331965018445718
-100,-0.019325366653276773,133.493566307728,-120768.08215217107,1.8379411893469682,-100,333930206662.9859,756.73842577644507,333930205906.2475,441275605.00229603,6.2299549515936097e+21,5.3518078857450746e-11,1.4551915228366852e-11,2.6645352591003757e-15,6.938893903907228e-18,1829.5335772367516,6.2527760746888816e-11,6.3424851628443725e-11,1.0044498566230686e-10,-100,-0.01932536665327678,-0.019325366653276773,133.49356630767448,133.493566307728,-120768.08215217106,-120768.08215217107,1.8379411893469708,1.8379411893469682
-90,-0.016998171442568513,149.59501742088355,-106257.84395545378,2.309845844934184,-90,318671148192.07147,767.82480942941697,318671147424.24664,415031064.74103272,1.3709214930204753e+22,1.489866008341778e-10,5.820766091346741e-11,0.0,1.3877787807814457e-17,2102.7875142998878,1.7189449863508344e-10,1.5647960787861509e-10,2.1606183508993126e-10,-90,-0.016998171442568526,-0.016998171442568513,149.59501742073456,149.59501742088355,-106257.84395545372,-106257.84395545378,2.309845844934184,2.309845844934184
-80,-0.01467395173002902,164.62294286058753,-91765.16840684162,2.8442777824219645,-80,307233215554.5025,785.77445771359976,307233214768.72803,390994149.19705027,6.7689295287603429e+21,2.518163455533795e-11,4.3655745685100555e-11,2.6645352591003757e-15,1.734723475976807e-18,2423.2329578306394,-2.8194335754960775e-11,4.3279050211596839e-11,7.4069639310891944e-11,-80,-0.014673951730029021,-0.01467395173002902,164.6229428606127,164.62294286058753,-91765.16840684167,-91765.16840684162,2.844277782421962,2.8442777824219645
-70,-0.012399634303326206,178.358306641123,-77582.75354751077,3.432049070615407,-70,299230003100.9292,811.48923496398208,299230002289.43994,368741802.36563522,1.6075956653292161e+22,4.743583303934429e-11,0.0,4.440892098500626e-16,6.938893903907228e-18,2798.3287304599712,5.2750692702829838e-11,5.7939925535156489e-11,8.0719431139186781e-11,-70,-0.012399634303326213,-0.012399634303326206,178.35830664107556,178.358306641123,-77582.75354751077,-77582.75354751077,3.4320490706154065,3.432049070615407
-60,-0.010211166012497608,190.66056754298907,-63934.8330933672,4.06008826110189,-60,294333189824.24597,846.0290769322097,294333188978.21692,347899614.62261915,6.7928441806922952e+21,7.472067409253214e-11,7.275957614183426e-12,1.7763568394002505e-15,1.214306433183765e-17,3236.8012371676914,8.1854523159563541e-11,7.7744696408493521e-11,9.6123997650465753e-11,-60,-0.01021116601249762,-0.010211166012497608,190.66056754291435,190.66056754298907,-63934.83309336719,-63934.8330933672,4.060088261101892,4.06008826110189
