voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-1.2348788208710818e-07,-0.3392654557804353,0.0003692693463738239,0.12329568979925078,-150,468037959889.27454,0.27669873545714196,468037959888.99786,1691507404672.5061,25753163140537148.0,1.3561107792270377e-10,6.993576887309033e-12,1.1802687993611727e-10,2.8479232920159705e-17,20431.072799625665,-1.1641532182693481e-10,1.815867828231796e-10,2.8520985573265989e-10,-150,-1.2348788205862894e-07,-1.2348788208710818e-07,-0.33926545564482424,-0.3392654557804353,0.0003692693533674008,0.0003692693463738239,0.1232956896812239,0.12329568979925078
-140,-4.091772530800838e-08,-0.18142217742911282,0.00044742664349306516,0.1442012965547305,-140,281491075963.07037,0.24867141767726916,281491075962.82172,1131980018420.9158,59609091009673328.0,1.0863585031550826e-10,2.779914287046742e-11,6.50711984295782e-11,2.6908152239125488e-17,17248.854946102336,-1.1641543284923728e-10,1.306037311211533e-10,2.1727161736428968e-10,-140,-4.091772528110023e-08,-4.091772530800838e-08,-0.18142217732047697,-0.18142217742911282,0.0004474266156939223,0.00044742664349306516,0.1442012964896593,0.1442012965547305
-130,4.097943632674339e-09,-0.09685002106932628,0.0005129177438928934,0.1578086589763449,-130,169337908424.08868,0.22937075005477747,169337908423.85931,738271590355.99805,2.1746469639139197e+18,3.3584224290450493e-10,1.6136970308177484e-10,1.8057286221839774e-10,7.76988087076698e-17,14563.087583214872,5.5511151231257827e-17,4.1409424693173288e-10,6.8388505969352309e-10,-130,4.09794355497553e-09,4.097943632674339e-09,-0.09685002140516852,-0.09685002106932628,0.0005129179052625964,0.0005129177438928934,0.15780865915691777,0.1578086589763449
-120,2.910853103658433e-08,-0.05095365990058376,0.0005728388491988978,0.16699466667029722,-120,101911515721.60965,0.21629498195012908,101911515721.39336,471169117298.83447,36768854775583328.0,2.0183710258692145e-10,1.316948760330186e-10,5.917968892710235e-11,5.694422179017125e-17,12296.325806459523,1.1641532182693481e-10,2.4840324084698083e-10,4.0367423292941851e-10,-120,2.9108531093528553e-08,2.910853103658433e-08,-0.050953659698746656,-0.05095365990058376,0.0005728387175040218,0.0005728388491988978,0.16699466661111753,0.16699466667029722
-110,4.3694417150657037e-08,-0.024978996448877466,0.0006321040135308931,0.17352702803064887,-110,61375640665.381348,0.2076621266400277,61375640665.173683,295555292909.87695,2.2683870559573971e+17,2.584956589057885e-10,4.033422543441717e-11,2.19650492239154e-10,4.739545063092856e-17,10383.205935746968,-2.3283061589829401e-10,3.4160696078648945e-10,5.199694563806645e-10,-110,4.369441719805249e-08,4.3694417150657037e-08,-0.024978996190381807,-0.024978996448877466,0.0006321039731966676,0.0006321040135308931,0.17352702781099838,0.17352702803064887
-100,5.319916103724344e-08,-0.008517143983958864,0.0006939865258807631,0.17846855116881388,-100,37006829977.408394,0.20220291542560839,37006829977.206192,183018280916.05048,1.7095424036194243e+17,2.5485370758193682e-11,5.962976867921604e-11,3.3224034634571353e-11,1.3340563778463317e-17,8768.5608727983708,4.6566125955216364e-10,7.2869018616611013e-11,1.1925974097160008e-10,-100,5.3199161050584e-08,5.319916103724344e-08,-0.008517143958473493,-0.008517143983958864,0.0006939864662509945,0.0006939865258807631,0.17846855120203792,0.17846855116881388
-90,6.09135626101128e-08,0.004855240614614731,0.0007606713638828866,0.18245404000697543,-90,22357966221.461609,0.19901331058702471,22357966221.262596,112344074652.65947,3.5196389686495936e+17,9.538152455357274e-10,2.1431039657748147e-10,7.39669520077868e-10,1.870809642167255e-16,7405.8294583564757,-6.9849193096160889e-10,1.2258887068257366e-09,1.9079597346483013e-09,-90,6.091356279719376e-08,6.09135626101128e-08,0.004855241568429976,0.004855240614614731,0.00076067114957249,0.0007606713638828866,0.1824540392673059,0.18245404000697543
-80,6.94105002572947e-08,0.020237454761722562,0.0008336822378070263,0.18586399377126764,-80,13552936096.882568,0.1974494444849399,13552936096.68512,68640031539.396378,3.5516548033250451e+17,4.043053669633423e-10,1.4796729325746577e-10,2.564742029864675e-10,8.843047792136537e-17,6255.7139659322165,4.6566128730773926e-10,5.0113481689114121e-10,8.0888287734559583e-10,-80,6.941050016886422e-08,6.94105002572947e-08,0.020237454357417195,0.020237454761722562,0.0008336823857743196,0.0008336822378070263,0.18586399402774184,0.18586399377126764
-70,8.151812174163393e-08,0.04336027484004856,0.0009141719447471608,0.18892859958788422,-70,8261356698.2994232,0.19705278050233588,8261356698.1023703,41924588312.02076,2.4568664076069802e+17,8.853029351274522e-10,1.546016830181185e-11,8.697150499781259e-10,1.4434316247429114e-16,5285.0470233712058,1.1641532182693481e-09,1.2411303720091454e-09,1.7706060506661458e-09,-70,8.151812159729077e-08,8.151812174163393e-08,0.04336027395474563,0.04336027484004856,0.0009141719602073291,0.0009141719447471608,0.18892860045759927,0.18892859958788422
-60,1.0123826610766271e-07,0.08245622025185906,0.001003099432661858,0.19178873322567672,-60,5082163917.5214977,0.1974968022112942,5082163917.3240013,25732892181.637894,2.7901059454987802e+17,8.049253347186536e-10,6.523193118480874e-11,8.7002496873545e-10,1.1854128158639407e-16,4465.8352919927711,1.1641531905137725e-09,1.1870567247015861e-09,1.7403145036176682e-09,-60,1.0123826598912143e-07,1.0123826610766271e-07,0.08245621944693372,0.08245622025185906,0.001003099367429927,0.001003099432661858,0.19178873409570169,0.19178873322567672
-50,1.3472473192272094e-07,0.15027124111987233,0.0011013398402887065,0.19453164418881413,-50,3173015554.8970356,0.19854903795508438,3173015554.6984863,15981017020.162207,2.2614061992246612e+18,2.747947147607732e-10,2.386367323366223e-10,5.133511671306934e-10,5.818216375130586e-18,3774.4523295358622,-2.3283064365386963e-10,6.2927657006661135e-10,1.0268631223109281e-09,-50,1.3472473191690272e-07,1.3472473192272094e-07,0.15027124084507762,0.15027124111987233,0.0011013396016519741,0.0011013398402887065,0.1945316447021653,0.19453164418881413
-40,1.9108177388099443e-07,0.26571214257030884,0.0012097452528078423,0.1972119755686772,-40,2027482316.0139492,0.20004400945973233,2027482315.8139052,10135181360.789858,1.7795380254852621e+18,7.433070825513255e-11,1.1621935705474762e-10,4.1890185764614785e-11,3.0526590963012154e-17,3190.9573645886694,4.6566130118552707e-10,1.4417624025646791e-10,2.3244141333922386e-10,-40,1.9108177391152102e-07,1.9108177388099443e-07,0.26571214264463955,0.26571214257030884,0.0012097451365884852,0.0012097452528078423,0.19721197561056739,0.1972119755686772
-30,2.8208239310998076e-07,0.45325205475837693,0.0013291797459841215,0.19986429774593684,-30,1341091339.2456074,0.20186396206863794,1341091339.0437434,6643540161.9116564,1.5008499772880832e+17,7.594790352172254e-10,3.1506198908473615e-10,4.4443754232403876e-10,1.7213488257396617e-16,2698.5203406064243,9.3132257461547852e-10,9.3466430380265938e-10,1.5189991070529985e-09,-30,2.8208239328211565e-07,2.8208239310998076e-07,0.45325205551785597,0.45325205475837693,0.0013291794309221324,0.0013291797459841215,0.1998642973014993,0.19986429774593684
-20,4.192891763359754e-07,0.7369346123019629,0.0014605325863656093,0.20251068771322198,-20,930789340.33491826,0.20392513813855098,930789340.13099313,4564367830.4266768,1.494803877745351e+17,1.6672360159120103e-09,1.9115014627570093e-10,1.4760802302671294e-09,2.977152991196191e-16,2282.936651711344,-9.313225468599029e-10,2.2349555097658276e-09,3.3344714212013571e-09,-20,4.192891766336907e-07,4.192891763359754e-07,0.7369346139691989,0.7369346123019629,0.001460532395215463,0.0014605325863656093,0.20251068623714175,0.20251068771322198
-10,6.080833691682335e-07,1.1279469566118416,0.0016047237657667718,0.2051653716395336,-10,686522517.83595824,0.20616799905118463,686522517.62979019,3329917935.8359957,3.3687024002327104e+17,1.5170935618868953e-09,3.2996785317117305e-10,1.1871143790198602e-09,2.959028074311725e-16,1932.2175785673489,-9.3132258849326632e-10,1.9544029264391453e-09,3.0341864298844001e-09,-10,6.080833694641363e-07,6.080833691682335e-07,1.1279469581289352,1.1279469566118416,0.0016047234357989186,0.0016047237657667718,0.20516537045241923,0.2051653716395336
0,8.421616966331921e-07,1.6131671711414965,0.0017626949066530534,0.20783761066961,0,542125588.52139103,0.20855025998182089,542125588.31284082,2599496105.0091596,3.7317632105697862e+17,1.274460981193215e-09,1.6297637480018612e-10,1.111489927874132e-09,2.302757534690934e-16,1636.2446152956245,1.862645149230957e-09,1.6988887796273635e-09,2.5489330646166763e-09,0,8.421616964029163e-07,8.421616966331921e-07,1.6131671698670356,1.6131671711414965,0.0017626950696294282,0.0017626949066530534,0.20783761178109994,0.20783761066961
10,1.1049132017578104e-06,2.158027907818396,0.0019353983664406327,0.2105335157365334,10,457819792.37967372,0.21104192830740387,457819792.16863179,2169330976.3205585,5.2117564164384215e+18,3.957216332395319e-09,4.482790874615894e-10,3.5089397221188534e-09,7.05759286597071e-16,1386.4777205790383,-1.3969838202898543e-09,5.3078410421571648e-09,7.9144377718165515e-09,10,1.1049132024635697e-06,1.1049132017578104e-06,2.1580279117756125,2.158027907818396,0.0019353979181615452,0.0019353983664406327,0.21053351222759367,0.2105335157365334
20,1.3783118302367804e-06,2.725018749921165,0.0021237673045610556,0.21325715200523632,20,409690402.91497433,0.21362176928738683,409690402.70135254,1917830772.966846,2.2250198810546345e+18,2.7285373960239667e-09,5.774959625087783e-10,3.306035695205267e-09,3.4459608459086206e-16,1175.7090809090646,5.1222741603851318e-09,4.3253080506082363e-09,6.6120721259332882e-09,20,1.3783118298921843e-06,1.3783118302367804e-06,2.7250187471926277,2.725018749921165,0.002123766727065093,0.0021237673045610556,0.213257155311272,0.21325715200523632
30,1.6513730988092566e-06,3.2912817576280373,0.002328687490290901,0.21601133070311274,30,383360431.94348645,0.21627478844827705,383360431.72721165,1772561816.81652,9.9629199518798208e+17,1.0148966111955815e-09,8.800223961005771e-11,1.102901436844661e-09,1.4848762851075743e-16,997.85528618789442,2.7939677377242234e-09,1.5013833840899794e-09,2.2058029708338367e-09,30,1.651373098660769e-06,1.6513730988092566e-06,3.2912817566131407,3.2912817576280373,0.0023286874022886614,0.002328687490290901,0.21601133180601417,0.21601133070311274
40,1.9220569315789406e-06,3.852570513589798,0.002550951520450484,0.21879800347723904,40,370187156.20974094,0.21899043820713315,370187155.99075049,1690426117.4161296,8.287855390114697e+17,2.765121465131415e-10,2.0662182685302066e-10,6.989156475789571e-11,7.739763555536169e-17,847.7819254482057,1.39698384804543e-09,3.5218729073936823e-10,5.5302643020560538e-10,40,1.922056931501543e-06,1.9220569315789406e-06,3.8525705133132857,3.852570513589798,0.002550951727072311,0.002550951520450484,0.2187980035471306,0.21879800347723904
50,2.194351544536606e-06,4.417182264582955,0.0027911996456120303,0.22161859548942242,50,401045811.95904136,0.22176134039969311,401045811.73728001,1808456835.7866778,2.1140896119904957e+18,6.151124054554202e-09,6.667829773564227e-10,5.484339704597829e-09,1.0922290802101598e-15,721.15554522829052,6.0535967072450347e-09,8.2679446832474077e-09,1.2302247685835876e-08,50,2.194351543444377e-06,2.194351544536606e-06,4.417182258431831,4.417182264582955,0.0027912003123950076,0.0027911996456120303,0.22161860097376213,0.22161859548942242
60,2.4747599535446976e-06,4.998647173387045,0.0030498501399617087,0.22447420731105489,60,523533149.55027747,0.22458237630827116,523533149.3256951,2331140840.8630157,2.1193198410836054e+19,8.011854291112286e-09,6.708402904356814e-10,7.341014740536167e-09,1.3909670127949109e-15,614.31870209272915,6.5192580014916679e-09,1.0887163694500805e-08,1.6023709331625113e-08,60,2.4747599521537305e-06,2.4747599535446976e-06,4.998647165375191,4.998647173387045,0.003049850810801999,0.0030498501399617087,0.22447421465206963,0.22447420731105489
70,2.7701523539359143e-06,5.611259657458491,0.0033270104798241787,0.2273657162375024,70,683865408.4623003,0.22745003847471329,683865408.23485029,3006662091.8084784,9.4700944459672077e+17,2.425674772155162e-09,2.713092064378364e-10,2.696984635619515e-09,3.4512908007292183e-16,524.18450666628496,2.3283064226609085e-09,3.6374773370260606e-09,5.3939712488237923e-09,70,2.770152353590785e-06,2.7701523539359143e-06,5.611259655032816,5.611259657458491,0.0033270102085149723,0.0033270104798241787,0.22736571893448704,0.2273657162375024
80,3.0869288749593427e-06,6.268336289758879,0.0036223710648691856,0.23029385223668372,80,893801356.08990109,0.23036196899360259,893801355.85953915,3879986614.0869937,1.7892712209961065e+18,3.786384539239407e-10,5.454355912239139e-10,1.667984639297515e-10,1.4803721874105495e-16,448.14761855078621,-4.6566128036884535e-10,6.8460848432823075e-10,1.0908733846792806e-09,80,3.0869288748113055e-06,3.0869288749593427e-06,6.26833628938024,6.268336289758879,0.003622371610304777,0.0036223710648691856,0.23029385206988526,0.23029385223668372
90,3.4309036861691183e-06,6.981974643686066,0.003935096185546431,0.23325926967749736,90,1168764443.8898613,0.2333166306430921,1168764443.6565447,5009349057.8377914,1.058389426062799e+21,1.502101554251567e-09,1.5283593921694427e-10,1.349264200367628e-09,2.65121312490596e-16,384.00912582589984,-6.9849191014492717e-10,2.0248905614207042e-09,3.0042025811471973e-09,90,3.4309036864342396e-06,3.4309036861691183e-06,6.981974645188168,6.981974643686066,0.003935096032710492,0.003935096185546431,0.23325926832823315,0.23325926967749736
100,3.8074698939111206e-06,7.763396429826454,0.0042636847354928925,0.23626257004338655,100,1528986940.8012516,0.23631307264158558,1528986940.5649385,6470175025.485178,2.8765417209652311e+18,1.993321063764597e-09,6.138238094893778e-11,2.0547032408835264e-09,3.0949652156430155e-16,329.91314317132588,1.8626451353531692e-09,2.8633730973290503e-09,4.1094075434178201e-09,100,3.807469893601624e-06,3.8074698939111206e-06,7.763396427833133,7.763396429826454,0.0042636846741105116,0.0042636847354928925,0.2362625720980898,0.23626257004338655
