voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.03466698240260774,-108047.3647449945,-111.086026107298,-27.08026539060711,-150,1893163811.42817,149.37612952975678,1893163662.0520403,12673804.15725016,1.1600156375657796e+20,1.8189894035458565e-09,8.398615136684384e-12,3.4932767789541685e-09,1.1032841307212493e-15,10973.508155520078,2.2691931271863886e-11,4.2855659182772993e-09,7.0087935455376282e-09,-150,-0.03466698240260884,-0.03466698240260774,-108047.36474499268,-108047.3647449945,-111.0860261073064,-111.086026107298,-27.080265394100387,-27.08026539060711
-140,-0.021120702525442427,-65828.51593327506,-67.48764505095575,-15.861379414838666,-140,1761420235.6010528,98.61327400381353,1761420136.9877787,17861897.938130885,3.066217183303644e+20,5.820766091346741e-11,4.902744876744691e-12,1.7223023007773008e-10,6.245004513516506e-17,7820.8269799279569,7.9288164026468799e-12,2.1566737007117965e-10,3.5142022625223035e-10,-140,-0.02112070252544249,-0.021120702525442427,-65828.515933275,-65828.51593327506,-67.48764505095085,-67.48764505095575,-15.861379415010896,-15.861379414838666
-130,-0.01264826904160613,-39422.594741033034,-40.162278725541654,-9.158744226972885,-130,1650553006.4274855,65.303805861859473,1650552941.1236796,25274989.484058339,6.9004278768208301e+20,1.8189894035458565e-10,3.623767952376511e-13,3.270415049883013e-10,9.8879238130678e-17,5688.5465189901388,3.2682094064307423e-12,4.0145759871090978e-10,6.5473670929350192e-10,-130,-0.012648269041606229,-0.01264826904160613,-39422.59474103285,-39422.594741033034,-40.162278725542016,-40.162278725541654,-9.158744227299927,-9.158744226972885
-120,-0.00743156984489368,-23163.57479854918,-23.26842957504565,-5.212806081313374,-120,1562250001.8643937,43.466203226139214,1562249958.3981905,35941717.608426988,4.894821870141577e+20,3.310560714453459e-10,3.2009950245992513e-12,5.663753910312153e-10,1.6566609195578508e-16,4238.2618010597134,4.3020345773730768e-12,6.9595700832338396e-10,1.1332517146911414e-09,-120,-0.007431569844893846,-0.00743156984489368,-23163.57479854885,-23163.57479854918,-23.26842957504245,-23.26842957504565,-5.21280608187975,-5.212806081313374
-110,-0.004278670337386535,-13336.784027186115,-12.976930839445439,-2.9274374430847274,-110,1499272838.2955844,29.170720969237305,1499272809.1248634,51396495.81773036,3.9674972966895282e+20,1.546140993013978e-10,1.8989254613188677e-12,2.7055246931695365e-10,8.153200337090993e-17,3247.3965598582081,5.0055042853167695e-12,3.3313167979260659e-10,5.4350479672393703e-10,-110,-0.004278670337386617,-0.004278670337386535,-13336.78402718596,-13336.784027186115,-12.976930839447338,-12.976930839445439,-2.92743744335528,-2.9274374430847274
-100,-0.00241269573682326,-7521.0312689885895,-6.793144961842916,-1.6246246224336574,-100,1465795488.2124767,19.835764705355352,1465795468.3767121,73896595.870424613,9.4728431678661413e+21,1.8735590856522322e-10,9.894307595459395e-13,2.821431976940403e-10,7.546047120499111e-17,2568.8776333562519,2.007203440096165e-13,3.5118305009567513e-10,5.6328985920117702e-10,-100,-0.0024126957368233353,-0.00241269573682326,-7521.031268988402,-7521.0312689885895,-6.793144961841927,-6.793144961842916,-1.6246246227158005,-1.6246246224336574
-90,-0.0013329211164511165,-4155.733770300087,-3.1106892084218902,-0.8892043790895059,-90,1467865821.84255,13.765579092969167,1467865808.0769711,106633060.03539431,1.5915902590896888e+21,2.9103830456733704e-11,6.17284001691587e-13,3.80414588718736e-11,9.324138683375338e-18,2101.363732870585,1.1696975136507281e-12,4.8880765661478505e-11,7.7696071798527555e-11,-90,-0.0013329211164511072,-0.0013329211164511165,-4155.733770300116,-4155.733770300087,-3.110689208421273,-3.1106892084218902,-0.8892043790514644,-0.8892043790895059
-80,-0.0007221900747236033,-2252.4091367438614,-0.9136511631632844,-0.4691083607838209,-80,1514033181.3852532,9.8464912727160385,1514033171.5387619,153763725.51921484,5.7726708003369386e+21,1.546140993013978e-11,5.46229728115577e-13,1.812078265217565e-11,3.469446951953614e-18,1757.2775607320154,3.2595465711221018e-13,2.3745860449683844e-11,3.5333513892510382e-11,-80,-0.0007221900747235999,-0.0007221900747236033,-2252.409136743877,-2252.4091367438614,-0.9136511631638307,-0.9136511631632844,-0.4691083607657001,-0.4691083607838209
-70,-0.00038424539377640175,-1199.3793441992125,0.4251700028807761,-0.20906442758450794,-70,1616200340.3487637,7.3473328186464251,1616200333.001431,219971026.25419259,9.6637340542933884e+21,1.8485479813534766e-10,3.75877107217093e-12,2.0108986698019748e-10,3.6266562669640123e-17,1413.5678562729745,2.0516551951829931e-13,2.7344680375301019e-10,4.0302605697206673e-10,-70,-0.000384245393776438,-0.00038424539377640175,-1199.3793441990276,-1199.3793441992125,0.4251700028845349,0.4251700028807761,-0.2090644277855978,-0.20906442758450794
-60,-0.0002009356697515055,-628.4186131812859,1.2818082764215037,-0.002158676627004752,-60,1790778824.436336,5.788312250998727,1790778818.6480238,309378407.1734125,3.1064224088187237e+22,6.582467904081568e-11,1.2090328738167955e-12,6.347275482987413e-11,9.784924606681678e-18,949.45139203081351,7.0608434699045071e-14,9.1506327114895718e-11,1.3149392685818384e-10,-60,-0.00020093566975151527,-0.0002009356697515055,-628.41861318122,-628.4186131812859,1.2818082764202947,1.2818082764215037,-0.0021586766904775068,-0.002158676627004752
