voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.0034572226381015775590273272435453126003636494835083229547625539452237586816973564,-21369.386062767675907631980847648608522877910731437467501015467052312153437498841,-0.54188055668693472292060285857747173032527582449196360816239441560597176992106608,-70.245904246805669055483717420969190810598105241955340839286231429701079299884402,-150,846053.68052915825663128946232688654702188771079210643262712181370175972327585212,305.69585410367503765188376854353637719713639934017236155462738500493511547949222,845747.98467505458159363757855834301064469057439276626026556718631675478816037263,2767.6321715577597825009228921422917729416712473458332556322020751553399256501001,1692107.3610583165132625789246537730940437754215842128652542436274035194465517042,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,3.068833821274405310607869906324702533144369758407472547827636816608980803101297e-78,0.0,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,14485.115313630325277842186615115257691351896678117088879932960549700617276495577,2.6174781162394600678401367852643531144556771764081484107420007842447349850799407e-78,2.176795333496144526205961974390588069351205373057842583204486916490898141838315e-77,3.2839937854882930566773956815427370053257227040457295654968957134211816942926796e-77,-150,-0.0034572226381015775590273272435453126003636494835083229547625539452237586816973564,-0.0034572226381015775590273272435453126003636494835083229547625539452237586816973564,-21369.386062767675907631980847648608522877910731437467501015467052312153437498841,-21369.386062767675907631980847648608522877910731437467501015467052312153437498841,-0.54188055668693472292060285857747173032527582449196360816239441560597176992106915,-0.54188055668693472292060285857747173032527582449196360816239441560597176992106608,-70.245904246805669055483717420969190810598105241955340839286231429701079299884402,-70.245904246805669055483717420969190810598105241955340839286231429701079299884402
-140,-0.0029603780172618645145253052411404419564256849128589429126274378235079972502436307,-18313.912941872390384079549592577706395267407849550429704958171224315877385773873,-0.39274937553463567974491956881983711062932704905811740194832484151342234052747722,-54.98594574271134939583944058795726044351906469704096778545502877850140087655783,-140,841299.50970470830221757020729654019234530270463580565137139476955141844614805016,217.19994164881979752039864977803323591001409046394772793102541740868420900665749,841082.3097630594824200498086467621591093926905453417036434637441340097619390435,3873.3873651999652072210202037899232911168684598086396845503848821352295733842174,1682599.0194094166044351404145930803846906054092716113027427895391028368922961003,0.0,1.445335338016904734058189502429119605957035705522722385115661310742326582291954e-78,0.0,0.0,14460.410711749078246525102983013034347563358340791635740776865749582801101297668,1.6604943150485564891606042506574265085694568378248154867893578020657261630562796e-77,7.3735404996801629865183267918273127736567862097472403337149611996206753317799591e-78,1.0679106160716978662369350189516747458406079061343987441824134198542024937232824e-77,-140,-0.0029603780172618645145253052411404419564256849128589429126274378235079972502436307,-0.0029603780172618645145253052411404419564256849128589429126274378235079972502436307,-18313.912941872390384079549592577706395267407849550429704958171224315877385773873,-18313.912941872390384079549592577706395267407849550429704958171224315877385773873,-0.39274937553463567974491956881983711062932704905811740194832484151342234052747578,-0.39274937553463567974491956881983711062932704905811740194832484151342234052747722,-54.98594574271134939583944058795726044351906469704096778545502877850140087655783,-54.98594574271134939583944058795726044351906469704096778545502877850140087655783
-130,-0.0025276982293059141137030594567541323800913778070499245223428696027817049920604979,-15654.304130592320825286615810118181090504860835778621280511079505614612894811313,-0.28391578242238922077632294435661048640316843451861198886927795954903539269150748,-41.26763270220636161998478946626921711053472379266775098311640628324039277760217,-130,836572.51702966317426937892347164594465011011055237272539544201129149115491826032,160.53374579164421689302751610067946773602581806140583807231586052216546339393642,836411.98328387153005248589595554526518237408473431131955736969543096898945486638,5211.1941505149055228698537890121109328565748890614116299049427016575209560900968,1673145.0340593263485387578469432918893002202211047454507908840225829823098365206,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,4.5247113572345405678904079828050921581091154253125634404933758903764155296842208e-78,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-80,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,14500.967040890402943279851626553038644107880628597363982844411390051366044065645,1.3901335342600840127404908625736754999999440026968389480252091977449304006460361e-77,2.3619239312662261420722435336065394403912998153100323399066920215172289080846424e-77,3.5171645129108301485965046724749813888254567282424581365444604376663313145765774e-77,-130,-0.0025276982293059141137030594567541323800913778070499245223428696027817049920604979,-0.0025276982293059141137030594567541323800913778070499245223428696027817049920604979,-15654.304130592320825286615810118181090504860835778621280511079505614612894811313,-15654.304130592320825286615810118181090504860835778621280511079505614612894811313,-0.283915782422389220776322944356610486403168434518611988869277959549035392691512,-0.28391578242238922077632294435661048640316843451861198886927795954903539269150748,-41.26763270220636161998478946626921711053472379266775098311640628324039277760217,-41.26763270220636161998478946626921711053472379266775098311640628324039277760217
-120,-0.0021744267823011446871020400701126674866099553772323890607256589357683244916989497,-13484.029669900673625645164603911380710704590486206457779367392385709914164819147,-0.20682151002531648197279726378723705625382180250166526911160212692475860582289299,-29.65479895370542172738787674599145761122900667727852099738697913414588815018517,-120,831872.57526914952546042564887541442551278759734169200141221514347034691130462648,124.87596577170143667401737842342473558298022052154020408550216731770086135432893,831747.69930337782402375163149699100077720461712117046120812964130302921044327215,6661.5907242710027746827408972560435314794283710605148932719440829165865473832467,1663745.150538299050920851297750828851025575194683384002824430286940693822609253,1.7272337110188889250772703725600799142232000728872562770047406940337183606324854e-77,3.8479022492791409768872295287135569378141359045645052557783835041644726662039623e-80,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-80,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,14540.899903983462971410007690409169471505510228689314822704824771039789765795245,-2.9554038307369877002673089131723526773111331624475227958296452129900357161240473e-78,1.727830122974931757436432838764472391195391905787803370712875820115389155158442e-77,2.4499077646375923714980077260968253276677331534524187706547702476011801598171705e-77,-120,-0.0021744267823011446871020400701126674866099553772323890607256589357683244916989497,-0.0021744267823011446871020400701126674866099553772323890607256589357683244916989497,-13484.029669900673625645164603911380710704590486206457779367392385709914164819147,-13484.029669900673625645164603911380710704590486206457779367392385709914164819147,-0.20682151002531648197279726378723705625382180250166526911160212692475860582289303,-0.20682151002531648197279726378723705625382180250166526911160212692475860582289299,-29.65479895370542172738787674599145761122900667727852099738697913414588815018517,-29.65479895370542172738787674599145761122900667727852099738697913414588815018517
-110,-0.001902594968144028702489492928721866181167100595242686280688711245705586624935138,-11814.968827776850717418219347350692303168407699554431133406405896037154442126422,-0.15325966269440230355966602762978719600654605925444486852901879216435942667931444,-20.416999034984748075997714883510197803528638638489074524491458779477803157829084,-110,827199.56640863061641615155667504406168450384977023896601672607497635099900075999,103.13522000531138362969080524374249316419724721802383437708231210427512756607736,827096.43118862530503252186586980031919133965252302094218234899266424672387319391,8020.5342691471495576160043057256736178554833825727881220468434734591728324372084,1654399.13281726123283230311335008812336900769954047793203345214995270199800152,1.7272337110188889250772703725600799142232000728872562770047406940337183606324854e-77,7.3505475159174823181770432572480207531257705738564418892917202692566536068786649e-79,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-80,2.0590230357872115672555808693886755874433518324938491308745630908414344318300312e-84,14538.972698205060394076840925451646684196433861679255384518589243731802889882269,-4.1871993083068848514722978060710627319524529717706653379832448746478578645768382e-78,3.5889654480109733407040861490245607904304926327896750224876509832807737208766191e-78,4.8378277251270204618272008537931570022479700931756820205649052486525335700339507e-78,-110,-0.001902594968144028702489492928721866181167100595242686280688711245705586624935138,-0.001902594968144028702489492928721866181167100595242686280688711245705586624935138,-11814.968827776850717418219347350692303168407699554431133406405896037154442126422,-11814.968827776850717418219347350692303168407699554431133406405896037154442126422,-0.1532596626944023035596660276297871960065460592544448685290187921643594266793137,-0.15325966269440230355966602762978719600654605925444486852901879216435942667931444,-20.416999034984748075997714883510197803528638638489074524491458779477803157829084,-20.416999034984748075997714883510197803528638638489074524491458779477803157829084
-100,-0.0017020789886174673247680578035090482223528520791591688344076299819813212589452753,-10584.092876593697145212231224995871283537748558791196901456152483430666977387622,-0.11610941435531416010704796158504421457787820996330929892168985622422776562051154,-13.501267288758648441538671606574637715798686337604371563667663178729345494556092,-100,822553.38373438052437363841143948872945395336189035924784273040753709526404720528,90.668785925714853449139427268514149628592900696191424213266508080688418517982794,822462.7149484548095201892720122202153043247689896630564185171410290145756286873,9072.0679155040238323717603675446589197254888203991592934740208871408796932733656,1645106.7674687610487472768228789774589079067237807184956854608150741905280944106,0.0,1.381555040460360068550880629418935990960390439159392914437690844440422309331587e-78,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,0.0,14491.754343613721919921765795000408077125610707547805623551008761370289529118343,2.2707800477061656318367792374259159903343042298760614578995268950884186122298868e-78,1.765931948198941919369468834104121266583046188778017073993647823964199128485215e-78,2.1976475781691098574789752238128808684583971286344352446009608676504043903772401e-78,-100,-0.0017020789886174673247680578035090482223528520791591688344076299819813212589452753,-0.0017020789886174673247680578035090482223528520791591688344076299819813212589452753,-10584.092876593697145212231224995871283537748558791196901456152483430666977387622,-10584.092876593697145212231224995871283537748558791196901456152483430666977387622,-0.11610941435531416010704796158504421457787820996330929892168985622422776562051292,-0.11610941435531416010704796158504421457787820996330929892168985622422776562051154,-13.501267288758648441538671606574637715798686337604371563667663178729345494556092,-13.501267288758648441538671606574637715798686337604371563667663178729345494556092
-90,-0.0015554490698598909814455171450855202307279144596782014586863892597529285359866991,-9683.508211533569860876675682227075905482927940519167938175073662702320284992263,-0.089838896177959407821343901504168614654009727982410609986239842712892631126294225,-8.6072871016343300443480290181969368039753574372632564633321902562501231726926745,-90,817933.93444883229854008057820178006600982852318856795251769792752663546937129144,84.441835360919930697749998647670125392160047667694191272446535832152160662749676,817849.49261347137860938282820313239588443636314090025832642548099080331721062869,9686.3590298911939651504013937623082044204488985480867366267782786886291627002416,1635867.8688976645970801611564035601320196570463771359050353958550532709387425829,0.0,1.8634652639402853614439148207376167348503320488509133158206205867256783552325421e-78,3.3735033418337674317915436964064060824671876423579224160248841680346061731103231e-80,0.0,14430.573902582803783159737688167495995691564299167805629410470599796302844586792,-2.1537057693749908451435163156053137200877367071735905196393706249405213606935844e-78,5.664349086069182207135824194775664708867447293008040454968497018179648957937682e-78,8.4963273918053294713020087172661855115859521164709295525913162906141590591669654e-78,-90,-0.0015554490698598909814455171450855202307279144596782014586863892597529285359866991,-0.0015554490698598909814455171450855202307279144596782014586863892597529285359866991,-9683.508211533569860876675682227075905482927940519167938175073662702320284992263,-9683.508211533569860876675682227075905482927940519167938175073662702320284992263,-0.089838896177959407821343901504168614654009727982410609986239842712892631126296089,-0.089838896177959407821343901504168614654009727982410609986239842712892631126294225,-8.6072871016343300443480290181969368039753574372632564633321902562501231726926745,-8.6072871016343300443480290181969368039753574372632564633321902562501231726926745
-80,-0.0014438127117508430289065693854346752099141064773646005150210019757394153475060898,-8996.5536479419290635349796977566030226431036835308519058833745040657507375225787,-0.070587086491412679079239316913296523186633988098317277589468729458430825046625437,-5.3131695782150258960227272235842802131564368760688700209325092483048825557651308,-80,813341.14295996125604249724750555290271674214575793100439038929435962677371522142,82.475755264971326186737387890348177256587131894475794847486439660488422588248177,813258.66720469628471631051011766255453948555862603652859554180791996628529263317,9861.578597818543118323339291931860730257194921868629913083757562274855372328845,1626682.2859199225120849944950111058054334842915158620087807785887192535474304428,0.0,1.9081378277247247036070919032798734403955030102086998665640751075445741166655265e-78,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,2.0590230357872115672555808693886755874433518324938491308745630908414344318300312e-84,14406.105107336038419477992509110348026909373644518482651924000016855177287463165,4.3884111433347299565460061067532655383719426760070913453121471359232308913252643e-78,1.8343661917128440664248255693518923557646845052392156576574184257875596513947576e-78,2.8609823265685446633838633188836028405531488957950940189017139401973204760303908e-78,-80,-0.0014438127117508430289065693854346752099141064773646005150210019757394153475060898,-0.0014438127117508430289065693854346752099141064773646005150210019757394153475060898,-8996.5536479419290635349796977566030226431036835308519058833745040657507375225787,-8996.5536479419290635349796977566030226431036835308519058833745040657507375225787,-0.070587086491412679079239316913296523186633988098317277589468729458430825046627345,-0.070587086491412679079239316913296523186633988098317277589468729458430825046625437,-5.3131695782150258960227272235842802131564368760688700209325092483048825557651309,-5.3131695782150258960227272235842802131564368760688700209325092483048825557651308
-70,-0.0013511494148655155819145629588717693448141014878359541324261595275986406177859903,-8424.516245992173698811147850213582382389250981809146910012236524777321542227959,-0.055899904375591814561371900431572465289948953007527784475820168802660839534179324,-3.1896735182864206366043783819844142555729941364676363015853984458446373092257235,-70,808774.95502223160393586200890995739398226351739565011154962929823724022030228225,83.486190063886165160818891231371333799178358267583170182977134059686973085245523,808691.468832167717770701190018726022648464339037382528379446321103180533329197,9687.5298106588942967902994043282284438954231784216334516532040816776379933043616,1617549.9100444632078717240178199147879645270347913002230992585964744804406045645,0.0,1.3580327612995269636065528735670397610494375878249831819665798356906497623823607e-78,4.2168791772922092897394296205080076030839845529474030200311052100432577163879038e-81,0.0,14467.320059710189353123929119959960599206845783833406829439789237118822346729501,8.1620379238731284335790481004147270723089707467624049215895803881476902164964195e-78,4.3608720403791444749203674871513829391496945337446371812359521589376685163503231e-78,5.4844279798574499829358467455405001236647829963328572235354835300809324028095017e-78,-70,-0.0013511494148655155819145629588717693448141014878359541324261595275986406177859903,-0.0013511494148655155819145629588717693448141014878359541324261595275986406177859903,-8424.516245992173698811147850213582382389250981809146910012236524777321542227959,-8424.516245992173698811147850213582382389250981809146910012236524777321542227959,-0.055899904375591814561371900431572465289948953007527784475820168802660839534180682,-0.055899904375591814561371900431572465289948953007527784475820168802660839534179324,-3.1896735182864206366043783819844142555729941364676363015853984458446373092257235,-3.1896735182864206366043783819844142555729941364676363015853984458446373092257235
-60,-0.0012662436137955894054724189371869606392537640613777754273820248089322303997564967,-7898.4883236505275761921725212717750970909753013933353289250250138349199131409117,-0.04432275619659737087657053414109746249616902145771811678579788965417784342994924,-1.869920601814933027685265680978660866075539697939364442209754172311173811637039,-60,804235.34295763416254527302215209923528033294326310175790318393241607551076204944,86.645597862557873474967242102606654184557981226534038223104505324294291820416235,804148.69735977160467179805490999662862614838528187522386496082791075121647022902,9281.8950159863580343059204939837028928444214470048129708284277185625188618374052,1608470.6859152683250905460443041984705606658865262035158063678648321510215240989,8.6361685550944446253863518628003995711160003644362813850237034701685918031624271e-78,1.7580432845079801292004290802249165447732324350272282403198429564745969123228445e-78,1.2650637531876627869218288861524022809251953658842209060093315630129773149163712e-80,2.0590230357872115672555808693886755874433518324938491308745630908414344318300312e-84,14644.18947478106775017529849993607097517227360798189545460082861933911633077651,4.4261724103038163098834261884148113237878484658941469538686760627813444261027673e-78,3.3482426700284710675370220968401473774109210669686514896371480481629339270071211e-78,3.7189430728875383497149654518159345679554744131847157590297705396165365538610409e-78,-60,-0.0012662436137955894054724189371869606392537640613777754273820248089322303997564967,-0.0012662436137955894054724189371869606392537640613777754273820248089322303997564967,-7898.4883236505275761921725212717750970909753013933353289250250138349199131409117,-7898.4883236505275761921725212717750970909753013933353289250250138349199131409117,-0.044322756196597370876570534141097462496169021457718116785797889654177843429947482,-0.04432275619659737087657053414109746249616902145771811678579788965417784342994924,-1.869920601814933027685265680978660866075539697939364442209754172311173811637039,-1.869920601814933027685265680978660866075539697939364442209754172311173811637039
