voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.00000012348788198253953736732112555077356968064198946485320528982718137200173764884181,-0.33926545550017791957743247982024245181942505180828760935453244547414636970711233,0.00036926935319938901095289387733927598469520768461870152155037522650201237603835661,0.12329568970182094694549634216398011513924022455465844959679875507903150993726,-150,3684289.3034415667410670654170402674455259775184641611623145944111162195080913455,0.27669873545714197309876977131060242176596806735748633274246574076667629851351143,3684289.026742831283925092318270496134923555752496093804828261668650478741415047,13315164.947735109684270366099616461890076485274904771881622426812806135041478344,936075919778.5490362693234382497621776386307021404793090703886948083257541020462,5.2710989716152616121742870256350095038549806911842537750388815125540721454848798e-82,2.3164009152606130131625284780622600358737708115555802722338834771966137358087851e-83,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,2.5134558542324359951850352409529731292033103423997181773371131479997978904175185e-88,20431.072799625668874516059446807505284825944792201294367662779311161968669639097,-5.2878285325537593398338069819248495042563890140794624211023749463892715209467225e-82,7.4001778528921894570367586439707777288809781521894641430670633741982032801985137e-82,1.1594847830259974281672868810558676833707288281232586527631217302058026088160712e-81,-150,-0.00000012348788198253953736732112555077356968064198946485320528982718137200173764884181,-0.00000012348788198253953736732112555077356968064198946485320528982718137200173764884181,-0.33926545550017791957743247982024245181942505180828760935453244547414636970711233,-0.33926545550017791957743247982024245181942505180828760935453244547414636970711233,0.00036926935319938901095289387733927598469520768461870152155037522650201237603835659,0.00036926935319938901095289387733927598469520768461870152155037522650201237603835661,0.12329568970182094694549634216398011513924022455465844959679875507903150993726,0.12329568970182094694549634216398011513924022455465844959679875507903150993726
-140,-0.000000040917725255858779504222183372860422648206345613380856722723425843879269393797071,-0.18142217727309594808398702021592377408734464049061985521823828825207532184641926,0.00044742661562658903877713409329536038732212422551439699307048735387186055018080656,0.14420129649740248537822846507205242479594209399155936940773697048662279449252195,-140,4104158.6115424516066963544606847950385266676190504426843491713190023096928964851,0.24867141767726916980929159554338097846387835512536004165427226547086831268765238,4104158.3628710339294271846513931994951456891551720875589891296647300442220281724,16504343.964729039491729464481801153570390384607089002197259721983034443502616671,562982151926.14072830443865867672628175583953973734957103602890675683222017929752,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,4.4783751028371851587808883909203694026892902356741218596521747225801198892303178e-82,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,0.0,17248.854946102337069471674582199632514702986992706810673717321005012922079693329,-8.4510026706682264268679772733862308810929538113762362093459912990554815271972197e-82,9.9950784635666028669996196378527637252855854491652967658519120058348658433731485e-82,1.5561155553059449638155764098201006153137737732027457835890286500976924503325499e-81,-140,-0.000000040917725255858779504222183372860422648206345613380856722723425843879269393797071,-0.000000040917725255858779504222183372860422648206345613380856722723425843879269393797071,-0.18142217727309594808398702021592377408734464049061985521823828825207532184641926,-0.18142217727309594808398702021592377408734464049061985521823828825207532184641926,0.00044742661562658903877713409329536038732212422551439699307048735387186055018080612,0.00044742661562658903877713409329536038732212422551439699307048735387186055018080656,0.14420129649740248537822846507205242479594209399155936940773697048662279449252195,0.14420129649740248537822846507205242479594209399155936940773697048662279449252195
-130,0.0000000040979435139791882468465037298972106749497009360357175165198722661447842917854318,-0.096850021480927780177377451044803080441454714118137170478181530445588401381973636,0.00051291790532216570963701958363900587727205841189689546681736778016857627435987944,0.15780865914257325600535552150322133185097155406606994373750176099563315255802988,-130,4792250.1682206649423281480758823685293641444259315799134767807416248255041231522,0.22937075005477747462731749011193289131799981042387852361839614230881069520002266,4792249.938849914887550673448564878417431253107931769489598257123228683195312457,20893030.898997354598921441177138268487522866696627339583945054680981108846163007,338675816848.17733243184458494397740433614885842136039923842012343497962570118443,5.2710989716152616121742870256350095038549806911842537750388815125540721454848798e-82,1.6472184286297692538044646955109404699546814659950793046996504726731475454640249e-82,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,3.1418198177905449939812940511912164115041379279996477216713914349997473630218981e-88,14563.087583214872544806310000120647651635164863237146430774981894351191334441412,-1.3583117585526941208765865132926590299675654887751449350863546216060925929588408e-81,1.5159912660683481845093409781291790404240155415355316366359123435220768354404526e-81,1.854569083729949587051351166227550025864658851401743802525011537299692117919898e-81,-130,0.0000000040979435139791882468465037298972106749497009360357175165198722661447842917854321,0.0000000040979435139791882468465037298972106749497009360357175165198722661447842917854318,-0.096850021480927780177377451044803080441454714118137170478181530445588401381973635,-0.096850021480927780177377451044803080441454714118137170478181530445588401381973636,0.00051291790532216570963701958363900587727205841189689546681736778016857627435987927,0.00051291790532216570963701958363900587727205841189689546681736778016857627435987944,0.15780865914257325600535552150322133185097155406606994373750176099563315255802988,0.15780865914257325600535552150322133185097155406606994373750176099563315255802988
-120,0.000000029108531101009547246418938735376083892568821238681059013521266322960891435923582,-0.050953659685300940841735786189140831330361267390870994440813225555875808270142028,0.00057283871768213791558438659458772563494964990974146716968182408163150377348409252,0.1669946666142088131733319970168843549862451934926637366807512714051352951663986,-120,5776270.9641851209442739102720954526605174059926510146070201835309237452992136695,0.21629498195012908015338163913187883560277046416134537095835218580504846403892648,5776270.7478901389941448301187138135286385703898805504456748125725715594941652055,26705524.613219875908733252567539532083283742573984607080463922865585189242500144,203823031443.21926290307671549383137755353749350020279672336030138461104030737365,1.120108531468243092587035992947439519569183396876653927195762321417740330915537e-81,5.9711668037829135450411845212271592035857203142321624795362329634401598523070904e-83,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,6.5978216173601444873607175075015544641586896487992602155099220134994694623459861e-88,12296.325806459524901587430227231804217521029179710274287484153033193786740993368,8.243813478305774946075100267540966894479750988603444579614169583678505827142711e-82,1.1215120359495834067040223729399257807528236180062760995396470067627113379987847e-81,1.4894042661357094770331963995684199879311005737000660591772974771526002351576052e-81,-120,0.000000029108531101009547246418938735376083892568821238681059013521266322960891435923581,0.000000029108531101009547246418938735376083892568821238681059013521266322960891435923582,-0.050953659685300940841735786189140831330361267390870994440813225555875808270142029,-0.050953659685300940841735786189140831330361267390870994440813225555875808270142028,0.00057283871768213791558438659458772563494964990974146716968182408163150377348409258,0.00057283871768213791558438659458772563494964990974146716968182408163150377348409252,0.1669946666142088131733319970168843549862451934926637366807512714051352951663986,0.1669946666142088131733319970168843549862451934926637366807512714051352951663986
-110,0.000000043694417212541717076340324650670717169975529042665453601925761320843046091860743,-0.024978996165036086552573463328019465588150885373781974572992906023009430799319161,0.00063210397265030156821457374799976795425735760977122605777903119000119536458444529,0.1735270278184752959792449918136984516356169837615089891123188370340578273660018,-110,7109070.4342433748499364881567106457525719846925879586986406334051786887364197161,0.20766212664002770431103892868280304198560386776966782346500359774575875249747249,7109070.2265812482099087838456717170697689427069840909289728099401750909906609636,34233832.376023992475839976022109828638594457238099248138541417580098755395839741,122751281330.76267204624248199299968492144159145584558224877183257747140233121591,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,6.1770691073616347017667426081660267623300554974815473926236892725243032954900935e-83,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,1.8850918906743269963887764307147298469024827567997886330028348609998484178131389e-88,10383.205935746969146142883643074940274894356235997985422777408067749456895267744,-2.2443351083944239251463673284966848959399690420463936135908425733782198910463458e-82,2.5146560936721721750706656433222345097940285388283245531150646913254939057276738e-82,4.2497670945209028505517050856243976615129050645295801496399648221433650699796339e-82,-110,0.000000043694417212541717076340324650670717169975529042665453601925761320843046091860743,0.000000043694417212541717076340324650670717169975529042665453601925761320843046091860743,-0.024978996165036086552573463328019465588150885373781974572992906023009430799319161,-0.024978996165036086552573463328019465588150885373781974572992906023009430799319161,0.00063210397265030156821457374799976795425735760977122605777903119000119536458444536,0.00063210397265030156821457374799976795425735760977122605777903119000119536458444529,0.1735270278184752959792449918136984516356169837615089891123188370340578273660018,0.1735270278184752959792449918136984516356169837615089891123188370340578273660018
-100,0.000000053199161049643165338654650646998566058995928149348001018193631749312262150658267,-0.0085171439600521427491219657513210765232728196169810016354649556588335753864372308,0.00069398646658037449163122850829413922521095879585886139396265883214405710219160291,0.17846855120130478172414221409580842995661690195401622948103344269564868634077995,-100,8870867.8215561915038135980737390304072641567981529466908521299715051191430758676,0.20220291542560839304262388533555171503795644345699553448012146252361440790446169,8870867.6193532760782052050311151450717124417601965032338565954913836566194614597,43871117.302558549997596233206653569939671319500444899436926469560560794597652639,74013659954.816783207525580069217491073115787219648873396812046419909162706795291,1.185997268613433862739214580767877138367370655516457099383748340324666232734098e-81,7.7213363842020433772084282602075334529125693718519342407796115906553791193626169e-83,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,4.3985477449067629915738116716677029761057930991995068103399480089996463082306574e-88,8768.5608727983719075537039116741957610110375700689990648348206265405343704727249,-1.1072396372184365128686914939021231246796844430062114975497022640624567278748246e-81,1.909156716136562385545732937349622109586900122997206762435797212616711655396788e-81,2.5049893492733486988516657397273928021223369040105593672300869436704972995391412e-81,-100,0.000000053199161049643165338654650646998566058995928149348001018193631749312262150658267,0.000000053199161049643165338654650646998566058995928149348001018193631749312262150658267,-0.0085171439600521427491219657513210765232728196169810016354649556588335753864372296,-0.0085171439600521427491219657513210765232728196169810016354649556588335753864372308,0.00069398646658037449163122850829413922521095879585886139396265883214405710219160283,0.00069398646658037449163122850829413922521095879585886139396265883214405710219160291,0.17846855120130478172414221409580842995661690195401622948103344269564868634077995,0.17846855120130478172414221409580842995661690195401622948103344269564868634077995
-90,0.000000060913562786138600177034373410737667033523662043852160765503051759234458326159217,0.0048552415390648860783790755212349035292045001282017804627426720718013572268073248,0.00076067114766759120684032315773271755594936469366470561492068174999410993262087117,0.18245403927780171899637095945651136413551392464699154217801088140905925196016852,-90,11173969.633041196565746548126425908374925715747425552012997410478695454528160074,0.19901331058702470916090989557603362628507851152052872417365110335414415808289257,11173969.434027885978721838965516012798892089462347040492468686305044351174015916,56146845.65611019094233428982774729020562483698987651764192362533326904130607952,44715932442.92321484560334900099130209301171248149230195975659461273498262634888,1.120108531468243092587035992947439519569183396876653927195762321417740330915537e-81,3.4900440456593236064982095736138051207164813560770742768323844389762313619519028e-82,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,6.2836396355810899879625881023824328230082758559992954433427828699994947260437963e-88,7405.8294583564755311713539025605936865618033603646362479866965405918611578920495,1.8312436118702964386238272075324304309278108034209102286622549130601042901428652e-81,2.4733618542385890974511377791131847401758843889812522142811704749546503536969422e-81,3.1739843896511642283251839581161579268808117766421819345310426496737899774109326e-81,-90,0.000000060913562786138600177034373410737667033523662043852160765503051759234458326159216,0.000000060913562786138600177034373410737667033523662043852160765503051759234458326159217,0.0048552415390648860783790755212349035292045001282017804627426720718013572268073237,0.0048552415390648860783790755212349035292045001282017804627426720718013572268073248,0.00076067114766759120684032315773271755594936469366470561492068174999410993262087082,0.00076067114766759120684032315773271755594936469366470561492068174999410993262087117,0.18245403927780171899637095945651136413551392464699154217801088140905925196016852,0.18245403927780171899637095945651136413551392464699154217801088140905925196016852
-80,0.000000069410500184679269850606649729949799546433343240645102073476449576368511158580217,0.020237454391773686649251391193420710771444424843569462635173107918643848346792152,0.00083368238609853985339659070295623385006537504082998724883562638888621145482199401,0.18586399402540528381627626082356362274500661750341545230256664461412891357784198,-80,14170160.463936370120519940487141979666859915415044701693752473681848451975897684,0.19744944448493989344990063364475643754397331025114975298261824577073068494811091,14170160.266486925635580047037241346022103477871071391442602720699230206205166999,71766018.389670242927144648880827243733559308740097376238188729174120394909867092,27105872193.765131555606473530434101331228918472124826426188683001228364947039225,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,1.6472184286297692538044646955109404699546814659950793046996504726731475454640249e-83,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,1.2567279271162179975925176204764865646016551711998590886685565739998989452087593e-88,6255.7139659322168362664779953420058814601046270637504195229338516897605027488342,-1.2699024568615352217332176368427370477757239011616549971700633895472469560948806e-81,1.3492176272521046178359573657877139908077023254166990577735454279979868260943908e-81,1.4619795416692583063795464912607016611173545008653941588311047698527420175167405e-81,-80,0.000000069410500184679269850606649729949799546433343240645102073476449576368511158580217,0.000000069410500184679269850606649729949799546433343240645102073476449576368511158580217,0.020237454391773686649251391193420710771444424843569462635173107918643848346792151,0.020237454391773686649251391193420710771444424843569462635173107918643848346792152,0.000833682386098539853396590702956233850065375040829987248835626388886211454821994,0.00083368238609853985339659070295623385006537504082998724883562638888621145482199401,0.18586399402540528381627626082356362274500661750341545230256664461412891357784198,0.18586399402540528381627626082356362274500661750341545230256664461412891357784198
-70,0.000000081518121702464019136154478381998718501395812790279949195726742503604508985645196,0.043360274175668374132431010779736373097374171953977505368375406138305070525788243,0.00091417196414770069867761853979447225071708822813210146315813224030332291473468271,0.188928600452501060700082963292802810296910864233333105570469274085815474243539,-70,18061201.605308485959913608704048488314626895163654140564930856743630140878723531,0.19705278050233590094523979565535609026290555006735471245571771485132561322580276,18061201.408255705457577707758808692659270804900748590497576144287912426027397918,91656669.645899186175909966967047969290387020754453062475851917989182168716292507,16522713396.598845864892515554202208230238859414083572621536486274910932985874898,1.120108531468243092587035992947439519569183396876653927195762321417740330915537e-81,6.3829714109403558584923006951048943210743906807309323057111455816084467386730966e-83,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,3.7701837813486539927775528614294596938049655135995772660056697219996968356262778e-88,5285.0470233712067751330300625439571340737570735250418891436817642979717441848822,-8.4754535673772895147424898387993069205739902482713948505878331488423926421300369e-82,1.0481751035480202824774403939168026868923446679882236197258364335973396291460076e-81,1.2864822998792061667171857295107630118401423778752441453633643772075578018508269e-81,-70,0.000000081518121702464019136154478381998718501395812790279949195726742503604508985645197,0.000000081518121702464019136154478381998718501395812790279949195726742503604508985645196,0.043360274175668374132431010779736373097374171953977505368375406138305070525788244,0.043360274175668374132431010779736373097374171953977505368375406138305070525788243,0.00091417196414770069867761853979447225071708822813210146315813224030332291473468277,0.00091417196414770069867761853979447225071708822813210146315813224030332291473468271,0.188928600452501060700082963292802810296910864233333105570469274085815474243539,0.188928600452501060700082963292802810296910864233333105570469274085815474243539
-60,0.00000010123826618482232441869658977260757728477724598584042383178717289372429153937434,0.082456219854690025045916025088861629879142555294960584332764536847094848809785574,0.0010030993723233937203140589061133346743094456005098912181371626462956866177626757,0.19178873409242226479881893332007977039718410877430544923843651731561373448061166,-60,23113137.63400485028229432613962840235589805112146910352132476859759846634952268,0.19749680221129421736452690550969163641247796260140995460923781279120781614995595,23113137.436508048071000108775101496846206414708991140919914813988360653558314864,117030439.86138567997651175263521373807036540254173928782708546949312166373103853,10164327835.042994794749436322053583197055716356744000066983179649221019195063335,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-81,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-83,5.2710989716152616121742870256350095038549806911842537750388815125540721454848798e-82,1.633746305251083396870272906619432533982151722559816815269123546199868628771387e-87,4465.8352919927714478517097979156889840065990955493582826951619182175403693821328,1.420211138259228827036099503610170342628439025553540305052055576705041395741537e-81,3.0192649611305405361416732153527350871642355008222114321660774406474034199105521e-81,4.3120114004266901246907416939738919499559409329002604493722725198326293721442402e-81,-60,0.00000010123826618482232441869658977260757728477724598584042383178717289372429153937434,0.00000010123826618482232441869658977260757728477724598584042383178717289372429153937434,0.082456219854690025045916025088861629879142555294960584332764536847094848809785571,0.082456219854690025045916025088861629879142555294960584332764536847094848809785574,0.0010030993723233937203140589061133346743094456005098912181371626462956866177626757,0.0010030993723233937203140589061133346743094456005098912181371626462956866177626757,0.19178873409242226479881893332007977039718410877430544923843651731561373448061166,0.19178873409242226479881893332007977039718410877430544923843651731561373448061166
