voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-1.2354010646184908e-07,-0.3393694109964882,0.000346168097330124,0.12330017582356707,-150,468037959889.27454,0.27669873545714196,468037959888.99786,1691507404672.5061,25753163140537148.0,9.734150855061907e-05,2.3143250549530604e-05,5.4346714094127835e-06,4.874860902790073e-11,12380.981816852294,2.5701915798943942e-05,0.00015256814105152721,0.00024096951820051782,-150,-1.2349135785282118e-07,-1.2354010646184908e-07,-0.3392720694879376,-0.3393694109964882,0.0003693113478796546,0.000346168097330124,0.12329474115215766,0.12330017582356707
-140,-4.09232775321951e-08,-0.1814321633642878,0.00044310510132061776,0.1442011071892948,-140,281491075963.07037,0.24867141767726916,281491075962.82172,1131980018420.9158,59609091009673328.0,1.0151567859384425e-05,4.3288743801121006e-06,2.1483743928296661e-07,5.641163104460735e-12,10615.910550753215,6.6783185349651159e-06,1.8379088207942315e-05,2.9390559357134194e-05,-140,-4.091763636909064e-08,-4.09232775321951e-08,-0.18142201179642842,-0.1814321633642878,0.00044743397570072986,0.00044310510132061776,0.14420132202673408,0.1442011071892948
-130,4.0903108354649175e-09,-0.09686347371806525,0.0005096007229281607,0.1578066737470474,-130,169337908424.08868,0.22937075005477747,169337908423.85931,738271590355.99805,2.1746469639139197e+18,1.4383784097404817e-05,3.319440463559831e-06,2.156707357897636e-06,8.13563003694572e-12,9213.0339637907218,1.1012360661599314e-07,2.4839086384178132e-05,3.971986383768944e-05,-130,4.098446465501863e-09,4.0903108354649175e-09,-0.09684908993396785,-0.09686347371806525,0.0005129201633917206,0.0005096007229281607,0.1578088304544053,0.1578066737470474
-120,2.9106645902559074e-08,-0.05095697887095685,0.0005741057662985993,0.16699312797808957,-120,101911515721.60965,0.21629498195012908,101911515721.39336,471169117298.83447,36768854775583328.0,3.7107585948575883e-06,1.2745891210875267e-06,1.6235079929038942e-06,2.0993733644145654e-12,8055.6277398293978,3.9197480785740843e-06,5.8746119971000548e-06,1.0668533175911543e-05,-120,2.9108745275923488e-08,2.9106645902559074e-08,-0.05095326811236199,-0.05095697887095685,0.0005728311771775118,0.0005741057662985993,0.16699475148608248,0.16699312797808957
-110,4.3694505691497237e-08,-0.024978567716291256,0.0006308721073394752,0.17352727722956002,-110,61375640665.381348,0.2076621266400277,61375640665.173683,295555292909.87695,2.2683870559573971e+17,4.6142616931532654e-07,1.236398117021283e-06,2.582224304936709e-07,1.0642490535690027e-13,7071.6712903154867,3.8264309268416559e-07,1.4405913023817184e-06,2.472796233943253e-06,-110,4.369439926659188e-08,4.3694505691497237e-08,-0.02497902914246057,-0.024978567716291256,0.0006321085054564965,0.0006308721073394752,0.17352701900712952,0.17352727722956002
-100,5.320136309544207e-08,-0.008513417889471686,0.0006952136332020464,0.1784692213142422,-100,37006829977.408394,0.20220291542560839,37006829977.206192,183018280916.05048,1.7095424036194243e+17,3.7815305806293553e-06,1.2292544054358975e-06,6.851821217901399e-07,2.2338625046198992e-12,6217.1905005048529,3.0613784054448222e-07,6.9802976842662228e-06,1.1391934215870814e-05,-100,5.319912923293745e-08,5.320136309544207e-08,-0.008517199420052315,-0.008513417889471686,0.0006939843787966105,0.0006952136332020464,0.1784685361321204,0.1784692213142422
-90,6.091133372570244e-08,0.004850927611148803,0.0007601596308118852,0.1824538088106375,-90,22357966221.461609,0.19901331058702471,22357966221.262596,112344074652.65947,3.5196389686495936e+17,4.359966894372513e-06,5.128302668441385e-07,2.3377342006636326e-07,2.2524565019647202e-12,5465.1245078671091,8.983575409981364e-08,6.7382504640600955e-06,1.0213141162535022e-05,-90,6.09135861822044e-08,6.091133372570244e-08,0.004855287578043176,0.004850927611148803,0.0007606724610787293,0.0007601596308118852,0.18245404258405756,0.1824538088106375
-80,6.940859561662754e-08,0.020233982545657447,0.0008334228396427168,0.18586338722307683,-80,13552936096.882568,0.1974494444849399,13552936096.68512,68640031539.396378,3.5516548033250451e+17,3.4785009050825044e-06,2.582851293275344e-07,6.123843318828204e-07,1.909352752644334e-12,4798.3169180321238,5.3965701529398585e-08,5.608651994717095e-06,8.6983407323881767e-06,-80,6.941050496938019e-08,6.940859561662754e-08,0.02023746104656253,0.020233982545657447,0.0008336811247720443,0.0008334228396427168,0.1858639996074087,0.18586338722307683
-70,8.151945093966482e-08,0.04336275125473499,0.0009145039381870945,0.18892886752728347,-70,8261356698.2994232,0.19705278050233588,8261356698.1023703,41924588312.02076,2.4568664076069802e+17,2.501450405520411e-06,3.3276026966235286e-07,2.686377813254648e-07,1.3415768052244964e-12,4205.2801402535788,4.7553848391288446e-08,4.0084683269191912e-06,6.2056969126200734e-06,-70,8.15181093628596e-08,8.151945093966482e-08,0.04336024980432947,0.04336275125473499,0.0009141711779174322,0.0009145039381870945,0.18892859888950214,0.18892886752728347
-60,1.012388302427707e-07,0.08245728531529295,0.001003211272122717,0.1917888404321063,-60,5082163917.5214977,0.1974968022112942,5082163917.3240013,25732892181.637894,2.7901059454987802e+17,1.0806610835634167e-06,1.1217372238676512e-07,1.0673685413298273e-07,5.715344351403237e-13,3677.7148775280443,2.5760049031187491e-08,1.6972597258450343e-06,2.5991433200978076e-06,-60,1.0123825870833556e-07,1.012388302427707e-07,0.08245620465420939,0.08245728531529295,0.0010030990984003303,0.001003211272122717,0.19178873369525218,0.1917888404321063
-50,1.3472464708765716e-07,0.15027107291475494,0.0011013202372225361,0.1945316415194223,-50,3173015554.8970356,0.19854903795508438,3173015554.6984863,15981017020.162207,2.2614061992246612e+18,1.8240030197347323e-07,1.9520760960803352e-08,3.1882066986455015e-09,9.181031249326862e-14,3209.0980934145955,1.9843790818272785e-09,2.7519249121519799e-07,4.1021853877665215e-07,-50,1.3472473889796966e-07,1.3472464708765716e-07,0.15027125531505692,0.15027107291475494,0.001101339757983497,0.0011013202372225361,0.194531644707629,0.1945316415194223
-40,1.9108150179176223e-07,0.26571161211862737,0.0012097098872078382,0.19721193971167048,-40,2027482316.0139492,0.20004400945973233,2027482315.8139052,10135181360.789858,1.7795380254852621e+18,5.640708861665011e-07,3.539845601753869e-08,3.5952894800184154e-08,2.8828260802891587e-13,2793.9037334765712,1.6115025590106553e-09,8.511656979246259e-07,1.2708444741132974e-06,-40,1.9108179007437026e-07,1.9108150179176223e-07,0.26571217618951354,0.26571161211862737,0.0012097452856638558,0.0012097098872078382,0.19721197566456528,0.19721193971167048
-30,2.8208227774495086e-07,0.45325182304769274,0.0013291759223913735,0.19986428715812313,-30,1341091339.2456074,0.20186396206863794,1341091339.0437434,6643540161.9116564,1.5008499772880832e+17,2.680031388480053e-07,3.485387117807548e-09,1.0153871993212604e-08,1.3261396812842127e-13,2427.1898199511479,1.2644218656538214e-08,3.8892592028630132e-07,5.6328479533518383e-07,-30,2.82082410358919e-07,2.8208227774495086e-07,0.4532520910508316,0.45325182304769274,0.0013291794077784913,0.0013291759223913735,0.19986429731199512,0.19986428715812313
-20,4.1928909290672726e-07,0.7369344540331493,0.0014605237538209137,0.20251066914180268,-20,930789340.33491826,0.20392513813855098,930789340.13099313,4564367830.4266768,1.494803877745351e+17,1.36862095434509e-07,8.637192336130237e-09,1.71069706456084e-08,7.264067464784034e-14,2104.3928540766183,8.8243361065224066e-09,2.1339933913720182e-07,3.2521251668027329e-07,-20,4.192891655474019e-07,4.1928909290672726e-07,0.7369345908952447,0.7369344540331493,0.0014605323910132498,0.0014605237538209137,0.20251068624877333,0.20251066914180268
-10,6.080833632142404e-07,1.127946946828351,0.0016047219849430472,0.20516536862218201,-10,686522517.83595824,0.20616799905118463,686522517.62979019,3329917935.8359957,3.3687024002327104e+17,1.0737362110546655e-08,1.4584080620678314e-09,1.8313958405347108e-09,4.339959970143159e-15,1821.2359979652324,2.9007242943785343e-09,1.3275467046846603e-08,2.1474723693737374e-08,-10,6.080833588742804e-07,6.080833632142404e-07,1.1279469360909888,1.127946946828351,0.0016047234433511093,0.0016047219849430472,0.20516537045357786,0.20516536862218201
0,8.421617517092953e-07,1.6131672793815868,0.001762699003147447,0.20783761815917756,0,542125588.52139103,0.20855025998182089,542125588.31284082,2599496105.0091596,3.7317632105697862e+17,1.215147309441278e-07,3.9551665859550306e-09,6.379855088667341e-09,6.107770289457261e-14,1573.6966893099341,2.0905533609634479e-09,1.7946178705807244e-07,2.6369950527349584e-07,0,8.421616906315925e-07,8.421617517092953e-07,1.6131671578668558,1.6131672793815868,0.0017626950479808611,0.001762699003147447,0.20783761177932247,0.20783761815917756
10,1.104913206790734e-06,2.1580279202405714,0.0019353998798807698,0.21053351205480178,10,457819792.37967372,0.21104192830740387,457819792.16863179,2169330976.3205585,5.2117564164384215e+18,1.6422776827340613e-07,2.0343601122262134e-09,1.7384238493178827e-10,7.919807100035354e-14,1358.0025295359696,1.2938563531032472e-10,2.3358135069247861e-07,3.3252425657437357e-07,10,1.104913127592663e-06,1.104913206790734e-06,2.158027756012803,2.1580279202405714,0.0019353978455206576,0.0019353998798807698,0.21053351222864417,0.21053351205480178
20,1.378311914290266e-06,2.7250189163622123,0.0021237684211648233,0.21325716412458207,20,409690402.91497433,0.21362176928738683,409690402.70135254,1917830772.966846,2.2250198810546345e+18,6.180263589783408e-08,1.6034324579888848e-09,8.815137952922214e-09,3.27835871192112e-14,1170.6379742937561,2.8294736921649169e-10,9.5476416763702562e-08,1.4444241309974348e-07,20,1.3783118815066788e-06,1.378311914290266e-06,2.7250188545595764,2.7250189163622123,0.0021237668177323654,0.0021237684211648233,0.2132571553094441,0.21325716412458207
30,1.6513731522244523e-06,3.291281864367769,0.0023286881153893463,0.21601133699505984,30,383360431.94348645,0.21627478844827705,383360431.72721165,1772561816.81652,9.9629199518798208e+17,8.640740611909337e-08,6.652537023858762e-10,5.189764701318822e-09,4.3296773501524943e-14,1008.3524451410835,6.3293450506354072e-10,1.2651470696690826e-07,1.8452484930320256e-07,30,1.6513731089276788e-06,1.6513731522244523e-06,3.291281777960363,3.291281864367769,0.002328687450135644,0.0023286881153893463,0.21601133180529514,0.21601133699505984
40,1.92205688311457e-06,3.8525704166001233,0.0025509500693431733,0.21879799842522443,40,370187156.20974094,0.21899043820713315,370187155.99075049,1690426117.4161296,8.287855390114697e+17,1.0096883285015679e-07,1.6581769759355103e-09,5.122118118539021e-09,5.043238784281667e-14,868.16525784500698,8.1080933305540131e-10,1.477618539820038e-07,2.1549825620498231e-07,40,1.9220569335469577e-06,1.92205688311457e-06,3.852570517568956,3.8525704166001233,0.0025509517275201492,0.0025509500693431733,0.21879800354734255,0.21879799842522443
50,2.19435156535816e-06,4.417182306261403,0.0027912002144506454,0.22161859767345368,50,401045811.95904136,0.22176134039969311,401045811.73728001,1808456835.7866778,2.1140896119904957e+18,3.1331303773640684e-08,9.79401169540206e-11,3.300249046267467e-09,1.613091450575221e-14,747.36555266331493,3.5724865676063412e-10,4.6890185759058313e-08,6.9458986021175839e-08,50,2.1943515814890744e-06,2.19435156535816e-06,4.417182337592707,4.417182306261403,0.0027912003123907623,0.0027912002144506454,0.22161860097370273,0.22161859767345368
60,2.4747600060419904e-06,4.9986472793985515,0.00304985003329912,0.22447421219635438,60,523533149.55027747,0.22458237630827116,523533149.3256951,2331140840.8630157,2.1193198410836054e+19,8.509582105631353e-08,8.5433154040776e-10,2.455138620183206e-09,4.1820542034677046e-14,643.50699139647543,4.1856450080981031e-11,1.2273366221908868e-07,1.7681058233492974e-07,60,2.4747600478625324e-06,2.4747600060419904e-06,4.9986473644943725,4.9986472793985515,0.0030498508876306606,0.00304985003329912,0.224474214651493,0.22447421219635438
70,2.7701523235250204e-06,5.61125959606213,0.003327009559361764,0.22736571387687599,70,683865408.4623003,0.22745003847471329,683865408.23485029,3006662091.8084784,9.4700944459672077e+17,1.7740252289399905e-07,6.786038952988349e-10,5.057447488576727e-09,8.698877130568932e-14,554.3978194321038,1.1388628621284086e-09,2.5502437250606195e-07,3.6627714788267651e-07,70,2.7701524105137917e-06,2.7701523235250204e-06,5.611259773464653,5.61125959606213,0.0033270102379656594,0.003327009559361764,0.22736571893432347,0.22736571387687599
