voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.00030450828309628393,-169.72276487639613,-4.172137568081903e-06,-1391.6324695899596,-150,138253533201.09122,3.0059783008388625,138253533198.08524,45992858019.803246,4.4309783716021223e+19,4.8604050562062184e-08,2.202570501646328e-09,2.3931306714075617e-08,1.9172434907038793e-14,3.4710067453643516,4.4098849259377842e-09,5.8690639417313572e-08,9.7203498514164544e-08,-150,-0.0003045082830771115,-0.00030450828309628393,-169.72276482779208,-169.72276487639613,-4.1743401385835495e-06,-4.172137568081903e-06,-1391.6324696138909,-1391.6324695899596
-140,-0.0002592151067989379,-116.25191722012957,-3.801032485315911e-06,-1269.3160722473046,-140,114515598804.1524,3.0479617413855116,114515598801.10445,37571206111.037689,8.3094961390518813e+19,1.4724164998369815e-08,9.730279824728374e-10,7.078824637574144e-09,5.78654962488101e-15,3.5194850710771424,1.9481506225497822e-09,1.767927669617771e-08,2.9460363140318413e-08,-140,-0.00025921510679315134,-0.0002592151067989379,-116.2519172054054,-116.25191722012957,-3.8020055132983836e-06,-3.801032485315911e-06,-1269.3160722543835,-1269.3160722473046
-130,-0.00022351332054738296,-79.15461075999107,-3.462673259017848e-06,-1157.7503998839638,-130,94864910160.341049,3.0905719095389359,94864910157.250473,30694937033.351017,2.0937958229014061e+19,7.0904206950217485e-09,3.199356212033968e-09,1.8226273823529482e-09,3.628201255059804e-15,3.5686870801649304,6.4055967067143773e-09,1.1670044885395078e-08,2.0604441585206357e-08,-130,-0.00022351332054375476,-0.00022351332054738296,-79.15461075290065,-79.15461075999107,-3.459473902805814e-06,-3.462673259017848e-06,-1157.7503998857865,-1157.7503998839638
-120,-0.0001948296835332955,-53.39158670176854,-3.15391522180085e-06,-1055.9905521795774,-120,78592911358.304947,3.1338145801845982,78592911355.171127,25078992182.643879,9.7886990756113285e+18,3.452377939083817e-09,5.6700565523777285e-09,4.136609277338721e-09,3.2302448476489998e-15,3.6186194408659951,1.1352306325653289e-08,1.5389899380261474e-08,2.6510402889850376e-08,-120,-0.00019482968353006525,-0.0001948296835332955,-53.39158669831616,-53.39158670176854,-3.148245165248472e-06,-3.15391522180085e-06,-1055.9905521754408,-1055.9905521795774
-110,-0.00017131066494696794,-35.39342954423997,-2.8718489300269306e-06,-963.1746707112112,-110,65115991849.40551,3.1776958786717833,65115991846.227814,20491574504.172741,2.0985575987726369e+19,3.3178011449308542e-09,2.191391430545959e-09,6.118511919339653e-09,2.632713925337926e-16,3.6692892260968542,4.3874948445824166e-09,8.8777445349412537e-09,1.6679372023733346e-08,-110,-0.00017131066494670467,-0.00017131066494696794,-35.39342954092217,-35.39342954423997,-2.8740403214574765e-06,-2.8718489300269306e-06,-963.1746707173297,-963.1746707112112
-100,-0.00015156897585493417,-22.535604304581938,-2.6137816912796835e-06,-878.5166292598268,-100,53952572605.837334,3.22222226210677,53952572602.615112,16743901635.935499,1.0759314407222187e+21,9.906472087095608e-09,3.541498344753022e-11,8.675783647049684e-09,6.145230808593527e-15,3.7207038918922279,7.0907384751839393e-11,2.2744123796756732e-08,3.7160335010499868e-08,-100,-0.0001515689758610794,-0.00015156897585493417,-22.53560431448841,-22.535604304581938,-2.613746276296236e-06,-2.6137816912796835e-06,-878.5166292685026,-878.5166292598268
-90,-0.00013447080041615106,-12.69795525800074,-2.377135389301729e-06,-801.2993928735256,-90,44704770760.001541,3.2674005024607791,44704770756.734138,13682060318.694635,6.9775527561101459e+19,1.0398474969974814e-08,4.525047784981465e-10,3.038962859136518e-09,5.5568071845313316e-15,3.7728712578223962,9.0598312203479281e-10,1.7620178292496751e-08,2.779209314898376e-08,-90,-0.00013447080042170787,-0.00013447080041615106,-12.697955268399214,-12.69795525800074,-2.377587894080227e-06,-2.377135389301729e-06,-801.2993928765645,-801.2993928735256
-80,-0.00011892030231560284,-3.8183524061404768,-2.1594356135168743e-06,-730.8689251140459,-80,37043579029.110275,3.3132376713356089,37043579025.797035,11180477437.399633,1.3040990696862708e+19,4.215022997300366e-09,2.0061877827531405e-09,4.5693013817071915e-09,9.723531658664686e-16,3.8257994894610645,4.0166917444404735e-09,6.9792177045732813e-09,1.3222303818678782e-08,-80,-0.00011892030231463049,-0.00011892030231560284,-3.8183524019254538,-3.8183524061404768,-2.1614418012996274e-06,-2.1594356135168743e-06,-730.8689251186152,-730.8689251140459
-70,-0.00010359046476259948,6.665511016962842,-1.9582376920130745e-06,-666.6286457156189,-70,30696799471.879429,3.3597411262436858,30696799468.519688,9136656164.399065,8.5872532697246482e+19,5.277911441226024e-10,2.5246055501934017e-10,3.468358045211062e-09,8.49729900158358e-16,3.8794970825282675,5.0546515576758363e-10,5.5795165553613223e-09,8.589862435064155e-09,-70,-0.0001035904647634492,-0.00010359046476259948,6.665511016435051,6.665511016962842,-1.958490152568094e-06,-1.9582376920130745e-06,-666.6286457190872,-666.6286457156189
-60,-8.653339700783533e-05,22.62527949604064,-1.7710449711760508e-06,-608.0343698496321,-60,25439170511.241169,3.4069184982718914,25439170507.834251,7466914903.9358616,1.7607172519337991e+20,3.959822691967929e-09,1.0203270938010773e-10,3.990294317191001e-09,1.2801852676894154e-15,3.9339728486308587,2.0428531303243587e-10,5.6206564166552734e-09,8.1045060597480234e-09,-60,-8.653339700911552e-05,-8.653339700783533e-05,22.625279492080818,22.62527949604064,-1.7711470038854309e-06,-1.7710449711760508e-06,-608.0343698456418,-608.0343698496321
