voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-3.3464987395178475e-05,-83.13315017654239,-42.631580791497136,0.0014143701109379046,-50,9689780917.2788677,0.011869750358854854,9689780917.2669983,816342435546.69836,2.5542434335756822e+17,8.242295734817162e-13,2.5430324512853986e-11,2.1663704684316e-11,3.130633773051894e-18,2.0060916229108989e-11,-31.164871820727214,3.3540853416785068e-11,5.0852801136702652e-11,-50,-3.3464987395181605e-05,-3.3464987395178475e-05,-83.13315017654321,-83.13315017654239,-42.631580791471706,-42.631580791497136,0.0014143700892741999,0.0014143701109379046
-40,-1.8424069611309242e-05,-44.58615160094004,-25.83782893607097,0.0017277065871231997,-40,8527237382.8819103,0.010287873864574618,8527237382.8716221,828862940499.75635,3.8487716122959328e+17,1.0018652574217413e-12,3.062439191126032e-12,6.392153516568411e-12,2.2158381900172497e-18,-7.8643690853557073e-11,-38.059483362014056,1.1078017558299946e-11,1.8904810009101602e-11,-40,-1.8424069611307026e-05,-1.8424069611309242e-05,-44.586151600941044,-44.58615160094004,-25.837828936067908,-25.83782893607097,0.0017277065935153533,0.0017277065871231997
-30,-9.975163129946488e-06,-23.196786843195643,-15.877582970014624,0.002110382052864744,-30,7614957084.6653862,0.0091188858716549689,7614957084.6562672,835075380023.73999,9.354796999512855e+17,7.140954494389007e-13,2.2094326368460315e-11,4.507017155319648e-12,1.866860615748478e-18,-9.5940076856696225e-11,-46.480512921140345,2.8166815917483986e-11,4.4183722652801904e-11,-30,-9.975163129948355e-06,-9.975163129946488e-06,-23.19678684319493,-23.196786843195643,-15.877582970036718,-15.877582970014624,0.002110382057371761,0.002110382052864744
-20,-5.1730009734937926e-06,-11.174634218228388,-9.946779541426631,0.002577754566569484,-20,6925078613.2465239,0.0083158707873448087,6925078613.2382078,832754475187.99731,7.8087810161455022e+18,1.1546319456101628e-13,2.7418067816142866e-11,1.154508953715716e-11,7.301424005332069e-19,-8.7557744115772298e-11,-56.765435876028995,3.3776547985735299e-11,5.5072935795097422e-11,-20,-5.173000973494523e-06,-5.1730009734937926e-06,-11.174634218228503,-11.174634218228388,-9.946779541454049,-9.946779541426631,0.0025777545781145734,0.002577754566569484
-10,-2.3777957475478425e-06,-4.231595290338969,-6.3857766667810045,0.003148581445319194,-10,6437833500.3943291,0.0078466007967335702,6437833500.3864822,820461454222.8667,6.0199955324082534e+17,3.019806626980426e-13,6.221689829999377e-12,3.890766615138874e-12,2.340352033263632e-18,-1.9240676793451889e-11,-69.326518727073307,1.2739086005292413e-11,2.0823001309344669e-11,-10,-2.377795747545502e-06,-2.3777957475478425e-06,-4.231595290338667,-4.231595290338969,-6.385776666774783,-6.3857766667810045,0.0031485814492099606,0.003148581445319194
0,-6.743954620275342e-07,-2.824407374646398e-13,-4.217401044704844,0.0038457719546574954,0,6140832094.7710304,0.0076922424473793265,6140832094.7633381,798314943500.4032,1.2502910450140787e+19,5.648814749292796e-13,1.6686207970906253e-11,9.455283778159185e-13,2.7951028468207843e-18,1.8430209903385524e-11,-84.667510998067115,2.3897366752658507e-11,3.5268295228707558e-11,0,-6.743954620303293e-07,-6.743954620275342e-07,2.824407374646398e-13,-2.824407374646398e-13,-4.21740104472153,-4.217401044704844,0.003845771953711967,0.0038457719546574954
10,4.506796218545539e-07,2.836628972396684,-2.869421460693257,0.00469730680935099,10,6028638033.5095863,0.0078466007967335702,6028638033.5017395,768312061449.49084,3.5350416259662579e+17,4.947153797729698e-13,1.1075140804450712e-11,1.6590635115720787e-11,3.3828907726560654e-18,1.2147835603800919e-10,-103.40401258003683,2.0577058530897664e-11,3.318535897467445e-11,10,4.5067962185117103e-07,4.506796218545539e-07,2.836628972397179,2.836628972396684,-2.8694214606821817,-2.869421460693257,0.004697306792760355,0.00469730680935099
20,1.2889814106064468e-06,5.021491818264332,-2.008382137607686,0.0057373610465233735,20,6102614949.3931923,0.0083158707873448087,6102614949.3848763,733851583971.245,3.7072741021137728e+17,4.707345624410664e-13,5.849543072145025e-12,2.0320715596322536e-12,1.351017550870609e-19,1.3640279221966295e-11,-126.28824285550684,7.0546555388870555e-12,1.1699004612286679e-11,20,1.2889814106063117e-06,1.2889814106064468e-06,5.021491818264803,5.021491818264332,-2.0083821376135353,-2.008382137607686,0.005737361048555445,0.0057373610465233735
30,2.0103221785163066e-06,6.987695762907467,-1.4405792960598418,0.007007675747630972,30,6371039910.8736792,0.0091188858716549689,6371039910.8645601,698664288658.04102,1.3802919710168349e+17,5.648814749292796e-13,2.715605518233133e-13,2.3131817641908192e-12,6.039344913923161e-19,2.7280210537530745e-11,-154.23916005646771,3.1330269897229335e-12,5.1677880724687597e-12,30,2.0103221785169106e-06,2.0103221785163066e-06,6.9876957629069025,6.987695762907467,-1.4405792960595702,-1.4405792960598418,0.007007675749944154,0.007007675747630972
40,2.7187776357175424e-06,9.00373095715197,-1.0534340901078854,0.008559233087810812,40,6849488735.2909555,0.010287873864574618,6849488735.2806673,665782728817.91089,2.2565053546646582e+17,1.1528555887707626e-12,2.509104035652854e-13,1.585514705637614e-12,9.177601983500344e-19,4.2767177496201729e-12,-188.37918641083564,3.5817817688274966e-12,5.975780634215333e-12,40,2.7187776357166246e-06,2.7187776357175424e-06,9.003730957150816,9.00373095715197,-1.0534340901081363,-1.0534340901078854,0.008559233086225297,0.008559233087810812
50,3.4841795049324137e-06,11.254554488065066,-0.7810818449664796,0.010454302496868066,50,7561509170.9627581,0.011869750358854854,7561509170.9508886,637040286641.06311,2.919919915376601e+17,1.007194327939942e-12,2.297939616369149e-12,4.404782094624693e-12,2.1019122586115463e-18,1.2771970397014057e-10,-230.07910470756644,9.2282253832886768e-12,1.542130138865172e-11,50,3.4841795049345156e-06,3.4841795049324137e-06,11.254554488066074,11.254554488065066,-0.7810818449641816,-0.7810818449664796,0.010454302501272848,0.010454302496868066
60,4.360059794401354e-06,13.887602918940116,-0.584390444046928,0.012768939791695737,60,8539609446.4049196,0.013928001612556251,8539609446.3909912,613125248255.74146,1.1657694420149773e+17,1.6857626405908377e-12,6.222800053024002e-13,6.813537581362716e-12,1.74319380544935e-18,-6.6356814578181464e-11,-281.01298641577597,9.0940969458447964e-12,1.4871982118025429e-11,60,4.360059794399611e-06,4.360059794401354e-06,13.887602918941802,13.887602918940116,-0.5843904440475503,-0.584390444046928,0.0127689397848822,0.012768939791695737
70,5.394169862656703e-06,17.039888946510608,-0.43949767070034634,0.015596039453497799,70,9826602295.949913,0.016545232475500174,9826602295.9333687,593923494910.14624,3.2523222586549299e+17,2.5224267119483557e-12,2.688460565281048e-12,5.130762134597511e-12,2.8841471854008927e-18,-5.2355989028647325e-10,-343.225357519461,1.2112250855859707e-11,2.067300150510043e-11,70,5.394169862659587e-06,5.394169862656703e-06,17.03988894651313,17.039888946510608,-0.4394976706976579,-0.43949767070034634,0.015596039458628561,0.015596039453497799
80,6.635008471827479e-06,20.855124419043708,-0.3313153046520646,0.019049062956103584,80,11477358796.121695,0.019826481611937403,11477358796.101868,578890345789.40356,3.7008414962905216e+17,2.9523050670832163e-12,3.6256553315183737e-12,3.0622587798845302e-12,6.157929526538763e-19,-3.1402056721884753e-10,-419.21327048395494,6.7202949793753851e-12,1.3370898138687082e-11,80,6.635008471828095e-06,6.635008471827479e-06,20.855124419040756,20.855124419043708,-0.33131530464843895,-0.3313153046520646,0.019049062959165843,0.019049062956103584
90,8.13629908181105e-06,25.495867447758652,-0.2498842983831211,0.023266592228944748,90,13561042756.785784,0.023903437070960341,13561042756.761881,567326059282.9447,1.9218900981503914e+17,1.2445156016838155e-11,2.292166456641098e-12,1.512336783582313e-11,1.2248096417297183e-18,-2.0121130410462154e-09,-512.02655006589748,2.0337396473817017e-11,3.483115879054921e-11,90,8.136299081812274e-06,8.13629908181105e-06,25.495867447746207,25.495867447758652,-0.24988429838082893,-0.2498842983831211,0.023266592244068116,0.023266592228944748
100,9.960529988989338e-06,31.153547825864866,-0.1883384948532088,0.02841789156591428,100,16163915663.527281,0.028939721390301112,16163915663.498341,558537362731.64233,3.3787884195484429e+17,4.369837824924616e-13,1.9694801345337964e-12,6.459496132427134e-12,1.6127507315721878e-18,-3.7379310627809005e-09,-625.39022176879701,7.8900527346269899e-12,1.2919665337562947e-11,100,9.960529988990951e-06,9.960529988989338e-06,31.15354782586443,31.153547825864866,-0.18833849485517828,-0.1883384948532088,0.028417891572373778,0.02841789156591428
