voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.0003045082828787569,-169.72276472102158,-4.172140054681212e-06,-1391.6324686982343,-150,138253533201.09122,3.0059783008388625,138253533198.08524,45992858019.803246,4.4309783716021223e+19,3.515765456540976e-11,2.7640975788113803e-10,9.549694368615746e-11,1.2088854223213374e-17,2.2571826630013447e-08,-3.0092121780668473,3.2533916779364043e-10,5.4905921606160368e-10,-150,-0.000304508282878769,-0.0003045082828787569,-169.72276472098642,-169.72276472102158,-4.172416464439093e-06,-4.172140054681212e-06,-1391.6324686981388,-1391.6324686982343
-140,-0.00025921510676541794,-116.251917194176,-3.8010328516659885e-06,-1269.316072115927,-140,114515598804.1524,3.0479617413855116,114515598801.10445,37571206111.037689,8.3094961390518813e+19,2.2026824808563106e-12,6.575555969466073e-10,7.471498975064605e-10,1.328147661294743e-17,-1.1455006276861468e-08,-3.0512380558804355,1.0047105987423055e-09,1.4832915208595754e-09,-140,-0.00025921510676540465,-0.00025921510676541794,-116.2519171941782,-116.251917194176,-3.801690407262935e-06,-3.8010328516659885e-06,-1269.3160721151798,-1269.316072115927
-130,-0.0002235133207814577,-79.15461083745046,-3.462669832568158e-06,-1157.7504011127298,-130,94864910160.341049,3.0905719095389359,94864910157.250473,30694937033.351017,2.0937958229014061e+19,1.6044054973463062e-11,8.078873271778877e-11,7.139533408917487e-11,6.207057437479513e-18,3.8474028407620153e-09,-3.0938915383962442,1.0673094551526453e-10,1.8995651839687211e-10,-130,-0.0002235133207814515,-0.0002235133207814577,-79.15461083743442,-79.15461083745046,-3.462750621300876e-06,-3.462669832568158e-06,-1157.7504011126584,-1157.7504011127298
-120,-0.00019482968389468043,-53.39158679809091,-3.1539097371081827e-06,-1055.9905541464518,-120,78592911358.304947,3.1338145801845982,78592911355.171127,25078992182.643879,9.7886990756113285e+18,1.7358559034619248e-11,1.6694582743034478e-10,2.1600499167107046e-10,4.607859233063394e-19,-4.6269748033012092e-09,-3.1371783867358194,2.6397477072251023e-10,3.9044704492133264e-10,-120,-0.0001948296838946809,-0.00019482968389468043,-53.39158679810827,-53.39158679809091,-3.154076682935613e-06,-3.1539097371081827e-06,-1055.9905541462358,-1055.9905541464518
-110,-0.00017131066482388595,-35.39342951618643,-2.8718508377859964e-06,-963.1746700270677,-110,65115991849.40551,3.1776958786717833,65115991846.227814,20491574504.172741,2.0985575987726369e+19,3.517186542012496e-11,6.572759581831208e-11,2.262368070660159e-11,2.7376104855258987e-18,-2.1099131330970522e-09,-3.1811047169865883,8.8487050302251614e-11,1.4857687866479119e-10,-110,-0.0001713106648238887,-0.00017131066482388595,-35.3934295162216,-35.39342951618643,-2.871785110190178e-06,-2.8718508377859964e-06,-963.1746700270451,-963.1746700270677
-100,-0.00015156897585736696,-22.53560431255486,-2.6137817156304324e-06,-878.5166292510942,-100,53952572605.837334,3.22222226210677,53952572602.615112,16743901635.935499,1.0759314407222187e+21,2.7000623958883807e-12,6.744396100966305e-11,6.252776074688882e-11,5.421010862427522e-19,-3.9209968605291579e-11,-3.2256769775358771,8.9924822056558555e-11,1.4028880227640039e-10,-100,-0.0001515689758573675,-0.00015156897585736696,-22.53560431255756,-22.53560431255486,-2.6137142716694227e-06,-2.6137817156304324e-06,-878.5166292511567,-878.5166292510942
-90,-0.00013447080040535937,-12.697955264715718,-2.3771356333244277e-06,-801.2993927860167,-90,44704770760.001541,3.2674005024607791,44704770756.734138,13682060318.694635,6.9775527561101459e+19,2.0092372210456233e-11,9.567663376041963e-11,8.151346264639869e-11,7.37257477290143e-18,2.3766366652466786e-10,-3.2709019341032537,1.3972186247034341e-10,2.5146312896545675e-10,-90,-0.000134470800405352,-0.00013447080040535937,-12.697955264695626,-12.697955264715718,-2.377231309958188e-06,-2.3771356333244277e-06,-801.2993927859352,-801.2993927860167
-80,-0.00011892030224442371,-3.8183524008825103,-2.1594368085324523e-06,-730.8689246855043,-80,37043579029.110275,3.3132376713356089,37043579025.797035,11180477437.399633,1.3040990696862708e+19,9.64739399478276e-12,6.348740184387673e-11,9.970335668185726e-11,1.0448998437329049e-17,-4.3931525084417444e-11,-3.316786653670964,1.1032387294369707e-10,1.8104669759905212e-10,-80,-0.00011892030224441326,-0.00011892030224442371,-3.818352400872863,-3.8183524008825103,-2.159500295934296e-06,-2.1594368085324523e-06,-730.8689246854046,-730.8689246855043
-70,-0.00010359046475499773,6.665511016127521,-1.9582378313248006e-06,-666.6286456656611,-70,30696799471.879429,3.3597411262436858,30696799468.519688,9136656164.399065,8.5872532697246482e+19,1.0841105790859729e-11,6.779676316130538e-13,4.9681148084346205e-11,1.326792408579136e-17,-2.1317836385037481e-10,-3.3633384899800118,1.3003347552481398e-10,1.9458507981989781e-10,-70,-0.000103590464755011,-0.00010359046475499773,6.66551101611668,6.665511016127521,-1.958238509292432e-06,-1.9582378313248006e-06,-666.6286456657108,-666.6286456656611
-60,-8.653339700751191e-05,22.625279493397187,-1.7710449989198253e-06,-608.0343698396829,-60,25439170511.241169,3.4069184982718914,25439170507.834251,7466914903.9358616,1.7607172519337991e+20,1.794120407794253e-12,4.628719319580893e-11,3.6493474908638746e-11,7.182839392716467e-19,-6.0181193362041085e-10,-3.4105650713446609,8.4837031669409637e-11,1.4708478532354796e-10,-60,-8.653339700751263e-05,-8.653339700751191e-05,22.62527949339898,22.625279493397187,-1.7710912861130211e-06,-1.7710449989198253e-06,-608.0343698396464,-608.0343698396829
-50,-6.457471670134575e-05,50.500521331536746,-1.5952245525469126e-06,-554.5896816337537,-50,21084261947.021469,3.4547776810100506,21084261943.566692,6102928724.7384329,9.7623888333091738e+18,1.8282264591107378e-11,3.604700334175629e-11,5.263700586510822e-11,5.407458335271453e-18,-2.9801672241092092e-10,-3.4584742899063352,1.4747485701469459e-10,2.5340202592510908e-10,-50,-6.457471670135116e-05,-6.457471670134575e-05,50.50052133155503,50.500521331536746,-1.5952605995502543e-06,-1.5952245525469126e-06,-554.5896816338063,-554.5896816337537
-40,-3.234410631005756e-05,101.31447411765588,-1.4278821327512423e-06,-505.84171249847844,-40,17477808587.882629,3.5033268206354671,17477808584.379303,4988917529.7417259,2.9760845508978844e+19,2.0691004465334117e-11,1.4164443666674737e-11,8.134293238981627e-11,8.334804200982315e-19,-5.8092730625958211e-10,-3.5070742905183199,9.1870021229034183e-11,1.3589462498006522e-10,-40,-3.2344106310056726e-05,-3.234410631005756e-05,101.31447411763519,101.31447411765588,-1.427896297194909e-06,-1.4278821327512423e-06,-505.8417124983971,-505.84171249847844
-30,1.930406280789459e-05,193.95901590273806,-1.2657059600234044e-06,-461.3772786029665,-30,14492223325.84984,3.5525743070544737,14492223322.297266,4079358254.9623561,3.4481733042311021e+19,1.2022383089060895e-11,7.243739589311382e-11,3.5697667044587433e-11,2.3107058801097313e-17,7.8005335524267139e-10,-3.556373461350244,1.4148467905546849e-10,2.4865199482748679e-10,-30,1.9304062807871483e-05,1.930406280789459e-05,193.95901590272604,193.95901590273806,-1.2657783974192975e-06,-1.2657059600234044e-06,-461.3772786030022,-461.3772786029665
-20,0.00010590274118415315,360.6283810742517,-1.1047594890049203e-06,-420.819341967227,-20,12022083606.709991,3.6025287660107059,12022083603.107462,3337123556.1354752,8.5725166449740585e+18,8.29913915367797e-12,2.6051123286230534e-11,2.4499513529008254e-11,3.7269449679189215e-18,-2.5991302443628683e-09,-3.6063804257288345,8.3786917945478154e-11,1.4621811010237518e-10,-20,0.00010590274118415687,0.00010590274118415315,360.62838107426,360.6283810742517,-1.1047855401282065e-06,-1.1047594890049203e-06,-420.8193419672025,-420.819341967227
-10,0.0002537408019674484,655.9079652551903,-9.402044660941906e-07,-383.8237577002203,-10,9980426743.5720921,3.6531990520777771,9980426739.9188938,2731969049.946969,1.9273594118413017e+19,5.229594535194337e-12,3.934988091861939e-12,5.6843418860808015e-12,9.75781955236954e-19,2.4408919330198842e-09,-3.6571040326960103,4.2952419942984934e-11,6.907754620047446e-11,-10,0.00025374080196744744,0.0002537408019674484,655.9079652551851,655.9079652551903,-9.402005311060987e-07,-9.402044660941906e-07,-383.8237577002146,-383.8237577002203
0,0.0005072116209818715,1172.0637524857987,-7.659297868428062e-07,-350.0762692890227,0,8295722922.3885403,3.7045942424613214,8295722918.6839457,2239306757.8912196,1.0280642132559479e+19,1.2050804798491299e-11,4.9546215212382234e-11,9.703171599539928e-11,1.734723475976807e-18,-1.9587109711949324e-09,-3.7085533485117943,1.3896834042281217e-10,2.3440101335620023e-10,0,0.0005072116209818733,0.0005072116209818715,1172.0637524857866,1172.0637524857987,-7.659793330580186e-07,-7.659297868428062e-07,-350.0762692889257,-350.0762692890227
10,0.0009411920716711284,2064.7987593391354,-5.740515297875885e-07,-319.2897127047251,10,6909422497.2554941,3.7567236315419792,6909422493.4987707,1839215011.5177524,1.0065107005351809e+19,2.2737367544323206e-11,2.1778202802878248e-10,2.980300450872164e-10,2.0599841277224584e-18,-3.7703076216644149e-09,-3.7607376469533689,3.9675908361661145e-10,6.4388029630269017e-10,10,0.0009411920716711305,0.0009411920716711284,2064.7987593391126,2064.7987593391354,-5.742693118156172e-07,-5.740515297875885e-07,-319.2897127044271,-319.2897127047251
