voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-4.0646275398327275e-06,-0.36000273513592324,3.959161904825017e-10,-12.14609933018049,-150,1342008132446.1926,0.36106855569148272,1342008132445.8315,3716768218368.1479,7.0283808572177923e+26,1.0547118733938987e-15,6.574627586048803e-16,1.7763568394002505e-15,1.6940658945086007e-21,4124.7655042145161,9.9920072216264089e-16,3.1432625955505062e-15,5.7644890752862454e-15,-150,-4.064627539832729e-06,-4.0646275398327275e-06,-0.3600027351359243,-0.36000273513592324,3.959168479452603e-10,3.959161904825017e-10,-12.146099330180492,-12.14609933018049
-140,-4.069374330718119e-06,-0.34309866258868,6.66333915826003e-10,-12.186270641650268,-140,1230063574116.3333,0.34456105341163362,1230063574115.9888,3569943735477.3359,5.9515858572889839e+26,4.274358644806853e-15,4.2813031554739143e-16,0.0,1.6940658945086007e-21,3735.4767705331747,-4.2743586448068527e-15,4.7433565091527489e-15,7.4225353172293305e-15,-140,-4.069374330718117e-06,-4.069374330718119e-06,-0.3430986625886757,-0.34309866258868,6.663343439563185e-10,6.66333915826003e-10,-12.186270641650268,-12.186270641650268
-130,-4.071565868842265e-06,-0.32679921220798785,1.0943297904265282e-09,-12.217559824064974,-130,1132650780772.3992,0.32880971197374043,1132650780772.0703,3444699896403.4722,5.3813711599753929e+26,4.440892098500626e-16,7.792592669584175e-16,1.7763568394002505e-15,0.0,3369.8641639810235,4.9960036108132044e-16,1.9814155386681785e-15,3.0552165005272129e-15,-130,-4.071565868842265e-06,-4.071565868842265e-06,-0.3267992122079883,-0.32679921220798785,1.0943305696857952e-09,1.0943297904265282e-09,-12.217559824064976,-12.217559824064974
-120,-4.069628313031917e-06,-0.3110139970803427,1.7695662670530333e-09,-12.235190344315194,-120,1048829058980.1904,0.31378162638447232,1048829058979.8767,3342544530300.4282,1.321630132023693e+28,3.9968028886505635e-15,1.3926646893327933e-15,3.552713678800501e-15,1.6940658945086007e-21,3026.2728924699154,-4.1078251911130792e-15,6.8055873636648497e-15,1.0774048177870834e-14,-120,-4.069628313031915e-06,-4.069628313031917e-06,-0.3110139970803387,-0.3110139970803427,1.7695676597177226e-09,1.7695662670530333e-09,-12.235190344315198,-12.235190344315194
-110,-4.061126363057827e-06,-0.29563450602135966,2.831557371676591e-09,-12.231724157046123,-110,977835684120.85718,0.29944737120819914,977835684120.55774,3265467585090.2349,2.466391170246953e+27,4.440892098500626e-16,2.2548392140958237e-16,0.0,0.0,2703.6909275588446,-4.9960036108132044e-16,5.5925747710091478e-16,9.4712767766428826e-16,-110,-4.061126363057827e-06,-4.061126363057827e-06,-0.2956345060213592,-0.29563450602135966,2.8315575971605125e-09,2.831557371676591e-09,-12.231724157046123,-12.231724157046123
-100,-4.042245559497498e-06,-0.28052810737479095,4.4960505920603455e-09,-12.195454905784773,-100,919080401719.25781,0.28578318015501963,919080401718.97205,3216005928762.8955,3.4628483439145889e+26,4.496403249731884e-15,8.824496149317667e-16,3.552713678800501e-15,0.0,2401.8622642564942,-4.496403249731884e-15,7.9516131630036921e-15,1.4427170836304754e-14,-100,-4.042245559497498e-06,-4.042245559497498e-06,-0.28052810737478645,-0.28052810737479095,4.496049709610731e-09,4.4960505920603455e-09,-12.195454905784777,-12.195454905784773
-90,-4.006940763802184e-06,-0.265531179429524,7.093879217808416e-09,-12.10776054964043,-90,872142548660.3291,0.27277579522499779,872142548660.05627,3197287163771.0615,8.4746872908366083e+26,3.2751579226442118e-15,8.573412902459096e-16,0.0,1.6940658945086007e-21,2121.3833758533515,3.219646771412954e-15,3.9356322481877033e-15,6.9635696677266407e-15,-90,-4.006940763802185e-06,-4.006940763802184e-06,-0.26553117942952725,-0.265531179429524,7.093878360467126e-09,7.093879217808416e-09,-12.10776054964043,-12.10776054964043
-80,-3.945536428447636e-06,-0.2504419482687969,1.1126661517205761e-08,-11.938745411648387,-80,836770834365.0697,0.26043314235106224,836770834364.80933,3212996728492.8271,2.6120343644684817e+26,2.7755575615628914e-16,3.355157623561204e-16,1.7763568394002505e-15,8.470329472543003e-22,1863.7574283331712,-2.7755575615628914e-16,3.6220894262956857e-15,4.7208974739403747e-15,-80,-3.945536428447635e-06,-3.945536428447636e-06,-0.2504419482687966,-0.2504419482687969,1.1126661181689999e-08,1.1126661517205761e-08,-11.938745411648386,-11.938745411648387
-70,-3.842462189876655e-06,-0.2350138623791834,1.734441734025261e-08,-11.64018267913794,-70,812885869239.64941,0.24880772877755866,812885869239.40063,3267124671864.1646,1.1427491063952819e+27,7.244205235679146e-15,1.4727254651303133e-15,3.552713678800501e-15,1.6940658945086007e-21,1631.388376202168,-7.2164496600635175e-15,9.2167077668012482e-15,1.4212535228569356e-14,-70,-3.842462189876654e-06,-3.842462189876655e-06,-0.23501386237917615,-0.2350138623791834,1.7344415867527144e-08,1.734441734025261e-08,-11.640182679137943,-11.64018267913794
-60,-3.672741976925191e-06,-0.21894917252509744,2.6852581385193683e-08,-11.134566195104284,-60,800585577832.41028,0.23804782218066256,800585577832.17224,3363129183449.6128,4.0546294099949015e+26,6.716849298982197e-15,4.456384718226434e-15,1.0658141036401503e-14,0.0,1427.5268949943531,6.7168492989821971e-15,1.338897796486233e-14,2.2664041934958475e-14,-60,-3.672741976925191e-06,-3.672741976925191e-06,-0.21894917252510415,-0.21894917252509744,2.6852576928808965e-08,2.6852581385193683e-08,-11.134566195104274,-11.134566195104284
