"{'distance': [0.352, 0.732, 0.846], 'solute_3': [10.78, -9.69, 15.77], 'solute_2': [10.14, -8.9, 8.52], 'solute_1': [17.69, -4.86, 18.74]}","{'solute_3i': '462.0 M', 'solute_1e': '42.0 uM', 'solute_2i': '223.0 M', 'solute_3e': '356.0 mM', 'solute_1i': '399.0 M', 'solute_2e': '190.0 M'}"
-50,-0.0081317172691160704209349131316366889779765379202759924309497457105438808166840481,201.48168625378680076876362174020253950687733049611535874245605674460930047691436,-50965.977728892220195000665312718066513557021549595102990040988677437485330757181,4.712839666705354870588172943067853864613770823624892888736217399594265866163678
-40,-0.0061712834657152757081229694091592655256186886510987993895086920289078502863799637,210.87015544460909885925732341577404614941863911609847594775551299034033537417617,-38738.613029944841780889875796660802264444243777391008763105754778551748327154593,5.3741746545646419874587634378193110292011069775864498854587846364246935198894586
-30,-0.0043274755481676901804538016706065440420583200406149727859874650701934449863577089,218.96583716251535856660408932738523523991422474037879553676579170654207984746717,-27237.951284051463828199670435761317820745544961824604353124934454225037240385003,6.0294658172231315487656522997444563637684969670332432902671068332112714916968814
-20,-0.0025871289305818954784745304010208682731578970247555608483544735855763250052876393,225.98805601886164959486670127239253242208217381083596058925022718950535844144635,-16382.024606156475873288307389872816162220026689671050711494141424088831248071412,6.6674453817115443797879493606322625674005274791148862689185954831428157815552161
-10,-0.00092830400711174581005822285074129094115990579200286360621734860134304255788108364,232.22017967011024100434650518770863551982589243479482609726523885056941637723479,-6034.1584539319657442078117049390522341439333879714227008693756524893021059152689,7.2815507178738741522970660802579948500705072816293039349475966296730270387674839
0,0.0006777074637616641225362197356019474863669754777540367085141941262441684006986538,237.99382679286190463432369783210952233381688488168728259154870480185551106473191,3984.5192275840154474940162962646663009094974962667269537742695028525646733389999,7.8706145473683206996028748943525696370084259627321357177781456291110905132996733
10,0.0022646543465448448110475057163923679836430375522748268604183312478230360361019464,243.67515387801198306250222598655944529040516367937679404977762159388144487470686,13884.305063285320079580012485542259271297977550878670233641560782607855566330808,8.4389248144764610865972030272944799341377119529530044807757302746658502373593339
20,0.0038700414207136030593574850164907665251050430934743525899384682481110799167906925,249.65474451856543970424333209531607961924447374218003547254576367156234703649156,23898.911376984787152283569399176023601090448598011080226716252435374347891783821,8.9958055478537435079269276516965729504330139785003336596850534486604059657463176
30,0.0055343482513371753870346682238139923131585428924168302643793199056171706841181356,256.34175118674717603212390677072270138419620772450315462374612004730241484143889,34280.596773752043583504762616278280058356736282506933525544611729863306664541571,9.5549291010074098538411773412587594425239133693348275520801408901307611851395789
40,0.0073007381829748227130867794672671456896543366365475187489963040323577588922656081,264.16228457363327884283821398206749894972922501428582386317740454302854789664475,45298.351983742993093986405388644065810094845877577524153082027654298098418328672,10.133565483767397835559896577609232238706850941493669797714712766630583471991172
50,0.0092152034579013849739442741313790391911853507976857233196255382076332616926922448,273.56165517593563247737765844109200357059753325872944083397496588697548591021394,57238.80413105509688335891263791134903694557516137531833285795101291619968617886,10.751928509201189991465279248514109579819521296114756656221904390975050839599649
60,0.011327079040023097317497864734952212368360395196031233522143756712833627909672744,285.00991444380388518052561889304254514649783685464554379031392179094454150930816,70409.419040903951881053166711469875847602196474856945042208780085896302365637697,11.432717705289739133181542958314686862709558007500062517787070664772069291189553
70,0.013689862496146916254052739560139465883947288136759999206449959764429398212584387,299.01015330427734350898724660869922572363147801498985655630858647163758631663647,85143.611020449392859782616793257349547221676541545789178233359369509232243748651,12.20089957290249288764784924136410185940733813111210064218819333464139429881214
80,0.016362291963498742029422311110789269954301354331410226989997651048686598375008694,316.10912647128492060511668096126980225064985805471786509284575659498060721820044,101807.46109587104523828535635529416152275430268878585795772095092513307670665432,13.08373208178255247050284977943561545545627871295499085412147272947169403759312
90,0.019409652725080379740155841456231598480606632397910952769570004838442404175756669,336.90992733170411864641895521383332892692132233149896720397684710551106328522092,120807.85998913082320209952231772242740410336936673906351302898446649879002415202,14.111014126615757311737070514427503643580527063298451323359569806126459108986005
100,0.02290530151710022671889861831920726156548162781074573574041251836329727995922496,362.08660428145316533289650251039830653598172833595010515730246619634004674496357,142602.0080808774928071860378513179086894947576010454524739815230817469240121181,15.315533943600073142940801931112824119731304054901821107836610475715119360019174
"{'distance': [0.352, 0.732, 0.846], 'solute_3': [10.78, -9.69, 15.77], 'solute_2': [10.14, -8.9, 8.52], 'solute_1': [17.69, -4.86, 18.74]}","{'solute_3i': '462.0 M', 'solute_1e': '42.0 uM', 'solute_2i': '223.0 M', 'solute_3e': '356.0 mM', 'solute_1i': '399.0 M', 'solute_2e': '190.0 M'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,486290324120.12002569345637265945501821905391081084292196537674060496465787486393,781.24295247770493064569826467169907838495986623149818605497898322366727900355243,486290323338.87707321575144201375675354735483242588305573387855454998567465119665,622457229.95369708990157014289885944108999158346981412113890514866592589861584135,972580648240.24005138691274531891003643810782162168584393075348120992931574972786,1.8756678580595746920760982952019617818517563291510048633098355974272410322493396e-77,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,3.1626593829691569673045722153810057023129884147105522650233289075324432872909279e-81,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,978.72034497509934678431327532218856815040476691592443709419519324524970582091989,2.4022613844159603548076400364518711365979796594322131661680930781745135094397376e-77,2.906768148958949577402587098314282092670336840650916701769722284289973972341941e-76,4.2903124909610669795831676555930559072216017154036750335511243256816437616607574e-76
-140,443439771359.46109088261474697046798730320012480865535654940498609123792511936571,767.37851764893297967438103225507201025853748080479891022718931270183291336695119,443439770592.0825732336817672960869550481281145501178757446060758640486124175328,577863155.09333789677077448277249184223315927403982262877423857718747625114853752,886879542718.92218176522949394093597460640024961731071309880997218247585023873142,1.1685815576112170383725907364351790669666337993127843249110198758071875783654159e-76,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,4.2168791772922092897394296205080076030839845529474030200311052100432577163879038e-81,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,1094.5185442225971468878230924702732434043303770297707613717115497610716476992649,-1.4895163753838078985233931378834307832963351140121467593749941131468660072130855e-76,2.0677221694512630609948860644137633224874971195453186501469718838057293882084935e-76,3.5810531789869185058469091711260425586291312129700877468935910421673518106047831e-76
-130,407552456373.73163782936120938788288409633185406948627364671791412190285903268458,757.57293575880964050435109355228119995461490787785388045100698953241936124226936,407552455616.15870207055156888353179054405065411487136576886403367089586950026522,537971246.24774757807633417172192511539846925109427383579867746323587963389858286,815104912747.46327565872241877576576819266370813897254729343582824380571806536916,1.086268076070473113036877070242862758554434420839251017960012702107143187741524e-76,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,9.4879781489074709019137166461430171069389652441316567950699867225973298618727836e-81,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,1233.8622336976855893579336347978670780632637931583220229053646619303362832137811,1.3542674169562415189968296819146836551015312679155565852267494289743505821335902e-76,4.1656925482929573254972068208545090953354960263336185852932640597768966105440093e-76,6.7729260127674360154045596876110930317726175046449091697572225558476251486291842e-76
-120,377798694161.04169826051008737106192401834217082215153976173964060799033494582913,752.21012750649116141170468960901910142162500907309284501811646962253512645704458,377798693408.83157075401892595935723440932306940052653068864679558987386532329401,502251538.95947977973993313150594438475990152368763546304839959425423744198141233,755597388322.08339652102017474212384803668434164430307952347928121598066989165827,2.2427050216510885886550182493709787636241863446395468221733429949094061838837428e-76,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,2.1084395886461046448697148102540038015419922764737015100155526050216288581939519e-81,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,1400.0859171319736589261962336644014370660624919683301672384866787123706215088546,2.740187681685875805421654443957326702050738355680326850396793822480205848864983e-76,4.0863426148666861269450437059762816749486225419497293489365060833445682026867302e-76,7.0736828693651947692071616619045546455317301667877518876663027670894103782343802e-76
-110,353463158856.08603395661038070173389847726171222340979884322824643066090237159776,751.74962552860700734221964380413018415454548725116661979232573228358027134632353,353463158104.33640842800337335951425467313152806886431159206162663833517008801749,470187342.77059560861697191197030430454827081679868654059368060426656893656473316,706926317712.17206791322076140346779695452342444681959768645649286132180474319552,2.600296375885467936424921881190057808365708234729486598271980716721074438233437e-76,0.0,0.0,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,1597.1066044850408805757804332721943086871280805648258184112927594611895383541209,3.1061738946219907363671788581132280036116627389622453524107393880627616977474143e-76,2.6840643289338165214936366683833132220488763466185097148967204108638766860081267e-76,3.5382808381484176008807076579832914095836626816586455470721563651688906369256654e-76
-100,333930206662.98598187108520948246364050776543820376982370247569991122162739230421,756.73842577644501885914216498408362707887175594847156026369503396162737258861035,333930205906.24755609464019062332147552368181112489806775400413964752659343067684,441275605.0022961850034217298266788265258651463397988369764294556499122956189346,667860413325.97196374217041896492728101553087640753964740495139982244325478460843,1.8675714500391736502397985903305864072538350788093458495113758754239579774338749e-76,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,1.2650637531876627869218288861524022809251953658842209060093315630129773149163712e-80,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,1829.5335772367619906989299784395960703594259553299892793303897031202308008571353,2.1863019971061288716223852702518390946334545275144385986312528927260736256452297e-76,4.1486112988327339939084519906937849067048273021421397932289306476520687860716461e-76,7.106554869719460518787704150295740466635809104862210271392397728016905735756266e-76
-90,318671148192.07157297927607227631252134274116224903405835391243580811548503091684,767.82480942941694350642846261620591642104175460276458242759675461336382577214441,318671147424.24676354985912876988405872653524582799230375114785338051873041755301,415031064.74103287498484970727619310874310246079649775700889478856111264020283392,637342296384.14314595855214455262504268548232449806811670782487161623097006183368,3.8862758497925000814238583382601798070022001639963266232606665615758663114230922e-77,0.0,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,0.0,2102.787514299912581041541499521563163152064851260508439325291319963414963660212,4.5597223807505480729870573573294059775223213819805487450705114928778247645716418e-77,8.9713651145427224305410217773446826874674245657845248052011097043907510099752818e-77,1.533662845499666534739456596415250318527021442128864373999069568204510560439208e-76
-80,307233215554.50254071926743421978306148334384838283606295800071746816753550973883,785.7744577135996874092989831565909794690053576525544102338015991360959212794118,307233214768.72808300566774681048407832675286891383070530544630723436593637364291,390994149.19705036692658423149940627725697081926948032661245601081257027477115417,614466431109.00508143853486843956612296668769676567212591600143493633507101947766,1.0525330426521354387189616332787986977297625444156717937997638604267971260104208e-77,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,0.0,1.6472184286297692538044646955109404699546814659950793046996504726731475454640249e-83,2423.2329578306355589951184887630597484257893465096482088895722123179497544625484,-1.1786031026449449712283555602934984655014320457957981010028003480499299061866241e-77,3.9664956537346234361351739282811968558007779541286697075631079306420826693750751e-77,6.4626562692673382057019865906997315933992312064657894671437694793950620312507434e-77
-70,299230003100.92924752877911086181092698456840594888174412533694463889673316980632,811.48923496398203885191956729880007765939031239976806478016013042208476392772107,299230002289.44001256479707200989135968576832828949143172556887985873660274772156,368741802.36563529452126092133486507195589243839383377210618525454372376571400698,598460006201.85849505755822172362185396913681189776348825067388927779346633961265,9.9585818650932814586486369917917107554431379202405869721054580640381574230216737e-77,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,8.4337583545844185794788592410160152061679691058948060400622104200865154327758077e-81,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-83,2798.328730459976309175913535901069557254714095796488512500442551836889309750822,1.110696938584931171575136770951077881984528571228395520677551116261729135943446e-76,2.1981187570148728567183199627585363347664656062765426117264323201947630777006764e-76,3.7684818270199647826320899767682715153664343826857696043928210438088968507418913e-76
-60,294333189824.24603536018872647021869094273561498357368669713701517838225933530634,846.02907693220972927640061450963877406129099593993012585343863379849185116621846,294333188978.21695842797899719381807643309684092228269075720688932494362553681449,347899614.62261922283800179488022225167901472500312015577984882984473804526306618,588666379648.49207072037745294043738188547122996714737339427403035676451867061269,1.0903162800806736339550269226785504458533950460100805248592425631087847151492564e-76,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,8.4337583545844185794788592410160152061679691058948060400622104200865154327758077e-81,0.0,3236.8012371676979206043841006217304613846480062873531903461041072767621537091564,-1.2014571101553335125804109314966541333486802609970624526858490999275900117042644e-76,1.4313200532065214943399758083649513154316536583093809945348507934188445034356806e-76,2.4008535804549343968531926655316526111003662894555303517540939225990172157786049e-76
-50,292265376759.92688480693505956064291519137287264114036044313747201795638526878828,890.63749312530207437159960719296740013986376076385911194405626909888291240265446,292265375869.28939168163298518904330799840547250127659967927836007390011616990537,328153012.88782441991895843049653220545304163207003018262816753686887515850396025,584530753519.85376961387011912128583038274574528228072088627494403591277053757656,6.547295285830975831621028005985552924852317776288255825021095193321563660772515e-76,2.0726804532226667100927244470720958970678400874647075324056888328404620327589825e-76,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,3748.8458351256087692253817701700770426771318629423808275690307238184895054737373,7.1141765707880688513742905478239945756796756143308660351419747825692318041906132e-76,6.55105598437640240010188195543981187293444665933851963640214996093907759847586e-76,6.7458921154293823002248817904461996956638769495995526601729238482816756214569561e-76
-40,292793894712.5927324102231177225226587957044343066226539780222002947216523240018,946.77127552650497616185324838259023916253372778903776303823650350850813348314223,292793893765.82145688371814156066941041311419514408892618898443725648514881549366,309255151.9898703686208330688107194696831300634094643124701369678840117345052879,585587789425.18546482044623544504531759140886861324530795604440058944330464800359,6.3961623361168230506767668483865459323577877699106209007831803825936133042171725e-77,2.0726804532226667100927244470720958970678400874647075324056888328404620327589825e-76,0.0,2.4708276429446538807066970432664107049320221989926189570494757090097213181960374e-83,4346.3617666962833889029438263055378061512093412027360676606394293913621992816676,-6.8902957185102223014854047987057089715609400258830571230614859265597553837212888e-77,7.194630783118261366081082497950190777986567534082944615244704752297244544173906e-77,1.1003919044910168626644788081890889777469138310717551355764212717366204833753708e-76
-30,295725456750.55861789909212500238658876734725741061305865047144046823672250133445,1016.1351033313603238320778556775520295522007257411913971888902807303108494294683,295725455734.4235145677318011703087330897952278584123329092800432793464417710236,291029663.06452158311205566667704903952808005640585183796058977683428554219798784,591450913501.11723579818425000477317753469451482122611730094288093647344500266891,2.8337428071403646427048967049813811092724376195806548294609027011490691854126714e-76,1.0363402266113333550463622235360479485339200437323537662028444164202310163794912e-76,0.0,5.7652645002041923883156264342882916448413851309827775664487766543560164091240873e-83,5043.2266010622820189406950322744396234430629135190848431314933888811086928501485,-3.0140897878736280616344207752031980584715611430327927214126239579465045931095917e-76,4.3413714666592007644691247830397745949753178673362111800211881660203799830355399e-76,7.4859023006032879448439977727866774625309397768511619993461211598830589625544733e-76
-20,300901546520.09021639150728323603778079280705930911823671072239400353028734601626,1100.721846581970006808921229596835395768593122950154257748074440836490029429913,300901545419.36836980953727642711655119597166354052511376056813625545584650952624,273367470.13286638079221466159357018990398088473701720525864998129481703427149795,601803093040.18043278301456647207556158561411861823647342144478800706057469203253,1.7164385003250208692955374327315794147593050724317109252734610646960076208785324e-76,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,5.7652645002041923883156264342882916448413851309827775664487766543560164091240873e-83,5855.6167722100364695938543317321137967786960772502509318733988170251955095659315,1.8103880294326870510841762605035192459921157298058433101692366880455991770998155e-76,1.9633228290962246747159762719061988699701483738639948032467676398029255530638803e-76,3.0668481740340694684444396953531745346025352958266596504489939203640577504596979e-76
-10,308194447867.17357634981364541048803647424082264429451526987935262681163721334038,1202.8595034216920218552724148882544226126899581468643745127312128358192495290882,308194446664.31407292812162355521562158598640003160455712301497811408042437752113,256218159.30328849280178455312857310096592247184221056373995598951918879609949104,616388895734.34715269962729082097607294848164528858903053975870525362327442668076,3.1468039172625382603751519600078955937253926327914700296680119519426806382773094e-76,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,8.4337583545844185794788592410160152061679691058948060400622104200865154327758077e-81,4.0150949197850625561483826953079173955145360733630058052053980271407971420685608e-83,6802.3816749250951533939532020112210665561018830466817522133504910971837224291349,-3.3001899070077358290418120329522672217887575101089247719897357170290527942073748e-76,3.1506792356254539308731057040851497874693833524303395771375952675686688133890201e-76,3.3941420128017274592051560221788606622211442026356468317115874946269778636496944e-76
0,317503833802.76211145695135871806587372154423083022967323632841550179039302081498,1325.2658591728489551468021405300953525941538201103688626274429044347248650726448,317503832477.49625228410240357126373319144887823607585312595955287434748858609012,239577464.1028848816892725898552713646432605730413559857197410623737186192227029,635007667605.52422291390271743613174744308846166045934647265683100358078604162997,2.7392847135690191546147334814820017389633563655946330018122059444441002125655823e-76,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,2.5301275063753255738436577723048045618503907317684418120186631260259546298327423e-80,4.9416552858893077614133940865328214098640443979852379140989514180194426363920748e-83,7905.4799111025054984783715073590321193955407946864421824486052475755875989401829,-2.8578649144072671742033124890747567264968537948263659866695471900887137372010998e-76,2.7388990453574870428436270747719268363750387717483971686968396995335508254030861e-76,2.8147791590840275938837509430716689578465895897562605322857340338516781894013574e-76
10,328753843756.17979240830365740475692275505552743288631571495289483749802346248067,1471.112134114127153294320716276367247128808352503597780225920800051475790478325,328753842285.06765829417650411043620647868828030407796321135511461157722341100488,223473001.22988140273187296040134058619771023973721559217608567812203337542497764,657507687512.35958481660731480951384551011105486577263142990578967499604692496133,4.7175070732203403766172947050547182657221151990733187065691980205795932724774758e-76,3.1090206798340000651390866706081438456017601311970612986085332492606930491384737e-76,0.0,2.4708276429446538807066970432664107049320221989926189570494757090097213181960374e-83,9190.4876785366196798065020265518276196438734070692478949894516358759554929990132,-4.8947201143125536166692398413670912933072773702992292010260786005498220891857211e-76,5.2323298042985865583668942979486612325652317097540919630481293638257385980397782e-76,7.9187096056731302787859491068106530613882698900543392786709683662779795380721754e-76
20,341890587546.49342674663509643478345876812253819499394902424510152959924661651833,1644.0970948380901214257523857045825367145071573687181604195837782951573376709607,341890585902.39633190854497500903107306354000148048679165552694111001546832136099,207950362.91951032536579218080358825962650012837449521302498006361999212642434108,683781175092.98685349327019286956691753624507638998789804849020305919849323303665,1.7110408949780868414046709628173291650273575722039382494078212500271522510015559e-76,2.0726804532226667100927244470720958970678400874647075324056888328404620327589825e-76,0.0,6.1770691073616347017667426081660267623300554974815473926236892725243032954900935e-83,10687.190971698645206201660178779307444663563028412913513055094507039287358755089,-1.7617057045532385598511356653907197312833314997531978428017186417060708940798642e-76,2.3903904272833158744935861266737148546326580236761189335876862572941148422918032e-76,4.073279396839390851157319239752528350934035246080595739134194906526151829185123e-76
30,356880022750.76969108455698503515969444029638906712390384825915761447719259265454,1848.5333462174474888907979988788097296570877012371100826923022194272008998590622,356880020902.23634486710949614436169556148665941003620261114907492217497316545364,193061176.57062217964282924421988920639260492081357455620168319358567981893187623,713760045501.53938216911397007031938888059277813424780769651831522895438518530907,1.9647283462839861522753950487870909024288900829092540150928925394633546352194522e-76,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-84,12430.275233045544407241857594942836739787109316724452208091564687715680146565901,2.021854672866061224374499024214267553054344929755576945681531588603241244640501e-76,1.9765179128744055523890501703882784403183101941089522224426448016525482754492911e-76,2.2899169238275419282319156500208369616617347226975807761763613075438644124076788e-76
40,373706159324.15810933570036766371238004077702820587950231326561858791513717743607,2089.4478029066435967875887167318783387139980130003566311490050285736575380465741,373706157234.71030642905677087612366330889868949188148931290898743891010860377853,178854029.66482014494489570457888371703144716512926110310397610319876120669177152,747412318648.31621867140073532742476008155405641175900462653123717583027435487215,2.1536445334266771284557214957858496430470525908812976703902860528732925809136302e-76,2.0726804532226667100927244470720958970678400874647075324056888328404620327589825e-76,0.0,0.0,14460.128381464009843522023189818136955036648035671866588451139827151873704996666,-2.2061641915238068303569382872578752122607021195025840590466411437029402604096522e-76,2.2097140909537749584037346879169541359044312689255975067666763567146910912205615e-76,2.869470327476837201101649364040906121474605888014235505043347737278842102543926e-76
50,392369551571.28081836492221833297169987672734406338337481466768361961637392697477,2372.6986674783420881865326787355712734199916098154735662968117722444861563919633,392369549198.58215088658013014643902114115607064339176499919411732280460168248861,165368471.33154229502838824359355588619242137902779724961672927196875288638290058,784739103142.56163672984443666594339975345468812676674962933536723923274785394954,1.0633282533460034945006945731072991971936575448712171455310434897645078657643738e-76,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,0.0,16823.775794644077813452772916089800315320061231173190801561562074183249660292124,1.0848750404564501386240614498621876669687158851714633767533208319199852925249572e-76,1.7801032579506370170699604778925789237559616863804355310613635634097472855790958e-76,3.0824063935542396793385089481638481509608562491691334267971383296799658574929032e-76
60,412886043004.50075027127388751018338215716492050944096200261036155866079131608698,2705.1116243390685245326958863712370458172640576991239093835060290499869464080085,412886040299.38912593220536297748749578592787469217690430348645217515476226610003,152631795.03928230975304388525152576697940774238439405164744232637314132913574209,825772086009.00150054254777502036676431432984101888192400522072311732158263217396,1.6894504735903507298412050831603281660995675712928475459452619913517307714936498e-76,0.0,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,19575.968892849876991036964693402562244176406903763650830658950717257967188977583,-1.7268052780312445796507787269604170559194497144955796382974323724732638729712247e-76,1.7666101156440017438726912536512327619979783198781981024748026335776422568319701e-76,2.4052364456054006048185208432830947626128791282695064599233299114228582346418033e-76
70,435285734359.20324121701564920198242458460355327332394291094800734354709746044191,3094.6384033282872993373675030680919878482887514175058725413395292627895460791248,435285731264.56483788872834986461492151651156542503519149344213480220756819765236,140658027.73307954621230182685773666318440275524517031972606917566142337267805294,870571468718.40648243403129840396484916920710654664788582189601468709419492088381,4.480012437955243149419170028827707277516425189051320968481046175149956997890509e-77,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,0.0,4.9416552858893077614133940865328214098640443979852379140989514180194426363920748e-83,22780.452534837988466837484465604095099476628210332268713869723627716629817836819,4.5455946155254166445266469251882988982978925810254009509781983745362000750798422e-77,1.086804333039914290949531552017652701332946458031448326675239543271835962999272e-76,1.8479108678515827927337476455139964387980929411240107868151189269284758856735072e-76
80,459612149162.18992385648874302466425218830246297134204648910592893478790017055231,3550.5413846759335437626309157268202545398928621800933991210824208035171012973934,459612145611.64853918055519926203333646148220843144918430901252981370547936703521,129448469.78713355589453444819261561931040467753189518773201895724108736294455804,919224298324.37984771297748604932850437660492594268409297821185786957580034110463,2.7527787269363542243418996562676273632932251161640646914763054811162386372580236e-77,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,26511.44057764907357248547266998595888621712926300519126484386292768551367833872,2.8269680434588547115269418309777897666821671256266361412771220552311458780184196e-77,2.5120173802393927256851130223243898602938843302902008777954176299814990618180732e-76,3.8091252371431145106404035003577321768852996296448127906039630865163894659669166e-76
90,485921574847.41696426905530863710009862206254497823215741335352487600093816417945,4083.6085197604256477451839698681537105754660307507757299183445785281059414244479,485921570763.80844450862966089191612875390883440276612666257779495765635963607351,118993182.744149206287708452269663104906296570194874608034323057699257946458232,971843149694.83392853811061727420019724412508995646431482670704975200187632835889,2.8175499910995625590322972952386303600765951188973368018639832571425030757817418e-76,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,0.0,0.0,30855.333769129028130372728362590463506104793585106383531397297662711520027733606,-2.8614762140078354807741843164028244608447461471506481412641317235583075902847673e-76,3.2016880385647146908383643283187476117190887521469346257857633212907812394187386e-76,4.9626159598466110402446104467697068199824262963934724389061610854502063190718905e-76
100,514282560553.83371541683028683546455526049030679176294764203362312929152393743764,4706.403543825476212513838134797382849166204095895307918381232233355969397290018,514282555847.43017159135407432162642046310745762555885174672570474805929058146825,109272941.80469120501119951296372689153841741594226111773117459495298965033273869,1028565121107.6674308336605736709291105209806135835258952840672462585830478748753,8.0424319669317015573910401722328721006017753393812870398033238565945011166950102e-77,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,9.8833105717786155228267881730656428197280887959704758281979028360388852727841496e-83,35912.719748783346606390525528870221703274728756783314148543389681647043309040008,8.1934682075510869064255054090352890154237687369035869662192007560855794805148309e-77,4.3755544900462441214450760881879486049184706198534501446018863840714573710358525e-76,6.8877283801876794120046326635998224826628860908308116790444736536356787540781059e-76
