voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-0.05103943900284455,-71701.30282164553,-31793.034673745977,-71701.3028216455,-50,17245531.298489302,209519.39143840355,17036011.9070509,82.309953174712732,2.3411917177321146e+17,4.3655745685100555e-11,1.8189894035458565e-11,0.0,1.3877787807814457e-17,170511.91496164593,-8.7311491370201111e-11,5.6359325334886919e-11,1.0186340659856796e-10,-50,-0.051039439002844536,-0.05103943900284455,-71701.30282164548,-71701.30282164553,-31793.034673745995,-31793.034673745977,-71701.3028216455,-71701.3028216455
-40,-0.0387365306881024,-54185.067468413654,-25060.79559514937,-54185.06746841368,-40,15371734.799839003,200869.46597315092,15170865.333865851,76.525990276161011,7.7703824046887803e+18,3.637978807091713e-11,3.637978807091713e-12,0.0,1.3877787807814457e-17,156798.28078529477,5.8207660913467407e-11,7.5613969568899949e-11,1.3096723705530167e-10,-40,-0.038736530688102414,-0.0387365306881024,-54185.06746841369,-54185.067468413654,-25060.795595149375,-25060.79559514937,-54185.06746841368,-54185.06746841368
-30,-0.02786731063390872,-38843.46912936546,-18579.37338209329,-38843.46912936542,-30,13981572.829493221,194229.90963791663,13787342.919855304,71.984653936964023,2.4429363761832326e+17,5.820766091346741e-11,1.4551915228366852e-11,7.275957614183426e-12,2.0816681711721685e-17,145872.27618042941,-7.2759576141834259e-11,5.4448281105927036e-11,8.7311491370201111e-11,-30,-0.0278673106339087,-0.02786731063390872,-38843.4691293654,-38843.46912936546,-18579.373382093305,-18579.37338209329,-38843.46912936541,-38843.46912936542
-20,-0.018026838562542363,-25060.79559514938,-12283.899782588269,-25060.79559514938,-20,13023658.991564168,189534.27152126568,12834124.720042901,68.714005583433064,7.0237191519457843e+17,7.275957614183426e-12,1.0913936421275139e-11,7.275957614183426e-12,3.469446951953614e-18,137892.80706957408,-4.3655745685100555e-11,2.9999541770795335e-11,3.637978807091713e-11,-20,-0.01802683856254236,-0.018026838562542363,-25060.79559514937,-25060.79559514938,-12283.89978258828,-12283.899782588269,-25060.79559514937,-25060.79559514938
-10,-0.008850564067137724,-12283.899782588247,-6111.367580868704,-12283.899782588276,-10,12462664.63629506,186735.5560986682,12275929.080196392,66.739644536201666,1.4538663405365932e+18,4.3655745685100555e-11,3.637978807091713e-11,3.637978807091713e-12,6.938893903907228e-18,133022.88516021206,8.7311491370201111e-11,5.1448789686149937e-11,8.7311491370201111e-11,-10,-0.008850564067137731,-0.008850564067137724,-12283.89978258829,-12283.899782588247,-6111.367580868668,-6111.367580868704,-12283.899782588273,-12283.899782588276
0,-2.3312168195843695e-18,-7.275957614183426e-12,0.0,0.0,0,12277932.181231933,185805.75288549409,12092126.428346438,66.079397384420133,3.3772510508889997e+17,1.4551915228366852e-11,0.0,0.0,4.662433639168739e-18,131384.50784880479,0.0,3.2539071653442658e-11,4.3655745685100555e-11,0,2.3312168195843695e-18,-2.3312168195843695e-18,7.275957614183426e-12,-7.275957614183426e-12,0.0,0.0,0.0,0.0
10,0.008850564067137724,12283.899782588273,6111.367580868664,12283.899782588269,10,12462664.636295062,186735.5560986682,12275929.080196394,66.739644536201666,4.5245628812935744e+17,1.0913936421275139e-11,3.637978807091713e-11,0.0,1.734723475976807e-18,133022.88516021203,0.0,3.9852061127397328e-11,5.8207660913467407e-11,10,0.008850564067137726,0.008850564067137724,12283.899782588262,12283.899782588273,6111.3675808687,6111.367580868664,12283.899782588269,12283.899782588269
20,0.018026838562542363,25060.79559514939,12283.899782588273,25060.79559514938,20,13023658.991564166,189534.27152126568,12834124.720042899,68.71400558343305,4.5768468143341792e+17,3.637978807091713e-11,0.0,3.637978807091713e-12,1.0408340855860843e-17,137892.80706957408,1.0186340659856796e-10,5.2969770981002643e-11,8.0035533756017685e-11,20,0.018026838562542353,0.018026838562542363,25060.795595149353,25060.79559514939,12283.899782588273,12283.899782588273,25060.795595149375,25060.79559514938
30,0.0278673106339087,38843.4691293654,18579.373382093305,38843.46912936541,30,13981572.829493221,194229.90963791663,13787342.919855304,71.984653936964023,2.4429363761832326e+17,5.820766091346741e-11,1.4551915228366852e-11,7.275957614183426e-12,2.0816681711721685e-17,145872.27618042941,-7.2759576141834259e-11,5.4448281105927036e-11,8.7311491370201111e-11,30,0.02786731063390872,0.0278673106339087,38843.46912936546,38843.4691293654,18579.37338209329,18579.373382093305,38843.46912936542,38843.46912936541
40,0.038736530688102414,54185.06746841369,25060.795595149375,54185.06746841368,40,15371734.799839005,200869.46597315092,15170865.333865855,76.525990276161025,2.6692991012343622e+17,3.637978807091713e-11,3.637978807091713e-12,0.0,1.3877787807814457e-17,156798.28078529477,5.8207660913467407e-11,7.5613969568899949e-11,1.3096723705530167e-10,40,0.0387365306881024,0.038736530688102414,54185.067468413654,54185.06746841369,25060.79559514937,25060.795595149375,54185.06746841368,54185.06746841368
50,0.051039439002844536,71701.30282164548,31793.034673745995,71701.3028216455,50,17245531.298489302,209519.39143840355,17036011.9070509,82.309953174712732,2.3411917177321146e+17,4.3655745685100555e-11,1.8189894035458565e-11,0.0,1.3877787807814457e-17,170511.91496164593,-8.7311491370201111e-11,5.6359325334886919e-11,1.0186340659856796e-10,50,0.05103943900284455,0.051039439002844536,71701.30282164553,71701.30282164548,31793.034673745977,31793.034673745995,71701.3028216455,71701.3028216455
60,0.06523730434427266,92095.16321745995,38843.46912936543,92095.16321745995,60,19672424.690381758,220266.25739507109,19452158.432986688,89.312021382817434,6.7169595934468736e+17,2.9103830456733704e-11,0.0,1.4551915228366852e-11,0.0,186898.6769194653,4.3655745685100555e-11,8.1021635019424465e-11,1.3096723705530167e-10,60,0.06523730434427266,0.06523730434427266,92095.16321745992,92095.16321745995,38843.46912936543,38843.46912936543,92095.16321745994,92095.16321745995
70,0.0818659111298793,116185.12588124184,46282.662079772424,116185.12588124182,70,22742683.633582231,233217.62208979434,22509466.011492435,97.517003345595199,1.7163543807521313e+18,1.1641532182693481e-10,2.9103830456733704e-11,2.9103830456733704e-11,2.7755575615628914e-17,205914.65425557492,1.7462298274040222e-10,1.3015628661377063e-10,2.3283064365386963e-10,70,0.08186591112987927,0.0818659111298793,116185.12588124172,116185.12588124184,46282.662079772395,46282.662079772424,116185.12588124185,116185.12588124182
80,0.10155672179710211,144938.0056002844,54185.06746841366,144938.0056002844,80,26570934.507090576,248503.10713354201,26322431.399957035,106.9239528373854,3.680191743739232e+17,8.731149137020111e-11,0.0,0.0,2.7755575615628914e-17,227596.74474812381,-8.7311491370201111e-11,1.0593954196200529e-10,1.6007106751203537e-10,80,0.10155672179710214,0.10155672179710211,144938.0056002845,144938.0056002844,54185.06746841366,54185.06746841366,144938.0056002844,144938.0056002844
90,0.12506186028947275,179507.7563959214,62629.775224508936,179507.7563959214,90,31300675.759342805,266275.69479826093,31034400.064544544,117.54987920717738,5.4880957446119635e+17,1.1641532182693481e-10,7.275957614183426e-12,0.0,5.551115123125783e-17,252060.73946301502,-2.3283064365386963e-10,2.2730818239234667e-10,3.2014213502407074e-10,90,0.1250618602894728,0.12506186028947275,179507.75639592152,179507.7563959214,62629.77522450893,62629.775224508936,179507.7563959214,179507.7563959214
100,0.1532839157391619,221281.78375020955,71701.3028216455,221281.78375020955,100,37109935.49324318,286713.25911487255,36823222.234128311,129.43222649628132,1.1691624639392937e+18,8.731149137020111e-11,0.0,2.9103830456733704e-11,5.551115123125783e-17,279493.09406399057,5.8207660913467407e-11,6.6685253040571695e-11,1.0186340659856796e-10,100,0.15328391573916184,0.1532839157391619,221281.78375020946,221281.78375020955,71701.3028216455,71701.3028216455,221281.78375020952,221281.78375020955
