voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.03466698240259976,-108047.36474496436,-111.0860261073078,-27.080265394094567,-150,1893163811.42817,149.37612952975678,1893163662.0520403,12673804.15725016,1.1600156375657796e+20,0.0,3.079492216784274e-11,1.2789769243681803e-12,6.938893903907228e-18,-6.2281470763798176e-10,-9569.9675635845997,4.4819873296140616e-11,7.5374373409431428e-11,-150,-0.03466698240259975,-0.03466698240259976,-108047.36474496436,-108047.36474496436,-111.08602610727701,-111.0860261073078,-27.08026539409329,-27.080265394094567
-140,-0.021120702525378367,-65828.51593307481,-67.48764505104671,-15.861379414986914,-140,1761420235.6010528,98.61327400381353,1761420136.9877787,17861897.938130885,3.066217183303644e+20,3.4924596548080444e-10,3.042828211619053e-10,2.4172663870558608e-11,3.469446951953614e-18,-7.7367634306795643e-10,-6798.0763735712508,4.52987503750016e-10,6.630926918660407e-10,-140,-0.02112070252537837,-0.021120702525378367,-65828.51593307516,-65828.51593307481,-67.48764505074243,-67.48764505104671,-15.861379414962741,-15.861379414986914
-130,-0.01264826904161187,-39422.59474105045,-40.16227872553101,-9.158744227309398,-130,1650553006.4274855,65.303805861859473,1650552941.1236796,25274989.484058339,6.9004278768208301e+20,2.9103830456733704e-11,2.9473312679328956e-11,5.38946665074036e-12,5.204170427930421e-18,1.6046686006154825e-13,-4913.2584404130275,3.4105021013955862e-11,5.6758153732516803e-11,-130,-0.012648269041611865,-0.01264826904161187,-39422.59474105042,-39422.59474105045,-40.16227872556048,-40.16227872553101,-9.158744227304009,-9.158744227309398
-120,-0.007431569844892427,-23163.57479854443,-23.268429575049232,-5.21280608187044,-120,1562250001.8643937,43.466203226139214,1562249958.3981905,35941717.608426988,4.894821870141577e+20,2.1827872842550278e-11,1.1475265182525618e-11,8.316902722071973e-12,7.806255641895632e-18,1.9889317319855377e-11,-3618.8444912467558,3.4047713975438694e-11,6.3771210534468992e-11,-120,-0.0074315698448924345,-0.007431569844892427,-23163.57479854445,-23163.57479854443,-23.268429575037757,-23.268429575049232,-5.212806081878757,-5.21280608187044
-110,-0.004278670337382904,-13336.784027174346,-12.976930839458179,-2.9274374433639423,-110,1499272838.2955844,29.170720969237305,1499272809.1248634,51396495.81773036,3.9674972966895282e+20,3.8198777474462986e-11,2.3442581209565105e-11,1.120570303214663e-11,8.673617379884035e-19,-1.091739895632914e-10,-2716.9194693259251,4.4632659795670358e-11,7.0734529344917974e-11,-110,-0.004278670337382903,-0.004278670337382904,-13336.784027174384,-13336.784027174346,-12.976930839434736,-12.976930839458179,-2.9274374433527366,-2.9274374433639423
-100,-0.0024126957368269847,-7521.031268999808,-6.793144961825734,-1.6246246227160555,-100,1465795488.2124767,19.835764705355352,1465795468.3767121,73896595.870424613,9.4728431678661413e+21,2.7284841053187847e-11,2.8990143619012088e-11,2.19868567796766e-12,1.3010426069826053e-18,4.7610407483433398e-11,-2073.7472392330146,3.902176516327372e-11,6.1955773844601936e-11,-100,-0.002412695736826986,-0.0024126957368269847,-7521.031268999781,-7521.031268999808,-6.793144961854724,-6.793144961825734,-1.6246246227182541,-1.6246246227160555
-90,-0.001332921116451453,-4155.733770301193,-3.11068920841959,-0.8892043790535809,-90,1467865821.84255,13.765579092969167,1467865808.0769711,106633060.03539431,1.5915902590896888e+21,2.7284841053187847e-12,2.971844992316619e-12,1.884159495091353e-12,8.673617379884035e-19,2.6815048573091761e-12,-1596.2150117953622,5.199022613388403e-12,1.0247802606500045e-11,-90,-0.0013329211164514539,-0.001332921116451453,-4155.733770301195,-4155.733770301193,-3.1106892084225617,-3.11068920841959,-0.8892043790516967,-0.8892043790535809
-80,-0.0007221900747236434,-2252.4091367440215,-0.9136511631628323,-0.46910836076085616,-80,1514033181.3852532,9.8464912727160385,1514033171.5387619,153763725.51921484,5.7726708003369386e+21,1.3642420526593924e-12,1.1886047701636926e-12,4.875266856885219e-12,2.2768245622195593e-18,2.5500855556243766e-12,-1216.7927325997919,7.031088748596872e-12,1.141842176366481e-11,-80,-0.0007221900747236457,-0.0007221900747236434,-2252.40913674402,-2252.4091367440215,-0.913651163164021,-0.9136511631628323,-0.4691083607657314,-0.46910836076085616
-70,-0.0003842453937768648,-1199.3793442003641,0.4251700028867207,-0.20906442778414203,-70,1616200340.3487637,7.3473328186464251,1616200333.001431,219971026.25419259,9.6637340542933884e+21,5.229594535194337e-12,4.072742143534924e-12,1.6653345369377348e-12,4.336808689942018e-19,3.9902492076302805e-12,-889.02531064610923,6.9107149253063551e-12,1.2030376694838196e-11,-70,-0.00038424539377686525,-0.0003842453937768648,-1199.379344200359,-1199.3793442003641,0.42517000288264795,0.4251700028867207,-0.20906442778580736,-0.20906442778414203
-60,-0.00020093566975150422,-628.418613181188,1.2818082764210592,-0.002158676689305139,-60,1790778824.436336,5.788312250998727,1790778818.6480238,309378407.1734125,3.1064224088187237e+22,1.3642420526593924e-12,6.574740751830177e-13,1.1632361740510078e-12,3.2526065174565133e-19,7.3477271944056693e-13,-596.48246500327127,2.0126836342601197e-12,3.8404834867833415e-12,-60,-0.00020093566975150454,-0.00020093566975150422,-628.4186131811866,-628.418613181188,1.2818082764204017,1.2818082764210592,-0.002158676690468375,-0.002158676689305139
