voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-4.064627539832703e-06,-0.36000273513592324,3.959194412878036e-10,-12.146099330180416,-150,1342008132446.1926,0.36106855569148272,1342008132445.8315,3716768218368.1479,7.0283808572177923e+26,1.4432899320127035e-15,2.5938628499758563e-15,7.105427357601002e-15,1.6940658945086007e-21,4719.5884555625489,2.6645352486787477e-15,1.0402884659602029e-14,1.8136984986381931e-14,-150,-4.064627539832701e-06,-4.064627539832703e-06,-0.3600027351359218,-0.36000273513592324,3.959168474249536e-10,3.959194412878036e-10,-12.146099330180409,-12.146099330180416
-140,-4.069374330718154e-06,-0.34309866258868,6.663317094013136e-10,-12.186270641650378,-140,1230063574116.3333,0.34456105341163362,1230063574115.9888,3569943735477.3359,5.9515858572889839e+26,1.3322676295501878e-15,2.6350204044285033e-15,5.329070518200751e-15,2.541098841762901e-21,4276.6447030366526,2.8865798515083645e-15,6.7637643009745336e-15,1.2460493740469461e-14,-140,-4.069374330718151e-06,-4.069374330718154e-06,-0.34309866258867866,-0.34309866258868,6.663343444217181e-10,6.663317094013136e-10,-12.186270641650372,-12.186270641650378
-130,-4.071565868842244e-06,-0.32679921220798785,1.0943281845689508e-09,-12.217559824064907,-130,1132650780772.3992,0.32880971197374043,1132650780772.0703,3444699896403.4722,5.3813711599753929e+26,1.4432899320127035e-15,2.3855632169137776e-15,1.7763568394002505e-15,2.541098841762901e-21,3860.2953445535618,2.942091001001841e-15,5.9907840566867763e-15,1.0601213646082436e-14,-130,-4.071565868842242e-06,-4.071565868842244e-06,-0.3267992122079864,-0.32679921220798785,1.0943305701321677e-09,1.0943281845689508e-09,-12.217559824064905,-12.217559824064907
-120,-4.0696283130319675e-06,-0.31101399708034266,1.769566692756546e-09,-12.235190344315356,-120,1048829058980.1904,0.31378162638447232,1048829058979.8767,3342544530300.4282,1.321630132023693e+28,2.220446049250313e-16,9.668052563990887e-16,5.329070518200751e-15,1.6940658945086007e-21,3468.6974754390685,1.1102230185596068e-16,7.8773690613470753e-15,1.2180057648776034e-14,-120,-4.069628313031969e-06,-4.0696283130319675e-06,-0.3110139970803429,-0.31101399708034266,1.7695676595618024e-09,1.769566692756546e-09,-12.235190344315361,-12.235190344315356
-110,-4.061126363057835e-06,-0.29563450602135966,2.8315595581168086e-09,-12.231724157046148,-110,977835684120.85718,0.29944737120819914,977835684120.55774,3265467585090.2349,2.466391170246953e+27,1.1102230246251565e-16,1.9620118062794805e-15,1.7763568394002505e-15,0.0,3100.7360044883239,5.5511150885697929e-16,2.7483528019124229e-15,4.6265481680116127e-15,-110,-4.061126363057835e-06,-4.061126363057835e-06,-0.29563450602135977,-0.29563450602135966,2.8315575961050023e-09,2.8315595581168086e-09,-12.231724157046147,-12.231724157046148
-100,-4.042245559497537e-06,-0.28052810737479095,4.496047869726946e-09,-12.195454905784892,-100,919080401719.25781,0.28578318015501963,919080401718.97205,3216005928762.8955,3.4628483439145889e+26,1.6653345369377348e-15,1.8416157740015057e-15,7.105427357601002e-15,1.6940658945086007e-21,2756.1565697747278,3.719247105809774e-15,9.7979336789286539e-15,1.6885137629459382e-14,-100,-4.0422455594975385e-06,-4.042245559497537e-06,-0.2805281073747893,-0.28052810737479095,4.49604971134272e-09,4.496047869726946e-09,-12.1954549057849,-12.195454905784892
-90,-4.006940763802129e-06,-0.2655311794295241,7.0938787508425405e-09,-12.10776054964026,-90,872142548660.3291,0.27277579522499779,872142548660.05627,3197287163771.0615,8.4746872908366083e+26,7.216449660063518e-16,3.8998400840697443e-16,7.105427357601002e-15,3.3881317890172014e-21,2435.6800969978522,1.4432899199350569e-15,7.1706904827824793e-15,1.1214658623406523e-14,-90,-4.006940763802125e-06,-4.006940763802129e-06,-0.26553117942952337,-0.2655311794295241,7.093878360858532e-09,7.0938787508425405e-09,-12.107760549640252,-12.10776054964026
-80,-3.945536428447669e-06,-0.2504419482687968,1.112666444314047e-08,-11.938745411648494,-80,836770834365.0697,0.26043314235106224,836770834364.80933,3212996728492.8271,2.6120343644684817e+26,2.1094237467877974e-15,3.2646832352857793e-15,1.7763568394002505e-15,2.541098841762901e-21,2141.069619062001,4.4964032053521464e-15,1.1898018590904249e-14,1.9640473126439524e-14,-80,-3.9455364284476715e-06,-3.945536428447669e-06,-0.2504419482687989,-0.2504419482687968,1.1126661178457235e-08,1.112666444314047e-08,-11.938745411648496,-11.938745411648494
-70,-3.842462189876762e-06,-0.23501386237918304,1.7344415466121063e-08,-11.640182679138272,-70,812885869239.64941,0.24880772877755866,812885869239.40063,3267124671864.1646,1.1427491063952819e+27,4.996003610813204e-16,4.041354598214653e-16,1.2434497875801753e-14,4.235164736271502e-21,1875.1282379400623,9.9920071042854831e-16,1.5265011707344623e-14,2.2497574549834587e-14,-70,-3.842462189876758e-06,-3.842462189876762e-06,-0.23501386237918254,-0.23501386237918304,1.7344415870256522e-08,1.7344415466121063e-08,-11.64018267913826,-11.640182679138272
-60,-3.672741976925112e-06,-0.21894917252509782,2.6852576687230473e-08,-11.134566195104034,-60,800585577832.41028,0.23804782218066256,800585577832.17224,3363129183449.6128,4.0546294099949015e+26,1.4155343563970746e-15,2.5059283794316774e-16,8.881784197001252e-15,2.541098841762901e-21,1641.6410043988853,2.7755575226398573e-15,9.1391113451665751e-15,1.429491426488752e-14,-60,-3.6727419769251093e-06,-3.672741976925112e-06,-0.21894917252509924,-0.21894917252509782,2.685257693782331e-08,2.6852576687230473e-08,-11.134566195104025,-11.134566195104034
