"{'distance': [0.11, 0.223, 0.748], 'solute_3': [14.88, -2.4, 17.58], 'solute_2': [8.71, -19.31, 11.43], 'solute_1': [10.27, -14.93, 6.01]}","{'solute_3i': '67.0 mM', 'solute_1e': '297.0 uM', 'solute_2i': '182.0 mM', 'solute_3e': '232.0 M', 'solute_1i': '393.0 mM', 'solute_2e': '500.0 uM'}"
voltage,current,solute_3,solute_2,solute_1
-150,-0.03466698240259976,-108047.36474496436,-111.0860261073078,-27.080265394094567
-140,-0.021120702525378367,-65828.51593307481,-67.48764505104671,-15.861379414986914
-130,-0.01264826904161187,-39422.59474105045,-40.16227872553101,-9.158744227309398
-120,-0.007431569844892427,-23163.57479854443,-23.268429575049232,-5.21280608187044
-110,-0.004278670337382904,-13336.784027174346,-12.976930839458179,-2.9274374433639423
-100,-0.0024126957368269847,-7521.031268999808,-6.793144961825734,-1.6246246227160555
-90,-0.001332921116451453,-4155.733770301193,-3.11068920841959,-0.8892043790535809
-80,-0.0007221900747236434,-2252.4091367440215,-0.9136511631628323,-0.46910836076085616
-70,-0.0003842453937768648,-1199.3793442003641,0.4251700028867207,-0.20906442778414203
-60,-0.00020093566975150422,-628.418613181188,1.2818082764210592,-0.002158676689305139
-50,-0.00010317501478364348,-324.27667934930395,1.8735127065019448,0.25584646007132505
-40,-5.167195171345398e-05,-164.68893955891542,2.317724007901554,0.7319720122573017
-30,-2.4561316254464705e-05,-81.99677455807881,2.664920087685124,1.7823760254877925
-20,-9.739937918873646e-06,-39.610300986802855,2.909783115742404,4.20080733877262
-10,-2.5844592095591274e-07,-18.161956357606435,2.988691796227391,9.577752901602025
0,8.206909820837233e-06,-7.615636974997673,2.796876341760472,20.288890403092864
10,1.804798836425343e-05,-2.798170094310502,2.290237588319277,37.891656136439906
20,2.9336041387192933e-05,-0.8863701068184134,1.6164594199616065,60.553726115817426
30,4.071192332047546e-05,-0.2511844689833875,1.0213949895203742,84.19714496399376
40,5.1404971017440294e-05,-0.06870846274090982,0.6242530059109749,106.58962660384645
50,6.169447235595888e-05,-0.019659318039071234,0.40102008317805415,128.11544812069985
60,7.22288209123559e-05,-0.006210756954191266,0.28759640576301027,150.10125874006982
70,8.359361816631205e-05,-0.00217052843333593,0.23411850048681962,173.78131925939684
80,9.624247473345858e-05,-0.0007889158361837484,0.21131822418629354,200.11448427603662
90,0.00011054418880248061,-0.00025374691535953243,0.2038127376303997,229.87717124813878
100,0.00012683457808010444,-2.5878508350622134e-05,0.2038935271599599,263.77290654489485
"{'distance': [0.11, 0.223, 0.748], 'solute_3': [14.88, -2.4, 17.58], 'solute_2': [8.71, -19.31, 11.43], 'solute_1': [10.27, -14.93, 6.01]}","{'solute_3i': '67.0 mM', 'solute_1e': '297.0 uM', 'solute_2i': '182.0 mM', 'solute_3e': '232.0 M', 'solute_1i': '393.0 mM', 'solute_2e': '500.0 uM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,1893163811.42817,149.37612952975678,1893163662.0520403,12673804.15725016,1.1600156375657796e+20,0.0,3.079492216784274e-11,1.2789769243681803e-12,6.938893903907228e-18,-6.2281470763798176e-10,-9569.9675635845997,4.4819873296140616e-11,7.5374373409431428e-11
-140,1761420235.6010528,98.61327400381353,1761420136.9877787,17861897.938130885,3.066217183303644e+20,3.4924596548080444e-10,3.042828211619053e-10,2.4172663870558608e-11,3.469446951953614e-18,-7.7367634306795643e-10,-6798.0763735712508,4.52987503750016e-10,6.630926918660407e-10
-130,1650553006.4274855,65.303805861859473,1650552941.1236796,25274989.484058339,6.9004278768208301e+20,2.9103830456733704e-11,2.9473312679328956e-11,5.38946665074036e-12,5.204170427930421e-18,1.6046686006154825e-13,-4913.2584404130275,3.4105021013955862e-11,5.6758153732516803e-11
-120,1562250001.8643937,43.466203226139214,1562249958.3981905,35941717.608426988,4.894821870141577e+20,2.1827872842550278e-11,1.1475265182525618e-11,8.316902722071973e-12,7.806255641895632e-18,1.9889317319855377e-11,-3618.8444912467558,3.4047713975438694e-11,6.3771210534468992e-11
-110,1499272838.2955844,29.170720969237305,1499272809.1248634,51396495.81773036,3.9674972966895282e+20,3.8198777474462986e-11,2.3442581209565105e-11,1.120570303214663e-11,8.673617379884035e-19,-1.091739895632914e-10,-2716.9194693259251,4.4632659795670358e-11,7.0734529344917974e-11
-100,1465795488.2124767,19.835764705355352,1465795468.3767121,73896595.870424613,9.4728431678661413e+21,2.7284841053187847e-11,2.8990143619012088e-11,2.19868567796766e-12,1.3010426069826053e-18,4.7610407483433398e-11,-2073.7472392330146,3.902176516327372e-11,6.1955773844601936e-11
-90,1467865821.84255,13.765579092969167,1467865808.0769711,106633060.03539431,1.5915902590896888e+21,2.7284841053187847e-12,2.971844992316619e-12,1.884159495091353e-12,8.673617379884035e-19,2.6815048573091761e-12,-1596.2150117953622,5.199022613388403e-12,1.0247802606500045e-11
-80,1514033181.3852532,9.8464912727160385,1514033171.5387619,153763725.51921484,5.7726708003369386e+21,1.3642420526593924e-12,1.1886047701636926e-12,4.875266856885219e-12,2.2768245622195593e-18,2.5500855556243766e-12,-1216.7927325997919,7.031088748596872e-12,1.141842176366481e-11
-70,1616200340.3487637,7.3473328186464251,1616200333.001431,219971026.25419259,9.6637340542933884e+21,5.229594535194337e-12,4.072742143534924e-12,1.6653345369377348e-12,4.336808689942018e-19,3.9902492076302805e-12,-889.02531064610923,6.9107149253063551e-12,1.2030376694838196e-11
-60,1790778824.436336,5.788312250998727,1790778818.6480238,309378407.1734125,3.1064224088187237e+22,1.3642420526593924e-12,6.574740751830177e-13,1.1632361740510078e-12,3.2526065174565133e-19,7.3477271944056693e-13,-596.48246500327127,2.0126836342601197e-12,3.8404834867833415e-12
-50,2060254474.3087862,4.8548632112650605,2060254469.453923,424369211.78916872,1.8703941607572275e+22,2.2168933355715126e-12,1.4168888284871173e-11,1.3836654044752095e-11,2.8189256484623115e-18,1.096525617297091e-12,-357.28191994762784,2.0037733485222085e-11,3.213074251107173e-11
-40,2455307884.9365578,4.3410442331521413,2455307880.5955133,565603056.10009801,8.9081815054775621e+21,1.3642420526593924e-12,4.8756554349438375e-12,2.9268809598193e-12,2.778268066994105e-19,4.6911869721749284e-13,-193.38567858283702,5.896507561977453e-12,9.8783203839047928e-12
-30,3017685439.3756456,4.1123558210787197,3017685435.2632899,733809419.87263906,8.2214999339659512e+21,2.2737367544323206e-13,3.1401548028497928e-12,2.2357671269901402e-12,1.3891340334970526e-19,-2.1459675563459808e-12,-98.788859047742918,3.925665046040207e-12,6.2105875997531257e-12
-20,3804085773.0031447,4.0813161839847591,3804085768.9218287,932073282.61665261,6.5733520307200668e+21,1.4210854715202004e-12,5.220712750997336e-12,5.163869332136528e-12,1.2637731573034161e-18,4.6185587118416875e-12,-49.985935722400725,7.6966754072477081e-12,1.3491430195244902e-11
-10,4891420025.6450062,4.1914206325995078,4891420021.4535856,1167007669.8103576,2.6788290031876807e+21,6.394884621840902e-14,1.695088513997689e-12,8.615330671091215e-13,1.0926725019580474e-19,-4.454413388427789e-12,-26.220985735444419,1.9505668542698034e-12,3.0877522760874854e-12
0,6383930780.2687063,4.4066101252488821,6383930775.8620958,1448716949.9498544,1.282034525006453e+21,1.0400569294688466e-12,5.070610598068015e-12,5.066169705969514e-12,1.1434944787933055e-18,-1.8892244199064407e-12,-14.990594513549237,7.2605808773842951e-12,1.2062351117947401e-11
10,8422825807.1300526,4.7043603365153084,8422825802.4256926,1790429559.9450502,1.0329452441471922e+21,1.6120438317557273e-13,4.1673331452329876e-12,4.440892098500626e-12,8.470329472543003e-19,-3.8707930674643734e-12,-9.8338525308226501,6.0173906529703289e-12,9.0412122233374248e-12
20,11199314407.368868,5.0711504046168452,11199314402.297718,2208436649.240941,5.5865643549975203e+20,4.171107903516713e-13,1.9062529332813938e-12,1.4708234630234074e-12,2.270048298641525e-19,-7.7242286290720237e-12,-7.6028248177256232,2.5261574297980029e-12,4.1229242242479813e-12
30,14972247626.363714,5.4994961429345004,14972247620.864218,2722476248.2285523,1.7894968054073915e+21,2.967071033310731e-13,1.5987211554602254e-13,3.268496584496461e-13,6.776263578034403e-21,-5.105602757432656e-12,-6.7934288206080877,4.1894915678164839e-13,7.815970093361102e-13
40,20091987768.3125,5.9860121670579929,20091987762.326488,3356489630.7565169,3.0386054934020888e+21,9.835188219398106e-14,2.8899105330992825e-13,1.1368683772161603e-13,1.1519648082658485e-19,-1.9655811178840894e-13,-6.6907220941604413,4.2636964333747505e-13,7.347455976969286e-13
50,27032706571.862667,6.5301511504279999,27032706565.332516,4139675475.9789729,3.2100764993442766e+21,9.485467966641181e-15,1.6906476218991884e-12,1.9042545318370685e-12,3.7947076036992655e-19,2.4312548973298173e-11,-6.9555620073531088,2.6240924688939258e-12,3.9520053896069385e-12
60,36436087984.421646,7.1333891705544881,36436087977.288254,5107822819.3162518,1.8007060766704397e+21,2.3424838457852815e-14,3.681777105413175e-12,3.893774191965349e-12,7.047314121155779e-19,6.9721505668450035e-12,-7.427958034724802,5.3408901778456067e-12,7.7368111917053284e-12
70,49170462254.909958,7.7987054551663331,49170462247.111252,6304951833.0425568,1.0982812639279117e+22,1.6072213004925118e-15,6.493972026788697e-13,6.536993168992922e-13,1.0842021724855044e-19,-9.7946056332427622e-12,-8.0337240431594807,8.838826972139723e-13,1.3049006319931777e-12
80,66410819871.976601,8.5302569831990311,66410819863.446342,7785324639.4308634,5.2459381812735561e+21,5.3887450057743536e-14,6.485922909860165e-13,7.673861546209082e-13,1.4907779871675686e-19,1.4331526371731894e-11,-8.7400724522923934,1.0067328408413647e-12,1.5023537969227618e-12
