voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-4.06462753983283e-06,-0.3600027351359232,3.959167991663068e-10,-12.146099330180808,-150,1342008132446.1926,0.36106855569148272,1342008132445.8315,3716768218368.1479,7.0283808572177923e+26,1.0436096431476471e-14,4.868154153474896e-17,0.0,5.082197683525802e-21,-2.6778579353958776e-12,-4015.4537481100556,1.4448345472534592e-14,2.0476784754163953e-14,-150,-4.064627539832835e-06,-4.06462753983283e-06,-0.3600027351359336,-0.3600027351359232,3.9591684784784835e-10,3.959167991663068e-10,-12.146099330180808,-12.146099330180808
-140,-4.069374330718129e-06,-0.34309866258868,6.66334321639488e-10,-12.1862706416503,-140,1230063574116.3333,0.34456105341163362,1230063574115.9888,3569943735477.3359,5.9515858572889839e+26,3.3306690738754696e-15,2.2231235522430375e-17,1.7763568394002505e-15,1.6940658945086007e-21,3.4418023986404478e-12,-3642.7244360956652,3.3680040393495293e-15,3.8525002381739528e-15,-140,-4.0693743307181275e-06,-4.069374330718129e-06,-0.34309866258867666,-0.34309866258868,6.663343438707235e-10,6.66334321639488e-10,-12.186270641650301,-12.1862706416503
-130,-4.071565868842297e-06,-0.3267992122079878,1.094330622306056e-09,-12.217559824065074,-130,1132650780772.3992,0.32880971197374043,1132650780772.0703,3444699896403.4722,5.3813711599753929e+26,2.886579864025407e-15,5.285148990396071e-17,8.881784197001252e-15,2.541098841762901e-21,5.0104920212845627e-12,-3291.7958082975274,1.115828081894703e-14,1.79274421642419e-14,-130,-4.071565868842294e-06,-4.071565868842297e-06,-0.3267992122079907,-0.3267992122079878,1.0943305694545661e-09,1.094330622306056e-09,-12.217559824065065,-12.217559824065074
-120,-4.069628313031964e-06,-0.31101399708034266,1.7695675625721384e-09,-12.235190344315345,-120,1048829058980.1904,0.31378162638447232,1048829058979.8767,3342544530300.4282,1.321630132023693e+28,1.1102230246251565e-16,9.66710300614261e-17,3.552713678800501e-15,1.6940658945086007e-21,-1.4482304244722854e-12,-2961.1871006314655,7.1944320902090774e-15,1.0421744305218195e-14,-120,-4.069628313031966e-06,-4.069628313031964e-06,-0.31101399708034255,-0.31101399708034266,1.7695676592431685e-09,1.7695675625721384e-09,-12.235190344315349,-12.235190344315345
-110,-4.06112636305788e-06,-0.2956345060213596,2.831557570170292e-09,-12.23172415704629,-110,977835684120.85718,0.29944737120819914,977835684120.55774,3265467585090.2349,2.466391170246953e+27,3.608224830031759e-15,2.689443510302752e-17,3.552713678800501e-15,8.470329472543003e-22,7.9380946260698693e-13,-2650.0228198197124,4.6487845739412175e-15,7.7429441642531092e-15,-110,-4.061126363057881e-06,-4.06112636305788e-06,-0.2956345060213632,-0.2956345060213596,2.831557597064727e-09,2.831557570170292e-09,-12.231724157046287,-12.23172415704629
-100,-4.042245559497434e-06,-0.280528107374791,4.4960495818871586e-09,-12.195454905784572,-100,919080401719.25781,0.28578318015501963,919080401718.97205,3216005928762.8955,3.4628483439145889e+26,9.103828801926284e-15,1.2836616977001002e-16,5.329070518200751e-15,2.541098841762901e-21,2.829514400559674e-12,-2358.1515152761153,1.2794007455606948e-14,1.9113179870180672e-14,-100,-4.042245559497432e-06,-4.042245559497434e-06,-0.2805281073747819,-0.280528107374791,4.496049710253328e-09,4.4960495818871586e-09,-12.195454905784578,-12.195454905784572
-90,-4.006940763802164e-06,-0.26553117942952403,7.09387831866092e-09,-12.10776054964037,-90,872142548660.3291,0.27277579522499779,872142548660.05627,3197287163771.0615,8.4746872908366083e+26,1.8318679906315083e-15,4.25600257395457e-17,3.552713678800501e-15,8.470329472543003e-22,-5.8003601921541303e-13,-2086.2503217834392,5.8457190148332435e-15,8.7578107607752184e-15,-90,-4.006940763802163e-06,-4.006940763802164e-06,-0.26553117942952587,-0.26553117942952403,7.0938783612209455e-09,7.09387831866092e-09,-12.107760549640366,-12.10776054964037
-80,-3.945536428447664e-06,-0.25044194826879684,1.1126661260485321e-08,-11.938745411648476,-80,836770834365.0697,0.26043314235106224,836770834364.80933,3212996728492.8271,2.6120343644684817e+26,1.6653345369377348e-15,7.851158810575828e-17,0.0,8.470329472543003e-22,1.6491807919294388e-12,-1835.8898876844571,4.2283323193695252e-15,5.6296283010726783e-15,-80,-3.945536428447665e-06,-3.945536428447664e-06,-0.2504419482687985,-0.25044194826879684,1.1126661181973733e-08,1.1126661260485321e-08,-11.938745411648476,-11.938745411648476
-70,-3.8424621898766766e-06,-0.23501386237918334,1.7344415852772968e-08,-11.640182679138004,-70,812885869239.64941,0.24880772877755866,812885869239.40063,3267124671864.1646,1.1427491063952819e+27,5.800915303666443e-15,1.6920184570564094e-17,8.881784197001252e-15,8.470329472543003e-22,-4.3359760226735489e-13,-1609.5406937581763,9.1913028320337705e-15,1.308979644511557e-14,-70,-3.842462189876676e-06,-3.8424621898766766e-06,-0.23501386237917754,-0.23501386237918334,1.7344415869693153e-08,1.7344415852772968e-08,-11.640182679138013,-11.640182679138004
-60,-3.6727419769252812e-06,-0.218949172525097,2.685257686365219e-08,-11.134566195104565,-60,800585577832.41028,0.23804782218066256,800585577832.17224,3363129183449.6128,4.0546294099949015e+26,1.2573275753879898e-14,7.383385361763008e-17,1.5987211554602254e-14,4.235164736271502e-22,2.6467716907063732e-13,-1410.530176845836,1.6563430765228512e-14,2.5109363373243543e-14,-60,-3.6727419769252817e-06,-3.6727419769252812e-06,-0.21894917252510956,-0.218949172525097,2.6852576937486043e-08,2.685257686365219e-08,-11.134566195104549,-11.134566195104565
