voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.0003045082828656343,-169.72276473637186,-4.172140411515732e-06,-1391.6324685702689,-150,138253533201.09122,3.0059783008388625,138253533198.08524,45992858019.803246,4.4309783716021223e+19,3.2266058269669884e-08,6.598479832735198e-16,3.226386979804374e-08,1.0338409815735528e-14,3.0059800404437769,-8.4706512754571806e-09,4.5597099345956211e-08,6.4519696911947283e-08,-150,-0.00030450828285529587,-0.0003045082828656343,-169.7227647041058,-169.72276473637186,-4.17214041217558e-06,-4.172140411515732e-06,-1391.6324686025328,-1391.6324685702689
-140,-0.0002592151066725796,-116.25191709228251,-3.801033615266e-06,-1269.3160718420916,-140,114515598804.1524,3.0479617413855116,114515598801.10445,37571206111.037689,8.3094961390518813e+19,8.1227881310042e-08,8.368482230965146e-16,8.12799498817185e-08,2.6017057432048407e-14,3.0479635023534097,1.2544214991359534e-07,1.1489479977219916e-07,1.6251530693834476e-07,-140,-0.00025921510669859666,-0.0002592151066725796,-116.25191717351039,-116.25191709228251,-3.801033616102848e-06,-3.801033615266e-06,-1269.3160717608116,-1269.3160718420916
-130,-0.00022351332077850776,-79.15461084140034,-3.4626699169605053e-06,-1157.750401082466,-130,94864910160.341049,3.0905719095389359,94864910157.250473,30694937033.351017,2.0937958229014061e+19,6.513644734695845e-09,3.1634139481106355e-17,6.501977622974664e-09,2.088851010564885e-15,3.0905736924515681,-2.2783814569368732e-08,9.1747506955353979e-09,1.3032234878491283e-08,-130,-0.0002235133207764189,-0.00022351332077850776,-79.1546108348867,-79.15461084140034,-3.462669916928871e-06,-3.4626699169605053e-06,-1157.750401088968,-1157.750401082466
-120,-0.00019482968387531119,-53.39158677654028,-3.1539098939767855e-06,-1055.990554090197,-120,78592911358.304947,3.1338145801845982,78592911355.171127,25078992182.643879,9.7886990756113285e+18,2.0775978271103668e-08,3.0345802368332564e-16,2.079536898236256e-08,6.6535047870547315e-15,3.1338163856070387,1.2774478998049676e-08,2.9384624633415487e-08,4.1580371449353309e-08,-120,-0.0001948296838819647,-0.00019482968387531119,-53.39158679731626,-53.39158677654028,-3.1539098942802435e-06,-3.1539098939767855e-06,-1055.9905540694017,-1055.990554090197
-110,-0.00017131066481790598,-35.39342949710298,-2.871850782231564e-06,-963.1746700469902,-110,65115991849.40551,3.1776958786717833,65115991846.227814,20491574504.172741,2.0985575987726369e+19,2.284421896092681e-08,2.2053985089423404e-16,2.2797280507802498e-08,7.326821441222542e-15,3.1776977071545107,1.4631455176779273e-08,3.2287661853731508e-08,4.5685297543271441e-08,-110,-0.0001713106648252328,-0.00017131066481790598,-35.3934295199472,-35.39342949710298,-2.871850782011024e-06,-2.871850782231564e-06,-963.1746700241929,-963.1746700469902
-100,-0.00015156897585103305,-22.53560429324612,-2.613781664353884e-06,-878.5166292694828,-100,53952572605.837334,3.22222226210677,53952572602.615112,16743901635.935499,1.0759314407222187e+21,2.3894173750704795e-08,7.444699628360134e-17,2.3884922484285198e-08,7.657177843178875e-15,3.2222241141875845,2.0367638748318428e-08,3.3791518247275527e-08,4.7803631350682579e-08,-100,-0.00015156897585869022,-0.00015156897585103305,-22.535604317140294,-22.53560429324612,-2.613781664428331e-06,-2.613781664353884e-06,-878.5166292455979,-878.5166292694828
-90,-0.00013447080039533842,-12.697955251685924,-2.377135698754111e-06,-801.2993927625533,-90,44704770760.001541,3.2674005024607791,44704770756.734138,13682060318.694635,6.9775527561101459e+19,1.62555320315505e-08,1.4681113854990435e-16,1.6228455024247523e-08,5.212627204875808e-15,3.2674023786665685,2.424872553577137e-08,2.2998350562402495e-08,3.2531417706784665e-08,-90,-0.00013447080040055105,-0.00013447080039533842,-12.697955267941456,-12.697955251685924,-2.3771356989009222e-06,-2.377135698754111e-06,-801.2993927463249,-801.2993927625533
-80,-0.00011892030223775829,-3.8183523916816497,-2.159436847585399e-06,-730.8689246715002,-80,37043579029.110275,3.3132376713356089,37043579025.797035,11180477437.399633,1.3040990696862708e+19,1.2704621354941992e-08,5.3884424456055943e-17,1.2696432349912357e-08,4.071883889095185e-15,3.3132395721840115,1.4086134059090177e-08,1.7956207154890015e-08,2.5415950287519667e-08,-80,-0.00011892030224183018,-0.00011892030223775829,-3.818352404386271,-3.8183523916816497,-2.1594368475315144e-06,-2.159436847585399e-06,-730.8689246588037,-730.8689246715002
-70,-0.00010359046475068726,6.665511025051668,-1.958237831699829e-06,-666.6286456655268,-70,30696799471.879429,3.3597411262436858,30696799468.519688,9136656164.399065,8.5872532697246482e+19,1.3757867733943385e-08,1.343686480712123e-16,1.3785893315798603e-08,4.4035277811313445e-15,3.3597430522446583,8.143504643190469e-09,1.9462399840065285e-08,2.7526063340992113e-08,-70,-0.00010359046475509079,-0.00010359046475068726,6.6655110112938,6.665511025051668,-1.9582378315654604e-06,-1.958237831699829e-06,-666.628645651741,-666.6286456655268
-60,-8.653339700350167e-05,22.625279498987943,-1.7710450219561793e-06,-608.0343698314224,-60,25439170511.241169,3.4069184982718914,25439170507.834251,7466914903.9358616,1.7607172519337991e+20,1.0276988149371391e-08,1.461131834013668e-18,1.025694018608192e-08,3.2959610518287774e-15,3.4069204499292183,1.0264410548084524e-08,1.4531506076248945e-08,2.0564129955737837e-08,-60,-8.653339700679763e-05,-8.653339700350167e-05,22.625279488710955,22.625279498987943,-1.7710450219547182e-06,-1.7710450219561793e-06,-608.0343698211655,-608.0343698314224
