voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-0.0012513616509918455162211348683443659938960758586845875444478213803636456490988642,-5.4755327642403987741701369091834239283942514278152607692915652915495271288636989,-3902.8853640543516466303784349101171561653505225680731132896053983559299309619165,-150,2013259346809.8970242964638886859319009787696140907590434439056718082008614817783,0.0024920921942168175269373158972531045247887905562589234714688687347579445118839936,2013259346809.8945322042696718684049636628723609862342546533494128847293926130436,807859095856041.59756023092140203846373921627023526299137284967185845177716678748,4026518693619.7940485929277773718638019575392281815180868878113436164017229635566,4.9004858944814039221176680351478017316351354567948124184143877378537903113069797e-75,3.1824281125523028444548706614419472419562461342947696903812347287571260794653544e-75,6.3006104895088673958020774603293472975766566074311783404761630579747893613998954e-82,106.3282706255753074331968337073532532804260994393082374347903745316169359467514,3.8206063664491531441240072338440973516343935090043540149928036851633146253594564e-75,2.4622042520579166705949213775283311920530930500421345345018887673829415899638818e-75,3.23109900767989217017837606434676292150013415080038356279065425566309961087152e-75,-150,-0.0012513616509918455162211348683443659938960758586845875444478213803636456490988646,-0.0012513616509918455162211348683443659938960758586845875444478213803636456490988642,-0.0012513616509918455162211348683443659938960758586845875444478213803636456490988648,-0.0012513616509918455162211348683443659938960758586845875444478213803636456490988648,-5.4755327642403987741701369091834239283942514278152607692915652915495271288661525,-5.4755327642403987741701369091834239283942514278152607692915652915495271288636989,-5.4755327642403987741701369091834239283942514278152607692915652915495271288612701,-5.475532764240398774170136909183423928394251427815260769291565291549527128861252,-3902.8853640543516466303784349101171561653505225680731132896053983559299309619165,-3902.8853640543516466303784349101171561653505225680731132896053983559299309619165,-3902.8853640543516466303784349101171561653505225680731132896053983559299309619197,-3902.8853640543516466303784349101171561653505225680731132896053983559299309619197
-140,-0.00087683635919913273142529260635729368084811381152716326720513111734968852004718136,-4.1553684266077934361979640819106484317889989690338364768573131993379469486085714,-2734.6150723382965269396143215054675443071269761097953442608175467767306647411543,-140,2095354568821.4765330968470523387713123744083469330200977340501623185231961926717,0.0028143254230858733158915053709002841369703325775986227316781147763468232697506643,2095354568821.4737187714239664654554208690374466488831274014725636957915180778954,744531727437527.79753621123833463147665543714804807643754776820442980348556280856,4190709137642.9530661936941046775426247488166938660401954681003246370463923853435,1.416331643035488918563361705499265529663024059767550147143887369107649055718638e-75,3.2471993767155111791452683004129502387396161370280418007689125047833905179890726e-75,9.2758987762213881104863918165959835214323000053847903345899067242406621153942904e-82,103.44884347467324763848138637357797041035894214685162684711790565678301728470488,1.1399156355009697091403124808063904555339018422800619365492712235383630378695593e-75,2.0747070524490334544126355962050064073900770522191297170382128271912583913759183e-75,3.7939979376930257921139976970198588957438163934421871387167806515043577358884455e-75,-140,-0.00087683635919913273142529260635729368084811381152716326720513111734968852004718227,-0.00087683635919913273142529260635729368084811381152716326720513111734968852004718136,-0.00087683635919913273142529260635729368084811381152716326720513111734968852004718229,-0.00087683635919913273142529260635729368084811381152716326720513111734968852004718227,-4.1553684266077934361979640819106484317889989690338364768573131993379469486092862,-4.1553684266077934361979640819106484317889989690338364768573131993379469486085714,-4.1553684266077934361979640819106484317889989690338364768573131993379469486078699,-4.1553684266077934361979640819106484317889989690338364768573131993379469486079449,-2734.6150723382965269396143215054675443071269761097953442608175467767306647411568,-2734.6150723382965269396143215054675443071269761097953442608175467767306647411543,-2734.6150723382965269396143215054675443071269761097953442608175467767306647411576,-2734.6150723382965269396143215054675443071269761097953442608175467767306647411575
-130,-0.00059912248865052979541736937668841035643102479962070811486352169543140975632461182,-3.0157407170295479660246114956322703970613488824105120648828637220383010859978012,-1868.4125062036881776292273043633665597277940803413537628183771182062981749604868,-130,2181147057368.1366267870248336314236233649605181838218130416508505183771318760385,0.0031782241465254502941294578482069228428976704140483775694389629187593584534157984,2181147057368.1334485628783081811294939071123112609789153712368021408076929131197,686278549532966.56537332525975678421542326886432670951729673115830844481034203798,4362294114736.273253574049667262847246729921036367643626083301701036754263752077,3.0658398370585278420121549112941418477461801293748798916834147319098500901226616e-76,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,3.500339160838259664334487477960748498653698115239543522486757254430438534111053e-82,101.17518004566291557950017323328041869390880475683073336030223536775979920524326,-3.1158858981138482949801658124913083728763485372017919916508407650842781616876778e-77,5.8376599196215836481248958117673633598276463030452892245007181198879646925308273e-76,9.3630187288703991078942440876123232276927705592389777932270143982689466906259639e-76,-130,-0.00059912248865052979541736937668841035643102479962070811486352169543140975632461147,-0.00059912248865052979541736937668841035643102479962070811486352169543140975632461182,-0.00059912248865052979541736937668841035643102479962070811486352169543140975632461156,-0.0005991224886505297954173693766884103564310247996207081148635216954314097563246115,-3.0157407170295479660246114956322703970613488824105120648828637220383010859978254,-3.0157407170295479660246114956322703970613488824105120648828637220383010859978012,-3.0157407170295479660246114956322703970613488824105120648828637220383010859978195,-3.0157407170295479660246114956322703970613488824105120648828637220383010859975188,-1868.4125062036881776292273043633665597277940803413537628183771182062981749604857,-1868.4125062036881776292273043633665597277940803413537628183771182062981749604868,-1868.412506203688177629227304363366559727794080341353762818377118206298174960486,-1868.4125062036881776292273043633665597277940803413537628183771182062981749604859
-120,-0.00039702027141846982061685665888806814476567405720414793796602668035105258434818004,-2.0240518564340216253304302523453875765396041480642419682957732284685285523506507,-1238.1273979746226916903229888307174499960914463799708420174884871484259867250333,-120,2270741148257.9158020191065405044658745420060047607059096423878728650498562325066,0.0035891758084186592909312630741416892178193900803483782593046339055958306543801844,2270741148257.912212843298121845174943278931863071488090252307524486790551598601,632663672515493.91850960593179651973093742150287672232581389387305340949170206451,4541482296515.8316040382130810089317490840120095214118192847757457300997124650132,2.7549377690751278354982462442333274631860041162551737618225614069837807852088142e-75,1.4789438650599236420974127565045684265536150624097131871853092192663713462915656e-75,3.0627967657334772062926765432156549363219858508346005821759125976266337173471714e-82,99.449401883293446044894150545059345484239075134878623151677191199682248640363889,-2.4413235332542262601879252420021457075351114885041991385671047706858510386696102e-75,1.5765931404294550839034549183714926683077891264455309141208343190808323570622763e-75,2.5253439786880570769631528271868076838100767242108496355707533812518402236420862e-75,-120,-0.00039702027141846982061685665888806814476567405720414793796602668035105258434817973,-0.00039702027141846982061685665888806814476567405720414793796602668035105258434818004,-0.0003970202714184698206168566588880681447656740572041479379660266803510525843481798,-0.00039702027141846982061685665888806814476567405720414793796602668035105258434817978,-2.0240518564340216253304302523453875765396041480642419682957732284685285523492888,-2.0240518564340216253304302523453875765396041480642419682957732284685285523506507,-2.0240518564340216253304302523453875765396041480642419682957732284685285523520438,-2.0240518564340216253304302523453875765396041480642419682957732284685285523519909,-1238.127397974622691690322988830717449996091446379970842017488487148425986725033,-1238.1273979746226916903229888307174499960914463799708420174884871484259867250333,-1238.1273979746226916903229888307174499960914463799708420174884871484259867250318,-1238.1273979746226916903229888307174499960914463799708420174884871484259867250318
-110,-0.00025353100783545999282156840445037351052896616742424624119670152079372079999204373,-1.1118517022193128269709341331170091589336983572252227898068397728726859283249866,-790.73935453422119762781155751950242357958870168517886308283503114340993480064878,-110,2364255201405.7255945900831898899115756028872169792884660414861829222788085614831,0.0040532644614826821777958287884207246052358111409585401227403298034721113358727085,2364255201405.7215413256217072077337797740987962546832302303452243821560682316796,583296556114890.70872736741688304514916208055483246444119153408988356922474712664,4728510402811.4511891801663797798231512057744339585769320829723658445576171229662,2.863699516815848497499205613005469995284746245844793180515203672561216488229891e-75,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-75,1.5756673781361636518423332602996839932910249898159180474017594052664076989579314e-81,98.176698558766176168177515298046505390055087154481776331855255216604500512948742,-2.5514633724820395623102108335216018291353452798643138716492176124380507098127516e-75,3.9228168390835969480414488401080754668776780312018484532478849485528998798492675e-75,6.7863701081874015810811625150686568956123884165845746952380612386586376528133545e-75,-110,-0.00025353100783545999282156840445037351052896616742424624119670152079372079999204526,-0.00025353100783545999282156840445037351052896616742424624119670152079372079999204373,-0.00025353100783545999282156840445037351052896616742424624119670152079372079999204529,-0.0002535310078354599928215684044503735105289661674242462411967015207937207999920453,-1.111851702219312826970934133117009158933698357225222789806839772872685928323535,-1.1118517022193128269709341331170091589336983572252227898068397728726859283249866,-1.1118517022193128269709341331170091589336983572252227898068397728726859283263987,-1.1118517022193128269709341331170091589336983572252227898068397728726859283262263,-790.7393545342211976278115575195024235795887016851788630828350311434099348006543,-790.73935453422119762781155751950242357958870168517886308283503114340993480064878,-790.73935453422119762781155751950242357958870168517886308283503114340993480065297,-790.73935453422119762781155751950242357958870168517886308283503114340993480065308
-100,-0.00015487214660030195115217758818571666925705798429615711977045799088948096289068184,-0.14212168979125538143070317342012911563386375728034030106662000565578830825988931,-483.30018322595942530334640370092651583687981951212289606943696632357875877401571,-100,2461820176471.0347879732919928453999141013313746697094333354447308121885686155925,0.0045773608403866034750272007685035896122162802415896654061882976505866508405326119,2461820176471.0302106124516062419248869005628710800972170552031411467823803179419,537825236487825.08538037231949843015027287717014723487210831344500594886901836319,4923640352942.0695759465839856907998282026627493394188666708894616243771372311849,4.2079731284697681437194999451494946910262711775715781048527995158396463560908926e-75,4.2889372086737785620824969938632484370054836809881682428373967358724769042455403e-75,1.1370954715134875880168945351198960931655910494947281825254774669171821649781347e-81,-97.216351506490193244854534416506646242244566987954523869926440715024826293085019,-3.8178204579053071063481544649576785561866840733738591581935388866254568301148162e-75,2.0935568718894295836841774535989937356947330895064170451980890177775174049444432e-75,2.4675403155096441873353389613497489088054020029618150518832938697212354593518266e-75,-100,-0.00015487214660030195115217758818571666925705798429615711977045799088948096289068298,-0.00015487214660030195115217758818571666925705798429615711977045799088948096289068184,-0.00015487214660030195115217758818571666925705798429615711977045799088948096289068287,-0.00015487214660030195115217758818571666925705798429615711977045799088948096289068289,-0.14212168979125538143070317342012911563386375728034030106662000565578830826201148,-0.14212168979125538143070317342012911563386375728034030106662000565578830825988931,-0.1421216897912553814307031734201291156338637572803403010666200056557883082578035,-0.14212168979125538143070317342012911563386375728034030106662000565578830825783157,-483.3001832259594253033464037009265158368798195121228960694369663235787587740182,-483.30018322595942530334640370092651583687981951212289606943696632357875877401571,-483.30018322595942530334640370092651583687981951212289606943696632357875877401996,-483.30018322595942530334640370092651583687981951212289606943696632357875877402
-90,-0.000089716431821296588309666825336559019386774533930670463918644774691658585841958232,1.1326060351244606058425865581712315462338057787135842868921541369992082015879464,-280.58013516892487962834778682668670843706617004205534041198345911918477060982354,-90,2563578581879.0771354359532850798520022348160593439758218735540631927576382209054,0.0051692240815296892183287488019477828471591581193594156717688700130954502947912649,2563578581879.0719662118717553906336734860141115611286627154347037770858693508923,495931022034637.12062465122033849442942672603370114380858211024184690603899247645,5127157163758.1542708719065701597040044696321186879516437471081263855152764418108,6.9839615583979386879921254220483981281668705447150653025513562000319630838199152e-75,3.6952006205110354940871853032957209664912586559331738976170171222983862177781235e-75,1.4837834751641593356535529640032143452013654142908800299364820273376086874375162e-82,-96.391368723682318855852203131001268296711563852847302272403904112286973458966221,6.3193771766908451795131865689530562979428222676663283902848013087067474399302868e-75,3.9670256011889636563540144325658028053534044104598764573969366022154613265895923e-75,6.3033493181347033770503999805671960287329380370614300908211125046983077868391426e-75,-90,-0.00008971643182129658830966682533655901938677453393067046391864477469165858584195838,-0.000089716431821296588309666825336559019386774533930670463918644774691658585841958232,-0.000089716431821296588309666825336559019386774533930670463918644774691658585841958322,-0.000089716431821296588309666825336559019386774533930670463918644774691658585841958314,1.1326060351244606058425865581712315462338057787135842868921541369992082015914425,1.1326060351244606058425865581712315462338057787135842868921541369992082015879464,1.1326060351244606058425865581712315462338057787135842868921541369992082015844586,1.1326060351244606058425865581712315462338057787135842868921541369992082015844629,-280.58013516892487962834778682668670843706617004205534041198345911918477060982575,-280.58013516892487962834778682668670843706617004205534041198345911918477060982354,-280.58013516892487962834778682668670843706617004205534041198345911918477060982208,-280.58013516892487962834778682668670843706617004205534041198345911918477060982205
-80,-0.000048700474763425859816076756693082959403589733741444878604442251947135749580914013,3.1017340174400940442041787001854720138380677268421231107646383763756752386869008,-153.54985191329514776293071307246086913517942722284295124698311613049869255497963,-80,2669683717565.80296884482628771709415526887042052860745662342634835895912826966,0.0058376165954199973432485974275527223377660812356968313058723375997403586435175359,2669683717565.7971312282308677197509066714428678062696905421906515276532559320603,457324264779627.58234797442822121066658505526220165917996729968668972333985733789,5339367435131.6059376896525754341883105377408410572149132468526967179182565393201,2.4904551070753604688457892184350652263205766050943126444062104882098676612369649e-75,3.5713255777988995539917998187636777351430635257057909865005833756481554791015124e-75,9.9566632674285349349102682415376143875307582050030692034853091461501113744180945e-82,-95.539116394909208192745470205336997064240885107956828411151271138449690690617693,-2.2100797935617603738926564651131157141211160504111679456789423335737367472644212e-75,2.6815976095543976486339192975460180057623167858892647989249127283476697232875996e-75,4.6974523893020158648903090846820704760843853325250236165710614130085032035977474e-75,-80,-0.000048700474763425859816076756693082959403589733741444878604442251947135749580915009,-0.000048700474763425859816076756693082959403589733741444878604442251947135749580914013,-0.000048700474763425859816076756693082959403589733741444878604442251947135749580914954,-0.000048700474763425859816076756693082959403589733741444878604442251947135749580914958,3.1017340174400940442041787001854720138380677268421231107646383763756752386856603,3.1017340174400940442041787001854720138380677268421231107646383763756752386869008,3.1017340174400940442041787001854720138380677268421231107646383763756752386881508,3.1017340174400940442041787001854720138380677268421231107646383763756752386881432,-153.54985191329514776293071307246086913517942722284295124698311613049869255498212,-153.54985191329514776293071307246086913517942722284295124698311613049869255497963,-153.54985191329514776293071307246086913517942722284295124698311613049869255498319,-153.5498519132951477629307130724608691351794272228429512469831161304986925549832
-70,-0.000024191915757532550830174147459845334697443077131436821108010611442050697034718429,6.274744209203025190083905798960275475694871765530437127296591048814875403829069,-78.642727153080139476487211568890037302314819143202132417038274665499113858545116,-70,2780299149656.3398761849915936401089038856456928789256513702674172632902699474466,0.0065924337923146458089188552272844138163208476045186528614767756182926645710501931,2780299149656.3332837511992789942999850304184084651093305226628986104287931718284,421740928653325.0117371337169103841455678956737049299940999526598246500478308321,5560598299312.6797523699831872802178077712913857578513027405348345265805398948933,4.3936507524042987031653065101997032818052651854069581546308091404482710798588848e-76,1.2213431498774971610058104798469752580964206140392622314976490641952488189128614e-75,3.5617881295625342595447712195315667857164606464905318324862949966727375929359805e-82,94.628969140718569969346201393464952206655051107467613716536085644856841139569529,3.7776670906771373190584724389400383514036122549395592254885679270109631397558919e-76,1.3582140694311934249732396253162527362641510494916289414251564682446455872962558e-75,2.1922642544140624257564415427153663117720607411898542712762610048127068587186419e-75,-70,-0.000024191915757532550830174147459845334697443077131436821108010611442050697034718686,-0.000024191915757532550830174147459845334697443077131436821108010611442050697034718429,-0.000024191915757532550830174147459845334697443077131436821108010611442050697034718783,-0.000024191915757532550830174147459845334697443077131436821108010611442050697034718785,6.2747442092030251900839057989602754756948717655304371272965910488148754038288489,6.274744209203025190083905798960275475694871765530437127296591048814875403829069,6.2747442092030251900839057989602754756948717655304371272965910488148754038292867,6.2747442092030251900839057989602754756948717655304371272965910488148754038292883,-78.642727153080139476487211568890037302314819143202132417038274665499113858545807,-78.642727153080139476487211568890037302314819143202132417038274665499113858545116,-78.64272715308013947648721156889003730231481914320213241703827466549911385854633,-78.642727153080139476487211568890037302314819143202132417038274665499113858546337
-60,-0.000010217974405577951786450413669170342088507631944888473882866365161303123469832688,11.155377039009996159222867845223831404155743417434175049399227686576967898661382,-37.468994404579755579171429139798986540969799876515373162523161717789530027964354,-60,2895598369157.8570873361868207596396211805574076076112267204282999291335629923309,0.0074448505816825137220861356383278443084660626021776013791713364694815849032207974,2895598369157.8496424856051382459175350449190797633027606578261223277543916558614,388939756062029.73796916519569624133169919898317434752071573148339943998811821369,5791196738315.7141746723736415192792423611148152152224534408565998582671259846617,3.4004913685684375712458760459776573311269251434967857953530832413788830224952057e-77,4.2388744190809654533947104854085773707416706163755766741835874548188433486365831e-75,1.359180409264098860653851952954115274104988826052619441125901045293407506898802e-81,93.990377025449519474455454744158992363400915110093779770932295207270250680991909,1.7373577984743839347589118554557892272979773785894776231236939799460082501791515e-77,1.7090187402085817894745551455416842494703751263331262903549419258430515126825743e-75,2.4519059912890121667861503054612110894805899380865306628010544926123198089398452e-75,-60,-0.00001021797440557795178645041366917034208850763194488847388286636516130312346983134,-0.000010217974405577951786450413669170342088507631944888473882866365161303123469832688,-0.000010217974405577951786450413669170342088507631944888473882866365161303123469831329,-0.000010217974405577951786450413669170342088507631944888473882866365161303123469831334,11.155377039009996159222867845223831404155743417434175049399227686576967898661373,11.155377039009996159222867845223831404155743417434175049399227686576967898661382,11.155377039009996159222867845223831404155743417434175049399227686576967898661391,11.155377039009996159222867845223831404155743417434175049399227686576967898661357,-37.468994404579755579171429139798986540969799876515373162523161717789530027960139,-37.468994404579755579171429139798986540969799876515373162523161717789530027964354,-37.468994404579755579171429139798986540969799876515373162523161717789530027960116,-37.468994404579755579171429139798986540969799876515373162523161717789530027960115
