voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,0.00020535806535431088,-0.013799755766399358,640.9565755182848,-150,216927752601.19992,0.33384379145361132,216927752600.86609,649788188831.25085,35470920519704052.0,1.0097363990810293e-05,4.998742952011526e-06,1.638098429687998e-12,-2178.0906813716147,5.9981077811244177e-06,6.8878018396877831e-06,1.124811647412087e-05,-150,0.00020535806515404047,0.00020535806535431088,0.00020535806371621245,0.00020535806371630203,-0.013800367064089158,-0.013799755766399358,-0.013805374417852222,-0.013809853130390168,640.9565755045187,640.9565755182848,640.9565760242695,640.9565805032616
-140,0.0005174394001721,-0.006422075304101327,1614.9858233615087,-140,218117583655.08066,0.33571856114148202,218117583654.74493,649703677131.98694,25120008443802552.0,1.2782105829347266e-05,6.733672307746019e-06,2.168057617116248e-12,-3398.4763655686961,-9.4202073341875803e-06,9.3938721389930025e-06,1.4891856976398197e-05,-140,0.0005174394000673442,0.0005174394001721,0.0005174394022353982,0.0005174394022354019,-0.006422371422381445,-0.006422075304101327,-0.006416323000008883,-0.006409589316552098,1614.985823330674,1614.9858233615087,1614.985824048962,1614.9858173152898
-130,0.0009300122477142062,-0.002928886323672941,2902.6628780567553,-130,219319289536.45541,0.33760385899094369,219319289536.1178,649635019552.12756,80791261195534784.0,2.374887139314219e-05,1.1886906577274203e-05,3.80066345149338e-12,-5985.4587358632807,1.6692020835762378e-05,1.5532744493276689e-05,2.4003971156712882e-05,-130,0.0009300122482680309,0.0009300122477142062,0.0009300122444673675,0.0009300122444674575,-0.002926927076014607,-0.002928886323672941,-0.0029388504270572713,-0.0029506759474077493,2902.662877826049,2902.6628780567553,2902.6628778871545,2902.662889712956
-120,0.0014436203674424162,-0.001323497724030176,4505.682869822369,-120,220533908942.02719,0.33949974412509137,220533908941.68768,649584904726.0835,32236893146615920.0,3.428660727590677e-06,1.012140273815021e-06,8.615048778526369e-13,-10853.600734029691,-1.3842609405401163e-06,3.4822763394932607e-06,6.005919553225357e-06,-120,0.0014436203679704667,0.0014436203674424162,0.0014436203683039093,0.001443620368303921,-0.0013215149869587606,-0.001323497724030176,-0.0013210812394327783,-0.0013200690633025853,4505.6828694877295,4505.682869822369,4505.68287009469,4505.68286908255
-110,0.002070056624476878,-0.0005979889585319142,6460.8514858693525,-110,221762703262.94662,0.34140627599903822,221762703262.60522,649556609977.40808,5.4453393245423878e+17,8.803205303744102e-06,2.4569517336203717e-06,2.0363441835535845e-12,-18189.9726784997,-3.2689376894268207e-06,8.0024211336301562e-06,1.3132804919432026e-05,-110,0.0020700566257340993,0.002070056624476878,0.002070056626513222,0.0020700566265131758,-0.000593912013705733,-0.0005979889585319142,-0.0005916425606613232,-0.0005891857532281701,6460.851485716319,6460.8514858693525,6460.851485878585,6460.851483421633
-100,0.0028318998114633363,-0.0002641026820242587,8838.638876659912,-100,223007205598.00735,0.34332351440178011,223007205597.66403,649554126773.35413,32607924041428012.0,2.284651290523378e-06,1.3762000889983028e-06,4.1275403234175556e-13,-28741.758927186023,-1.7459078662795946e-06,1.9575545231517235e-06,3.81192361790665e-06,-100,0.0028318998112982067,0.0028318998114633363,0.0028318998117109126,0.0028318998117109607,-0.0002646751186219376,-0.0002641026820242587,-0.00026376681678441264,-0.0002623904673314142,8838.638876716963,8838.638876659912,8838.638877096757,8838.638875720557
-90,0.0037594973186923673,-0.0001155491777495854,11733.762034064683,-90,224269280570.80035,0.34525151945807048,224269280570.45511,649582312983.96082,68339715739066600.0,1.1966457206100182e-06,8.034385245991871e-07,2.101300904111536e-13,-50675.514653527513,2.1300365915521979e-08,1.391147703855468e-06,2.4740426840405032e-06,-90,0.0037594973184907443,0.0037594973186923673,0.0037594973184823426,0.003759497318482237,-0.0001159158329144816,-0.0001155491777495854,-0.00011674393366810715,-0.00011674582347019541,11733.762033802052,11733.762034064683,11733.76203460393,11733.76203460549
-80,0.004889398997972629,-5.090828200593478e-05,15260.296548950195,-80,225551197332.29221,0.34719035163030582,225551197331.94501,649647077671.27979,37927488450884064.0,1.2491462128436795e-06,5.011679604649544e-07,2.7466657420704976e-13,-155119.56249656784,-5.6036242312984541e-07,9.1767998980325888e-07,1.7432857378735545e-06,-80,0.00488939899807958,0.004889398997972629,0.004889398998247295,0.004889398998247248,-5.0683617217828214e-05,-5.090828200593478e-05,-5.0123746699523645e-05,-4.96591357930911e-05,15260.296549059334,15260.296548950195,15260.29654902292,15260.296548558166
-70,0.006264698819758959,-2.183054344584434e-05,19552.742904973362,-70,226855718655.23111,0.349140071720422,226855718654.88196,649755605357.40649,38772535832707288.0,2.5361989733082793e-06,1.499807694926858e-06,3.8254642509283343e-13,177828.68151610199,1.3359822332859039e-06,1.673687080600498e-06,3.0108164928008529e-06,-70,0.006264698819701398,0.006264698819758959,0.006264698820083944,0.006264698820083845,-2.185293168111002e-05,-2.183054344584434e-05,-2.048641748761099e-05,-1.9316732707801742e-05,19552.7429048161,19552.742904973362,19552.74290464355,19552.742903473554
-60,0.007936641758231314,-1.0527715360808543e-05,24771.041702885123,-60,228186209667.42905,0.35110074087180088,228186209667.07794,649916628204.29016,1.2392602789907011e+18,4.500695830811989e-06,1.8569662643130869e-06,9.489128233175492e-13,67540.55668971868,-1.8711298253037967e-06,3.2981574620925872e-06,5.9392898642753786e-06,-60,0.007936641758616064,0.007936641758231314,0.007936641759180227,0.007936641759180218,-9.644772219985498e-06,-1.0527715360808543e-05,-7.695563588236616e-06,-6.027019529996554e-06,24771.04170320302,24771.041702885123,24771.041703014624,24771.041701346054
