voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-1.1781672084756413e-10,-0.0005604265192320568,-8.750434602555757e-05,-150,2368396317967.8159,0.00041439533973635577,2368396317967.8154,5715306353287234.0,8.8005241007898309e+20,1.556160166883442e-08,8.77315340423138e-09,1.3899498733083111e-15,340915.12149491662,-8.3819031715393066e-09,1.0504249894678545e-08,1.9122977815940156e-08,-150,-1.178156488474542e-10,-1.1781672084756413e-10,-1.1781533089769082e-10,-1.1781560657803782e-10,-0.0005604196339845657,-0.0005604265192320568,-0.0005604351955862346,-0.0005604334747360144,-8.750444283123215e-05,-8.750434602555757e-05,-8.749566967782792e-05,-8.749739052849037e-05
-140,-9.731851996645893e-11,-0.0004962157308719137,-5.563283358545057e-05,-140,2119280135246.1892,0.00043616492713714853,2119280135246.1887,4858896264668706.0,2.0451681134567149e+21,1.3425979854785053e-08,1.0803442686013211e-08,3.79590793684695e-15,733581.50993013137,-3.434251993894577e-09,1.6293118038455614e-08,3.3289405670449952e-08,-140,-9.732058516146934e-11,-9.731851996645893e-11,-9.731678925353249e-11,-9.73176168050738e-11,-0.0004962291568517685,-0.0004962157308719137,-0.0004962265343058098,-0.0004962213685627856,-5.563256627283408e-05,-5.563283358545057e-05,-5.5622030142764556e-05,-5.56271958842558e-05
-130,-8.159701964992715e-11,-0.0004388694389977684,-3.523762647467121e-05,-130,1896394339366.269,0.0004590781445215755,1896394339366.2686,4130874802028706.5,3.2333687533950222e+21,2.8279288781074118e-08,2.5183076387079028e-08,4.003962791216698e-15,1302704.019606303,1.6065314412117004e-08,5.3663454087326636e-08,1.2115134435879506e-07,-130,-8.159748529710669e-11,-8.159701964992715e-11,-8.160102361271837e-11,-8.159953609893037e-11,-0.00043887272477149963,-0.0004388694389977684,-0.00043884444548271856,-0.0004388537308382877,-3.523743691857817e-05,-3.523762647467121e-05,-3.526261999496525e-05,-3.525333463993974e-05
-120,-6.926498908767809e-11,-0.000387666210310238,-2.234975716597365e-05,-120,1696978464690.2688,0.00048319507063689934,1696978464690.2683,3511994570750653.0,3.2627298931556876e+20,2.988694406395225e-08,1.3914731568487174e-08,6.967136299379131e-15,1895732.788460355,-1.3038516044616699e-08,3.5026910119675973e-08,6.1450577422170234e-08,-120,-6.926015156568609e-11,-6.926498908767809e-11,-6.926711870198547e-11,-6.926488956204428e-11,-0.0003876369446516037,-0.000387666210310238,-0.00038765291686374914,-0.00038766683159566765,-2.2349291612044908e-05,-2.234975716597365e-05,-2.2363050625508318e-05,-2.234913589393983e-05
-110,-5.934335339579441e-11,-0.0003420382003339918,-1.4197358621376166e-05,-110,1518562732284.6389,0.00050857894036997729,1518562732284.6384,2985893853921529.0,5.2480989863465419e+20,1.1426324653899395e-07,4.264853836491526e-08,1.1992537320959506e-14,2497599.3265067167,1.7462298274040222e-08,7.4347305382307241e-08,1.5714267846063339e-07,-110,-5.935499036586407e-11,-5.934335339579441e-11,-5.934299782854311e-11,-5.934983012428858e-11,-0.0003421120345592499,-0.0003420382003339918,-0.00034204041985170375,-0.0003419977713127109,-1.4196761640050681e-05,-1.4197358621376166e-05,-1.4195139102060466e-05,-1.4237787640425381e-05
-100,-5.1182156717854395e-11,-0.0003013758128315065,-9.056652628736117e-06,-100,1358937435195.6465,0.00053529631054993808,1358937435195.646,2538663929515110.0,3.6470338360553479e+20,5.4735075400000246e-08,5.473501474284603e-08,1.512528903127233e-14,3187909.1978622326,-2.0954757928848267e-08,9.4456829283593604e-08,1.9695431898360266e-07,-100,-5.118851346724114e-11,-5.1182156717854395e-11,-5.1174554888898485e-11,-5.1173388178209866e-11,-0.00030141696333885193,-0.0003013758128315065,-0.00030142326506606924,-0.0003014305479069065,-9.05591741684475e-06,-9.056652628736117e-06,-9.009200453539931e-06,-9.001917613993271e-06
-90,-4.431927143876325e-11,-0.0002652595448064711,-5.695044821368844e-06,-90,1216125550976.2493,0.00056341723446103401,1216125550976.2488,2158481275674141.0,2.6514484846431237e+20,1.969782464737854e-08,1.0916204542427289e-08,3.209392661800886e-15,4034833.2434825096,3.7252902984619141e-09,1.2555154655033382e-08,2.7898342341315161e-08,-90,-4.4317082295492584e-11,-4.431927143876325e-11,-4.4320291688154385e-11,-4.431854291223894e-11,-0.00026524439454078674,-0.0002652595448064711,-0.0002652531761605655,-0.0002652640923654341,-5.695787422155263e-06,-5.695044821368844e-06,-5.701413443295239e-06,-5.690497238752812e-06
-80,-3.8479456822073685e-11,-0.00023300244474104906,-3.5969574736505194e-06,-80,1088358240814.603,0.00059301544552324299,1088358240814.6024,1835294930394768.8,3.8220127029207925e+20,5.856445654356347e-08,3.245321835686009e-08,7.908593303529981e-15,5095927.2880185507,-2.0023435354232788e-08,8.971421072313397e-08,1.9734653040148882e-07,-80,-3.84734032090364e-11,-3.8479456822073685e-11,-3.8476112796989506e-11,-3.848131180233993e-11,-0.00023296475410461426,-0.00023300244474104906,-0.00023302331856115782,-0.00023299086534136316,-3.5969088685305906e-06,-3.5969574736505194e-06,-3.5760835314982024e-06,-3.6085367498550625e-06
-70,-3.341468919086734e-11,-0.00020435027095393882,-2.1154050688088066e-06,-70,974052930670.18616,0.00062416855062223295,974052930670.18555,1560560732672535.0,1.3159812350003588e+20,1.8879015610117223e-07,1.7977672506219733e-07,2.836919424767066e-14,6432707.6312917359,1.2479722499847412e-07,1.3742215083394625e-07,2.6909265026433719e-07,-70,-3.341570210541249e-11,-3.341468919086734e-11,-3.3427104294081704e-11,-3.344305838511501e-11,-0.00020436197519302368,-0.00020435027095393882,-0.0002042727736196493,-0.0002041731850369225,-2.1127143554622307e-06,-2.1154050688088066e-06,-2.1929024975464576e-06,-2.292491080524428e-06
-60,-2.8992180314767552e-11,-0.0001787477942819804,-1.113557024950973e-06,-60,871793702043.93372,0.00065695823359560241,871793702043.93311,1327015413556070.2,1.1021828571748544e+20,2.7184400561698044e-07,1.9825307781551338e-07,3.1760094523350574e-14,8119138.8090889454,6.9849193096160889e-08,1.7422353546774977e-07,3.8147290752999947e-07,-60,-2.9005251477110504e-11,-2.8992180314767552e-11,-2.901723502337486e-11,-2.9023940409290903e-11,-0.0001788213849067688,-0.0001787477942819804,-0.00017859139724473464,-0.00017854954090115182,-1.1175580993949552e-06,-1.113557024950973e-06,-1.2699537602009195e-06,-1.3118101027664864e-06
