voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-2.219490611281898e-06,5.381625592108435,-6.41204126329103,-150,7.1650115082351591e+19,0.020451477444584042,7.1650115082351591e+19,3.503419998701657e+21,7.5525186847880839e+19,32.91551650523636,25.19938734154389,8.595447978312826e-06,157.26310495156164,-10.318199805992744,18.259337671309929,28.455126330088603,-150,1.1028761721998551e-06,-2.219490611281898e-06,2.8605772095695907e-06,6.375957367030928e-06,16.353461834965472,5.381625592108435,-5.590206977495207,-16.56205467027089,-3.1563637406608684,-6.41204126329103,7.815498059434712,18.78734607825286
-140,-3.4318220336585754e-06,5.624321445290093,-9.015477172688406,-140,7.5989466095106097e+19,0.020615745460107665,7.5989466095106097e+19,3.6859916728283688e+21,1.563500921593622e+20,29.61668859816416,26.27810824732904,9.4661972568306e-06,2017.7222290138777,-9.8658868035982721,20.231217951026014,32.811778325985969,-140,1.2897789393602406e-06,-3.4318220336585754e-06,2.8713143801547106e-06,6.034375223172025e-06,15.496555818512084,5.624321445290093,-4.247908273878302,-14.120132779652078,-2.481833755233864,-9.015477172688406,7.390406337141104,17.262631074640634
-130,1.3946557264080567e-05,6.513252952603693,26.84796949869633,-130,8.0591621763009921e+19,0.020781332890377584,8.0591621763009921e+19,3.8780776087912244e+21,8.8565808945173381e+19,29.666389509269152,28.74859272798643,1.223238762455109e-05,2175.5801849144073,-9.8994077108952467,35.776548454335618,57.497200722457805,-130,1.7141696395294768e-06,1.3946557264080567e-05,3.298350492859248e-06,6.46671904943449e-06,16.402054703659793,6.513252952603693,-3.375539713680725,-13.26433480560936,-1.9006232292900997,26.84796949869633,7.988164700355597,17.876956898237847
-120,1.0472791165966082e-05,7.592862653257612,19.260121866238478,-120,8.5472498350246281e+19,0.020948250333045867,8.5472498350246281e+19,4.0801736179089576e+21,1.6876049356136697e+20,30.719552033365034,20.665739970991982,8.291531713245476e-06,2217.0379625013961,-10.219851130942288,25.310593758722934,41.331512451245388,-120,2.1812594527206066e-06,1.0472791165966082e-05,3.821690047814523e-06,7.102540582131164e-06,17.832706079058305,7.592862653257612,-2.646993919510611,-12.886845954306727,-1.4056181047535028,19.260121866238478,8.834245679817151,19.07410175616126
-110,1.4581481212445147e-06,9.223509532911748,-0.040487111793481745,-110,9.0648976059473904e+19,0.021116508470885816,9.0648976059473904e+19,4.2928013494491913e+21,3.4532024587690679e+20,33.95358023197693,22.6357078629829,6.802192138484792e-06,1807.7764079222461,-10.907596019180744,15.386212206531228,22.635991562060266,-110,2.8209826139424276e-06,1.4581481212445147e-06,4.634077298429786e-06,8.260340259729306e-06,20.54132603453465,9.223509532911748,-2.0943042639905185,-13.41225419744228,-0.9773987032667976,-0.040487111793481745,10.34037628281537,21.658309159716104
-100,9.29488644860688e-05,10.904971411602673,189.76672506435716,-100,9.6138957410934063e+19,0.021286118072475685,9.6138957410934063e+19,4.5165096371070074e+21,2.2658761920406687e+20,37.48461823301298,190.4078834399217,8.950835348167283e-05,2153.0385831451858,-11.829597414931241,260.89164671866814,380.81655879467843,-100,3.4405110043959642e-06,9.29488644860688e-05,5.442207359992789e-06,9.44558013408127e-06,23.399823468740884,10.904971411602673,-1.5899002214994473,-14.084794764272099,-0.6411583755645555,189.76672506435716,11.853744018886808,24.348656378105826
-90,-2.7831514101672574e-05,12.000335785300194,-61.91004555654945,-90,1.0196142915717769e+20,0.021457089992887868,1.0196142915717769e+20,4.7518759156518266e+21,3.3955270198101305e+20,39.34789603011559,87.70949319765042,3.795082475518541e-05,2911.9631037406898,-12.93397204840511,97.548517448564823,149.18725664581291,-90,3.815806045697615e-06,-2.7831514101672574e-05,5.917004791579896e-06,1.011931065351284e-05,25.11628627480794,12.000335785300194,-1.1156370940632248,-14.23160975530765,-0.4324240855734839,-61.91004555654945,12.683582717538128,25.79944764110097
-80,-4.816244437526661e-05,9.527963675541514,-103.3891472244868,-80,1.0813652794754076e+20,0.021629435174383635,1.0813652794754076e+20,4.999507711399231e+21,1.3070895206498899e+20,30.347565812537525,123.18946703990805,5.59637436763444e-05,1458.9116663676541,-12.723355626948774,153.25867314120984,226.1474903827004,-80,2.939537326612723e-06,-4.816244437526661e-05,4.560231471562723e-06,7.80129930107779e-06,19.643855436671977,9.527963675541514,-0.5879292351961558,-10.703710375865548,-0.43156120337521364,-103.3891472244868,9.684597867334888,19.800319815421243
-70,-0.00034144067085177673,19.305946603797224,-716.88198813505,-70,1.1468560996946459e+20,0.021803164647113422,1.1468560996946459e+20,5.2600442103549458e+21,1.5098523617192203e+21,59.91349063078414,756.5647778699017,0.00035720627129746826,1924.0858488443168,-16.619073972138466,1027.8700211125736,1473.1874360961403,-70,6.167444977206207e-06,-0.00034144067085177673,9.36681983547511e-06,1.5765600445691556e-05,39.27710922705018,19.305946603797224,-0.6652158299505553,-20.63638140373396,-0.25956704321105206,-716.88198813505,19.71158429345233,39.682789734851724
-60,-4.452921313721317e-06,0.18816019770572723,-9.328057797323709,-60,1.2163132480751059e+20,0.021978289529822791,1.2163132480751059e+20,5.5341579080786311e+21,4.5493217149345281e+20,0.6952281184761613,9.325318077939983,4.4074996508748046e-06,6222.3467556700816,-0.26149323364961674,12.699638520830687,18.18742530968791,-60,-1.567452789066785e-07,-4.452921313721317e-06,-1.1966764425405124e-07,-4.54216628465124e-08,0.4199162975604702,0.18816019770572723,-0.04359569226367918,-0.275311820915691,-0.46611708234678695,-9.328057797323709,-0.2344644493412606,-0.0027397193837259692
-50,9.493277076562303e-05,-0.7751055525439128,197.78806216217345,-50,1.289976937755066e+20,0.022154821030564004,1.289976937755066e+20,5.8225563455261487e+21,1.666617710135477e+21,2.2857007938218863,199.65388387906998,9.570954403542973e-05,11011.63640035802,0.818584408687002,280.73851209769953,397.78398270378102,-50,-4.1057837055601083e-07,9.493277076562303e-05,-5.326512902484528e-07,-7.767732698066943e-07,-1.5370076144599967,-0.7751055525439128,-0.013203587418268825,0.7486931793618897,-0.3419678541812721,197.78806216217345,-1.1039036112027594,-1.865821716896523
-40,1.5121778869028463e-05,0.48409375725777437,31.303010922005342,-40,1.3681019299273176e+20,0.022332770447413372,1.3681019299273176e+20,6.1259839353508153e+21,3.1161122769707493e+20,1.4818626735117348,31.6410660274409,1.5127564905811656e-05,13503.037161931523,-0.54155690798825162,44.402063442179355,63.282144857122383,-40,-5.786036783192492e-09,1.5121778869028463e-05,7.334892292548661e-08,2.316146502540419e-07,0.9780477333903623,0.48409375725777437,-0.009860163381001846,-0.5038149401213725,-0.33805510543555667,31.303010922005342,0.15590620286958615,0.6498664245973487
-30,7.948012441975906e-05,-0.15356688001217123,165.42806041185395,-30,1.4509584149145258e+20,0.022512149169194307,1.4509584149145258e+20,6.4452238833776989e+21,1.5573138411224249e+21,0.4600467864143489,165.8983254217677,7.968160243853691e-05,19116.289689911951,0.16445476910621437,234.29047057594224,331.4900663616682,-30,-1.2780339787961717e-07,7.948012441975906e-05,-1.5234342630198613e-07,-2.014780187778444e-07,-0.3069172921152936,-0.15356688001217123,-0.00021651266851688278,0.15312949429905526,-0.16361890903609477,165.42806041185395,-0.31691373485744845,-0.47026500991375997
