voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-1.344829711258946e-10,-0.00019293091219268953,-0.00021551277360096904,-150,28128417781.912739,0.00048727100418469161,28128417781.912251,57726434654115.289,2.5076317173416544e+24,1.5572791320361823e-10,8.791712149958109e-11,1.7305356880101196e-17,0.0010739976889120304,1.6933881388980503e-05,5.8784201367986667e-11,2.8400884994894639e-10,-150,-1.3448296966504358e-10,-1.344829711258946e-10,-1.3448298606737757e-10,-1.3448298697040046e-10,-0.00019293091844474475,-0.00019293091219268953,-0.00019293077059543358,-0.00019293076271683154,-0.0002155127684773106,-0.00021551277360096904,-0.00021551285188928238,-0.0002155128563944321
-140,-7.388961789439971e-11,-0.00017309414842868535,-9.604647381632192e-05,-140,28234224710.822384,0.00045724549967670724,28234224710.821926,61748502130223.758,5.6741225484317902e+23,7.559119999057213e-06,4.2575676298898385e-06,8.352159790760898e-13,0.0016861072472008905,3.2978043791687242e-06,2.8211277352979958e-06,1.3639605217808442e-05,-140,-7.395655831896874e-11,-7.388961789439971e-11,-7.317353754673831e-11,-7.312134233989265e-11,-0.00017280427186960878,-0.00017309414842868535,-0.0001798983464389896,-0.000180363391868666,-9.628238444747694e-05,-9.604647381632192e-05,-9.228843621975069e-05,-9.20248168175871e-05
-130,-4.2323299983899525e-11,-0.00015920819765877353,-3.4994063085651284e-05,-130,28341875420.495548,0.00042907015845202232,28341875420.495121,66054175202363.031,2.9595442345787031e+23,2.6585967947338578e-06,1.496307174275735e-06,2.9321802144055005e-13,0.003268939619695964,3.5906057037789701e-06,9.8500677667312894e-07,4.7631509622823324e-06,-130,-4.2346721712294766e-11,-4.2323299983899525e-11,-4.207370531472368e-11,-4.2053503690854216e-11,-0.00015911098586229855,-0.00015920819765877353,-0.0001615844471520261,-0.0001617695826570324,-3.507520136736275e-05,-3.4994063085651284e-05,-3.3682640201766756e-05,-3.357889419308702e-05
-120,-2.8230063146595762e-11,-0.00014233446751309108,-1.1294385041611676e-05,-120,28451358053.098545,0.00040263097396084,28451358053.098141,70663609839082.406,1.2902857524641181e+24,8.260464472381948e-07,4.649804685105674e-07,9.113697231862076e-14,0.0069572635825471208,3.6686252830389688e-06,3.0448435546368866e-07,1.4723311484185166e-06,-120,-2.8237352973133055e-11,-2.8230063146595762e-11,-2.8152923431586957e-11,-2.8146216000814435e-11,-0.00014230546872795458,-0.00014233446751309108,-0.0001430690452784612,-0.00014313151517519277,-1.131921948172021e-05,-1.1294385041611676e-05,-1.0889018680768775e-05,-1.0854239013209643e-05
-110,-2.1595089218654074e-11,-0.00012439322173399408,-3.4691949581111547e-06,-110,28562661115.947083,0.00037782096470542954,28562661115.946705,75598401846801.0,9.4854135634026296e+23,2.4398126506294283e-07,1.3747250371051734e-07,2.6983486620191178e-14,0.01532376464388896,3.7013555301625995e-06,8.9604246785025866e-08,4.3323720697507893e-07,-110,-2.1597258413254392e-11,-2.1595089218654074e-11,-2.157235519691574e-11,-2.15702749266342e-11,-0.00012438495011224404,-0.00012439322173399408,-0.0001246093775961027,-0.00012462893137730698,-3.4764656788865977e-06,-3.4691949581111547e-06,-3.349839588056777e-06,-3.3389931751760804e-06
-100,-1.7548180676345155e-11,-0.00010641176233956769,-1.042480960354586e-06,-100,28675773475.402706,0.0003545397413583616,28675773475.402351,80881690062547.359,2.2448656846205812e+24,7.07814130690345e-08,3.9955877077432755e-08,7.863612149757667e-15,0.034183552413587087,3.725237615583558e-06,2.5924757826119351e-08,1.2533688430712619e-07,-100,-1.7548817705028343e-11,-1.7548180676345155e-11,-1.7541581511254157e-11,-1.7540954092878585e-11,-0.0001064094334424226,-0.00010641176233956769,-0.00010647428959839664,-0.00010648021485549163,-1.0445827456351253e-06,-1.042480960354586e-06,-1.0079074440096092e-06,-1.0046268685576926e-06
-90,-1.4352046578409873e-11,-8.866524736625258e-05,-3.0768612221433733e-07,-90,28790684350.890385,0.00033269310055479719,28790684350.890053,86538266957983.797,8.9768216968742659e+23,2.0538860897841363e-08,1.1626108475243369e-08,2.297182217367823e-15,0.076670288180294394,3.7466341285970608e-06,7.506498967928735e-09,3.6291370750240404e-08,-90,-1.4352234392919172e-11,-1.4352046578409873e-11,-1.4350125570244303e-11,-1.4349937210701804e-11,-8.866458892953233e-05,-8.866524736625258e-05,-8.868334634017598e-05,-8.868512779043017e-05,-3.082963928591198e-07,-3.0768612221433733e-07,-2.9765602694155173e-07,-2.9667028438387644e-07
-80,-1.1428007611411674e-11,-7.107278246128476e-05,-8.769842096099933e-08,-80,28907383309.034939,0.00031219264371518379,28907383309.034626,92594697187699.937,1.4105111078876071e+24,6.0971199947581e-09,3.464189463064926e-09,6.881308327887608e-16,0.17241407322491489,3.7655946576879911e-06,2.2242151864309546e-09,1.0754272969392439e-08,-80,-1.1428064406908333e-11,-1.1428007611411674e-11,-1.1427434049758521e-11,-1.1427376276075544e-11,-7.10725916235333e-05,-7.107278246128476e-05,-7.107814274312397e-05,-7.107868874352806e-05,-8.78802097759035e-08,-8.769842096099933e-08,-8.471823202259744e-08,-8.441602031283857e-08
-70,-8.56297094902169e-12,-5.338430303046922e-05,-2.248356958077513e-08,-70,29025860257.914116,0.00029295541935599152,29025860257.913822,99079444653122.031,7.3891582067226963e+23,1.9407091146790567e-09,1.1075946652894242e-09,2.2140839596740308e-16,0.38792469525990203,3.7806813434610064e-06,7.0669286642950945e-10,3.4172829938412066e-09,-70,-8.562989305710289e-12,-8.56297094902169e-12,-8.562786931103363e-12,-8.562767897314321e-12,-5.3384243869913917e-05,-5.338430303046922e-05,-5.3386005080272324e-05,-5.3386184579028596e-05,-2.254148512292886e-08,-2.248356958077513e-08,-2.153332759828987e-08,-2.1433890457639437e-08
-60,-5.6479470208370935e-12,-3.524515864190417e-05,-3.4802463671351758e-09,-60,29146105441.426052,0.00027490358744116294,29146105441.425777,106023008694508.7,3.1180636474518267e+24,7.239676863644157e-10,4.145583511888651e-10,8.325712022570752e-17,0.86914672912625368,3.7961907490342764e-06,2.633171795847993e-10,1.2728147144115723e-09,-60,-5.6479538057885745e-12,-5.6479470208370935e-12,-5.647877867636453e-12,-5.647870548668349e-12,-3.5245137411266114e-05,-3.524515864190417e-05,-3.524579250158242e-05,-3.524586137895248e-05,-3.501440914988052e-09,-3.4802463671351758e-09,-3.125070501352567e-09,-3.086882563799187e-09
-50,-2.5961791283729625e-12,-1.621131225290212e-05,1.8166761172645762e-09,-50,29268109433.769108,0.00025796410441613341,29268109433.768848,113458070067591.31,3.0161289497944205e+24,3.483097472554639e-10,1.9844289145948268e-10,3.957243212504803e-17,1.9030914928543203,3.8420567659175491e-06,1.2702249529446949e-10,6.1259422772467292e-10,-50,-2.596182181133599e-12,-2.5961791283729625e-12,-2.5961460932675037e-12,-2.596142608701474e-12,-1.6211303460522686e-05,-1.621131225290212e-05,-1.6211618544556636e-05,-1.621165177026994e-05,1.8073933460982516e-09,1.8166761172645762e-09,1.987510550290148e-09,2.0058362375577343e-09
-40,6.830789755645093e-13,4.25458579668288e-06,3.1093028212900164e-09,-40,29391863134.031799,0.00024206842764996781,29391863134.031559,121419647408676.47,1.0751235611564639e+24,2.1774634645279484e-10,1.1948608161921337e-10,2.2542046124450414e-17,3.7851417346242866,3.8504512235161044e-06,8.0470645123602405e-11,3.9035618192347025e-10,-40,6.830777582479186e-13,6.830789755645093e-13,6.830984043942047e-13,6.831003002940431e-13,4.254589441643475e-06,4.25458579668288e-06,4.254390614649543e-06,4.254371695297022e-06,3.1055549243319547e-09,3.1093028212900164e-09,3.2147896948562734e-09,3.225041005951168e-09
-30,4.294240161298723e-12,2.6795557466007672e-05,3.3122248112651964e-09,-30,29517357760.890949,0.00022715223808969203,29517357760.89072,129945264942694.05,7.1509545524977228e+23,1.6232433637259486e-10,8.439365786067077e-11,1.4555233281251212e-17,5.8388698778622645,3.8819203810388239e-06,6.1648252834458756e-11,3.0024853460328641e-10,-30,4.29423977946044e-12,4.294240161298723e-12,4.2942532986435265e-12,4.294254334693721e-12,2.6795558198955405e-05,2.6795557466007672e-05,2.6795407347351573e-05,2.6795395874619032e-05,3.3111859920609277e-09,3.3122248112651964e-09,3.3895996625151912e-09,3.3955796499215984e-09
-20,8.360476544596113e-12,5.2177818891197106e-05,3.308277624503725e-09,-20,29644584847.41584,0.00021315518000458657,29644584847.415627,139075132242988.25,1.7286143212536935e+24,1.3653535702214115e-10,6.912094681343905e-11,1.134656284169343e-17,6.8187227627396805,3.8946388161192099e-06,5.2430481132764498e-11,2.553620824775647e-10,-20,8.360476441401943e-12,8.360476544596113e-12,8.360487047420144e-12,8.360487787964785e-12,5.217781907163044e-05,5.2177818891197106e-05,5.2177691203724016e-05,5.2177682536273416e-05,3.3080027606047224e-09,3.308277624503725e-09,3.372693681974798e-09,3.3771237074181615e-09
-10,1.3027942575959497e-11,8.131293859110628e-05,3.3495914778837454e-09,-10,29773536235.976597,0.00020002061676736575,29773536235.976398,148852336909873.37,6.0482846162464591e+23,1.2663944375036935e-10,6.344331180199725e-11,1.0203216762656308e-17,7.079021084765337,3.9115144162248766e-06,4.898115350502282e-11,2.3859737702541167e-10,-10,1.30279426768368e-11,1.3027942575959497e-11,1.3027952171866097e-11,1.302795277917626e-11,8.131293856195043e-05,8.131293859110628e-05,8.131281930954973e-05,8.131281195166253e-05,3.3498110951768467e-09,3.3495914778837454e-09,3.40931851067888e-09,3.4130347896857427e-09
