"{'distance': [0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875], 'solute_2': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_1i': '1.0 mM', 'solute_2e': '1.0 mM', 'solute_1e': '1.0 mM', 'solute_2i': '1.0 mM'}"
voltage,current,solute_2,solute_1
-150,-0.06654708707211993916303392777128403155896217550524915984660277826041098048298106,-76476.395045336780996621030846586619412336527769706437819462401100103649580116466,-169461.82455011545009554964048823153138283762044105169519669431249764407255170125
40,131095553.3489837312764753354732823168632149453809225612980810769314732266181358,62274.660413945500006351999126613858535828169054738586977325707815071888812592171,131033278.68856978577646898347415570300467911721186782271110375122365815472932321,2105.1187188750498295616818138668979688701563564900817399980732483462155613002701,262191106.6979674625529506709465646337264298907618451225961621538629464532362716,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-76,1.1530529000408384776631252868576583289682770261965555132897553308712032818248175e-82,874682.90597513846993049681402393915887026854737245484757962775896734633341007108,-2.3063019297471720714300750450015541894937914845677254375611607046564208009346458e-76,1.6944955008891146734849418742268812678068823831220523617150548388452860092347446e-76,5.6312836399555549782760434320013507452429547704522312744984262165274634407472146e-76
50,136950963.80441567814014392162191057949952859155092799216741074613922485484916464,56348.442938020628877087339346046324194339598710356508460551753707813087875053107,136894615.36147765751126683428256453317533425195221763565895019438551704176128959,2430.4303129556254197688726261734239844589331977066785591131907556882526216599399,273901927.60883135628028784324382115899905718310185598433482149227844970969832928,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,2.0726804532226667100927244470720958970678400874647075324056888328404620327589825e-76,1.6472184286297692538044646955109404699546814659950793046996504726731475454640249e-82,906077.7849269552153166576721980496234474901904111625477664489332183166379637282,-2.6966095719986938601167486109684737733037414195908916654682530469747756369498137e-76,2.1446916988936150276976310795844299231982302433059096718250572754893447280567146e-76,7.1704668237178824765275065031486308204750490520227514162746435682068850105205456e-76
60,144157298.53041928174795175740862069022110431748399317433376994061632396970249385,50986.179618385186952521824527921212518039588717708981739610584860585135065006106,144106312.35080089656099923558409276900858627789527546535203033003146338456742884,2827.379882340456315054507605645321066781328127148836486446031204223632026237197,288314597.0608385634959035148172413804422086349679863486675398812326479394049877,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,933830.78471978031779393757185152327754576127045387681818799780684065453170172951,-2.4274511981283394619489049219087689563673240473547302156915469353516561500127875e-76,2.3014168510794975925509362022382168306408444609369194467814900627641061751546393e-76,8.98157432623357558386057145988883872184795998171434893343215969506698317874652e-76
70,152785669.52183974339443638144109007276692905343189564487173117164280755473654301,46134.203121417315050379640363416256788695661830744979035754757154434973378446901,152739535.31871832607938600180072665651014035777006489989269541688565311976316456,3311.7656572442369756725886399582217032679897461957654966122065204340420988386472,305571339.04367948678887276288218014553385810686379128974346234328561510947308601,8.29072181289066684037089778828838358827136034985883012962275533136184813103593e-76,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,958811.28777629840921054114979214489716379139922363438801137442974167643158105135,7.6204497478924179727997604518694574434199746372007488107093146071011936517292923e-76,3.0174023517718193163000257663136894177785904645775492483303340911685490360809557e-76,9.794745383437646455915441579478949660719726790955504160971700171730276509247631e-76
80,162921369.13354921275115750869009362836532171577178972713342151873367315487598207,41743.953235529751030098947400442513401622819735664207827407750312375876250284793,162879625.18031368300012740974269318585192009295205406292559411098336077899973179,3902.8735063568701195345488223974628167294174958899479214448580517915247936291296,325842738.26709842550231501738018725673064343154357945426684303746734630975196414,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-76,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,981967.03031415620328525081099869053966686256384155019807056426930685942940864035,-4.7032495869802293825110624562301037541636448751653472507339272638793901616566771e-76,2.7570803654398512303306797517978987135949704243281828875795949391356359706073085e-76,9.5161463884592727656527957862263463442768153113993634923091266521108125011127981e-76
90,174664721.05624305340806713257238054255702943483662232295881188460424189863871247,37771.490864250581363491171820879641089028783039612856216740501241670053309832225,174626949.56537880282670364140055966291594040605358271010259514410300022858540263,4624.2474697115334698530901824555618885611349878416891055476677434161915746809275,349329442.11248610681613426514476108511405886967324464591762376920848379727742493,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,1004336.3170374229532677634439031335194172920973111804968602438742880035556827003,3.1278287871477164281899658880174334017175941639481295042348357419159261786791296e-76,1.9007401306287777000680797960303477928065428325490335358042321239322678091627241e-76,6.9822796435967990297030449475896031922089406799569451326723879455619632564480955e-76
100,188132081.5945796451212362594268890171692763644581993458306512830113721633806835,34177.058268977331994079195178859424786681629871723197556794384352601885798467118,188097904.53631066778924218023171015774448968282832762263309448862701956149488503,5504.6306242614208102551326358725866921621282255552951519929419147996933614722959,376264163.18915929024247251885377803433855272891639869166130256602274432676136699,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,1026977.9698672682128605204903256982326396221311697913463403666108526178920787925,2.7733570406984067215275099732872325322076963060902726246332061754907647367745497e-76,2.1306047483471319125214295559597378296532162092580983770891054141618960475704504e-76,7.9157018825743624759177345503667894671723493731617564772437403720751927939732224e-76
"{'distance': [0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875], 'solute_2': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_1i': '1.0 mM', 'solute_2e': '1.0 mM', 'solute_1e': '1.0 mM', 'solute_2i': '1.0 mM'}"
voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-0.06654708707211993916303392777128403155896217550524915984660277826041098048298106,-0.06654708707211993916303392777128403155896217550524915984660277826041098048298106,-0.066547087072119939163033927771284031558962175505249159846602778260410980482981059,-0.066547087072119939163033927771284031558962175505249159846602778260410980482981059,-76476.395045336780996621030846586619412336527769706437819462401100103649580116466,-76476.395045336780996621030846586619412336527769706437819462401100103649580116466,-76476.395045336780996621030846586619412336527769706437819462401100103649580116465,-76476.395045336780996621030846586619412336527769706437819462401100103649580116465,-169461.82455011545009554964048823153138283762044105169519669431249764407255170125,-169461.82455011545009554964048823153138283762044105169519669431249764407255170125,-169461.82455011545009554964048823153138283762044105169519669431249764407255170125,-169461.82455011545009554964048823153138283762044105169519669431249764407255170125
