voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-1.344829064412298e-10,-0.0001929308262507629,-0.00021551266765679894,-150,28128417781.912739,0.00048727100418469161,28128417781.912251,57726434654115.289,2.5076317173416544e+24,2.7206091546272404e-11,2.1018724954968704e-10,9.811010923445971e-17,-1.9378309720763376e-12,-0.0024341945098021434,2.1771242971837337e-10,4.5498819439921926e-10,-150,-1.3448300455133903e-10,-1.344829064412298e-10,-1.3448291409258785e-10,-1.344829094995196e-10,-0.00019293080811166874,-0.0001929308262507629,-0.00019293082778796216,-0.00019293083531776029,-0.0002155128778440485,-0.00021551266765679894,-0.00021551268306482796,-0.0002155126709979492
-140,-7.44251618681364e-11,-0.00017721504265288512,-9.578716611557264e-05,-140,28234224710.822384,0.00045724549967670724,28234224710.821926,61748502130223.758,5.6741225484317902e+23,6.492869525994045e-11,6.751665684867625e-10,3.163695690480162e-16,6.8424846798380032e-11,-0.0037628880298972035,8.2057774134914826e-10,1.5423250947258814e-09,-140,-7.442515490967025e-11,-7.44251618681364e-11,-7.442516734179901e-11,-7.442547127923929e-11,-0.00017721503570555797,-0.00017721504265288512,-0.00017721497772418986,-0.00017721498504710744,-9.578715395264226e-05,-9.578716611557264e-05,-9.578719914769829e-05,-9.578782911921074e-05
-130,-4.2116300218488555e-11,-0.0001606420340474624,-3.408540650038511e-05,-130,28341875420.495548,0.00042907015845202232,28341875420.495121,66054175202363.031,2.9595442345787031e+23,5.337694338174853e-11,6.920892296757852e-10,3.374817396431988e-16,-5.4964596510112843e-11,-0.0071988242102203788,9.4312752911205138e-10,1.6684255999824684e-09,-130,-4.211622136071469e-11,-4.2116300218488555e-11,-4.21162952113669e-11,-4.211655884245433e-11,-0.00016064205672705612,-0.0001606420340474624,-0.00016064208742440578,-0.0001606420870869554,-3.408523485859405e-05,-3.408540650038511e-05,-3.4085378289590296e-05,-3.4085926947823725e-05
-120,-2.8108383298207753e-11,-0.00014276710588978343,-1.089698904424563e-05,-120,28451358053.098545,0.00040263097396084,28451358053.098141,70663609839082.406,1.2902857524641181e+24,8.164103290977942e-11,2.9345611704534313e-10,1.279561163846352e-16,6.3485565222562402e-11,-0.015236847379186919,2.7211994716307311e-10,6.9070776987692233e-10,-120,-2.8108356756877125e-11,-2.8108383298207753e-11,-2.810840410424502e-11,-2.810848471299351e-11,-0.0001427671188594104,-0.00014276710588978343,-0.00014276704254386857,-0.0001427670372183775,-1.0896929495629593e-05,-1.089698904424563e-05,-1.0897053451346811e-05,-1.0897222951746638e-05
-110,-2.1550656246824904e-11,-0.00012451568360496437,-3.335921209549758e-06,-110,28562661115.947083,0.00037782096470542954,28562661115.946705,75598401846801.0,9.4854135634026296e+23,1.921747629736112e-11,9.91657474885832e-10,4.751593154346621e-16,-9.7743638439948038e-12,-0.033524172626523713,1.18298417522167e-09,2.3504098543957721e-09,-110,-2.1550789070909104e-11,-2.1550656246824904e-11,-2.1550642155866846e-11,-2.155031391159367e-11,-0.0001245156739742015,-0.00012451568360496437,-0.0001245156931916778,-0.0001245156829084524,-3.336200791181909e-06,-3.335921209549758e-06,-3.335888694465383e-06,-3.3352091337070233e-06
-100,-1.7533666907657043e-11,-0.00010644557739998193,-1.0010100045358683e-06,-100,28675773475.402706,0.0003545397413583616,28675773475.402351,80881690062547.359,2.2448656846205812e+24,8.187975124307467e-11,7.206418500133038e-10,3.332233369672153e-16,7.2035602963299475e-11,-0.074779356102717881,4.9962719133621521e-10,1.216789078156229e-09,-100,-1.7533425836870716e-11,-1.7533666907657043e-11,-1.753370086382295e-11,-1.7533759060207683e-11,-0.00010644558199146559,-0.00010644557739998193,-0.00010644550576966453,-0.00010644550011171434,-1.0005068702412245e-06,-1.0010100045358683e-06,-1.0011045350035233e-06,-1.0012275120912378e-06
-90,-1.4347459712572786e-11,-8.867449223228674e-05,-2.950604597595774e-07,-90,28790684350.890385,0.00033269310055479719,28790684350.890053,86538266957983.797,8.9768216968742659e+23,6.023929369648046e-11,7.980970294363399e-10,3.7669993652131747e-16,-2.1144103963671693e-11,-0.1674546749658555,9.3683646925810898e-10,2.0504380768217363e-09,-90,-1.4347820206552343e-11,-1.4347459712572786e-11,-1.4347443506615821e-11,-1.4347719232635943e-11,-8.867447036209342e-05,-8.867449223228674e-05,-8.867451321787262e-05,-8.867453060138711e-05,-2.958178413337009e-07,-2.950604597595774e-07,-2.950197443042646e-07,-2.955876618679354e-07
-80,-1.1426503656347636e-11,-7.107538403476871e-05,-8.370190174300518e-08,-80,28907383309.034939,0.00031219264371518379,28907383309.034626,92594697187699.937,1.4105111078876071e+24,3.67360459408014e-11,7.192451148552159e-10,3.404510560101869e-16,3.79331211767839e-11,-0.37426750722792423,1.0044312597839669e-09,1.747265215829475e-09,-80,-1.1426542846277244e-11,-1.1426503656347636e-11,-1.1426536948001665e-11,-1.1426844107403646e-11,-7.107537695105748e-05,-7.107538403476871e-05,-7.107534729872277e-05,-7.10753514620709e-05,-8.378580673706892e-08,-8.370190174300518e-08,-8.378341811543337e-08,-8.44211468578604e-08
-70,-8.562447760087745e-12,-5.338505795458724e-05,-2.114331203260239e-08,-70,29025860257.914116,0.00029295541935599152,29025860257.913822,99079444653122.031,7.3891582067226963e+23,1.0122428806616512e-10,9.66289246534524e-10,4.806147428331479e-16,-2.6162964292373849e-11,-0.82873771841173249,7.1628419620371985e-10,1.6775556291167365e-09,-70,-8.562226988703968e-12,-8.562447760087745e-12,-8.562463251152793e-12,-8.562707603446802e-12,-5.3385008385475885e-05,-5.338505795458724e-05,-5.338508364741894e-05,-5.338510960976395e-05,-2.0700468894574442e-08,-2.114331203260239e-08,-2.116698051660452e-08,-2.1666758141108966e-08
-60,-5.6477252749670896e-12,-3.5245432479654985e-05,-2.92757329663218e-09,-60,29146105441.426052,0.00027490358744116294,29146105441.425777,106023008694508.7,3.1180636474518267e+24,1.5128899340439463e-11,3.335620651218063e-10,1.5965975583445545e-16,1.4189762293620019e-11,-1.7922361797272282,3.4930067642386862e-10,7.2325660354479969e-10,-60,-5.647884934722924e-12,-5.6477252749670896e-12,-5.647736242604155e-12,-5.647796923998458e-12,-3.524542842114897e-05,-3.5245432479654985e-05,-3.5245417350755645e-05,-3.5245418825404634e-05,-3.2611353617539862e-09,-2.92757329663218e-09,-2.955436981068641e-09,-3.0812071756883275e-09
