voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-1.175603705904047e-10,-0.0005623843790274292,-8.572532169229263e-05,-150,2368396317967.8159,0.00041439533973635577,2368396317967.8154,5715306353287234.0,8.8005241007898309e+20,2.2255287284442867e-06,2.562715096132706e-06,4.657784356978763e-13,0.067218548934643352,0.0003346000352282338,9.9974648077485577e-07,5.0563469893633994e-06,-150,-1.1740193821610773e-10,-1.175603705904047e-10,-1.178677166518056e-10,-1.1786650243061186e-10,-0.000562664121389389,-0.0005623843790274292,-0.0005604990869315091,-0.0005604385926609448,-8.509096744546696e-05,-8.572532169229263e-05,-8.762722511041777e-05,-8.765368254159966e-05
-140,-9.704074741354944e-11,-0.0004982163352119798,-5.3765575881992156e-05,-140,2119280135246.1892,0.00043616492713714853,2119280135246.1887,4858896264668706.0,2.0451681134567149e+21,2.2910903162466374e-06,2.565571971757663e-06,4.558578586537204e-13,0.11932823482085751,0.00029939615370138203,1.0103742076703413e-06,5.1048560958244668e-06,-140,-9.689342869073698e-11,-9.704074741354944e-11,-9.73492865493907e-11,-9.734840528182542e-11,-0.000498548150062561,-0.0004982163352119798,-0.0004962985374959338,-0.0004962570597463144,-5.31398721932419e-05,-5.3765575881992156e-05,-5.568745581317765e-05,-5.570544416499956e-05
-130,-8.130545981600857e-11,-0.00044093489274581524,-3.3294912603398785e-05,-130,1896394339366.269,0.0004590781445215755,1896394339366.2686,4130874802028706.5,3.2333687533950222e+21,2.3719420564039494e-06,2.6484077206845313e-06,4.685647162714065e-13,0.21386929597970117,0.00026789808109809404,1.0493091926882989e-06,5.2872184575400702e-06,-130,-8.11560387222471e-11,-8.130545981600857e-11,-8.162422677816053e-11,-8.16246034385185e-11,-0.00044125504791736603,-0.00044093489274581524,-0.00043892400005192877,-0.0004388831058609621,-3.266847704708198e-05,-3.3294912603398785e-05,-3.529526207815713e-05,-3.531688476776651e-05
-120,-6.897064082115215e-11,-0.0003897136993182438,-2.040732269154022e-05,-120,1696978464690.2688,0.00048319507063689934,1696978464690.2683,3511994570750653.0,3.2627298931556876e+20,2.37844623128113e-06,2.6267213861785876e-06,4.605744458803995e-13,0.38461261911508521,0.00023971581958013877,1.0333126824607272e-06,5.1989295329516156e-06,-120,-6.882509605816266e-11,-6.897064082115215e-11,-6.928528273751883e-11,-6.928567050404306e-11,-0.0003900565207004547,-0.0003897136993182438,-0.0003877348588735179,-0.0003876780744691736,-1.978165244054253e-05,-2.040732269154022e-05,-2.2378771366982704e-05,-2.2408373826721117e-05
-110,-5.902822347802066e-11,-0.0003442477406916493,-1.210903688894649e-05,-110,1518562732284.6389,0.00050857894036997729,1518562732284.6384,2985893853921529.0,5.2480989863465419e+20,2.500045943680399e-06,2.7646138400783116e-06,4.852749141834842e-13,0.69171115240898129,0.00021450042724365786,1.0950782935205274e-06,5.4991911831135089e-06,-110,-5.887589533144819e-11,-5.902822347802066e-11,-5.936015979606946e-11,-5.936117024563168e-11,-0.00034457817673683167,-0.0003442477406916493,-0.00034213109121919503,-0.00034207813079315127,-1.1468387697277649e-05,-1.210903688894649e-05,-1.4203367611593069e-05,-1.423300153735596e-05
-100,-5.082815521411013e-11,-0.0003039392057301686,-6.670082572213243e-06,-100,1358937435195.6465,0.00053529631054993808,1358937435195.646,2538663929515110.0,3.6470338360553479e+20,2.869488205667044e-06,3.103900291456796e-06,5.347976428349025e-13,1.2415544643146277,0.00019193969580790125,1.2298163046790667e-06,6.1422471027730076e-06,-100,-5.065888122185242e-11,-5.082815521411013e-11,-5.119241750433494e-11,-5.1193678864687324e-11,-0.0003042984753847122,-0.0003039392057301686,-0.0003015254673245775,-0.0003014289871790452,-5.962126920167066e-06,-6.670082572213243e-06,-9.013850308794096e-06,-9.066027211623862e-06
-90,-4.397951981400082e-11,-0.00026764557436647143,-3.44163171189793e-06,-90,1216125550976.2493,0.00056341723446103401,1216125550976.2488,2158481275674141.0,2.6514484846431237e+20,2.65852908563739e-06,2.9696496635089886e-06,5.25587898890983e-13,2.2203536661836489,0.00017175428357285179,1.1773218061910862e-06,5.8905670681851652e-06,-90,-4.3811859456491217e-11,-4.397951981400082e-11,-4.43374473553822e-11,-4.4337438849160385e-11,-0.00026794150471687317,-0.00026764557436647143,-0.0002653558327728985,-0.0002652829756312358,-2.7703820251190336e-06,-3.44163171189793e-06,-5.703629666553885e-06,-5.740031688628022e-06
-80,-3.80915253255678e-11,-0.00023572627713076139,-1.0242688177897197e-06,-80,1088358240814.603,0.00059301544552324299,1088358240814.6024,1835294930394768.8,3.8220127029207925e+20,3.110165215033456e-06,3.341343316698442e-06,5.731099713475781e-13,3.9482632365297343,0.00015369425566410359,1.3187893982280023e-06,6.5742142641309739e-06,-80,-3.792225958759445e-11,-3.80915253255678e-11,-3.849536955894203e-11,-3.8494577518816275e-11,-0.00023612380027770996,-0.00023572627713076139,-0.00023314090671896711,-0.0002330136350626765,-2.972121819766471e-07,-1.0242688177897197e-06,-3.5773917058785795e-06,-3.638555498675089e-06
-70,-3.297350587779832e-11,-0.0002074430278321479,8.079500028457254e-07,-70,974052930670.18616,0.00062416855062223295,974052930670.18555,1560560732672535.0,1.3159812350003588e+20,3.557351310696903e-06,3.846271578566984e-06,6.624577337992148e-13,6.9551906751743235,0.00013753598864819734,1.5381280494754253e-06,7.6306308318976643e-06,-70,-3.279178073603362e-11,-3.297350587779832e-11,-3.345043164308702e-11,-3.345423846983283e-11,-0.00020788609981536865,-0.0002074430278321479,-0.00020441676744999382,-0.00020432874850467175,1.5966680848578108e-06,8.079500028457254e-07,-2.193712539319645e-06,-2.2496034937091736e-06
-60,-2.838349505696601e-11,-0.00018313788850887747,2.9812568107245863e-06,-60,871793702043.93372,0.00065695823359560241,871793702043.93311,1327015413556070.2,1.1021828571748544e+20,5.116407917995494e-06,5.440648433996387e-06,9.240588521129623e-13,12.031482949771933,0.00012307940113073592,2.1677324932225444e-06,1.0666266506592669e-05,-60,-2.8126894001115942e-11,-2.838349505696601e-11,-2.9050952853228904e-11,-2.9050429210905505e-11,-0.00018364191055297852,-0.00018313788850887747,-0.00017880056739354348,-0.00017852550263498302,4.034145035802794e-06,2.9812568107245863e-06,-1.2706053582498175e-06,-1.4065033981935926e-06
