voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-50,-0.01690193970729641,-26530.55070635374,-39487.3454561128,-50,136950963.8044157,56348.442938020635,136894615.36147767,2430.4303129556256,3.9192184673963994e+17,1.1204974725842476e-08,9.647919796407223e-09,1.294103713078698e-15,467039.83717940823,8.4983184933662415e-09,4.9868599204490986e-09,1.21627010685188e-08,-50,-0.016901939707296112,-0.01690193970729641,-0.016901939707296608,-0.016901939707297406,-26530.550706357433,-26530.55070635374,-26530.55070635074,-26530.55070634623,-39487.34545611002,-39487.3454561128,-39487.34545611492,-39487.34545611967
-40,-0.013217966072153238,-21583.955378267514,-30462.598066650382,-40,131095553.34898375,62274.660413945508,131033278.6885698,2105.11871887505,2.7315270911769487e+18,4.642060957849026e-09,4.976755008101463e-09,8.500145032286355e-16,502183.44856064796,-1.5133991837501526e-09,3.6053158257136518e-09,9.1624201559170615e-09,-40,-0.013217966072153288,-0.013217966072153238,-0.013217966072152983,-0.013217966072152438,-21583.95537826694,-21583.955378267514,-21583.955378268118,-21583.95537827158,-30462.598066650826,-30462.598066650382,-30462.598066649283,-30462.59806664585
-30,-0.009703011937660816,-16464.009909686014,-22052.052278804986,-30,126533426.34564915,68824.143622529344,126464602.20202662,1838.5034623842218,6.5959913600059558e+17,4.307366907596588e-09,4.132743924856186e-09,6.331740687315346e-16,543915.55120820319,3.9581209421157837e-09,3.1410882423348397e-09,8.0883637565420941e-09,-30,-0.00970301193766031,-0.009703011937660816,-0.00970301193766087,-0.009703011937660943,-16464.00990968765,-16464.009909686014,-16464.009909684202,-16464.009909683344,-22052.052278802585,-22052.052278804986,-22052.052278806063,-22052.052278806717
-20,-0.006351433352040499,-11139.59908246286,-14253.650371504213,-20,123219838.66936821,76062.441993080982,123143776.22737512,1619.9826805531288,1.0940177086042724e+18,1.2223608791828156e-08,1.1874362826347351e-08,1.8474805019152996e-15,591930.35114463931,1.1583324521780014e-08,5.6338118135290689e-09,1.3423743894236395e-08,-20,-0.006351433352040144,-0.006351433352040499,-0.006351433352041478,-0.006351433352041991,-11139.599082467495,-11139.59908246286,-11139.599082459114,-11139.599082455272,-14253.650371500786,-14253.650371504213,-14253.650371509138,-14253.65037151266
-10,-0.0031360667682647455,-5627.029396891994,-6974.45898527668,-10,121122497.36270043,84061.998848568997,121038435.36385186,1440.8710121310935,9.297458507128215e+17,6.83940015733242e-09,5.820766091346741e-09,9.497611030973019e-16,644544.33041606052,-6.1700120568275452e-09,3.4991879734184695e-09,8.7708258433849551e-09,-10,-0.003136066768264565,-0.0031360667682647455,-0.0031360667682643045,-0.0031360667682637958,-5627.029396889906,-5627.029396891994,-5627.029396894057,-5627.029396896745,-6974.4589852771605,-6974.45898527668,-6974.458985274272,-6974.45898527134
0,1.940738002303988e-15,-5.900801625102758e-09,9.007635526359081e-09,0,120221239.61384445,92902.876442747045,120128336.73740171,1294.0529315896135,2.8194432489799907e+17,3.451714292168617e-08,2.2220774553716183e-08,3.502653271425515e-15,698613.58760441991,3.2596290111541748e-08,1.7978762001333652e-08,2.9805050871800631e-08,0,-5.361798685044049e-16,1.940738002303988e-15,1.5386031009256843e-16,-1.5619152691215273e-15,-1.784064806997776e-08,-5.900801625102758e-09,6.03176886215806e-09,1.6676494851708412e-08,7.246853783726692e-09,9.007635526359081e-09,-2.535671228542924e-09,-1.3213139027357101e-08
10,0.0031360667682658982,5627.029396889106,6974.458985281723,10,121122497.36270043,84061.998848568997,121038435.36385186,1440.8710121310935,1.3746242416403919e+18,1.987791620194912e-08,1.4028046280145645e-08,2.2425637735690174e-15,750484.23466412281,1.7345882952213287e-08,9.8112051490902297e-09,1.7886577552417293e-08,10,0.0031360667682649663,0.0031360667682658982,0.0031360667682647737,0.0031360667682636557,5627.029396883037,5627.029396889106,5627.029396895239,5627.029396902915,6974.458985281846,6974.458985281723,6974.458985275145,6974.458985267818
20,0.006351433352040945,11139.599082461507,14253.650371506279,20,123219838.66936821,76062.441993080982,123143776.22737512,1619.9826805531288,1.2104025712223514e+18,1.3969838619232178e-09,3.776222001761198e-09,1.3739009929736312e-15,797504.18092149554,1.7462298274040222e-09,4.7683311096879796e-09,1.1408872069296194e-08,20,0.006351433352039571,0.006351433352040945,0.00635143335204081,0.006351433352040862,11139.599082460481,11139.599082461507,11139.599082461878,11139.599082461733,14253.650371502503,14253.650371506279,14253.650371505672,14253.650371505908
30,0.009703011937660102,16464.009909688626,22052.05227880145,30,126533426.34564915,68824.143622529344,126464602.20202662,1838.5034623842218,4.5120829292214682e+17,1.1059455573558807e-08,6.111804395914078e-09,5.48172618408671e-16,838774.03748258215,-1.1641532182693481e-08,5.3089215881807533e-09,1.3245767149783205e-08,30,0.009703011937660464,0.009703011937660102,0.009703011937660136,0.00970301193766065,16464.00990969187,16464.009909688626,16464.009909684464,16464.00990968081,22052.052278800955,22052.05227880145,22052.05227880364,22052.052278807067
40,0.013217966072153331,21583.955378266535,30462.59806665116,40,131095553.34898375,62274.660413945508,131033278.6885698,2105.11871887505,4.071025953193808e+17,5.042238626629114e-09,1.0040821507573128e-08,3.131175874138137e-15,874682.90597515146,-2.3283064365386963e-10,1.212747671423914e-08,2.5911475631801295e-08,40,0.013217966072151024,0.013217966072153331,0.013217966072154155,0.013217966072153378,21583.95537826678,21583.955378266535,21583.955378266248,21583.95537827129,30462.59806664384,30462.59806665116,30462.59806665388,30462.598066648934
50,0.01690193970729576,26530.550706352347,39487.34545611148,50,136950963.8044157,56348.442938020635,136894615.36147767,2430.4303129556256,1.2037599578433388e+18,4.300090949982405e-09,2.582964953035116e-09,4.926614671774132e-16,906077.7849269422,6.5192580223083496e-09,5.1257144057608595e-09,1.4985886309659691e-08,50,0.0169019397072962,0.01690193970729576,0.01690193970729606,0.016901939707296254,26530.550706350477,26530.550706352347,26530.550706354778,26530.550706352282,39487.34545611378,39487.34545611148,39487.345456111194,39487.34545611305
60,0.0207529660608568,31360.247217433585,49091.93026411966,60,144157298.53041929,50986.179618385198,144106312.3508009,2827.3798823404559,5.7216777640399686e+17,1.8320861272513866e-08,1.0317307896912098e-08,5.273559366969494e-16,933830.78471979685,-2.0139850676059723e-08,1.321942543337627e-08,3.2114172654473805e-08,60,0.020752966060856956,0.0207529660608568,0.0207529660608568,0.020752966060857327,31360.24721744127,31360.247217433585,31360.247217425876,31360.247217422948,49091.93026411631,49091.93026411966,49091.93026412352,49091.930264126626
70,0.02477259462747942,36134.73712436135,59250.342509852475,70,152785669.52183977,46134.203121417318,152739535.31871834,3311.7656572442374,1.5675494312663288e+18,1.682201400399208e-08,1.2456439435482025e-08,1.3357370765021415e-15,958811.28777629719,-1.3620592653751373e-08,9.8775230835378776e-09,2.3174081320576079e-08,70,0.024772594627479463,0.02477259462747942,0.0247725946274798,0.024772594627480757,36134.73712436619,36134.73712436135,36134.73712435611,36134.73712434937,59250.34250985019,59250.342509852475,59250.34250985627,59250.34250986265
80,0.028971789422723715,40908.52882450064,69969.54776853531,80,162921369.13354927,41743.953235529756,162879625.18031374,3902.8735063568711,1.6328031098688328e+18,2.87109287455678e-08,2.4519977159798145e-08,3.2578106878844437e-15,981967.03031416645,1.8742866814136505e-08,1.2645286738037583e-08,3.0926116778573487e-08,80,0.028971789422725366,0.028971789422723715,0.028971789422724565,0.02897178942272211,40908.52882449314,40908.52882450064,40908.528824507084,40908.528824521854,69969.54776854422,69969.54776853531,69969.54776853474,69969.5477685197
90,0.03337283384224698,45723.670011254064,81298.07086905143,90,174664721.05624309,37771.490864250583,174626949.56537884,4624.247469711534,3.9831655597233172e+18,5.477340891957283e-08,3.396417014300823e-08,4.891920202254596e-15,1004336.3170374178,-4.4354237616062164e-08,2.7477332026959912e-08,5.1444544624246191e-08,90,0.033372833842250045,0.03337283384224698,0.03337283384224852,0.03337283384225187,45723.67001127143,45723.670011254064,45723.67001123748,45723.67001121666,81298.07086905232,81298.07086905143,81298.07086906454,81298.0708690854
100,0.038009155235153046,50609.11657680873,93325.76391869005,100,188132081.5945797,34177.058268977336,188097904.53631073,5504.6306242614219,1.8042666605547597e+18,9.480572771281004e-09,1.3242242857813835e-08,3.157196726277789e-15,1026977.9698672565,2.3283064365386963e-09,1.4974544382716224e-08,3.1468132988266007e-08,100,0.0380091552351562,0.038009155235153046,0.0380091552351544,0.03800915523515577,50609.11657680757,50609.11657680873,50609.11657680872,50609.11657679925,93325.76391870048,93325.76391869005,93325.76391869427,93325.76391870329
