voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,0.0002053580628821302,-0.013801030746549259,640.9565690773452,-150,216927752601.19992,0.33384379145361132,216927752600.86609,649788188831.25085,35470920519704052.0,9.468102603674144e-07,5.541873179026879e-06,1.4722581606532031e-12,-6.7264443204769055e-07,-65.556871852942152,7.004262964096272e-06,1.0749391754009735e-05,-150,0.00020535806140999896,0.0002053580628821302,0.0002053580628549014,0.00020535806288225712,-0.013800312980158935,-0.013801030746549259,-0.013801060017394597,-0.013801259790419303,640.9565637649121,640.9565690773452,640.9565690216323,640.9565693067852
-140,0.0005174393874931537,-0.006422611814798529,1614.9857843257778,-140,218117583655.08066,0.33571856114148202,218117583654.74493,649703677131.98694,25120008443802552.0,3.692958144531182e-06,1.2510185115388595e-05,2.8326902455633185e-12,-4.5197360185943005e-06,-73.539110094229116,1.3792258360575338e-05,2.2663527831255357e-05,-140,0.00051743938467538,0.0005174393874931537,0.0005174393875080702,0.0005174393875004195,-0.006421218869054002,-0.006422611814798529,-0.006422631892420441,-0.006424911827198533,1614.985774138282,1614.9857843257778,1614.985784392411,1614.9857866484672
-130,0.0009300121568403157,-0.002927965348590078,2902.6625935094053,-130,219319289536.45541,0.33760385899094369,219319289536.1178,649635019552.12756,80791261195534784.0,5.300216754723294e-06,4.025373527838383e-06,2.910113773221812e-12,-1.2830062558385243e-05,-90.01875368679427,1.1011746427470875e-05,1.8364677779381894e-05,-130,0.0009300121597504295,0.0009300121568403157,0.0009300121568641663,0.0009300121568486022,-0.0029229079700918703,-0.002927965348590078,-0.0029279281220812425,-0.0029282081868465936,2902.662597534779,2902.6625935094053,2902.662593546619,2902.6625937781064
-120,0.001443620280802629,-0.0013220691400590567,4505.682597982464,-120,220533908942.02719,0.33949974412509137,220533908941.68768,649584904726.0835,32236893146615920.0,5.09341630205995e-06,5.0418047976563685e-06,5.165767986980985e-14,-2.5939038322042642e-05,-117.73842438771908,8.0624072644172808e-06,1.2997227971391862e-05,-120,0.0014436202808542867,0.001443620280802629,0.0014436202808453813,0.0014436202808382264,-0.0013169757237569968,-0.0013220691400590567,-0.0013220453243578765,-0.001320766409219453,4505.682593050277,4505.682597982464,4505.682598092082,4505.682596790837
-110,0.0020700567616217165,-0.0005936550611238545,6460.851909578021,-110,221762703262.94662,0.34140627599903822,221762703262.60522,649556609977.40808,5.4453393245423878e+17,7.328197085598731e-06,1.019741830532439e-06,2.2298916185770068e-12,2.4988921191387048e-05,-161.38455097589761,1.0917272849104205e-05,1.6847185519050585e-05,-110,0.002070056759391825,0.0020700567616217165,0.0020700567615555055,0.002070056761549914,-0.0006009832582094532,-0.0005936550611238545,-0.0005936621735509712,-0.000594699366722948,6460.851909946507,6460.851909578021,6460.8519093784835,6460.851910398225
-100,0.0028318998880657175,-0.00026472307439462384,8838.639116363891,-100,223007205598.00735,0.34332351440178011,223007205597.66403,649554126773.35413,32607924041428012.0,4.363066558710216e-06,4.991466994397342e-06,2.0133981287751013e-13,2.7956108733367739e-05,-228.52686618480104,7.480476999808846e-06,1.2440123855682378e-05,-100,0.0028318998882670573,0.0028318998880657175,0.002831899888197485,0.002831899888196245,-0.00026908614095333405,-0.00026472307439462384,-0.00026477828743169424,-0.00026547698554974154,8838.639121355358,8838.639116363891,8838.639116830363,8838.639117525192
-90,0.003759497238971343,-0.00011672317586430836,11733.761786421499,-90,224269280570.80035,0.34525151945807048,224269280570.45511,649582312983.96082,68339715739066600.0,6.618525551369551e-06,2.1606823793263175e-05,9.043402311725846e-12,-3.8902799417428469e-05,-331.1021092233035,3.6153747427432023e-05,5.68204041941619e-05,-90,0.0037594972479970856,0.003759497238971343,0.0037594972389536833,0.0037594972389849404,-0.00011012781308750164,-0.00011672317586430836,-0.00011674633863887119,-0.0001166617890136151,11733.76180799637,11733.761786421499,11733.761786389547,11733.761786402552
-80,0.004889399057693415,-5.041133219663152e-05,15260.29673484771,-80,225551197332.29221,0.34719035163030582,225551197331.94501,649647077671.27979,37927488450884064.0,5.1509419307649296e-06,1.4865532648400404e-05,3.1190891883192684e-12,2.412224034742394e-05,-487.71712301665184,1.7647084248154276e-05,2.921960135497784e-05,-80,0.00488939906064506,0.004889399057693415,0.0048893990575587,0.004889399057525971,-5.556227412739645e-05,-5.041133219663152e-05,-5.041989257129604e-05,-5.043172692329325e-05,15260.296749211027,15260.29673484771,15260.296734435811,15260.296734345495
-70,0.0062646987856115974,-2.114030336031192e-05,19552.74279770584,-70,226855718655.23111,0.349140071720422,226855718654.88196,649755605357.40649,38772535832707288.0,3.3349410305060505e-06,7.920789357740432e-07,1.3222973063720111e-12,-1.6698793934612824e-05,-727.17693968966023,5.0905052291811482e-06,8.2009373551800824e-06,-70,0.0062646987868617806,0.0062646987856115974,0.006264698785599523,0.006264698785539483,-1.780561015607418e-05,-2.114030336031192e-05,-2.107792341924494e-05,-2.114055118658023e-05,19552.74279827309,19552.74279770584,19552.742797605773,19552.742797481013
-60,0.007936641752184934,-8.416331539251587e-06,24771.041681902396,-60,228186209667.42905,0.35110074087180088,228186209667.07794,649916628204.29016,1.2392602789907011e+18,4.916805806942648e-07,1.5191431884886697e-05,5.010797332616335e-12,-5.7014231060747989e-06,-1093.8214985379034,2.1581017586535549e-05,3.1452490307084677e-05,-60,0.007936641757176188,0.007936641752184934,0.007936641752198862,0.00793664175216539,-7.924650958557322e-06,-8.416331539251587e-06,-8.404532889725994e-06,-8.372412636351214e-06,24771.04169698891,24771.041681902396,24771.041681934068,24771.041681797476
