voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-7.872161915812717e-10,-0.004955504509621467,4.154576067470154e-05,-150,237334574089.07285,0.071169557664079855,237334574089.00168,3334776579746.2373,9.1476258907053425e+20,2.615552219253914e-10,1.047099074114044e-10,2.5126619439464918e-17,-17539.819904869146,1.3096723705530167e-10,3.0706067551921158e-10,5.2274961396523575e-10,-150,-7.872161860321411e-10,-7.872161915812717e-10,-7.872161915948162e-10,-7.872162111587606e-10,-0.0049555044439903995,-0.004955504509621467,-0.004955504551880853,-0.004955504705545621,4.154572968240178e-05,4.154576067470154e-05,4.154580284954079e-05,4.154583439230919e-05
-140,-6.170863422017773e-10,-0.003928736893152071,7.676222272899147e-05,-140,257450492568.17422,0.081929995242835368,257450492568.09229,3142322806258.0391,3.7254419802257437e+20,3.339531984281052e-10,4.1610193068919443e-10,1.9203229737785205e-17,-19343.653409555121,1.6370904631912708e-10,1.9092656390575067e-10,3.2267223137559339e-10,-140,-6.170863361679549e-10,-6.170863422017773e-10,-6.170863422109577e-10,-6.17086323007728e-10,-0.003928736850055015,-0.003928736893152071,-0.0039287370202672044,-0.003928737184008213,7.676221729624455e-05,7.676222272899147e-05,7.676234978681862e-05,7.676263339817524e-05
-130,-4.808272391356801e-10,-0.003114694521625639,0.00011327605011702375,-130,279300171123.25018,0.094317350575285647,279300171123.15588,2961280924661.9819,4.1629129708169599e+20,2.391880027374782e-10,2.1668911771247773e-10,1.3791706430188513e-17,-20823.784359219724,-1.127773430198431e-10,3.4090164382430474e-10,7.142313062308904e-10,-130,-4.808272529273865e-10,-4.808272391356801e-10,-4.808272391532314e-10,-4.808272431328859e-10,-0.003114694569075871,-0.003114694521625639,-0.0031146944464991513,-0.003114694329887868,0.00011327601147670396,0.00011327605011702375,0.00011327597488097751,0.00011327583342790604
-120,-3.70975139698251e-10,-0.0024693085511606513,0.00015360855304422815,-120,303032386464.37958,0.10857760449240664,303032386464.271,2790929012304.4858,1.0854772103898177e+21,4.964348931935092e-10,3.9962255726777585e-10,1.5509336218806912e-17,-21783.689462109734,-2.4738255888223648e-10,4.5915591176362442e-10,8.8374965426252597e-10,-120,-3.709751468117426e-10,-3.70975139698251e-10,-3.7097513971120773e-10,-3.709751313024064e-10,-0.0024693085966482897,-0.0024693085511606513,-0.0024693083471028447,-0.0024693081002133965,0.00015360855412804852,0.00015360855304422815,0.00015360834890554287,0.00015360815450549126
-110,-2.815658758043628e-10,-0.0019576375733763485,0.00020004783676983898,-110,328808696956.30774,0.12499392874590164,328808696956.18274,2630597343849.7017,4.8596319404275899e+20,9.352514205793194e-11,1.3584224397471603e-10,8.137542407801309e-18,-22077.469825605527,5.0931703299283981e-11,2.7465760552018658e-10,5.4444643855647044e-10,-110,-2.815658771627055e-10,-2.815658758043628e-10,-2.815658758109111e-10,-2.815658690251631e-10,-0.0019576375970943305,-0.0019576375733763485,-0.0019576376514079665,-0.0019576376669014905,0.00020004785200877784,0.00020004783676983898,0.0002000479147605816,0.00020004797261208296
-100,-2.077882348955198e-10,-0.0015519779225094163,0.00025492277334886805,-100,356804540352.20728,0.14389230906662864,356804540352.06335,2479663733709.2886,2.3212044844348518e+21,2.7087590915957083e-10,1.5658319085787298e-10,4.639244543794945e-17,-21658.905568240367,-1.2005330063402653e-10,2.1052956541904502e-10,4.6033266859165372e-10,-100,-2.0778823694396316e-10,-2.077882348955198e-10,-2.0778823489415705e-10,-2.0778819055151773e-10,-0.0015519778849861776,-0.0015519779225094163,-0.0015519777718458177,-0.001551977651633507,0.0002549227230388418,0.00025492277334886805,0.0002549226226937762,0.00025492277927696705
-90,-1.4571142967881594e-10,-0.0012303649281879129,0.00032080544205298185,-90,387210425814.51587,0.16564801839789406,387210425814.35022,2337549398776.5,7.8112833878036526e+20,2.712472050355602e-10,2.053557848942511e-10,1.3649015525625826e-17,-20598.387827220329,-6.9121597334742546e-11,1.9465816095150206e-10,4.4556640332171666e-10,-90,-1.4571143277202595e-10,-1.4571142967881594e-10,-1.4571142968900422e-10,-1.4571141912301042e-10,-0.0012303649240943404,-0.0012303649281879129,-0.0012303648248626047,-0.0012303646569407078,0.00032080541865098233,0.00032080544205298185,0.00032080533866407634,0.00032080523669719696
-80,-9.206743687562325e-11,-0.0009753842974463283,0.00040068119585067764,-80,420233228321.06421,0.19069306884528089,420233228320.87354,2203715273269.9531,5.8914956479599339e+20,1.1462586435584399e-10,1.516256009637118e-10,5.927357803400403e-18,-19055.680346535071,1.4733814168721437e-10,1.2794148483432624e-10,2.7005695246604405e-10,-80,-9.206743809263819e-11,-9.206743687562325e-11,-9.206743688449941e-11,-9.206743216528038e-11,-0.0009753842390292089,-0.0009753842974463283,-0.0009753843206060367,-0.0009753843536550733,0.0004006811298367108,0.00040068119585067764,0.0004006812189549791,0.00040068128146231174
-70,-4.4074019197449753e-11,-0.0007732295897605525,0.0004981108681784692,-70,456097594250.27527,0.21952479031945571,456097594250.05573,2077658717207.0879,1.8752568682703256e+21,6.294774777381579e-10,3.7518127537009005e-10,4.1484674890753e-17,-17225.409499985792,1.964508555829525e-10,3.2247859338177453e-10,5.7294823343045815e-10,-70,-4.4074018451026487e-11,-4.4074019197449753e-11,-4.407401919635477e-11,-4.407405993570138e-11,-0.0007732296655824644,-0.0007732295897605525,-0.0007732299468148208,-0.0007732302192380303,0.0004981109486597024,0.0004981108681784692,0.0004981112252395725,0.0004981112433597445
-60,7.122986159012343e-13,-0.0006129548404887717,0.0006174011489525746,-60,495047467694.51599,0.25271570622160866,495047467694.26331,1958910568306.3657,6.7528063741248288e+20,1.6547744815034737e-10,2.894699882355009e-10,2.03780848178742e-17,-15286.210949194558,7.2759576141834259e-12,2.8298712640031998e-10,6.224564639179332e-10,-60,7.122991303811314e-13,7.122986159012343e-13,7.122986176152818e-13,7.122787522963135e-13,-0.0006129547835440619,-0.0006129548404887717,-0.0006129546892113106,-0.0006129546750113235,0.0006174010952193498,0.0006174011489525746,0.000617400997685813,0.0006174008594825864
-50,4.452154186394836e-11,-0.00048588199884404363,0.0007637942451857937,-50,537347747870.85858,0.29092490227709039,537347747870.56763,1847032494176.3274,2.3298381195146172e+21,3.281166869239724e-11,1.0360490243499498e-10,1.4662235416892988e-17,-13373.00149882151,-3.2741809263825417e-11,1.6807138240084607e-10,3.4351251133784367e-10,-50,4.452154337259442e-11,4.452154186394836e-11,4.452154186800037e-11,4.4521528710359e-11,-0.00048588200733812315,-0.00048588199884404363,-0.0004858820316557123,-0.0004858820101834027,0.0007637942630971395,0.0007637942451857937,0.0007637942780227558,0.0007637941744178534
-40,8.948034642735598e-11,-0.00038513105315528896,0.0009436850258603825,-40,583286088889.13184,0.33491111427287146,583286088888.79687,1741614607671.3804,5.3346488608757719e+21,1.7378114507311804e-10,2.421951528219779e-10,1.0959924055636958e-17,-11572.320322865711,2.3464963305741549e-10,4.0235716693557071e-10,8.6092719672475477e-10,-40,8.948034613179309e-11,8.948034642735598e-11,8.948034642907517e-11,8.948033546915111e-11,-0.00038513098493364595,-0.00038513105315528896,-0.00038513110353493034,-0.00038513092975378527,0.0009436849557937776,0.0009436850258603825,0.0009436850762507554,0.0009436848340556026
-30,1.3771183644326457e-10,-0.0003052475308408576,0.0011648719780522469,-30,633174854104.25769,0.38554779458743194,633174854103.87219,1642273313433.9602,1.5736522820756992e+21,2.8338358244207884e-10,2.833796378977349e-10,8.09736438429323e-18,-9930.6945484216249,-2.8376234695315361e-10,4.7654882541668201e-10,7.8953562444567752e-10,-30,1.3771183679045062e-10,1.3771183644326457e-10,1.3771183644389648e-10,1.3771182869308624e-10,-0.0003052474671716432,-0.0003052475308408576,-0.0003052472474572752,-0.0003052473348024165,0.0011648719165502364,0.0011648719780522469,0.001164871694672609,0.001164871733635664
-20,1.914293553088679e-10,-0.00024190714825838184,0.0014368469441938868,-20,687353238330.05042,0.44384045669538824,687353238329.60657,1548649358032.2427,5.302499350018102e+22,6.412352222015354e-10,4.970166554794236e-10,2.3648817331168892e-17,-8466.610017837942,6.0026650317013264e-11,2.8412630700618752e-10,5.5164788705941155e-10,-20,1.9142935476386496e-10,1.914293553088679e-10,1.9142935530595757e-10,1.914293784126823e-10,-0.0002419070176373772,-0.00024190714825838184,-0.00024190680945312937,-0.00024190650702315963,0.0014368468101708665,0.0014368469441938868,0.0014368466053704676,0.0014368464471772313
-10,2.530272306319685e-10,-0.00019168162285659112,0.0017711275069512758,-10,746189572332.0365,0.51094664206384866,746189572331.52551,1460406059853.8811,3.010159296166862e+22,4.656917705462855e-10,2.981625165949381e-10,2.6839315819512474e-17,-7181.0610161601426,6.3664629124104977e-12,3.4111212319605301e-10,5.915999262521497e-10,-10,2.5302722963928455e-10,2.530272306319685e-10,2.5302723063309785e-10,2.5302720379378203e-10,-0.00019168188571239142,-0.00019168162285659112,-0.00019168183841268625,-0.00019168208854836166,0.0017711277636105471,0.0017711275069512758,0.0017711277225144206,0.0017711278051137924
0,3.2517108322130324e-10,-0.0001518529878825711,0.0021816350304624914,0,810083825255.18323,0.58819890593140522,810083825254.59497,1377227698124.3721,4.1418091471782507e+21,2.779936281172013e-10,1.652941568341948e-10,3.268911219267153e-17,-6065.1851257882863,-5.8480509323999286e-10,2.962840375178813e-10,6.1250434509137588e-10,0,3.2517108309103124e-10,3.2517108322130324e-10,3.251710832204442e-10,3.2517111578014343e-10,-0.0001518531539899115,-0.0001518529878825711,-0.00015185301049511668,-0.0001518528759962834,0.002181635195756648,0.0021816350304624914,0.002181635053069675,0.0021816351218149066
10,4.1088970796364704e-10,-0.00012026633740605443,0.0026851209439207055,10,879470321987.11511,0.67713127840786991,879470321986.43799,1298818043164.3955,3.2230625490299702e+21,4.73954902234508e-10,4.5353920705842876e-10,3.365025537751177e-17,-5105.2079943625931,1.7098500393331051e-10,6.9175656126342623e-10,1.3814262167331293e-09,10,4.1088970772165804e-10,4.1088970796364704e-10,4.108897079650574e-10,4.108897413719134e-10,-0.00012026589020841527,-0.00012026633740605443,-0.00012026588385804409,-0.0001202658634511522,0.002685120495212523,0.0026851209439207055,0.0026851204903814985,0.0026851206785067916
20,5.136702929426518e-10,-9.521296936485436e-05,0.0033016442611417075,20,954820693917.57495,0.77950972634373861,954820693916.79541,1224899012352.4512,1.9057530477626028e+21,4.0651935074751625e-10,3.782635827828673e-10,4.660441657037318e-18,-4285.4226640853021,-2.4647306418046355e-10,3.8795450430354318e-10,6.7148066876096174e-10,20,5.136702928087842e-10,5.136702929426518e-10,5.136702929428063e-10,5.136702974692259e-10,-9.521267033463232e-05,-9.521296936485436e-05,-9.521265669328299e-05,-9.521256284550361e-05,0.0033016439612758575,0.0033016442611417075,0.0033016439484711,0.0033016438828781247
30,6.375587439986123e-10,-7.533760445618872e-05,0.004055105045146653,30,1036647083140.4913,0.89736722086330989,1036647083139.594,1155209438275.6567,5.1751698002417864e+21,2.383062636113209e-10,2.0052255775976358e-10,2.2809755716682612e-17,-3589.8906911449067,6.8484951043501496e-10,3.8088661401704601e-10,8.2484504197706809e-10,30,6.375587438922247e-10,6.375587439986123e-10,6.375587439984665e-10,6.375587667019805e-10,-7.533780564283887e-05,-7.533760445618872e-05,-7.533762853757314e-05,-7.533756733657526e-05,0.0040551052456692105,0.004055105045146653,0.004055105069227127,0.004055105149745941
40,7.872672521387349e-10,-5.9564556215576975e-05,0.004973842035233897,40,1125505621866.8015,1.0330441069119427,1125505621865.7686,1089503937282.2639,6.0724333224029449e+21,1.426812232491019e-09,1.4273464432959515e-09,1.87838346915601e-17,-3003.3663137189992,-3.2932803151197731e-09,1.9642424733684919e-09,3.5300024919305475e-09,40,7.872672522243155e-10,7.872672521387349e-10,7.872672521387843e-10,7.872672709225696e-10,-5.9565983027809466e-05,-5.9564556215576975e-05,-5.9565240289379136e-05,-5.9565398970562455e-05,0.004973843462580341,0.004973842035233897,0.004973842719308008,0.004973842995241284
