voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-7.872156306483902e-10,-0.004955504680111392,4.154943261831898e-05,-150,237334574089.07285,0.071169557664079855,237334574089.00168,3334776579746.2373,9.1476258907053425e+20,2.388084787384448e-08,1.9099061887573043e-08,1.1170678029529433e-15,32.089360998691134,3.3361846817068183e-05,1.0421828962540433e-08,4.776366535045286e-08,-150,-7.872158885982429e-10,-7.872156306483902e-10,-7.872167477161932e-10,-7.872166385443371e-10,-0.004955504780585929,-0.004955504680111392,-0.0049555261184646635,-0.004955528560959266,4.154792291899412e-05,4.154943261831898e-05,4.156389801401872e-05,4.156702198088169e-05
-140,-6.170857674555821e-10,-0.003928737083687109,7.676600094315081e-05,-140,257450492568.17422,0.081929995242835368,257450492568.09229,3142322806258.0391,3.7254419802257437e+20,3.1266064626223056e-08,1.9048614574579403e-08,1.9572354983321156e-15,26.112550963418474,3.6208207491298824e-05,1.101440695998137e-08,5.3756848148860033e-08,-140,-6.170856848368568e-10,-6.170857674555821e-10,-6.170870609677576e-10,-6.170876420723551e-10,-0.003928735339393752,-0.003928737083687109,-0.003928761353265912,-0.003928766605458378,7.676477237217316e-05,7.676600094315081e-05,7.678219616380488e-05,7.678382098674774e-05
-130,-4.808264993102097e-10,-0.003114694720097954,0.00011328086672585802,-130,279300171123.25018,0.094317350575285647,279300171123.15588,2961280924661.9819,4.1629129708169599e+20,3.305647189311145e-08,1.6218254628164175e-08,2.8241827025113564e-15,21.249433183163109,3.929948338816686e-05,1.179922587668846e-08,5.6307707970594474e-08,-130,-4.808262914306581e-10,-4.808264993102097e-10,-4.80828096596502e-10,-4.808291156133606e-10,-0.0031146929852438054,-0.003114694720097954,-0.0031147204716997067,-0.0031147260417156986,0.00011328042949687589,0.00011328086672585802,0.00011329664775150405,0.00011329585686326027
-120,-3.709744120237508e-10,-0.0024693087705740823,0.00015361331474542567,-120,303032386464.37958,0.10857760449240664,303032386464.271,2790929012304.4858,1.0854772103898177e+21,3.615336774398514e-08,1.98155268860134e-08,2.7696788956040772e-15,17.291526282429547,4.2656698374752261e-05,1.3333466626233971e-08,6.4944848981206495e-08,-120,-3.7097456438054096e-10,-3.709744120237508e-10,-3.7097647651211936e-10,-3.709771817026464e-10,-0.002469307563251477,-0.0024693087705740823,-0.0024693385257839023,-0.002469343716619221,0.00015361115638168332,0.00015361331474542567,0.00015363018301162157,0.00015363097190856934
-110,-2.8156496465580585e-10,-0.0019576378576513466,0.0002000538086138567,-110,328808696956.30774,0.12499392874590164,328808696956.18274,2630597343849.7017,4.8596319404275899e+20,4.845713164058907e-08,3.0322275024197154e-08,2.905204029956181e-15,14.069931421805677,4.6302682575918643e-05,1.7756992435536906e-08,8.800710932329318e-08,-110,-2.8156494096846217e-10,-2.8156496465580585e-10,-2.815673044194438e-10,-2.8156784617249213e-10,-0.0019576363596947033,-0.0019576378576513466,-0.0019576769228912333,-0.001957684816826344,0.00020005245851828501,0.0002000538086138567,0.00020007826858758904,0.0002000827807933092
-100,-2.0778688591962559e-10,-0.0015519782995383367,0.00025493157095141057,-100,356804540352.20728,0.14389230906662864,356804540352.06335,2479663733709.2886,2.3212044844348518e+21,6.662536145007891e-08,4.092994188020782e-08,4.242368608411503e-15,11.447555144780701,5.0262227473362528e-05,2.4034243673004367e-08,1.1876102980538628e-07,-100,-2.0778701188201891e-10,-2.0778688591962559e-10,-2.0779030475808858e-10,-2.07791128288234e-10,-0.001551974882594953,-0.0015519782995383367,-0.0015520327283549944,-0.0015520415079564032,0.00025492736772592117,0.00025493157095141057,0.0002549646587040044,0.0002549682976678014
-90,-1.4570997768870917e-10,-0.0012303654270261742,0.0003208150044998997,-90,387210425814.51587,0.16564801839789406,387210425814.35022,2337549398776.5,7.8112833878036526e+20,8.899145753638038e-08,5.768057342869781e-08,5.1158321176782314e-15,9.3129719838604892,5.4562254330311487e-05,3.3152458270424538e-08,1.6429638564775635e-07,-90,-1.4571007751719278e-10,-1.4570997768870917e-10,-1.4571399336291593e-10,-1.4571509352082685e-10,-0.001230365307778536,-0.0012303654270261742,-0.001230439170926757,-0.0012304542992360723,0.0003208142621031751,0.0003208150044998997,0.00032086368176997837,0.0003208719426766038
-80,-9.206527156592816e-11,-0.0009753849636316715,0.00040069537832625223,-80,420233228321.06421,0.19069306884528089,420233228320.87354,2203715273269.9531,5.8914956479599339e+20,1.2725680820224738e-07,8.315260680014092e-08,7.065493064605246e-15,7.5755380170155346,5.9231997085968548e-05,4.5962581451918284e-08,2.2773916389003825e-07,-80,-9.206520683666421e-11,-9.206527156592816e-11,-9.207092692160323e-11,-9.207227232972881e-11,-0.000975379627458306,-0.0009753849636316715,-0.0009754885466040442,-0.0009755068842665082,0.00040069044620572036,0.00040069537832625223,0.0004007636594529629,0.0004007735988125205
-70,-4.407139048999302e-11,-0.0007732303839091963,0.0004981280712375794,-70,456097594250.27527,0.21952479031945571,456097594250.05573,2077658717207.0879,1.8752568682703256e+21,1.5961793131680224e-07,1.0023736374265013e-07,9.52026189789561e-15,6.1614735131157756,6.4303200962110868e-05,5.7336374689914137e-08,2.8562297859959174e-07,-70,-4.407139798496553e-11,-4.407139048999302e-11,-4.407906484692215e-11,-4.408091075189092e-11,-0.0007732241928390948,-0.0007732303839091963,-0.0007733602475608315,-0.0007733838107704116,0.0004981218333823811,0.0004981280712375794,0.0004982100300394698,0.0004982220707461238
-60,7.155452943636388e-13,-0.0006129558346499422,0.0006174224095211261,-60,495047467694.51599,0.25271570622160866,495047467694.26331,1958910568306.3657,6.7528063741248288e+20,2.1139713890505618e-07,1.2960622064461802e-07,1.3163590464144743e-14,5.0107063790904522,6.981033813100083e-05,7.5276435082674143e-08,3.7530983753250604e-07,-60,7.154846090048137e-13,7.155452943636388e-13,7.054076106065639e-13,7.02381703899494e-13,-0.0006129483644619071,-0.0006129558346499422,-0.0006131255781684436,-0.0006131597616008122,0.0006174145605231107,0.0006174224095211261,0.0006175288716179228,0.0006175441667437553
