voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-0.00000000011781547931050972178032271244196131050364150056888617635104180909008987980275241,-0.00056043516488316172196954749442978554536578968728448077184028186687126770822180214,-0.000087496148240409550171989353508076605352969146454994427227851616193257339922770918,-150,2368396317967.8161086284656703220542787446922994404976439335294306258125289319017,0.00041439533973635573952387488207807001760874262187083243557842234339510014981006283,2368396317967.8156942331259339663147548698102213704800351909075597933769505095583,5715306353287234.9035956297079632597969426414053780178729565625701227410905206296,4736792635935.6322172569313406441085574893845988809952878670588612516250578638034,1.1514458447096424701794305527970275970654634560070698757568176065387237782152373e-74,1.1514453988153351764850955913056429505140857727277096002607017585841204371848521e-74,2.4194641816628980807989861057359675850570140175984295180816970840641561440881597e-81,340914.78541833249361237301405834014324539846475982206426991660648511482199944912,-1.1634450013496569855916804500919240706074910735065883443370233382007633097756127e-74,1.6337464834157161361309869834432154116611914886290969510945634310880018068986169e-74,2.798696700542757659149056243025172470675213387551265200672246421808998103024713e-74,-150,-0.00000000011781547931050972178032271244196131050364150056888617635104180909008988048212272,-0.00000000011781547931050972178032271244196131050364150056888617635104180909008987980275241,-0.00000000011781547931050972178032271244196131050364150056888617635104180909008987990727335,-0.00000000011781547931050972178032271244196131050364150056888617635104180909008987806265854,-0.00056043516488316172196954749442978554536578968728448077184028186687126771246482742,-0.00056043516488316172196954749442978554536578968728448077184028186687126770822180214,-0.00056043516488316172196954749442978554536578968728448077184028186687126770756939878,-0.00056043516488316172196954749442978554536578968728448077184028186687126771908385722,-0.000087496148240409550171989353508076605352969146454994427227851616193257339921640003,-0.000087496148240409550171989353508076605352969146454994427227851616193257339922770918,-0.000087496148240409550171989353508076605352969146454994427227851616193257340575192754,-0.000087496148240409550171989353508076605352969146454994427227851616193257329060738766
-140,-0.000000000097316880029136782189459361152046202260284808441163166955362897338295258723009385,-0.00049622651513046563784166449990673102665624613938355354518774070236963031901578463,-0.000055622323050050536596583548277926915076207270444431783435622025586233777585913671,-140,2119280135246.1892561667819641646976474242600301204923921405819452976232025203976,0.00043616492713714853205197030955765525722296992780989649525895988094856350931259495,2119280135246.1888200018548270161655954539504724652351691706541354011279435605166,4858896264668705.8495986476867019224039547574048654719566386991222164380937990836,4238560270492.3785123335639283293952948485200602409847842811638905952464050407952,4.0889640894486521355517295337794716370638440418308268588926226928476329094874965e-75,4.0897318363384945952352063385904501578357962507069329241711273257500334097233758e-75,8.7427258855028095170177465897346977333633530816368766669026091198464961446273795e-82,733581.14343408225299165823258043733308464261530803028305460752664691560192809102,3.6269143153121020899634104416621914708867678247993450242660286472584120567568872e-75,3.6319186443869259910776245082867739992365933166564362329744543762709862814964376e-75,4.5401804439693814292580285569322778791553809733624553788399739599702793650649974e-75,-140,-0.000000000097316880029136782189459361152046202260284808441163166955362897338295258503786905,-0.000000000097316880029136782189459361152046202260284808441163166955362897338295258723009385,-0.000000000097316880029136782189459361152046202260284808441163166955362897338295258801453783,-0.000000000097316880029136782189459361152046202260284808441163166955362897338295259378059493,-0.00049622651513046563784166449990673102665624613938355354518774070236963031764890226,-0.00049622651513046563784166449990673102665624613938355354518774070236963031901578463,-0.00049622651513046563784166449990673102665624613938355354518774070236963031852609215,-0.00049622651513046563784166449990673102665624613938355354518774070236963031492682054,-0.000055622323050050536596583548277926915076207270444431783435622025586233777585139874,-0.000055622323050050536596583548277926915076207270444431783435622025586233777585913671,-0.000055622323050050536596583548277926915076207270444431783435622025586233778075592615,-0.00005562232305005053659658354827792691507620727044443178343562202558623378167487171
-130,-0.000000000081600921565850110451782876271820276994063924982408918006346205331776200327985754,-0.00043884446825833650825930290346786301358814831175369415025736656197581571622245081,-0.000035262290108815873759958474124414333431082779316072424169511331252219380543097991,-130,1896394339366.2689094671128901239807026552272332514735938858081353830619946493105,0.00045907814452157547397410828982426182432699576478691746066515626915699486454784115,1896394339366.2684503889683685485067285469374089896492668900433484656013294930414,4130874802028706.3081602282703855024987398904569960167788913138467175354116156795,3792788678732.5378189342257802479614053104544665029471877716162707661239892986211,3.3285559844382622410002209267385872857082987692904369430406591070560921228105769e-75,1.6652584754386970188322052704935903365359128774045154583280525860940894009828196e-75,6.1556474508435591692853850106028697333744873032689421882890733066554311156838799e-82,1302704.3249939798128411519575109290133622051757179660650999794788506052974785754,1.6746817454427924434563991837205939017559186057218642681116800020003920161503412e-75,1.8878534044621992463602812072716358421517762803774157559876582700369415123863766e-75,3.3742307866756798858236065373480146420141019609167496735145428157011716262640629e-75,-130,-0.000000000081600921565850110451782876271820276994063924982408918006346205331776199886568268,-0.000000000081600921565850110451782876271820276994063924982408918006346205331776200327985754,-0.00000000008160092156585011045178287627182027699406392498240891800634620533177620023535907,-0.000000000081600921565850110451782876271820276994063924982408918006346205331776200502133013,-0.00043884446825833650825930290346786301358814831175369415025736656197581571347202963,-0.00043884446825833650825930290346786301358814831175369415025736656197581571622245081,-0.00043884446825833650825930290346786301358814831175369415025736656197581571680058562,-0.00043884446825833650825930290346786301358814831175369415025736656197581571513532424,-0.000035262290108815873759958474124414333431082779316072424169511331252219380540601072,-0.000035262290108815873759958474124414333431082779316072424169511331252219380543097991,-0.000035262290108815873759958474124414333431082779316072424169511331252219379964933573,-0.000035262290108815873759958474124414333431082779316072424169511331252219381630192048
-120,-0.000000000069267092307660505151082410744386304555885774532147793661294634526588972632711607,-0.00038765292259488478024267311035623688283847075317087853248745252755992595284632282,-0.000022362965380649085071510699769997507070592986758459094892969757422246100200793235,-120,1696978464690.2688395376719105938294223331674811869747106759383920957575800346579,0.00048319507063689933678539449385109525860066782144874013397958678357141384906372192,1696978464690.2683563426012736944926369386736300917161100081169433556236004478743,3511994570750653.2023033154418940373670478489513854279139314044269435564155115713,3393956929380.5376790753438211876588446663349623739494213518767841915151600693158,2.0599035764737102093355148267335744372111530850441771673319193150285919985544447e-75,1.3852593657786366048323510784972574832657679640423851006676340305335755252933603e-75,4.6858889182095796991753261417407292723786516251512066014229573737266241813456174e-82,1895732.7805671890850504662582441261056238809596600247710424452920647568553449351,-1.3910494535710101334357449115691910650257090617388390726347570968913192913864179e-75,6.8725552781806286665150113281151705155264499585850807468512490660891606825053023e-75,1.1165081122457128915247695288264379503523174709667521290984345296653133419264568e-74,-120,-0.000000000069267092307660505151082410744386304555885774532147793661294634526588972920715999,-0.000000000069267092307660505151082410744386304555885774532147793661294634526588972632711607,-0.000000000069267092307660505151082410744386304555885774532147793661294634526588972674045712,-0.000000000069267092307660505151082410744386304555885774532147793661294634526588972452127107,-0.00038765292259488478024267311035623688283847075317087853248745252755992595464808167,-0.00038765292259488478024267311035623688283847075317087853248745252755992595284632282,-0.00038765292259488478024267311035623688283847075317087853248745252755992595258817809,-0.00038765292259488478024267311035623688283847075317087853248745252755992595397343711,-0.000022362965380649085071510699769997507070592986758459094892969757422246100198803922,-0.000022362965380649085071510699769997507070592986758459094892969757422246100200793235,-0.000022362965380649085071510699769997507070592986758459094892969757422246100458873417,-0.000022362965380649085071510699769997507070592986758459094892969757422246099073614051
-110,-0.00000000005934300038780890773258302485298855609687636954420341268042600303124653981010191,-0.00034204042113356274109449674264797888601206073902579829374625951487188523187386326,-0.000014195146448851933858909124861792174528880739505172733465231631394990896071617905,-110,1518562732284.6391429436639290446745248106500353787435045567726447539013607909985,0.0005085789403699773250195757751726549105120514334290119639417095581891830585677284,1518562732284.6386343647235590673495052348748627238329925053392157419374190814403,2985893853921529.1181293992221458687198575018494206256632465019393822822647236116,3037125464569.278285887327858089349049621300070757487009113545289507802721581997,1.4650305206355772652729930978575341472109490804176618213036142276418705274754079e-74,6.4110062779307887889028108580794366826215937810350648778390673768211168267860725e-75,1.3201531930422946664661611218608054782785496752903715876996499238075137041019616e-81,2497599.4311447365936829255760632126428858791634632526759483290632989176434349992,-6.3863437710096490050748695201400229990947379404521852359174405476753251551397387e-75,6.6458747017131943047484745361189909624729612916148615901818156147114600084298261e-75,9.1735522064850361372152043091799616824763896347868231437588601145442935454951373e-75,-110,-0.000000000059343000387808907732583024852988556096876369544203412680426003031246538489948717,-0.00000000005934300038780890773258302485298855609687636954420341268042600303124653981010191,-0.000000000059343000387808907732583024852988556096876369544203412680426003031246539802968871,-0.000000000059343000387808907732583024852988556096876369544203412680426003031246538783062947,-0.00034204042113356274109449674264797888601206073902579829374625951487188522363459082,-0.00034204042113356274109449674264797888601206073902579829374625951487188523187386326,-0.00034204042113356274109449674264797888601206073902579829374625951487188523191843037,-0.00034204042113356274109449674264797888601206073902579829374625951487188523828489602,-0.00001419514644885193385890912486179217452888073950517273346523163139499089607092581,-0.000014195146448851933858909124861792174528880739505172733465231631394990896071617905,-0.000014195146448851933858909124861792174528880739505172733465231631394990896027071431,-0.000014195146448851933858909124861792174528880739505172733465231631394990889660611628
-100,-0.000000000051174576631347627517759711603487781294749736119226013689072511566416763352521781,-0.00030142325744734670971589928399775335953896393252307789566590225285847168080205398,-0.0000090092721232293608227109742550958231886202921512371428113142747786786096463901028,-100,1358937435195.6465193205088811144912513050737413429260223373338523036029840369393,0.00053529631054993805672053190682136801326089220447438908251981794700333262969734077,1358937435195.6459840241983311764345307731669199749127614451293779145204642189923,2538663929515110.2596923557353897555930941823604966297241256849660264173355557193,2717874870391.2930386410177622289825026101474826858520446746677046072059680738786,1.4640265259209836837714745464784903607224630240415856474499549070226016036329404e-74,4.0893422520966669047596606106163142947054842039711653526931613506883555660038472e-75,1.7065088644164409832489551645395622332549228252331472576634178190404365007103789e-81,3187909.1660647030284559548312906034032813376170706782955370826558300229909529606,4.0989877867847895178932262665256882865209685026589265559718750369884092273116359e-75,1.5610240401572786798659277803948618935849160748164188813705766563251537529761606e-74,2.5797724796572923961664328417734498348209179763270364105272626611051493430349635e-74,-100,-0.000000000051174576631347627517759711603487781294749736119226013689072511566416765050864155,-0.000000000051174576631347627517759711603487781294749736119226013689072511566416763352521781,-0.00000000005117457663134762751775971160348778129474973611922601368907251156641676334435529,-0.000000000051174576631347627517759711603487781294749736119226013689072511566416763999468553,-0.0003014232574473467097158992839977533595389639325230778956659022528584716914039033,-0.00030142325744734670971589928399775335953896393252307789566590225285847168080205398,-0.00030142325744734670971589928399775335953896393252307789566590225285847168085297634,-0.00030142325744734670971589928399775335953896393252307789566590225285847167676363804,-0.0000090092721232293608227109742550958231886202921512371428113142747786786096461594922,-0.0000090092721232293608227109742550958231886202921512371428113142747786786096463901028,-0.0000090092721232293608227109742550958231886202921512371428113142747786786095954405008,-0.0000090092721232293608227109742550958231886202921512371428113142747786786136847827529
-90,-0.000000000044320290167230387770995379006245381130305357443815695325160100996959552423825111,-0.00026525317611241397492293453288833753411234937007986922941725245560139747154370499,-0.0000057014087204172010869376495764382382406679583609652438883730979975589411111545723,-90,1216125550976.2492212863013864959044500041779304855108177505842717320782621108618,0.0005634172344610339626111026870594076020768175480668582432004409055992563835497525,1216125550976.2486578690669254619418389014908710779087409330362048738350616699562,2158481275674141.067435619482128347676336239743672726468227180199885133773521388,2432251101952.4984425726027729918089000083558609710216355011685434641565242217237,2.1295386217669980713426815540112176715091451062240291532027559204378093976360163e-74,9.2317431754685899351058287272537659694442196212582916795354391417261100945869745e-75,1.9326805965814445837958572449461104261144934520109324795922003060932985145936218e-81,4034833.2438035484332763066054468906629637899661634893837700290650587614701014724,9.0782487656938171327572701118588462324844291306184368377543726713009239230550757e-75,2.3042464970124882198921698889170736603418915133464272669484919065794442302625114e-74,3.9056859555726904361701329184519622165787585990649929289328910618458005679496355e-74,-90,-0.000000000044320290167230387770995379006245381130305357443815695325160100996959554356505708,-0.000000000044320290167230387770995379006245381130305357443815695325160100996959552423825111,-0.000000000044320290167230387770995379006245381130305357443815695325160100996959552451079007,-0.000000000044320290167230387770995379006245381130305357443815695325160100996959553902780124,-0.00026525317611241397492293453288833753411234937007986922941725245560139748360753377,-0.00026525317611241397492293453288833753411234937007986922941725245560139747154370499,-0.00026525317611241397492293453288833753411234937007986922941725245560139747137394135,-0.00026525317611241397492293453288833753411234937007986922941725245560139746231214755,-0.0000057014087204172010869376495764382382406679583609652438883730979975589411113269373,-0.0000057014087204172010869376495764382382406679583609652438883730979975589411111545723,-0.0000057014087204172010869376495764382382406679583609652438883730979975589412810984882,-0.0000057014087204172010869376495764382382406679583609652438883730979975589503428977478
-80,-0.000000000038476114823264617522698002125176471684548607775452623267591386869035236036626252,-0.00023302331467455943120538885978540949262411006035235721470834862557064359564180085,-0.0000035760917990018682526470421484513995555823956012668536424791160228050679955084187,-80,1088358240814.6031477404319919997331920361021546969991487305730280643629033198847,0.00059301544552324292032772173936464870606001479753442663840082340907947337926785715,1088358240814.6025547249864687568128643143627900482930887157754936377245024964756,1835294930394769.1762025020590845587011634178248090024221889964509132712749339415,2176716481629.2062954808639839994663840722043093939982974611460561287258066397694,3.6489441855057651374430980373102223890505782845097395298645493561447050932124207e-74,5.9637353448977817684572606026640676854367103697046963593514943963396854936927785e-75,4.8904103195692532982345627917814619554625650058968068599698580208797357570527698e-81,5095927.2939822968633065743425490563107275860460967123560572442742022967577711747,5.9631045683383259456616607736036826381421860674791914499048738011232139473581735e-75,2.5625038636866429874304913334645001044499552307903453880424584566477534270853267e-74,4.1387388716774926713202896891827522549038820152280774553207495026554487434016852e-74,-80,-0.000000000038476114823264617522698002125176471684548607775452623267591386869035240927036572,-0.000000000038476114823264617522698002125176471684548607775452623267591386869035236036626252,-0.000000000038476114823264617522698002125176471684548607775452623267591386869035236038134595,-0.000000000038476114823264617522698002125176471684548607775452623267591386869035236992046238,-0.00023302331467455943120538885978540949262411006035235721470834862557064362616769203,-0.00023302331467455943120538885978540949262411006035235721470834862557064359564180085,-0.00023302331467455943120538885978540949262411006035235721470834862557064359563275749,-0.00023302331467455943120538885978540949262411006035235721470834862557064358967825017,-0.000003576091799001868252647042148451399555582395601266853642479116022805067996015762,-0.0000035760917990018682526470421484513995555823956012668536424791160228050679955084187,-0.000003576091799001868252647042148451399555582395601266853642479116022805068004737785,-0.0000035760917990018682526470421484513995555823956012668536424791160228050739592437636
-70,-0.000000000033427101214556272288388801761427988468702886706202757621883429070505181744392584,-0.0002042727816775603720347343871101117546156194931102390523691304754295516600018907,-0.0000021928888570883345124983571276208321484272650763130806542909699079340516179173725,-70,974052930670.18608872439260627246408262748700959175348859310531614356110257617963,0.00062416855062223284963826845413494479733098172927475040337687001287398904209791116,974052930670.18546455584198403961444435903287464695615761137604139315772570616676,1560560732672535.2262621641893938778864059770871107593506823744260969104450819946,1948105861340.3721774487852125449281652549740191835069771862106322871222051523593,3.2619585402635258388275618396377352579400678658980508802683386414783276580656405e-74,6.8549606354908554867419810520982761318266516385145402638513858930548491376854274e-75,4.1275011618864056283570290336145650752196979584121992942480135323510788993625738e-81,6432707.6378347090836642007927147139723974860218021663478541484320884634589999143,6.6762252012696468750930639999738131833262281110574854808399381601159268491991868e-75,2.3188441910979282843704795886707936547827903524916689109482912276791405185551518e-74,3.8382476765577255232048276449370304801310238886536765145169414032249316223420436e-74,-70,-0.000000000033427101214556272288388801761427988468702886706202757621883429070505185871893746,-0.000000000033427101214556272288388801761427988468702886706202757621883429070505181744392584,-0.0000000000334271012145562722883888017614279884687028867062027576218834290705051817742378,-0.000000000033427101214556272288388801761427988468702886706202757621883429070505182842482544,-0.00020427278167756037203473438711011175461561949311023905236913047542955168576604897,-0.0002042727816775603720347343871101117546156194931102390523691304754295516600018907,-0.00020427278167756037203473438711011175461561949311023905236913047542955165981466281,-0.00020427278167756037203473438711011175461561949311023905236913047542955165314646357,-0.000002192888857088334512498357127620832148427265076313080654290969907934051618176447,-0.0000021928888570883345124983571276208321484272650763130806542909699079340516179173725,-0.0000021928888570883345124983571276208321484272650763130806542909699079340518046811793,-0.000002192888857088334512498357127620832148427265076313080654290969907934058472878008
-60,-0.000000000029017232795485341595856606240451621004468921190832762226720879649042800208154059,-0.00017859141122819936687578576985632252615250572729576792318789208275396690679213226,-0.0000012699398150056319877168246835312899650103297727820394187869706991209524185164724,-60,871793702043.93369666684957212808648091693470301028974235166043362620367096994545,0.00065695823359560236263838423467494641655622945524105338774068158820342199995982941,871793702043.93303970861597652572384253270002806387318612220519257281593028835724,1327015413556070.2853621161203158963243754679291007467600922246529580126830628177,1743587404087.8673933336991442561729618338694060205794847033208672524073419398909,2.9847803104298889002995154166780714158323765718954241348235859953300309691066395e-74,1.6416539930003836028835729094123288721719369556284306472020306774044198392036438e-75,5.0442918976705664942819553251311176755022460890809440598950313378763478303952041e-81,8119138.8121640157912516069158627884151144190132617519180947736133846567647448325,1.621239084335962696701545778918308823246423063825325342159080753794064461344345e-75,3.0422948773453836453463977570295755036118954933091932957066590226749944661050128e-75,5.4451358525996917189616406706345976688183863579569853113363280203751513276190708e-75,-60,-0.000000000029017232795485341595856606240451621004468921190832762226720879649042795426939217,-0.000000000029017232795485341595856606240451621004468921190832762226720879649042800208154059,-0.000000000029017232795485341595856606240451621004468921190832762226720879649042800211785655,-0.000000000029017232795485341595856606240451621004468921190832762226720879649042800471231115,-0.00017859141122819936687578576985632252615250572729576792318789208275396687694432916,-0.00017859141122819936687578576985632252615250572729576792318789208275396690679213226,-0.00017859141122819936687578576985632252615250572729576792318789208275396690677051042,-0.00017859141122819936687578576985632252615250572729576792318789208275396690515100315,-0.0000012699398150056319877168246835312899650103297727820394187869706991209524197749473,-0.0000012699398150056319877168246835312899650103297727820394187869706991209524185164724,-0.0000012699398150056319877168246835312899650103297727820394187869706991209524406619624,-0.0000012699398150056319877168246835312899650103297727820394187869706991209540601704654
-50,-0.000000000025130969974681387346842637468519018009390616204728749137586817503494464090900953,-0.00015562552022536332825683186172144808093566006732449128117054127494496468137246394,-0.00000062347576335263242883323443588299157956810919926440002046153971436073583027802538,-50,780313748805.67675398850197561416993196891829501546203931190266519632134662321536,0.00069147046940894158180681816463619462807481412425823784310091688231495006494489967,780313748805.67606251803256667258812515075365882083396449777840695847824570633305,1128484560552060.9626378275465872112856378250572899441938289748178991956941693131,1560627497611.3535079770039512283398639378365900309240786238053303926426932464307,1.0584063983462843790912359572258597215742788113496263098430342239512670361559803e-74,1.0584064036341933434596041013359442629007817994927187405972573141601791614438751e-74,3.1490577895526004124629107732341457863624602188917806774534533920546278725130158e-81,10247407.060486784504687952035075203880753219033992259119635919976027128838867327,1.0595028218328208100998042739092875396891318544982061953989850796297226729245548e-74,2.2399749452006535180782442444097678951486882048134648031929371646720123319992356e-74,3.8604852960168466850114095127734292481426964490777161511975062933761425982170118e-74,-50,-0.000000000025130969974681387346842637468519018009390616204728749137586817503494462636004924,-0.000000000025130969974681387346842637468519018009390616204728749137586817503494464090900953,-0.000000000025130969974681387346842637468519018009390616204728749137586817503494464089495647,-0.000000000025130969974681387346842637468519018009390616204728749137586817503494465785062714,-0.00015562552022536332825683186172144808093566006732449128117054127494496467228853371,-0.00015562552022536332825683186172144808093566006732449128117054127494496468137246394,-0.00015562552022536332825683186172144808093566006732449128117054127494496468138113669,-0.00015562552022536332825683186172144808093566006732449128117054127494496467079707271,-0.00000062347576335263242883323443588299157956810919926440002046153971436073583136914287,-0.00000062347576335263242883323443588299157956810919926440002046153971436073583027802538,-0.00000062347576335263242883323443588299157956810919926440002046153971436073582155554838,-0.00000062347576335263242883323443588299157956810919926440002046153971436074640561958472
