"{'distance': [0.286, 0.535, 0.624, 0.677, 0.696, 0.939, 0.993], 'solute_2': [6.28, -18.37, 5.46, -9.01, 11.25, -7.52, 13.84], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_1i': '114.0 M', 'solute_2e': '243.0 nM', 'solute_1e': '321.0 uM', 'solute_2i': '61.0 nM'}"
voltage,current,solute_2,solute_1
-150,0.0002053580698476575201548549644477089696174768370722871616982449814459642579601239,-0.013801060944179018004103169484881332038257413855359322244536392457259444452847942,640.95659084764059141967294634858699951730449991072883325679158908747884081876417
-140,0.00051743941041090623089567896294364327717936440302119064278207323775609100449903421,-0.0064226703926596739596386755997421558449474652693671346131857095637141417905559019,1614.9858559129215518296115672845776171304966895248123437171627191179742173203663
-130,0.00093001225119745710171090151224397353767023864406105331549979491531392132432763602,-0.0029279386014368803420024166126626945529062026426068168830553390723921453287052429,2902.6628879806025252480359651192796902432239365874009819923508884610468937948434
-120,0.0014436203790944268373522338129869436772132431709649269379718454941797108924242072,-0.0013219868231809767785874325775903245698599240170488319617794872491668380466089829,4505.6829046785426263940796935287455858623858476693336549924911106467242671238529
-110,0.0020700566286040963365823820733022130953147649210594070080587001496055797271771593,-0.00059373780876434311748518287827663061486816756183611032448309477403810480919168831,6460.8514944996578317634055796382659283948728122422568820632639913423163054331511
-100,0.0028318998183173114730684361237230280900991890224029612557194963195390046834255291,-0.00026485697063904437878086571537126876238318046523502697619477965335701464188946214,8838.6388988061329867050725579268834982337657073957413981580591864507699281614104
-90,0.0037594973298633156596780938215381951998897366397622692326343477878656463786458718,-0.00011673277155392372947146288385669980018107983812194787503555721216610211871064267,11733.762070113907164660972052292359543068344010549014809410417893667880042588313
-80,0.0048893989968303364072981095511635784435932451500970472253281311804686994629026245,-0.00005042274522979294157963706408956301266534317056717908016880797115533812879910933,15260.296544899451392104408576316290932974979539805614140499609822999726785970751
-70,0.0062646988170395231770451124144471688320958117206123458798755312645531892104732027,-0.000021098783688480116147194991633336484753119830492950405625628863730717486986891341,19552.742895753975616252268380877085027185560645242968243810753859125074423178618
-60,0.0079366417554112479284089133754698839331431637461191669571168849852241823762856066,-0.0000083900057389539392182301092065181701713823528170425119003399621206096389775380148,24771.041691945712135710229658005727938292986876007027571534833312915218572925337
-50,0.0099669534891796637822786000142137764361581464857417415852405701145052118496829977,-0.0000030351191072250979096525568774116124067242429173548351397559272888593884158319382,31107.844850662036354418617732357227355300512362254498210474671128148195159016189
-40,0.012430632964150410437966878064888209049633298629463129486019959347861583534518565,-0.00000085156372271322247547967524501868518514872217888375439296538004846859593935571659,38797.231474479563305115087434604178487266778858401951079585441647196888193212862
-30,0.015419137124347859167299327139811504466723976321912725455424719563911929807116369,0.000000013234663731168869466376517845603513893616892426029161984936000773995138241991987,48124.647703943881274379693779228928647744974693457139142329660547606552462182274
-20,0.019043972378047162262759213099152472012301332678809894289265145410010817334007722,0.00000035246808135148406991355630631158234415416212931710172276871594197423551893577617,59438.116035999477066048661849194439341730024259167698742745401297326238234094534
-10,0.023440729113074624242619921642332364130847497730667160498325429388953961018506128,0.00000049153387570748168628982377321879411118257447161977340282432748368207010675613075,73160.827443561604162046690516821772193723977334014490116972455548149894510726948
0,0.028773623489260039221714341536163801005660052581100144869682822285334079373217189,0.00000055860899867865691414834078811152667326782449522770241581787270027432565608023422,89805.316757431530439246618683430915290194673343557553294160349882466184211995051
10,0.035240759993942668987801580517580364500308790675193757132532717606461866337296213,0.00000060305705535796544025244514636874578332279673050677382694984511640150275959197782,109989.88762094085920195360851338865799889670675637754948143161290921161972680688
20,0.04308069873323119184034046483466453407139415877572699949330143533256099741039935,0.00000064441539597995433951007108910133948596640148748722841795485403923531261882695355,134459.10965363521636933221246708571045739557118856312456750547633583601976380438
30,0.052581352487978518082117041039871828957077994289972793130195222658739062686384224,0.00000069155753448071239668157388381758464074015796685989849722774145364559360086089104,164111.58704043990544784877065448463082490840080126043474520899772683945164929294
40,0.064092193825029580486498734486198796524840198906436668081400735599112386265519364,0.00000074976000276738362797868865179117685964117032277774356979304867074950603959759818,200038.05812980449631954589406478544636268862935661252071879406262024614765364032
50,0.078039870106371668721809130874893751848078624288547041236810012802698867709174273,0.00000082312101072791725894434152936615712209851991841166600970561844665456607947821059,243570.13141731568256569049287599092599967131130595654783700201428999652319094395
60,0.094946429924455041527616371475056230372801011847878948600508930254903622492228765,0.00000091536687331676846508130624227135211765142029902802746896947599215429612966876412,296337.17204794557671637204985865558231602430329871534363434993931927641202820338
70,0.1154497117490634229989519868078934722932924759267988812013439734336245483144183,0.0000010302356794790491503668033206495817727080325256889552745619762563621172448233103,360329.93679379944232829900735630544489136040108444589914056436315689348082188157
80,0.14032676084433157389060900608503670370706301350034633003677151649769053024668313,0.0000011718108071526222980733363363286401198185528033509928978322745636067195677427528,437973.66056166083895132470822912240362851362907950687182350257429178257747910847
90,0.17052203700998317755351955365113616370841775407773577404067807859360452259449499,0.000001344850247557232152029324048863299942995049901122337689929971578125355682926155,532216.09553543163593088483902888254120476409813976306464836912631723103962940517
100,0.20718219408494653189649717230075143172704093837897515086164498111833686136891851,0.0000015550910377300780504093725256788422171053300929629557598616320635463929806426771,646636.06143710452933470047295734085867628046664330998105626012949767436046053379
"{'distance': [0.286, 0.535, 0.624, 0.677, 0.696, 0.939, 0.993], 'solute_2': [6.28, -18.37, 5.46, -9.01, 11.25, -7.52, 13.84], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_1i': '114.0 M', 'solute_2e': '243.0 nM', 'solute_1e': '321.0 uM', 'solute_2i': '61.0 nM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,216927752601.19993106965973628672003362782006380293777274031498803150015127518522,0.33384379145361140083475798555562781449943891970563536617912843608771451892960015,216927752600.86608727820612488588527564226443598843833382060935266532102283909751,649788188831.25072255136191145328335800079226888635161270782130873367690658771945,433855505202.39986213931947257344006725564012760587554548062997606300030255037045,1.6452178159594612538549490209596546123163027071673696410809205591880671008441571e-75,1.7963230594596444820803611874624831107921280758027465280849303217950670950577848e-75,2.1285150632450299576504567237305433885195649568405165390415795951573328439042947e-82,-2178.0906228957321208487354071833591781303343127614309469880724160360401989283605,-7.9052689334412607023852105181742996246725096487988635560222309551325051753362686e-76,6.1383714907327404768785829688666544456563111478344169122452875005838787038789052e-76,1.0260537901918777101054184055327538544550037883160522265629071040157646155896595e-75
-140,218117583655.0806802160154409977153649349044893087232274766561256678261828358133,0.3357185611414821083695770860267508476960241094963364247430812715955091800329292,218117583654.74496165487395888934578784887773846102720336715978924308310156421779,649703677131.98685538246112848854059853791911648964956496047211131945216327031816,436235167310.16136043203088199543072986980897861744645495331225133565236567162659,1.0534060766554013595723242685897429737335408753660565158066511986755662575752545e-75,1.6754166996883222573249522613832775167965040707006385886945984732127068098135108e-75,3.0473540929650731195382596866952398694161607120908967136943533744453229591084461e-82,-3398.4762919738036042002049268056560363701037119880314129570486865659593414269907,4.6531493754460359499240346472561947976332190504748967676661543798475870798184569e-76,6.6569845169473248814312565718829166691326487921668406486802077403832898295646875e-76,1.8315596903367239939791981519257808000797847659239048326934662392811643348203232e-75
-130,219319289536.4553995939275294021226158184626479660680142366981071584035034621519,0.33760385899094376529553617501181184322792320454704415300425690603696918792263092,219319289536.11779573493658563682707964345083612284009103215106300539924655611493,649635019552.12735528366854553442972086764757068506340691286477767278450963500296,438638579072.9107991878550588042452316369252959321360284733962143168070069243038,2.1473767272921744229146089342399313961289350817552617840541629833544810772855983e-75,1.9345017563411555960865428172672895039299840816337270302453095773177645639083837e-75,2.0075474598925312780741913476539586977572680366815029026026990135703985710342804e-82,-5985.4587324609876907915511926015034700959489648380494728912354493894910772491971,-1.1018284414911902944547458794814675972821014286017656704074565481927989251412615e-75,7.9428202049532214590957043637978995694336992242798975669642104454690874798887471e-76,1.1732883032749231168868089507777362336122438018885291935310815895633751367583848e-75
-120,220533908942.02718729957148318000148486516300941987057506494181314042646311342277,0.33949974412509143413169490139939633560933040071907598334195689907761222390367714,220533908941.68768755544639174586978996376361308426124466422273715708450621434516,649584904726.08332799533811282972422036232444769039343108145422026786150842753479,441067817884.05437459914296636000296973032601883974115012988362628085292622684555,1.4862503350697140275775695595421454439284404331508914332462563077635423573115621e-75,6.1316796741170556840243098225882836954923602587497597833668294638197001802453232e-76,2.8208615590284798471401457910624855547973920105165733092981514344527651716071427e-82,-10853.600694280351073571376370894402105268331179067024457471817142864047004195245,7.7335965011111514966999216356965606942360383188435100863054511751788716782819474e-76,7.6150598953137249890043817527539958866996853892238441395792345498288460650529801e-76,1.8714602078747723188216030598534417761684667208672329721480006912183888998511937e-75
-110,221762703262.94662581699816600132194032432441423943118225212642711773947420475391,0.34140627599903830693130067664901840334939129510760659691249822928936570204487866,221762703262.60521954099912769439063964767539583608179095701882052082697597546455,649556609977.40797215614533398294672610457773114199740077818069280437249791503493,443525406525.89325163399633200264388064864882847886236450425285423547894840950783,1.7827795183522065867661562469346252112596789628483360313738367283823415705015203e-75,1.7704145537943611482042021318740819120787800747094376839298592113845613196482975e-75,9.3067841217581962839952255296368136552439502828721980715530251706032836318717409e-82,-18189.972659986845872052504678488901956373894897625571444962447575590774682085845,-1.0029710528817838305478360638812977895818025261759232646914105121403604821300324e-75,9.8769933082272972718015284026230789310026774553058675889294616851335707983822407e-76,2.2547847458854739210444573557385716510381135481619454392281458781077759121874694e-75
-100,223007205598.00736290740322341355184446339885584551974769090034670956721578374445,0.34332351440178019431398845331332360659597496119599866149103073624431755545005361,223007205597.66403939300144321923785601008553223892377272970434804807618504750013,649554126773.35400812352153773584478911261649599053988546912414340368077400986751,446014411196.0147258148064468271036889267977116910394953818006934191344315674889,1.1496899388969479407545580917353031929048175485155799593812805244661937837959981e-76,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,1.8531207322084904105300227824498080286990166492444642177871067817572909886470281e-82,-28741.758920053857939680013415975850264072056419268135981625618789349913515658978,2.3507224130318040392633081198768914250043229208769543815484842062073290126216837e-77,4.8659964461473448560518116183401462029015596336345134185762811837397441106587745e-76,8.8379556470444354225831972634383610927929944821752380316149983919429229031890795e-76
-90,224269280570.80032343064914127014152463326966857631204742982647893486436417490514,0.34525151945807053204145178290083621255493103244234775377878063188522273356953604,224269280570.45507191119107073810007285036883236375711639738413118108558354301991,649582312983.96056504350810042230977850263896913720861379534741414406036364273031,448538561141.60064686129828254028304926653933715262409485965295786972872834981027,1.3585468871261137553483279115301147013483608923326553906623299995267145166889717e-75,1.4336039801456778078141344092248663288052560604964227099139347760479862393249629e-75,1.1942333607565827090082369042454318407171440628464324959072465926880319704614181e-82,-50675.514656263089350356873522919085175623298992119765391825381395871152925518374,5.405016871934566687442583520459417932065177292404016027130371349261836075248133e-76,6.2610883051316573165555878698580953633584063324976265315826093952617001168161467e-76,1.5612366381035980393047320628884203571024567101330695205007589573160295584171411e-75
-80,225551197332.29220733137157997990262925317120481052804704881379608079388731673508,0.34719035163030589111835378576747298854722866730309154511092285692785254514068104,225551197331.94501697974127408878427546740373182198081838151070453568296445980722,649647077671.27960053054958086147674147537719831379998756001968129607114301648663,451102394664.58441466274315995980525850634240962105609409762759216158777463347015,1.5195806947924229496424941782227776799663518523962057719033327381563444887540954e-75,9.6725087817057779804327140863364475196499204081686351512265478865888228195419183e-76,1.7295793500612577164946879302864874934524155392948332699346329963068049227372262e-82,-155119.56253139483578959227824839463678799708143748776507163643872055700889423273,7.2327104106113632043391865600580456747818243279653097333703711184626799896100678e-76,7.413239738973026172908138178984699838243916309774315217560223785999953739240153e-76,1.4229154771338775021640915254544074817985628205579503136556759831343827992016514e-75
-70,226855718655.23112236654710762493958093022329188374319131183256249631157493181725,0.34914007172042209312695705956321525784214280676348569263864747083348732684389613,226855718654.88198229482668553181262387066007662590104850506907680367292746098376,649755605357.40633773884796984176764910774769942007178637924473137534598679859357,453711437310.46224473309421524987916186044658376748638262366512499262314986363449,1.4744641824774587320592866608197959953419277456456254317314589391962285420914711e-75,7.2543815862793334853245355647523356397374403061264763634199109149416171146564387e-76,3.4591587001225154329893758605729749869048310785896665398692659926136098454744524e-82,177828.68156322058958037354519181384151436398215021359304952115238444148600499441,-6.628684208601211941460346298379828532632225033751764690563578772395459041837133e-76,6.6751333088866131677237890622941259370007756903795389203531118018598483660793633e-76,1.4140696899218537163113727193409210372005927508887664780154577664842001563445046e-75
