voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-7.900102470672119e-06,-49.31209387257695,-0.0009520358467307623,-150,18989090711.323696,8.3628504269429141e-09,18989090711.323696,2.2706481333381043e+18,1.6962808379770019e+17,0.0011473980778120563,0.0017014034857957632,6.052177317774032e-10,0.005282474461732775,-0.0016044104842005648,0.0027749939888448887,0.0047538763140050188,-150,-7.899918721386277e-06,-7.900102470672119e-06,-7.899497252940341e-06,-7.899944105372946e-06,-49.31286618113518,-49.31209387257695,-49.311718791085504,-49.311718783057366,7.618076089184888e-06,-0.0009520358467307623,0.0007493676390650009,-0.0006453068887475322
-140,3.2702148902554464e-05,204.13159957528114,0.0008322428040885115,-140,18062981829.127594,7.5670199877359512e-09,18062981829.127594,2.3870667526189568e+18,3.0908829907158995e+17,0.0025885451075282617,0.0017809357788588303,2.850294225970507e-10,-0.0018870702801039173,-0.0018870702801039173,0.0025398764695350735,0.0049225846692495653,-140,3.270243393197706e-05,3.2702148902554464e-05,3.2702428830304376e-05,3.270227768020226e-05,204.129992172122,204.13159957528114,204.13258071722953,204.1325786892802,0.0025255493230903286,0.0008322428040885115,0.0012153539457131935,0.0007446135442314983
-130,-6.895583222838758e-06,-43.04503180831671,0.0007205769462478064,-130,17182039810.091549,6.8469228279294947e-09,17182039810.091549,2.5094542821490202e+18,77777747776618160.0,0.0009687582583737253,0.0007670971982056199,1.4092286831656517e-10,0.0030103964163508837,-0.0041359574447630328,0.00094492974059376237,0.0016789822546768218,-130,-6.895442299970442e-06,-6.895583222838758e-06,-6.895475435414988e-06,-6.895495077048645e-06,-43.04568633437157,-43.04503180831671,-43.044717682224345,-43.04471757611319,0.0014876741444534262,0.0007205769462478064,0.0008999290803740083,0.0008385725489631346
-120,1.4977917139237252e-06,9.347148075699806,0.001181623584944641,-120,16415111481.440657,6.195351973115194e-09,16415111481.440657,2.6495849715519365e+18,82471243200289424.0,0.0016336496191993177,0.0012401018299606375,2.090253585677178e-10,-0.00095665091097508603,-0.00095665091097508603,0.0014328251034916109,0.0025137504374034875,-120,1.498000739282293e-06,1.4977917139237252e-06,1.4978650596172332e-06,1.497865129893718e-06,9.346045926213264,9.347148075699806,9.347679190640603,9.347679575832464,0.00238508708779042,0.001181623584944641,0.0011449852578297825,0.0011450120017396648
-110,-1.5766836851093667e-07,-0.9867646801285446,0.001283811628140336,-110,15994664536.281025,5.6057862831775406e-09,15994664536.281025,2.8532419411491963e+18,28531055087186664.0,0.0015640888712258327,0.0012552033723437165,2.1128948923044493e-10,-0.00058745065298712682,-0.00058745065298712682,0.0014587666062917618,0.0025107773143730671,-110,-1.5745707902170623e-07,-1.5766836851093667e-07,-1.5760867914503477e-07,-1.5760825851552627e-07,-0.9878596216440201,-0.9867646801285446,-0.9862955327727942,-0.9862956380260631,0.002490737720554891,0.001283811628140336,0.0012355343482111747,0.001236899801026925
-100,-6.765955431021528e-06,-42.2366509437561,0.0011112676910083118,-100,15614212583.710781,5.0723251865317635e-09,15614212583.710781,3.0783145814803533e+18,1.0093730866160325e+17,0.00017822182677207365,0.00015202559426037091,2.550821752969932e-11,-0.00021676829321830987,-0.0029009764355982719,0.0002124237260985955,0.00037540437737217921,-100,-6.765980939239058e-06,-6.765955431021528e-06,-6.76597234601627e-06,-6.765960781375306e-06,-42.236521273851395,-42.2366509437561,-42.23669904371715,-42.23669949567817,0.000966819075951051,0.0011112676910083118,0.0010825243046743518,0.0011188446702114219
-90,-2.493346390149646e-06,-15.56707763671875,0.0015588241345117666,-90,15272804295.679935,4.5896296252201689e-09,15272804295.679935,3.3276768590989051e+18,77092337187058704.0,0.0007078989415667536,0.0007736180714030998,1.3446181963839077e-10,-0.00048871847480614402,-0.00048871847480614402,0.00056561588516406769,0.0011841233965951649,-90,-2.493243077132513e-06,-2.493346390149646e-06,-2.493377538952151e-06,-2.4933165500087935e-06,-15.567606925964355,-15.56707763671875,-15.566899027022789,-15.566899039834826,0.002145918873210976,0.0015588241345117666,0.001372300801807876,0.0015626597151859323
-80,-3.4758886787092514e-06,-21.69991347193718,0.0013653542293520049,-80,14969585973.636772,4.1528686198255666e-09,14969585973.636772,3.6046375033808655e+18,1.1222600395460936e+17,0.0005836307377435901,0.0005198401995651488,8.98449238912472e-11,-0.00067792769984005618,-0.0021533586413331166,0.00060952973424416778,0.0010140309842052257,-80,-3.4759785236331427e-06,-3.4758886787092514e-06,-3.4759054644773886e-06,-3.475911037196169e-06,-21.699462890625,-21.69991347193718,-21.700046521362744,-21.700046105790598,0.0008596487046885156,0.0013653542293520049,0.0013794889042536645,0.0013618881132481803
-70,-1.1628765344108153e-06,-7.262372836470604,0.0017340636447425667,-70,14703799413.836809,3.7576709194055246e-09,14703799413.836809,3.9130088102986404e+18,96897607269503488.0,0.0007259382640150136,0.0006615590674003602,1.1748435926681014e-10,0.0017295353984428342,-0.0051054813653100741,0.00079134193913275354,0.0013139508126674762,-70,-1.1627590500515485e-06,-1.1628765344108153e-06,-1.1628547348214892e-06,-1.1628465474314721e-06,-7.262950599193573,-7.262372836470604,-7.262224764266891,-7.262224660929558,0.0023896252785944538,0.0017340636447425667,0.0017280662111940936,0.0017535681942663361
-60,-1.088596609134362e-06,-6.798335999250412,0.0015506178075967618,-60,14474780011.438519,3.4000812525437046e-09,14474780011.438519,4.2571865012371379e+18,4.84928073398144e+17,0.00013038218117422673,0.0003269040056799969,1.0859722643431191e-10,0.00022941182983015566,-0.004084681687641839,0.0005590511880492606,0.00089716748061039494,-60,-1.0885749326785242e-06,-1.088596609134362e-06,-1.0884880119079277e-06,-1.0885914895015572e-06,-6.798442304134369,-6.798335999250412,-6.798311921953195,-6.798312181882306,0.0016714246061224668,0.0015506178075967618,0.0018775218132767587,0.0015546880024599335
