voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-0.00000000078721619155050934471847208352926346288384020081731256512166569444273052624726955,-0.0049555045091289300539635136025579448646619370375302602353159292958467063280052335,0.000041545760374189826099742603379428142301066878364703400755901084849342787508632766,-150,237334574089.07281742198976182761060554740633132195470899945243355605160505652854,0.071169557664079852732452782854173796703668147457226369006087389886622695887905878,237334574089.00164786432568197487815276455215752525104085199520718704551766664192,3334776579746.2372492844931679681830409217443979274691028896264404986381026109523,474669148178.14563484397952365522121109481266264390941799890486711210321011305708,2.818695936252083860055630254260326888697435541473007588610073233481584694431908e-75,3.1467095563548542040434477712478132495005712788636905015500422324653535570201675e-75,5.2548038053120477834175657697399793402660990484155113021436432781992671432960406e-83,-17539.819904878520144887176954301635960183955023389014461446626105269007209067905,-1.410296922800685628055872086302457063452558714581108808466155626667609420573528e-75,1.6256156358885014082366239757239675094366222791493226640056964046007670205231333e-75,2.5552385328437242471186398127537225289607377938937589676985364947992997336507874e-75,-150,-0.0000000007872161915505093447184720835292634628838402008173125651216656944427305262472693,-0.00000000078721619155050934471847208352926346288384020081731256512166569444273052624726955,-0.00000000078721619155050934471847208352926346288384020081731256512166569444273052624727212,-0.00000000078721619155050934471847208352926346288384020081731256512166569444273052629981733,-0.0049555045091289300539635136025579448646619370375302602353159292958467063280052314,-0.0049555045091289300539635136025579448646619370375302602353159292958467063280052335,-0.0049555045091289300539635136025579448646619370375302602353159292958467063265959448,-0.0049555045091289300539635136025579448646619370375302602353159292958467063251865376,0.000041545760374189826099742603379428142301066878364703400755901084849342787508632247,0.000041545760374189826099742603379428142301066878364703400755901084849342787508632766,0.000041545760374189826099742603379428142301066878364703400755901084849342786099328033,0.00004154576037418982609974260337942814230106687836470340075590108484934278436192321
-140,-0.00000000061708634203314384592393167141780623741543483288349615115352465899350743783204294,-0.0039287368919837808334186154118589561346397295319782731543595435189323066714818383,0.000076762222613344646708232941070650016436743815820457720861612034659710331202421459,-140,257450492568.17420097098691419464043102417335729435820817128726847949072425262937,0.081929995242835362785536423545159593121708072736918108327012889729087093214069733,257450492568.09227097574407883185489460062819770123650009855035037116371136290028,3142322806258.0389797906265498337156116328028847740521675515225762477989756352179,514900985136.34840194197382838928086204834671458871641634257453695898144850525874,1.4934035437588586277519292606732903846245900454417698321409958790316096770010598e-75,8.0314997076645715048073907009417050908907801094277708974738932163374639710652746e-76,1.1057974361617883097085576516755893011112281603499604618354385270218555504354987e-82,-19343.653409549969837831258469892978117303432824408516375767346597221957649074139,-7.4718087334213207530565037960100647461462400017498323234777476407845318151148619e-76,1.0770043660863760595087734104422395500009534349725557151870330928938062470107705e-75,1.8443881559690865391147683857512722708879476618339000368412543151318469171900539e-75,-140,-0.00000000061708634203314384592393167141780623741543483288349615115352465899350743783204284,-0.00000000061708634203314384592393167141780623741543483288349615115352465899350743783204294,-0.00000000061708634203314384592393167141780623741543483288349615115352465899350743783204396,-0.00000000061708634203314384592393167141780623741543483288349615115352465899350743772146422,-0.0039287368919837808334186154118589561346397295319782731543595435189323066714818414,-0.0039287368919837808334186154118589561346397295319782731543595435189323066714818383,-0.0039287368919837808334186154118589561346397295319782731543595435189323066707351371,-0.0039287368919837808334186154118589561346397295319782731543595435189323066699884378,0.000076762222613344646708232941070650016436743815820457720861612034659710331202425173,0.000076762222613344646708232941070650016436743815820457720861612034659710331202421459,0.000076762222613344646708232941070650016436743815820457720861612034659710330455713913,0.000076762222613344646708232941070650016436743815820457720861612034659710330399275202
-130,-0.00000000048082723924772534094689803889292462033539086863556212787395631346793261955166913,-0.0031146945223597176274867338949902179078206729825990893491762679439408329511774373,0.00011327605015169412406888848389978011207354110676848719874838413211824330280045877,-130,279300171123.25015984633574606362418219176547571464971958639305693363367912025307,0.09431735057528564336830619170569757951784911174719507789933615244156972507686383,279300171123.1558424957604604202558760000597781351318704746458618557343429678115,2961280924661.9816810785603823383759493640047751223076304398772995547064027199894,558600342246.50031969267149212724836438353095142929943917278611386726735824050615,1.0062978492234225375275860798143072772851202493718726760616042779361261648413009e-75,3.8897562195184257588168077974870787894306690427638187251873575318801602243053661e-75,4.6193110624055589686254165094911270979001198598073815821277917342564014782991748e-82,-20823.784359222479407087973476834547930325720466089957427070717066138397751672114,5.0348294967195020156155384762124289316603020651766621128013285397034740656295018e-76,1.8003679641173709464571033142734209763716820723984314130307741980874866947275727e-75,2.9479134178499202228307132079415699184200370547546888269226511474966355685682667e-75,-130,-0.00000000048082723924772534094689803889292462033539086863556212787395631346793261955166953,-0.00000000048082723924772534094689803889292462033539086863556212787395631346793261955166913,-0.00000000048082723924772534094689803889292462033539086863556212787395631346793261955167021,-0.0000000004808272392477253409468980388929246203353908686355621278739563134679326190897391,-0.0031146945223597176274867338949902179078206729825990893491762679439408329511774455,-0.0031146945223597176274867338949902179078206729825990893491762679439408329511774373,-0.0031146945223597176274867338949902179078206729825990893491762679439408329516805571,-0.0031146945223597176274867338949902179078206729825990893491762679439408329521837352,0.00011327605015169412406888848389978011207354110676848719874838413211824330280046444,0.00011327605015169412406888848389978011207354110676848719874838413211824330280045877,0.00011327605015169412406888848389978011207354110676848719874838413211824330330357186,0.00011327605015169412406888848389978011207354110676848719874838413211824330669021499
-120,-0.00000000037097513997372242259993840214052132527982119678141290461809993292023055953677175,-0.0024693085529293129253581788941334433441466402786889211118884142100984842444561808,0.00015360855309334262979801567674613703375996422846879689108604192373276405470068374,-120,303032386464.37959761734096622709792166155999438869157021687424320882607689801096,0.1085776044924066345267437766798746203413145711935517338382255145749133637777865,303032386464.27102001284855959257117788488011976835025564568069147498785138343604,2790929012304.4862499032472702773930798877443206807531258800186375999460032318803,606064772928.75919523468193245419584332311998877738314043374848641765215379602191,1.1392457833945894613961959594227099850738792897740674789514184846372191452469344e-75,1.7954712498658314558038338226791404932563051109230511526748840385426383569990745e-75,3.7888188032338869340253620267817986508574879341645509390432740297910705481024118e-82,-21783.689462148446074466302949417924263662971071651375988696709319681922657974332,5.6991488733588247624984435174136926373035771194511130062225269234078267551819615e-76,1.0464681210771907870543914665541849657133463018534632139687403235068291753517948e-75,1.8111649746013354549251295272413356126240860639332285881589146591772311958489712e-75,-120,-0.00000000037097513997372242259993840214052132527982119678141290461809993292023055953677168,-0.00000000037097513997372242259993840214052132527982119678141290461809993292023055953677175,-0.00000000037097513997372242259993840214052132527982119678141290461809993292023055953676935,-0.00000000037097513997372242259993840214052132527982119678141290461809993292023055991565123,-0.0024693085529293129253581788941334433441466402786889211118884142100984842444561788,-0.0024693085529293129253581788941334433441466402786889211118884142100984842444561808,-0.0024693085529293129253581788941334433441466402786889211118884142100984842450258404,-0.0024693085529293129253581788941334433441466402786889211118884142100984842455954246,0.00015360855309334262979801567674613703375996422846879689108604192373276405470068221,0.00015360855309334262979801567674613703375996422846879689108604192373276405470068374,0.00015360855309334262979801567674613703375996422846879689108604192373276405527035834,0.00015360855309334262979801567674613703375996422846879689108604192373276405347488709
-110,-0.00000000028156587570309405588530599230092056770964112035013052493466419381898540558965515,-0.0019576375727484329941123443324899688771442294169799498007149730918342951175066131,0.00020004783677406301836059697050481962623954429979284665682109191573716570978348539,-110,328808696956.30770545727226938278358889901164492230146888635238134160618427455345,0.12499392874590164005112385011351362098062372102832635477801307230814807061994572,328808696956.1827115285263677427324650488981313013208451653240549868281712022453,2630597343849.7015020253603134675855415625931565359181399835342417654634241942821,657617393912.61541091454453876556717779802328984460293777270476268321236854910689,1.8192598883646200660109248949834625810186008091372159544572632425229683335892711e-75,2.7317038818282446768740572231769499846495175493868026990953435167269192166696961e-75,1.4617352784107480522788135827091003503648977577852377896030452221222335931683003e-82,-22077.469825597940236443911962017539327526605256092136342857808046702126462715454,-9.1020072403174803924028242035472351660253696990867655073105734778473280420643807e-76,9.0985012236843751334362784337591405509491847959892389658843756738206858766880507e-76,9.3511569201598391246004474866507074009495966519244034200469236699506721559068096e-76,-110,-0.00000000028156587570309405588530599230092056770964112035013052493466419381898540558965547,-0.00000000028156587570309405588530599230092056770964112035013052493466419381898540558965515,-0.00000000028156587570309405588530599230092056770964112035013052493466419381898540558965546,-0.00000000028156587570309405588530599230092056770964112035013052493466419381898540573582868,-0.0019576375727484329941123443324899688771442294169799498007149730918342951175066087,-0.0019576375727484329941123443324899688771442294169799498007149730918342951175066131,-0.0019576375727484329941123443324899688771442294169799498007149730918342951165970162,-0.0019576375727484329941123443324899688771442294169799498007149730918342951156873532,0.000200047836774063018360596970504819626239544299792846656821091915737165709783479,0.00020004783677406301836059697050481962623954429979284665682109191573716570978348539,0.00020004783677406301836059697050481962623954429979284665682109191573716570887388657,0.00020004783677406301836059697050481962623954429979284665682109191573716570705178151
-100,-0.00000000020778823508276100959616213977648896705003417805535055804217338339745251039030205,-0.0015519779236713289464343501619890704210399405423478708222702797622631134255496925,0.00025492277334198425169264876140927758376812556738228803903239091614050659335119217,-100,356804540352.20730254571974012606604625259190534016680300280595885871531977814601,0.14389230906662862229822934938052307306692319960822112313063261922657033969971324,356804540352.06341023665311150376781690321138226709987980319773773558468715891944,2479663733709.2889669717258180236483246601721053096422526580590087967796908335059,713609080704.41460509143948025213209250518381068033360600561191771743063955629202,1.568198329726490543924037523852240915480490679457397919507287592142146939116632e-75,1.8216180092046317995048631560411003943992273571436015251005869063975115764695377e-75,4.0598669321891401878124578166072223263591114933844135351181196796303493231547789e-83,-21658.905568217853830712969914371488803670819473701889389719892181613054028461043,7.8455767540790863955803746709916221136196643551444662785904898168337924093220931e-76,9.3372329327319298370480072100087719192647062062129717692041870168559704057221913e-76,1.5011005696035303275871567356156220133440615497875103226933767996843587710562796e-75,-100,-0.00000000020778823508276100959616213977648896705003417805535055804217338339745251039030122,-0.00000000020778823508276100959616213977648896705003417805535055804217338339745251039030205,-0.00000000020778823508276100959616213977648896705003417805535055804217338339745251039030147,-0.00000000020778823508276100959616213977648896705003417805535055804217338339745251034970338,-0.0015519779236713289464343501619890704210399405423478708222702797622631134255496783,-0.0015519779236713289464343501619890704210399405423478708222702797622631134255496925,-0.0015519779236713289464343501619890704210399405423478708222702797622631134263337769,-0.0015519779236713289464343501619890704210399405423478708222702797622631134271178766,0.00025492277334198425169264876140927758376812556738228803903239091614050659335118321,0.00025492277334198425169264876140927758376812556738228803903239091614050659335119217,0.00025492277334198425169264876140927758376812556738228803903239091614050659413528026,0.00025492277334198425169264876140927758376812556738228803903239091614050659517280122
-90,-0.00000000014571142980237794071161036123307603994737249293084216657761813749455588726175482,-0.0012303649289495634598126572707444141251166626263820159779304364618362253017114098,0.0003208054420433340710751133179491584895035272973821365183072970040688692050968778,-90,387210425814.51587948178331805629636457217262908621830551249977813277068179774932,0.16564801839789405631122877492297144572063467859100705072962648356386138197242196,387210425814.35023146338542399998513579724965764049767083390877108204105531418545,2337549398776.5001050282872571347432443577014549835995451105651960606133794018445,774420851629.03175896356663611259272914434525817243661102499955626554136359549863,2.4458320916212543101417665741908494898647418805550232256482413328771899080821481e-76,2.0283062336400207917367964291754901330605873180140420104259015127151768318094326e-75,3.4453421792917716140488516377999649887645684089101246515544986654120146674126695e-82,-20598.387827223759761908510498308792814597047193475981432719948213496387853535673,-1.2235532484120734363493648219472687860913638589216232805646176596494190129469544e-76,1.5380798980952512048626728086574397265751579618605522285853839918640696082406504e-75,2.2906472990701175042282755314913904305570306144723921427687344056828019426647517e-75,-90,-0.00000000014571142980237794071161036123307603994737249293084216657761813749455588726175512,-0.00000000014571142980237794071161036123307603994737249293084216657761813749455588726175482,-0.00000000014571142980237794071161036123307603994737249293084216657761813749455588726175406,-0.0000000001457114298023779407116103612330760399473724929308421665776181374945558869172209,-0.0012303649289495634598126572707444141251166626263820159779304364618362253017114126,-0.0012303649289495634598126572707444141251166626263820159779304364618362253017114098,-0.0012303649289495634598126572707444141251166626263820159779304364618362253015891671,-0.0012303649289495634598126572707444141251166626263820159779304364618362253014668294,0.00032080544204333407107511331794915848950352729738213651830729700406886920509687873,0.0003208054420433340710751133179491584895035272973821365183072970040688692050968778,0.00032080544204333407107511331794915848950352729738213651830729700406886920497463984,0.00032080544204333407107511331794915848950352729738213651830729700406886920700294607
-80,-0.000000000092067436838503383485972048388195451638943487965570226073277697317939342761909296,-0.00097538429721263817150309643694673418584221439025229677150136574121704280837041417,0.00040068119584869692219604358784612987885919688781813644773319569770990917894533194,-80,420233228321.06415038963164921871104211914172908853676121078177631887869357985107,0.19069306884528089199825189113507224332436480691506015725814245198279842037311738,420233228320.87345732078636832671279022800665684521239640386671616162055112786828,2203715273269.9530456441883676833742210684083646262941704722181685324340956046589,840466456642.12830077926329843742208423828345817707352242156355263775738715970215,1.1841106939044514196087455729352519378320646530083141913522073490790904955395198e-75,1.1420273454104453886297576815695088836720769442498331584092801987232385653802584e-75,6.7419294060346622072016459945774642068840289183529474948424019435105041635522871e-84,-19055.6803465458592397346245375540941800335645375266382975365825371970566081939,5.9237577642813439684794331890389267989348977212584768776184699181635846324529461e-76,1.2070429220712221158325964634183926418798370068616346268475455101710560875011692e-75,2.0797328346636188345385464876736426929920349071113636740355904435710973847012601e-75,-80,-0.000000000092067436838503383485972048388195451638943487965570226073277697317939342761909119,-0.000000000092067436838503383485972048388195451638943487965570226073277697317939342761909296,-0.000000000092067436838503383485972048388195451638943487965570226073277697317939342761909424,-0.000000000092067436838503383485972048388195451638943487965570226073277697317939342768651049,-0.00097538429721263817150309643694673418584221439025229677150136574121704280837041465,-0.00097538429721263817150309643694673418584221439025229677150136574121704280837041417,-0.00097538429721263817150309643694673418584221439025229677150136574121704280896247271,-0.00097538429721263817150309643694673418584221439025229677150136574121704280955452486,0.00040068119584869692219604358784612987885919688781813644773319569770990917894533353,0.00040068119584869692219604358784612987885919688781813644773319569770990917894533194,0.00040068119584869692219604358784612987885919688781813644773319569770990917953738969,0.00040068119584869692219604358784612987885919688781813644773319569770990918008735929
-70,-0.000000000044074018810423283086614973202826048122542322931178021189406111449161125166445125,-0.00077322958737597519779071049750534458305860607547926870121359759413871484254647954,0.00049811086820978739932577814209928768637910381890166919126087479303430649547791131,-70,456097594250.27521450209686826863128335057949430598883635918762784353740465383009,0.21952479031945570655767357320551518068291012286926499583606475259444705578942061,456097594250.05568971177741256207360977737397912530592623631836284770133990123564,2077658717207.0875503900812565564636154571666280613052568529771529488478758097433,912195188500.55042900419373653726256670115898861197767271837525568707480930766017,8.8638800306682239270322810623078319816825355302954411481053831515109277198473739e-78,9.3820079751821176824625647797796508758734647123160885571766050486689427954599556e-76,1.488798765821118481600740218518959850198756201896757501969173243318960622043437e-82,-17225.409499997772262653561823833769959676753189657305702527078808931994535958052,-4.4432788661803118993378301770869893076377389876003264527576108589458189097549736e-78,1.5814720562617154185847569304339513260528693272267424649995700896660239523676246e-75,2.2410067739200082938065606840816061797788787699629412491412056228052643973166405e-75,-70,-0.000000000044074018810423283086614973202826048122542322931178021189406111449161125166445227,-0.000000000044074018810423283086614973202826048122542322931178021189406111449161125166445125,-0.000000000044074018810423283086614973202826048122542322931178021189406111449161125166445456,-0.000000000044074018810423283086614973202826048122542322931178021189406111449161125315325001,-0.00077322958737597519779071049750534458305860607547926870121359759413871484254648485,-0.00077322958737597519779071049750534458305860607547926870121359759413871484254647954,-0.00077322958737597519779071049750534458305860607547926870121359759413871484254203325,-0.00077322958737597519779071049750534458305860607547926870121359759413871484253762097,0.00049811086820978739932577814209928768637910381890166919126087479303430649547791599,0.00049811086820978739932577814209928768637910381890166919126087479303430649547791131,0.00049811086820978739932577814209928768637910381890166919126087479303430649547346296,0.00049811086820978739932577814209928768637910381890166919126087479303430649453971519
-60,0.00000000000071229847805040233149750959517316192561652147775579510337761219225800547999586571,-0.00061295484132453711116606936565203878464758787467145827225603382308288125188068147,0.00061740114892784798736767067466660181284809673143597027855325038634374697071313631,-60,495047467694.51598337212299928507178378965554716616682781775778790451757603558554,0.25271570622160865159567754743298032783695829000572279806188456870015764246880686,495047467694.26326766590139063347610624222256683832986952775206510645569146688539,1958910568306.3657853272755430438383660783056827010691361096902790683621641081851,990094935389.03196674424599857014356757931109433233365563551557580903515207117109,9.224790715348365480697641743490643816451818973441025933449412447735710542230277e-76,9.2432937346450904578765862424130399657700170404468837348326818427845698328793755e-76,2.2197161304614758747368349552215850701137616874911063818202032605389726861134886e-82,-15286.210949170124386676583308684325446462366673528298355054615903987339839838814,4.6150284261578781285681264000520734911894968180289058349592094332877892743633809e-76,4.7223184097940482322937100226341173766811828746830604562987806508320597451737678e-76,6.044643124299485548936133822827116204017221470922533078171324447091173928806237e-76,-60,0.00000000000071229847805040233149750959517316192561652147775579510337761219225800547999631317,0.00000000000071229847805040233149750959517316192561652147775579510337761219225800547999586571,0.0000000000007122984780504023314975095951731619256165214777557951033776121922580054799954774,0.00000000000071229847805040233149750959517316192561652147775579510337761219225800525802470012,-0.00061295484132453711116606936565203878464758787467145827225603382308288125188068659,-0.00061295484132453711116606936565203878464758787467145827225603382308288125188068147,-0.00061295484132453711116606936565203878464758787467145827225603382308288125234190454,-0.00061295484132453711116606936565203878464758787467145827225603382308288125280316054,0.00061740114892784798736767067466660181284809673143597027855325038634374697071314422,0.00061740114892784798736767067466660181284809673143597027855325038634374697071313631,0.00061740114892784798736767067466660181284809673143597027855325038634374697117435695,0.00061740114892784798736767067466660181284809673143597027855325038634374697025002758
