voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-7.852543374661803e-10,-0.004955508502510791,5.3796033932885796e-05,-150,237334574089.07285,0.071169557664079855,237334574089.00168,3334776579746.2373,9.1476258907053425e+20,8.856843067932968e-06,8.801702250184069e-06,1.1262561882169712e-12,6.5016635962298106e-06,-76.550803655316741,2.3878578846073349e-05,4.3143136629727257e-05,-150,-7.852455039071769e-10,-7.852543374661803e-10,-7.86353294170119e-10,-7.863717600953939e-10,-0.004946651659442858,-0.004955508502510791,-0.004955442508466176,-0.004955328974073581,4.499433168270173e-05,5.3796033932885796e-05,4.687013536930351e-05,4.6641333028674126e-05
-140,-6.202706211517476e-10,-0.00392874302283401,5.689145509526068e-05,-140,257450492568.17422,0.081929995242835368,257450492568.09229,3142322806258.0391,3.7254419802257437e+20,1.9626363744751352e-05,5.7178164105757534e-05,9.166610621936708e-12,4.1540528189516984e-05,-62.440588480006845,6.2388846544883997e-05,0.00011716415650166602,-140,-6.20203065871451e-10,-6.202706211517476e-10,-6.111101382364404e-10,-6.111040105298109e-10,-0.003947427336829068,-0.00392874302283401,-0.0039287396456457145,-0.003927800973084317,7.599746247544115e-05,5.689145509526068e-05,0.00011406961920101821,0.00011316919699311256
-130,-4.794167271272284e-10,-0.0031147020630207006,0.00012208828569717681,-130,279300171123.25018,0.094317350575285647,279300171123.15588,2961280924661.9819,4.1629129708169599e+20,8.046629305959174e-06,1.2524096975163879e-05,7.172903206067249e-13,2.8473261229028999e-05,-50.909147265048205,3.1973133587018279e-05,6.2211515020856668e-05,-130,-4.794054549363729e-10,-4.794167271272284e-10,-4.801227452569796e-10,-4.801072747159246e-10,-0.003122597934763438,-0.0031147020630207006,-0.003114551305457479,-0.003115154781109908,0.00013005452067871293,0.00012208828569717681,0.00011753042370354905,0.00011823046952486038
-120,-3.6892893224639246e-10,-0.0024693040535937586,0.00016637688601328133,-120,303032386464.37958,0.10857760449240664,303032386464.271,2790929012304.4858,1.0854772103898177e+21,3.754067908707951e-05,3.410081034160346e-05,5.201443047743293e-12,-5.1015230926867091e-05,-41.490969967917238,5.2967281849602132e-05,9.2929740903607784e-05,-120,-3.683778652733672e-10,-3.6892893224639246e-10,-3.735793083211105e-10,-3.7355577031508527e-10,-0.002431763374506679,-0.0024693040535937586,-0.0024692999754080645,-0.0024692028647770314,0.00013227607567167787,0.00016637688601328133,0.00013734424306655058,0.00013739406131207943
-110,-2.7566369122849815e-10,-0.0019576457305974203,0.00023689859433962898,-110,328808696956.30774,0.12499392874590164,328808696956.18274,2630597343849.7017,4.8596319404275899e+20,8.743340054736398e-06,3.0454298285086914e-05,4.9990920601047025e-12,9.8414563206675914e-05,-33.803040471056626,8.8028998737973974e-05,0.00017109668011027021,-110,-2.7550995067380483e-10,-2.7566369122849815e-10,-2.804498194717226e-10,-2.8050904273390953e-10,-0.0019489023905426839,-0.0019576457305974203,-0.0019574422724758286,-0.0019574370721713308,0.00022911493315314058,0.00023689859433962898,0.00020681917964360252,0.00020644429605454206
-100,-2.077122326373219e-10,-0.0015519800701664413,0.00025539934209327093,-100,356804540352.20728,0.14389230906662864,356804540352.06335,2479663733709.2886,2.3212044844348518e+21,1.741966643087345e-05,1.1825283927641194e-05,3.191325809480731e-12,3.4966058746951311e-05,-27.530627007513058,3.4118224332676487e-05,6.280472649758616e-05,-100,-2.0897753874074815e-10,-2.077122326373219e-10,-2.0578754782016083e-10,-2.0578621293126742e-10,-0.0015691672613227237,-0.0015519800701664413,-0.001551791091814675,-0.0015517475948918502,0.0002646882429659936,0.00025539934209327093,0.0002672246260209121,0.00026718946173787117
-90,-1.539745613213805e-10,-0.0012303592527589929,0.00026921966898008835,-90,387210425814.51587,0.16564801839789406,387210425814.35022,2337549398776.5,7.8112833878036526e+20,8.700382057047484e-05,8.057939458627002e-05,1.4974572731686595e-11,4.3695057064686758e-05,-22.415446561851983,0.00011956016987873323,0.00020383507223237316,-90,-1.5599044500483173e-10,-1.539745613213805e-10,-1.4101587227314514e-10,-1.410298528111987e-10,-0.0013170030620195394,-0.0012303592527589929,-0.001230047954160273,-0.0012299992414490646,0.0003432799346485549,0.00026921966898008835,0.00034979906356635837,0.00034966308157891035
-80,-9.638927369931771e-11,-0.0009754299170053551,0.0003737490574590522,-80,420233228321.06421,0.19069306884528089,420233228320.87354,2203715273269.9531,5.8914956479599339e+20,0.00010487366088033332,0.0001700123315287657,2.977724835921682e-11,0.00019830419634629925,-18.245752003420019,0.00026580932847547451,0.00045799182332969531,-80,-9.896656696898622e-11,-9.638927369931771e-11,-6.919697855522488e-11,-6.91893186097694e-11,-0.0010803035778856884,-0.0009754299170053551,-0.0009757025784711193,-0.000975443497122086,0.0004625347453701689,0.0003737490574590522,0.0005437613889878179,0.0005435501225292683
-70,-4.1157907695083737e-11,-0.0007732175016773211,0.0005163017233060118,-70,456097594250.27527,0.21952479031945571,456097594250.05573,2077658717207.0879,1.8752568682703256e+21,1.620847789245627e-06,7.360283314377096e-05,1.1813341184030967e-11,-3.1539768016737613e-05,-14.848105294773848,7.023665526943547e-05,0.00014961720173037879,-70,-4.23800690829728e-11,-4.1157907695083737e-11,-5.2971248879114704e-11,-5.2962083177165205e-11,-0.0007748383494665667,-0.0007732175016773211,-0.0007733558744263775,-0.0007733739215964874,0.0005102935986365242,0.0005163017233060118,0.00044269889016224084,0.0004427741514518857
-60,-9.775439067855139e-12,-0.0006129895220672015,0.0005519693031667324,-60,495047467694.51599,0.25271570622160866,495047467694.26331,1958910568306.3657,6.7528063741248288e+20,9.464382072969747e-05,0.00021588951221270837,3.449730840015897e-11,0.00012512550892612901,-12.080580265526255,0.00024041851674011598,0.00043252595529441352,-60,-7.0425649153750514e-12,-9.775439067855139e-12,2.465013091713976e-11,2.472186933230383e-11,-0.0007076226187954227,-0.0006129895220672015,-0.0006129787980657252,-0.0006135400305335992,0.0006636615394235434,0.0005519693031667324,0.000766849777573464,0.0007678588153794408
