voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-0.0000018269367174924436703634871565874846670096195572069854233372729229190400902599536,-1.5033366026230565778399049816797625351905315417676322833962112009972565013378281,-3.3002542525015189587359875534426538205299513514925215886634466777699577126408629,-150,71650115082351584054.862611017909875225100245716492609890690867497447424349436594,0.020451477444584045315654587084324245307176022545962593830395092456545275694937069,71650115082351584054.842159540465291179784591129408285645383691474901461755606199,3503419998701656051165.1565566165507652610852314673932890552046121190592868245629,143300230164703168109.72522203581975045020049143298521978138173499489484869887319,1.0511962919529338083741142340890976593195849213123874670424140000752134133143258e-75,2.776089635028425557295579223209795629323073382772757935371037430717357765914216e-75,1.2220160963869263635246142097848296244981057740471820207522601065807625364229372e-81,-11.608137641430820691786035673700390790441534137608788370890065898477644357652952,-4.5894391116438762755454190647963253940235635387594350402541594911596960975452595e-76,3.2095565371643891057731045190212768204437380000516044866457610615556100698640607e-75,4.8554561641167078049250447504230224107167007671173361528290231092659779240953282e-75,-150,-0.0000018269367174924436703634871565874846670096195572069854233372729229190400902589006,-0.0000018269367174924436703634871565874846670096195572069854233372729229190400902599536,-0.0000018269367174924436703634871565874846670096195572069854233372729229190400902588444,-0.0000018269367174924436703634871565874846670096195572069854233372729229190400902587316,-1.5033366026230565778399049816797625351905315417676322833962112009972565013374771,-1.5033366026230565778399049816797625351905315417676322833962112009972565013378281,-1.5033366026230565778399049816797625351905315417676322833962112009972565013381786,-1.5033366026230565778399049816797625351905315417676322833962112009972565013385283,-3.3002542525015189587359875534426538205299513514925215886634466777699577126387889,-3.3002542525015189587359875534426538205299513514925215886634466777699577126408629,-3.3002542525015189587359875534426538205299513514925215886634466777699577126384381,-3.3002542525015189587359875534426538205299513514925215886634466777699577126380868
-140,-0.0000014659411931898718578590006928588463170028630433010458958795507855080191927882937,-1.1726084946497958049839573327393479531991254819887507087396555538068517878675252,-2.6593618650582076021543791246090471433283490237436138863259373380657886107382879,-140,75989466095106091961.612012631812511143786717202548282875260662218341443655464557,0.020615745460107664007276126895174187180050303209133000183623283814649487087348896,75989466095106091961.591396886352403479779441075653108688080611915132310655280934,3685991672828368503116.3979077979168064372567593541883102320934121859013066704106,151978932190212183923.22402526362502228757343440509656575052132443668288731092911,9.0176126863951773550036665782678821608643668131499681463051471386008697447848695e-75,6.0097064439138785303185968208150895755731560055557561510124297456191989507988031e-75,2.0875738835266086542120867216977085998125980753352360095945708265121937360268618e-81,-11.740768827444282179040255455239221855604397099988140762284207132347850297462757,-3.9075850979064982178009183307305800990266109347236188794058035747304022216998411e-75,6.568399151121221199611849943934621463168813497292878159090457828882420118479297e-75,1.0703343697104782009465307250966282538609433133493970743588334067047929360872841e-74,-140,-0.0000014659411931898718578590006928588463170028630433010458958795507855080191927903813,-0.0000014659411931898718578590006928588463170028630433010458958795507855080191927882937,-0.0000014659411931898718578590006928588463170028630433010458958795507855080191927899,-0.0000014659411931898718578590006928588463170028630433010458958795507855080191927889377,-1.1726084946497958049839573327393479531991254819887507087396555538068517878645192,-1.1726084946497958049839573327393479531991254819887507087396555538068517878675252,-1.1726084946497958049839573327393479531991254819887507087396555538068517878705313,-1.1726084946497958049839573327393479531991254819887507087396555538068517878735368,-2.6593618650582076021543791246090471433283490237436138863259373380657886107436336,-2.6593618650582076021543791246090471433283490237436138863259373380657886107382879,-2.6593618650582076021543791246090471433283490237436138863259373380657886107406281,-2.6593618650582076021543791246090471433283490237436138863259373380657886107376239
-130,-0.0000011674513890534859225974814699456948764783914586375418084593723733465207739338664,-0.88412935119224062023474308717575835160338653371658939643405432150054404543669318,-2.1344441676914044480643132231502654155428713266616497091104146755692385932593818,-130,80591621763009923193.159885185246096744656431438628968982634822444342691465907954,0.020781332890377585720732851809085970444840318493488089905935855212891762243099183,80591621763009923193.139103852355719158935698586819883012189982125849203376002018,3878077608791224000463.35605136304696609714483446765241202314417017582138281752,161183243526019846386.31977037049219348931286287725793796526964488868538293181591,6.3729505246854180846413961580404596045066119769389219208594191639649301921173153e-75,4.7687843240162136415805261692400956381756164512371591272927762599337192863087527e-75,1.6111855255034930513774920302966386471744228089264369449093456185834224429069994e-81,-12.481999113173069073025868910197854954133162631068481589476218740635615268202834,-2.7311533150587219754860710886359830452331452497211884564092397430669758992819609e-75,3.4291292439165039505443210821047185399635092394923357246361114048868893165819343e-75,5.2861716315771595011187722886379451062360993656684387027801607705106919572336806e-75,-130,-0.0000011674513890534859225974814699456948764783914586375418084593723733465207739332759,-0.0000011674513890534859225974814699456948764783914586375418084593723733465207739338664,-0.0000011674513890534859225974814699456948764783914586375418084593723733465207739329357,-0.0000011674513890534859225974814699456948764783914586375418084593723733465207739322552,-0.88412935119224062023474308717575835160338653371658939643405432150054404543456925,-0.88412935119224062023474308717575835160338653371658939643405432150054404543669318,-0.8841293511922406202347430871757583516033865337165893964340543215005440454388179,-0.8841293511922406202347430871757583516033865337165893964340543215005440454409422,-2.1344441676914044480643132231502654155428713266616497091104146755692385932588612,-2.1344441676914044480643132231502654155428713266616497091104146755692385932593818,-2.1344441676914044480643132231502654155428713266616497091104146755692385932567371,-2.134444167691404448064313223150265415542871326661649709110414675569238593254613
-120,-0.00000092272522479352596280783304038405569514888791914810444451212768202833129541212838,-0.64066945737521735515821239971818744551030471333884691574025689805735695122222388,-1.7063878021681567706566901159153883252577849675690705366304183841518592130041186,-120,85472498350246282737.974942820992123130175975894036464014042661497368271653974806,0.020948250333045868361142606451130444824466334257568112956295192447686426688480761,85472498350246282737.953994570659077261814833287585333569218195163110703541018511,4080173617908957411586.2347241149801541405311710108573322053914362148862425311182,170944996700492565475.94988564198424626035195178807292802808532299473654330794961,2.3462744206388299210522892149656492732610610869495082798423454598640853725971883e-74,1.6242811360328060105938560420331492133984664404177772007124932789936382494415046e-74,5.3003566031408688601326389098537984922681589048939234545103564444420489928484959e-81,-14.126091388560317429483674374409054765229038790010457113418895017868236396431577,-9.9045800562238414687974983096806274025791041863192639250197637578823460344129612e-75,1.1507444781801988878054283155711576566201360381242572991211130825313786370127117e-74,1.6836911712523641929718990619301254295008539024097785778063274206637246433464232e-74,-120,-0.00000092272522479352596280783304038405569514888791914810444451212768202833129541058861,-0.00000092272522479352596280783304038405569514888791914810444451212768202833129541212838,-0.00000092272522479352596280783304038405569514888791914810444451212768202833129540933631,-0.00000092272522479352596280783304038405569514888791914810444451212768202833129540682802,-0.64066945737521735515821239971818744551030471333884691574025689805735695121440369,-0.64066945737521735515821239971818744551030471333884691574025689805735695122222388,-0.64066945737521735515821239971818744551030471333884691574025689805735695123004377,-0.64066945737521735515821239971818744551030471333884691574025689805735695123786643,-1.7063878021681567706566901159153883252577849675690705366304183841518592130035215,-1.7063878021681567706566901159153883252577849675690705366304183841518592130041186,-1.7063878021681567706566901159153883252577849675690705366304183841518592129957025,-1.7063878021681567706566901159153883252577849675690705366304183841518592129878758
-110,-0.00000072523175455828358782221769317907506346579718372550373230769543307790997312901737,-0.44402643622169409867139002196230806183468465610995312469024317471763628536909283,-1.361004410061523499463654284135810460903602807758617565414850662826221349217102,-110,90648976059473900561.658229496031156706306556838948587998389931098361631890083437,0.021116508470885817307256505422694265262453931001490157218173901716022787209239939,90648976059473900561.637112987560270888999300333525893733127477167360141732865263,4292801349449190585327.0095429618177992477160466961942906295406459380166136752423,181297952118947801123.31645899206231341261311367789717599677986219672326378016687,5.5454247257016541699034699497963317884176218776384116324271267874980833671590432e-74,3.6968852637423637316984362054291139155286907077620763851235195488297984992358204e-74,8.8834608491119775628653753762568392524987669857362788169150120303003432717335293e-81,-17.264964219415350004539762092046344848704868699658768638888541998282696279450197,2.2979908002965204630867665680044831395822830829164885121514551052259244127864932e-74,2.2801902279667032728386273468845949656566926604766357979615944791799338940815955e-74,3.6976750901910240414774622720448999212332576053792080085551356566043140461852341e-74,-110,-0.00000072523175455828358782221769317907506346579718372550373230769543307790997312846209,-0.00000072523175455828358782221769317907506346579718372550373230769543307790997312901737,-0.00000072523175455828358782221769317907506346579718372550373230769543307790997313142362,-0.00000072523175455828358782221769317907506346579718372550373230769543307790997313734555,-0.44402643622169409867139002196230806183468465610995312469024317471763628538757686,-0.44402643622169409867139002196230806183468465610995312469024317471763628536909283,-0.44402643622169409867139002196230806183468465610995312469024317471763628535060903,-0.44402643622169409867139002196230806183468465610995312469024317471763628533212262,-1.3610044100615234994636542841358104609036028077586175654148506628262213492097853,-1.361004410061523499463654284135810460903602807758617565414850662826221349217102,-1.3610044100615234994636542841358104609036028077586175654148506628262213492282701,-1.3610044100615234994636542841358104609036028077586175654148506628262213492467542
-100,-0.00000056944421400046912977617924294051071052688710036426588860960584688916738411260182,-0.29399432954869538663700076377523526306320645123710306888569480390635744381425985,-1.0868629263561550745883988821861214389227041348402896448084356262489361422074663,-100,96138957410934057653.546823403742390137300348395158036915968154293668192089810597,0.021286118072475686549397575123614689559010518228927212054552276422738053606767839,96138957410934057653.525537285669914450750950820034422226409143775439264877756044,4516509637107006589799.3247407765640774290583560730124853788812126181315894384431,192277914821868115307.09364680748478027460069679031607383193630858733638417962119,2.2664301327003494488661824717876214287008475356309533247297174998197818115291273e-74,2.4864709996286547895088434053296092607371828564886879380328851000074187913465216e-74,9.5293516430328201843432584742372958070241550950158300760434974747039249349873683e-81,-23.083579416652623820348442683259821995441263847550431056862916107842967900327137,-9.1941830209318314488583763900318031894763755389811990417109897012296547068587349e-75,2.1249000437676642057693278868373741737430656554451714403639578436698465867817094e-74,3.4617971485015304312441574054712911831280633549787857833810010505922300682838047e-74,-100,-0.00000056944421400046912977617924294051071052688710036426588860960584688916738410670365,-0.00000056944421400046912977617924294051071052688710036426588860960584688916738411260182,-0.00000056944421400046912977617924294051071052688710036426588860960584688916738410549352,-0.00000056944421400046912977617924294051071052688710036426588860960584688916738410307247,-0.29399432954869538663700076377523526306320645123710306888569480390635744380670559,-0.29399432954869538663700076377523526306320645123710306888569480390635744381425985,-0.29399432954869538663700076377523526306320645123710306888569480390635744382181366,-0.29399432954869538663700076377523526306320645123710306888569480390635744382936989,-1.0868629263561550745883988821861214389227041348402896448084356262489361421977119,-1.0868629263561550745883988821861214389227041348402896448084356262489361422074663,-1.0868629263561550745883988821861214389227041348402896448084356262489361421901579,-1.0868629263561550745883988821861214389227041348402896448084356262489361421826016
-90,-0.00000044932234293535682810612931599215694961026920317345878361406665355147787976110708,-0.1868478067059496585220113035402278504468648853674089850334125970236889261906258,-0.8726369627571029804843996443520354910972429011489026647110325337249951718585014,-90,101961429157177669211.46992328129796391967013890590061749165510957888917082950158,0.021457089992887871373398687793835896239528814578968192503965514492292310069901125,101961429157177669211.44846619130507604829674021810678159541558076431020263699761,4751875915651825198162.2201199022925229387871154645776959540124664002725338416699,203922858314355338422.93984656259592783934027781180123498331021915777834165900316,6.2374159955365331923940375767077576293612222643469636318414815377697827852474168e-74,4.1594546654536588743788482593075941698468975452018896988700011262915608925391195e-74,9.9979990597160707307998822941032787930190100062321064886861598415594864505643229e-81,-33.977332712181361192284892088554529618720514326828334196610922930670338615653931,2.4740784220855453323006968333619790006207573545324577481284932134162367970478425e-74,3.0362768220319651564267129854013119172746841018049376660665341893526142308522384e-74,4.4176078743629114980520232594984389977473737685529669259836252987217792600088191e-74,-90,-0.00000044932234293535682810612931599215694961026920317345878361406665355147787975382589,-0.00000044932234293535682810612931599215694961026920317345878361406665355147787976110708,-0.00000044932234293535682810612931599215694961026920317345878361406665355147787975715593,-0.00000044932234293535682810612931599215694961026920317345878361406665355147787976382389,-0.18684780670594965852201130354022785044686488536740898503341259702368892621141743,-0.1868478067059496585220113035402278504468648853674089850334125970236889261906258,-0.18684780670594965852201130354022785044686488536740898503341259702368892616983484,-0.18684780670594965852201130354022785044686488536740898503341259702368892614904327,-0.87263696275710298048439964435203549109724290114890266471103253372499517183642064,-0.8726369627571029804843996443520354910972429011489026647110325337249951718585014,-0.87263696275710298048439964435203549109724290114890266471103253372499517185721044,-0.87263696275710298048439964435203549109724290114890266471103253372499517187801519
-80,-0.00000035762428331867658370213860140417723995600225704854730577753477575208137959759237,-0.11495500124741595400225154876512569162698276979684076692185093688491566926132429,-0.7058021059484822040420503140953261918591618334153344301319103199984769929326142,-80,108136527947540760035.03825622472434348937237985166483166225582348007366793067102,0.021629435174383636699106804740416693718030659037258633902484885490347922205574497,108136527947540760035.01662678954995985267327304692441496853779282103640929676853,4999507711399230891422.3540459370939105520421128134972739731044705134804638774783,216273055895081520070.07651244944868697874475970332966332451164696014733586134204,4.631777893190494903680584039998355342976370273836994547250696776465006280332949e-74,5.2065672261893234749715465862664513619034658587735890771427415033037381639994524e-74,2.0076034596889635767481640702391271299985866864359315683236900844513360065312789e-80,-54.865435894146582259432299272189468000809269323414576278879581330976456970322714,1.7963621829603171642271289643544777300506451888668512219842936242646879762315462e-74,4.5069215155295754858819783729008551095273088335822044481411106030503542916741677e-74,7.3298710730559062755398233110489330327086145306307682817331758532449400554353126e-74,-80,-0.00000035762428331867658370213860140417723995600225704854730577753477575208137961024723,-0.00000035762428331867658370213860140417723995600225704854730577753477575208137959759237,-0.00000035762428331867658370213860140417723995600225704854730577753477575208137961271995,-0.00000035762428331867658370213860140417723995600225704854730577753477575208137961766841,-0.11495500124741595400225154876512569162698276979684076692185093688491566927676363,-0.11495500124741595400225154876512569162698276979684076692185093688491566926132429,-0.11495500124741595400225154876512569162698276979684076692185093688491566924588514,-0.11495500124741595400225154876512569162698276979684076692185093688491566923044585,-0.70580210594848220404205031409532619185916183341533443013191031999847699295379913,-0.7058021059484822040420503140953261918591618334153344301319103199984769929326142,-0.70580210594848220404205031409532619185916183341533443013191031999847699296923703,-0.70580210594848220404205031409532619185916183341533443013191031999847699298467988
-70,-0.00000028672933504994648231811329581695744470492438858335581116417704779759620968860906,-0.06871531446169784484326759130632386588001215390525638772534827147912838260135731,-0.57370191775526942754793950813588728688890877114013136192788879648787878096358429,-70,114685609969464585888.63266672109995999844665973078998958863336904662768546418533,0.02180316464711342553630432746696422909424892899484971584879783738209430648429194,114685609969464585888.61086355645284657291035540332302535953912011763283574833654,5260044210354944743498.6699815229378559985915833431447356040592432805070789021838,229371219938929171777.26533344219991999689331946157997917726673809325537092837067,1.9901479575196521706370249392538644540107555345434555197103287936135710204374457e-73,1.3267717076413189690957882138698834406653810388788499049471379429704579293045965e-73,3.1882478213696386205484330814543467214926930519161799879051635749047070696981547e-80,-96.032383796252326503893809690951414801438934816101115616250854609517475317537568,7.557577223283347830726974796792792957803472472641908247053863661273299257250922e-74,8.1705063472272313286968768250559030251421012519150086325487454021235697423509845e-74,1.3269919538899094317086721946699953210498932809046164213320058839846764673624261e-73,-70,-0.00000028672933504994648231811329581695744470492438858335581116417704779759620968622309,-0.00000028672933504994648231811329581695744470492438858335581116417704779759620968860906,-0.00000028672933504994648231811329581695744470492438858335581116417704779759620969685053,-0.00000028672933504994648231811329581695744470492438858335581116417704779759620971810557,-0.068715314461697844843267591306323865880012153905256387725348271479128382667695634,-0.06871531446169784484326759130632386588001215390525638772534827147912838260135731,-0.068715314461697844843267591306323865880012153905256387725348271479128382535019061,-0.068715314461697844843267591306323865880012153905256387725348271479128382468680839,-0.57370191775526942754793950813588728688890877114013136192788879648787878093650695,-0.57370191775526942754793950813588728688890877114013136192788879648787878096358429,-0.57370191775526942754793950813588728688890877114013136192788879648787878100284533,-0.57370191775526942754793950813588728688890877114013136192788879648787878106918412
-60,-0.00000022992602979547776228790382226276197845499329235727242691510194314199195532243048,-0.03937641291460353315047646547643606015812722050128527083714054143613686323592251,-0.46528907292250993670699940314464306054667412067901811605095651035288995299532247,-60,121631324807510565248.29323661430304762904261723603429460206632094932543204450076,0.02197828952982279237802777480161638955471014281285010486427974376179913468467157,121631324807510565248.27125832477322483666458946123267821251161080651258193963648,5534157908078630184957.9208414580478764411670368962772034118929488847430702808301,243262649615021130496.58647322860609525808523447206858920413264189865086408900151,5.4248464457191989935498797665594604994572796863532488649720705776996663380576944e-74,6.9423156596430008290466588151162610450788131132701567503255290049775758706128683e-74,2.7571034281418048283323656539150989522613678139878155302147305396191357384643308e-80,-179.24606741819975343672708768040288132703459671613509411359531100892416918061234,2.0218249163007739126088592721550254932886221187555884848427553446180775122585472e-74,6.3709060967898102512781750119973327174861352892730766881189796268437296808870351e-74,1.0259568760657311388970905373063769884670411441585984596244858119814339779305738e-73,-60,-0.00000022992602979547776228790382226276197845499329235727242691510194314199195534129686,-0.00000022992602979547776228790382226276197845499329235727242691510194314199195532243048,-0.00000022992602979547776228790382226276197845499329235727242691510194314199195534419385,-0.00000022992602979547776228790382226276197845499329235727242691510194314199195535000152,-0.03937641291460353315047646547643606015812722050128527083714054143613686325400534,-0.03937641291460353315047646547643606015812722050128527083714054143613686323592251,-0.039376412914603533150476465476436060158127220501285270837140541436136863217839749,-0.039376412914603533150476465476436060158127220501285270837140541436136863199756876,-0.46528907292250993670699940314464306054667412067901811605095651035288995302855075,-0.46528907292250993670699940314464306054667412067901811605095651035288995299532247,-0.4652890729225099367069994031446430605466741206790181160509565103528899530466338,-0.46528907292250993670699940314464306054667412067901811605095651035288995306474563
