"{'distance': [0.319, 0.324, 0.478, 0.529, 0.68, 0.696, 0.848], 'solute_2': [15.01, -12.32, 13.62, -0.1, 12.99, -9.76, 13.91], 'solute_1': [16.4, -10.74, 4.21, -7.11, 17.16, -0.91, 18.56]}","{'solute_1i': '291.0 nM', 'solute_2e': '357.0 mM', 'solute_1e': '126.0 M', 'solute_2i': '447.0 M'}"
voltage,current,solute_2,solute_1
70,4917639484154.5557,0.03617334770110972,4917639484154.5195,135946485373364.91,8.7468818480508699e+20,5.161660681096691e-07,2.780821670711475e-07,6.591488083975382e-14,-2.3857644846515136e-07,-358.0450634356614,3.6997316270093539e-07,8.3899563532837782e-07
80,5122354700545.9521,0.040850644414201345,5122354700545.9111,125392261835781.8,1.5788897481556327e+21,3.4231075574098213e-07,3.1780350049452e-07,6.589910908627594e-14,-1.8743085918059878e-07,-393.0751517278153,3.0443234602478812e-07,6.0227220162710931e-07
90,5335603760394.6914,0.04613272630568073,5335603760394.6455,115657672712433.45,9.1880002946096733e+20,4.7469142145928345e-06,6.857056315544706e-07,5.503409516028745e-13,-2.5975805077746786e-06,-428.19568312388685,2.9640577543872503e-06,5.2264908049976633e-06
100,5557740980394.8965,0.05209779348437861,5557740980394.8447,106679009007576.7,2.1031646360931541e+21,2.5897209923186892e-06,4.124819160783553e-07,3.013974466325401e-13,-1.3832403644720159e-06,-463.07854112078383,1.5959388626825906e-06,2.8902253126202189e-06
"{'distance': [0.319, 0.324, 0.478, 0.529, 0.68, 0.696, 0.848], 'solute_2': [15.01, -12.32, 13.62, -0.1, 12.99, -9.76, 13.91], 'solute_1': [16.4, -10.74, 4.21, -7.11, 17.16, -0.91, 18.56]}","{'solute_1i': '291.0 nM', 'solute_2e': '357.0 mM', 'solute_1e': '126.0 M', 'solute_2i': '447.0 M'}"
voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-0.0012513616524616675,-0.0012513616526986825,-0.0012513616522466155,-0.0012513616522806495,-5.475533034664863,-5.475532708209166,-5.475532690857051,-5.475532615964767,-3902.8853685065988,-3902.885369409574,-3902.885368007304,-3902.8853681509736
-140,-0.0008768363602935297,-0.0008768363601854997,-0.0008768363600686781,-0.0008768363601004414,-4.1553685446841655,-4.155368368364265,-4.155368368586238,-4.155368161416845,-2734.615075694979,-2734.615075445967,-2734.615075081244,-2734.6150752839653
-130,-0.000599122487328073,-0.0005991224867265044,-0.0005991224875811118,-0.0005991224875109596,-3.0157397420781535,-3.015740789041946,-3.015740809104784,-3.015740593938972,-1868.4125025636458,-1868.412500162609,-1868.4125028198914,-1868.4125027085222
-120,-0.00039702027250329254,-0.00039702027317292383,-0.0003970202747013061,-0.00039702027498010167,-2.0240545144973794,-2.024051493248912,-2.024051468349171,-2.0240503475652076,-1238.1274000314297,-1238.1274036320392,-1238.127408414721,-1238.1274098452614
-110,-0.00025353100702136513,-0.0002535310062121341,-0.00025353100728070163,-0.00025353100702771764,-1.111851336523273,-1.1118518325664468,-1.1118518138753473,-1.111853420821717,-790.7393521761987,-790.7393494024873,-790.7393527469377,-790.7393511538763
-100,-0.00015487214683297188,-0.00015487214622657075,-0.0001548721466891541,-0.00015487214672163825,-0.14212190882551567,-0.14212166112077407,-0.1421216520676012,-0.14212146317004226,-483.30018384262803,-483.30018207384273,-483.3001835221375,-483.3001837179725
-90,-8.971643205837102e-05,-8.971643409800962e-05,-8.971643187644154e-05,-8.971643190062734e-05,1.1326056968664489,1.1326060634517945,1.132606072771182,1.1326062972366344,-280.5801357397286,-280.58014228893444,-280.5801353598611,-280.5801355475801
-80,-4.8700474854198834e-05,-4.87004743412196e-05,-4.87004748530861e-05,-4.8700474852071975e-05,3.1017338444195275,3.1017340642093467,3.1017340752211453,3.1017340708785923,-153.54985211009625,-153.5498506189324,-153.54985222202413,-153.54985221668767
-70,-2.419191597615058e-05,-2.4191916431163546e-05,-2.4191915871138335e-05,-2.4191915852804842e-05,6.274743706494348,6.274744313154924,6.274744434879949,6.274744448463025,-78.64272758405423,-78.64272930752486,-78.64272762049346,-78.64272757006437
-60,-1.0217974317780666e-05,-1.0217975548603129e-05,-1.0217974383928793e-05,-1.0217974402789393e-05,11.155377205031414,11.155377024132846,11.155376909840584,11.155377058821614,-37.468994213566475,-37.46899796463549,-37.46899427242589,-37.4689944057822
-50,-2.416550743819552e-06,-2.4165506051174785e-06,-2.4165505716787248e-06,-2.4165505535602847e-06,18.012963626499555,18.012964790415793,18.012965440536732,18.012965333075044,-16.54877502117597,-16.548775170231238,-16.54877539092606,-16.548775280645778
-40,2.1005512297510076e-06,2.1005516117832833e-06,2.1005512916648767e-06,2.1005513021695544e-06,26.669507651780364,26.669507176002107,26.669506985001362,26.66950692588398,-6.778726267366437,-6.778724837116897,-6.778725740737645,-6.778725678392818
-30,5.015576123320163e-06,5.015575672128274e-06,5.015576044217706e-06,5.015576032790078e-06,36.48591773279064,36.485918510717674,36.48591884618446,36.48591885949281,-2.5888511157081666,-2.5888529128860682,-2.5888519192916517,-2.5888519616125794
-20,7.16695967850013e-06,7.166959664031946e-06,7.166959621236104e-06,7.166959619664413e-06,46.59869411048796,46.59869501714097,46.59869548746076,46.59869552491,-0.9305590449439478,-0.9305595434270799,-0.9305599121570194,-0.9305599357870418
-10,8.907093129209032e-06,8.907093424027152e-06,8.907093133328015e-06,8.907093133718273e-06,56.23693278625005,56.23693300536586,56.23693317448192,56.23693321047131,-0.3185502595138132,-0.3185494489152916,-0.31855044077399786,-0.3185504575506539
0,1.0365189026785032e-05,1.0365188761720242e-05,1.0365189130902788e-05,1.036518913307674e-05,64.91178143948721,64.91178133819332,64.91178127643349,64.91178131439938,-0.10511348258683029,-0.10511425923323259,-0.1051130760981771,-0.10511308829600555
10,1.1592028932609243e-05,1.159202892544907e-05,1.1592028992038711e-05,1.1592028989419375e-05,72.42733684729897,72.42733708464671,72.42733725902065,72.42733725366361,-0.03380284122363264,-0.03380298224510625,-0.03380286159923648,-0.03380286709592041
20,1.2619164608809528e-05,1.261916470176421e-05,1.2619164579710682e-05,1.2619164579230417e-05,78.79270278471222,78.79270275040389,78.79270272847663,78.79270273425118,-0.010694061489914475,-0.010693754215026274,-0.010694124192488837,-0.01069412857871624
30,1.3475441250880251e-05,1.3475441330832111e-05,1.3475441347471596e-05,1.34754413467883e-05,84.12307250204037,84.123072533779,84.12307255016455,84.12307254456118,-0.0033550684975551803,-0.0033548348292242736,-0.0033547910885310846,-0.003354790419478992
40,1.418854372059502e-05,1.4188543774980504e-05,1.4188543764894804e-05,1.4188543764259533e-05,88.56979047934172,88.56979038310719,88.56979032221457,88.5697903235523,-0.0010509182132381056,-0.0010507003535167314,-0.0010507013856708028,-0.0010507040372780539
50,1.4783539906211028e-05,1.478354017973104e-05,1.4783540218703527e-05,1.4783540215142744e-05,92.2824336741706,92.28243460377884,92.28243528431834,92.28243529895371,-0.0003307377999419714,-0.0003303489211248234,-0.0003305675539033697,-0.00033058598514448156
60,1.5281906150819363e-05,1.5281906237066497e-05,1.5281906204991616e-05,1.528190620411589e-05,95.39288304228343,95.39288308399185,95.39288313366924,95.39288314802889,-0.00010522020737369076,-0.00010497187577129807,-0.00010509682332629944,-0.00010510673638699151
70,1.5701399225817583e-05,1.5701399270352197e-05,1.570139920637906e-05,1.5701399204437317e-05,98.01129941372656,98.01129913555609,98.0112988975605,98.01129891462051,-3.414563486892064e-05,-3.386755270184949e-05,-3.394822137774064e-05,-3.396281176381114e-05
80,1.6056429825132585e-05,1.6056429891031695e-05,1.6056429865069196e-05,1.605642987211864e-05,100.22742520794205,100.22742504063922,100.22742490572547,100.22742486563129,-1.1526778187942455e-05,-1.123744914366398e-05,-1.125102379966446e-05,-1.1208974687447935e-05
90,1.6358610528967126e-05,1.635861031671277e-05,1.6358609978626174e-05,1.635860998821155e-05,102.11368267731848,102.11368009504355,102.11367798176514,102.11367793040426,-4.481708162806797e-06,-3.853037469525589e-06,-3.851599877471069e-06,-3.796002531252326e-06
100,1.6617299146885618e-05,1.661729903607071e-05,1.661729884548817e-05,1.6617298864171523e-05,103.728462558406,103.7284611676593,103.72846007603528,103.728459968685,-1.7321192835595411e-06,-1.3826102076563984e-06,-1.4316250881699872e-06,-1.3196373674811858e-06
"{'distance': [0.319, 0.324, 0.478, 0.529, 0.68, 0.696, 0.848], 'solute_2': [15.01, -12.32, 13.62, -0.1, 12.99, -9.76, 13.91], 'solute_1': [16.4, -10.74, 4.21, -7.11, 17.16, -0.91, 18.56]}","{'solute_1i': '291.0 nM', 'solute_2e': '357.0 mM', 'solute_1e': '126.0 M', 'solute_2i': '447.0 M'}"
voltage,current,solute_2,solute_1
-150,-0.0012513616377800994,-5.475502511073837,-3902.8853379457723
-140,-0.0008768363476681728,-4.155341226377087,-2734.6150499491487
-130,-0.0005991224897252716,-3.0157165218139603,-1868.4125216556713
-120,-0.0003970186935383918,-2.0242530216695362,-1238.1223726726603
-110,-0.00025353017737679817,-1.112000025835621,-790.7366884290241
-100,-0.0001548717174704442,-0.14223312694585033,-483.29878815077245
-90,-8.9716215222177e-05,1.1325197979074102,-280.57941602310166
-80,-4.870037032992402e-05,3.1016594406546103,-153.54948867764324
-70,-2.419187979030371e-05,6.274681871390416,-78.64258372690529
-60,-1.0217981555761472e-05,11.155321868389528,-37.468989135697484
-50,-2.4165872232876594e-06,18.012913194131624,-16.54886366100982
-40,2.100493849469432e-06,26.66945575918594,-6.778879410587251
-30,5.015503392355254e-06,36.48586234938104,-2.5890504245180637
-20,7.166874981899124e-06,46.59862918362911,-0.930790927959606
-10,8.906998423363522e-06,56.236854109786655,-0.3188065075664781
0,1.0365084495992651e-05,64.91168547085017,-0.10539174918085337
10,1.1591913537583276e-05,72.42721939353018,-0.03410427359631285
20,1.261903672736862e-05,78.79255712879998,-0.011020364123396575
30,1.3475298517043753e-05,84.12289009004122,-0.0037093488790560514
40,1.4188382756990343e-05,88.56955907542,-0.0014375995378941298
50,1.47833567772419e-05,92.28213719673035,-0.0007540626538684592
60,1.5281695987895583e-05,95.39249800097288,-0.0005686387648893287
70,1.5701156368915857e-05,98.01079435535021,-0.0005395967891672626
80,1.6056398365451727e-05,100.22714204915329,3.186384947184706e-05
90,1.6358610584012663e-05,102.11368167058183,-3.8065372791606933e-06
100,1.661729917403253e-05,103.72846203866948,-1.3875228432880249e-06
"{'distance': [0.319, 0.324, 0.478, 0.529, 0.68, 0.696, 0.848], 'solute_2': [15.01, -12.32, 13.62, -0.1, 12.99, -9.76, 13.91], 'solute_1': [16.4, -10.74, 4.21, -7.11, 17.16, -0.91, 18.56]}","{'solute_1i': '291.0 nM', 'solute_2e': '357.0 mM', 'solute_1e': '126.0 M', 'solute_2i': '447.0 M'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,2013259346809.8967,0.0024920921942168171,2013259346809.8943,807859095856041.62,1.6713347602079803e+20,0.0004302976548018478,0.0003843664344458375,9.589284574729184e-11,51.081975954563241,0.00028237545966755214,0.00045246688219618763,0.001397637392603466
-140,2095354568821.4763,0.0028143254230858731,2095354568821.4734,744531727437527.75,2.8475313077981312e+20,0.00036838921936066527,0.0003284530575911049,7.855358789658762e-11,49.699790451288536,0.00029388700149744757,0.00037482498978206973,0.0012011636209092744
-130,2181147057368.1367,0.0031782241465254501,2181147057368.1335,686278549532966.62,5.9530140783162294e+20,0.00017014278033045116,0.00023462973581445112,9.857858604932213e-11,48.567046770002833,0.00030578475969977094,0.00022660354230144854,0.00074132681097548582
-120,2270741148257.9155,0.0035891758084186593,2270741148257.9121,632663672515493.87,3.6829691457950961e+20,0.0004126557673771458,0.00033846850396912487,4.233785473898785e-11,47.645596523054444,0.00031800735406926157,0.00016527568156295589,0.00070213222285824375
-110,2364255201405.7261,0.0040532644614826819,2364255201405.7222,583296556114890.87,2.8111513757501201e+20,0.0003367097517639195,0.00027913048586469813,3.549250541905191e-11,46.875550639587978,0.00033044672407981062,0.00013414114237399801,0.00056962820392405654
-100,2461820176471.0352,0.0045773608403866031,2461820176471.0308,537825236487825.19,1.0553127717260098e+20,0.0002861942983258814,0.00024239777474122093,3.18159204223175e-11,46.167903364111936,0.00034294315058474569,0.00011391955324028618,0.00048249374734825941
-90,2563578581879.0771,0.0051692240815296893,2563578581879.0718,495931022034637.12,7.321077869814747e+20,0.00025195704193947677,0.00022918907973235036,3.306866304224332e-11,45.406587699605822,0.00035527918788830649,0.00010443418360548705,0.00043829926774936485
-80,2669683717565.8032,0.0058376165954199966,2669683717565.7974,457324264779627.69,2.1263672846463084e+20,0.0003009775459190678,0.00021261154384433212,1.990413579398484e-11,44.471878173122391,0.00036715520414525097,0.00010610058665672722,0.00041931625869402452
-70,2780299149656.3403,0.0065924337923146453,2780299149656.3335,421740928653325.12,1.2777826842232368e+20,0.00029572184405424196,0.00023917304677922857,2.9256404770187277e-11,43.297492451761073,0.00037815058313300407,0.0001071899490386022,0.00044069356314378207
-60,2895598369157.8574,0.007444850581682514,2895598369157.8501,388939756062029.75,2.4655565363341237e+20,0.00032494636067781357,0.00027063665666560155,3.465557781541571e-11,41.977109869995409,0.00038768622824168688,0.00011685139096274244,0.00048664695286169566
-50,3015764597518.7466,0.008407486814383025,3015764597518.7383,358699890240631.37,4.6930344999604363e+19,0.0003630173855810881,0.0003074865056440501,4.036329123828858e-11,40.916524090090384,0.00039500307900677443,0.00012890946208895371,0.00054383681136694435
-40,3140990710273.2241,0.0094945941168975926,3140990710273.2148,330818850348029.31,1.8593077644362495e+20,0.0004033060173327385,0.0003450240744520272,4.5936089477362994e-11,40.938128909747071,0.00039917541792339217,0.00014085424719864238,0.00059943982252778113
-30,3271479256493.5581,0.010722266883655143,3271479256493.5474,305110784127239.94,7.0682871944887001e+19,0.0004389250306928716,0.0003775812176756155,5.066123222580138e-11,43.110240594559457,0.00039918470777732456,0.0001510462782044302,0.00064600270158649453
-20,3407442556829.4204,0.012108680551148597,3407442556829.4082,281404942713283.44,5.5028143071179932e+19,0.0004709209507183232,0.0004045307689360955,5.417012206315486e-11,48.19854206027513,0.00039407510828034148,0.00015984869475778416,0.00069186431708495718
-10,3549102866849.8799,0.013674360681440392,3549102866849.8662,259544336260408.94,3.2929863839681033e+20,0.000501153812571431,0.00042614294200060687,5.6251357843489216e-11,56.232705572545783,0.00038318138580054263,0.00016774570636041879,0.0007333834457682784
0,3696692595469.5195,0.015442486838781602,3696692595469.5039,239384539165402.03,5.1345471401302709e+21,0.0005344080186659994,0.00044617065109689436,5.7340912019062935e-11,66.683715736833392,0.00037224123276998134,0.00017653652950060496,0.00077706371054421671
10,3850454570631.3442,0.017439235758173938,3850454570631.3267,220792620962567.06,1.2765043415090311e+21,0.0005756180709965975,0.00046642735986952844,5.722931112872294e-11,78.893327447142468,0.0004213393951853834,0.00018775127560767728,0.00082411237097062932
20,4010642346286.5464,0.01969416888641284,4010642346286.5269,203646184280135.81,4.1198110199772807e+20,0.0006297960863435037,0.0004891734291735672,5.583783367523929e-11,92.306575326606165,0.00046925417721967991,0.00020349200024727773,0.00087927249412318948
30,4177520546172.272,0.022240670033075147,4177520546172.2495,187832495152335.09,4.7486592314775825e+21,0.0007028205955350586,0.0005166817727886505,5.2952980597991144e-11,106.5062902988752,0.00051497139111038803,0.00022695502176768928,0.00094723022954726582
40,4351365241034.1655,0.025116439610781846,4351365241034.1406,173247693879598.91,1.1886428651229332e+21,0.0008008829542660578,0.000550306488271582,4.801674956963716e-11,121.17724568993768,0.0005580220994827979,0.0002624566790444899,0.0010317337175813164
50,4532464356841.3662,0.028364052781858919,4532464356841.3379,159796076805365.41,4.6310818254789634e+20,0.0009318493949308504,0.0005917483201430694,4.0313888705290285e-11,136.06683200348468,0.00059842493605225596,0.00031639539401992202,0.0011449961323789966
60,4721118112252.4863,0.032031589774639831,4721118112252.4541,147389441032062.28,3.3459203130853769e+22,0.0011055979358474133,0.0006421450291376761,2.8626478015711344e-11,150.9599969718185,0.0006365391120776231,0.00039737893340768707,0.001299546943804801
70,4917639484154.5557,0.03617334770110972,4917639484154.5195,135946485373364.91,8.7468818480508699e+20,0.0013367494464091578,0.0007032871311005474,1.118593548883151e-11,165.66792036324605,0.00067290742275382428,0.00051798661592941263,0.0016887871384425139
80,5122354700545.9521,0.040850644414201345,5122354700545.9111,125392261835781.8,1.5788897481556327e+21,0.0016485495304010556,0.002525653612345709,5.776531464432935e-10,180.02561468196782,0.00070813186657259794,0.0030663779590616581,0.0058486973729537216
