voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-0.0000018283581724401708058265313876167615736074746241016563788133263522179686099726538,-3.8043241207660649137135529670799608169198941018846681873741888019957416862871384,-50,2291.2632470066170059590683781433022905201276426561553099536898073175644875970912,2291.2632470066170059590683781433022905201276426561553099536898073175644875970912,0.0,1.0,4582.5264940132340119181367562866045810402552853123106199073796146351289751941824,8.8554462723136395084528022030668159664763675611895463420653209410908412044145981e-80,4.2226058351104924719108592048009948570615613752315265379263500886396604559014311e-86,2293.0866228633708843827355851835349775927682110746785100234251755443718423432149,1.5709099088952724969906470255956082057520689639998238608356957174998736815109491e-89,3.143440763018222416594825326100699674568322591169673485637553207557697768340274e-80,4.4454965595768003795643171675196430150672709569657257381666635660779016089937256e-80,-50,-0.0000018283581724401708058265313876167615736074746241016563788133263522179686099726537,-0.0000018283581724401708058265313876167615736074746241016563788133263522179686099726538,-3.8043241207660649137135529670799608169198941018846681873741888019957416862871383,-3.8043241207660649137135529670799608169198941018846681873741888019957416862871384
-40,-0.0000011958765203452446881756700782889904869118960731601983104571173637440243963696937,-2.4882990435814496103820790634429684467465375356246936493103974013148555480548747,-40,2253.0959298619904768014347163261626713281742959395756058621111443409669848384572,2253.0959298619904768014347163261626713281742959395756058621111443409669848384572,0.0,1.0,4506.1918597239809536028694326523253426563485918791512117242222886819339696769144,3.0361530076503906886123893267657654742204688781221301744223957512311455557992908e-79,1.4477505720378831332265802987889125224211067572222376701461771732478835848804907e-85,2255.2047366014129259119875853123097347248767642885370693015967502554704395364279,0.0,1.5395237247916241493288862435511810842398312008623237420815648319044681174952551e-79,2.1772153311954591752201127367958948084383895129670972386679090827767594548490056e-79,-40,-0.0000011958765203452446881756700782889904869118960731601983104571173637440243963696935,-0.0000011958765203452446881756700782889904869118960731601983104571173637440243963696937,-2.4882990435814496103820790634429684467465375356246936493103974013148555480548744,-2.4882990435814496103820790634429684467465375356246936493103974013148555480548747
-30,-0.00000078156874993673284343257340313536939844830892908701519338959554247893612544112183,-1.6262354347414332914822441057720689585427195347645014720354612033451745373980234,-30,2215.5687223984999060371459543648753873944417518234951629624259982030140402003334,2215.5687223984999060371459543648753873944417518234951629624259982030140402003334,0.0,1.0,4431.1374447969998120742919087297507747888835036469903259248519964060280804006668,1.7500048585762668552418632925108231552798535894731722533129086621679519523009801e-79,8.3446734360516875040143169999638707889549903367670643487592156513593289961861615e-86,2218.0403382410485455351601280146007286543258703636815208501963286579473730187232,0.0,7.8329399092617733148555339593328766571531559708177295497130548955036282918857357e-80,1.107744985293148032774510875817855447592982424442757760319807578650933448820824e-79,-30,-0.00000078156874993673284343257340313536939844830892908701519338959554247893612544112191,-0.00000078156874993673284343257340313536939844830892908701519338959554247893612544112183,-1.6262354347414332914822441057720689585427195347645014720354612033451745373980236,-1.6262354347414332914822441057720689585427195347645014720354612033451745373980234
-20,-0.00000051013338058269593593866421519430444301416213056639998317705283908461353772346486,-1.0614510623859674024636689410704979063830163425033166827393493210095534398911254,-20,2178.6751077034198030480421987097378162851970717366873286410183854084270551899965,2178.6751077034198030480421987097378162851970717366873286410183854084270551899965,0.0,1.0,4357.3502154068396060960843974194756325703941434733746572820367708168541103799929,4.0060352184275988252524581394826072229297853253000328690295499495410948305685086e-80,1.9102264492166513563406267831242595781945158602237858147762059924798463967173141e-86,2181.5958745679436708319876435649319687510509905367643976611394433778135218052871,0.0,2.0744668660291546087380016915561339051069233105583667334551439671455076757686955e-80,2.9337391766320408516907194003663550343660994497147231483885970629639586227503509e-80,-20,-0.00000051013338058269593593866421519430444301416213056639998317705283908461353772346484,-0.00000051013338058269593593866421519430444301416213056639998317705283908461353772346486,-1.0614510623859674024636689410704979063830163425033166827393493210095534398911254,-1.0614510623859674024636689410704979063830163425033166827393493210095534398911254
-10,-0.00000033194501374049384703919467277722739499834939735731351115002030203709048196946475,-0.6906887510205864451374587741730401289731612827853125656730675207887554905623239,-10,2142.4127194783134040909585473892489394515637321587133254115019777048710885205458,2142.4127194783134040909585473892489394515637321587133254115019777048710885205458,0.0,1.0,4284.8254389566268081819170947784978789031274643174266508230039554097421770410917,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-79,8.0933278506284439044958134758685734760346593025270925310255043365593492071444096e-86,2145.8816451763192098989340184446706547236093116862862853248810661613218756509888,0.0,4.4720195128367824180528105503993109296840671752861408401534815635747926679361627e-80,6.3243906462508991264373818829073550672125191032193569666317836576693237650295515e-80,-10,-0.00000033194501374049384703919467277722739499834939735731351115002030203709048196946467,-0.00000033194501374049384703919467277722739499834939735731351115002030203709048196946475,-0.69068875102058644513745877417304012897316128278531256567306752078875549056232373,-0.6906887510205864451374587741730401289731612827853125656730675207887554905623239
0,-0.00000021405034062586281338691634543301699036777910931186089251499225975607022575985143,-0.44538148278373452437725157125988141692971332970032469941332484706521638711684692,0,2106.787212540539646250142539834861977194867645051199145062392391615032337890131,2106.787212540539646250142539834861977194867645051199145062392391615032337890131,0.0,1.0,4213.5744250810792925002850796697239543897352901023982901247847832300646757802619,7.8539374677067398021396876681961641607439212298645381248079334537055674967724709e-80,3.7701837813486539927775528614294596938049655135995772660056697219996968356262778e-86,2110.9197088858330779907477649913886959875931999168538493144682845166785406444873,0.0,8.3090126263282626884984641768488203750801538745119280795842293183694652649650308e-80,1.175071834608271882928690041843608944055929448309156669655990877527827030017136e-79,0,-0.00000021405034062586281338691634543301699036777910931186089251499225975607022575985147,-0.00000021405034062586281338691634543301699036777910931186089251499225975607022575985143,-0.445381482783734524377251571259881416929713329700324699413324847065216387116847,-0.44538148278373452437725157125988141692971332970032469941332484706521638711684692
10,-0.00000013397555637942843127177996182795700628585838599565518582374288365080404098023757,-0.27876728335295137466478053996606390367653230493420513025085366179864450616725076,10,2071.8199086914535483578530750808195074718571612793634193648451206540885222250235,2071.8199086914535483578530750808195074718571612793634193648451206540885222250235,0.0,1.0,4143.6398173829070967157061501616390149437143225587268387296902413081770444500469,3.8479022492791409768872295287135569378141359045645052557783835041644726662039623e-80,1.8348227735896782764850757258956703843184165499517942694560925980398524600047885e-86,2076.7518080176632393228209978091913596853012983919215603983658492206438288183166,0.0,1.3699528892986035661994545476847377633178314546207653805366156872635919906923661e-79,1.9374059558582924710697103862516757539250566975975029192418159377295008285045128e-79,10,-0.00000013397555637942843127177996182795700628585838599565518582374288365080404098023755,-0.00000013397555637942843127177996182795700628585838599565518582374288365080404098023757,-0.27876728335295137466478053996606390367653230493420513025085366179864450616725072,-0.27876728335295137466478053996606390367653230493420513025085366179864450616725076
20,-0.000000075105730237810637233895958957075077437545791481411978858000658503900137619023818,-0.15627492766918567809637788168105835215841506884164732402204136469547471310651286,20,2037.5628976297342815291293567778417103753385998538072890864908733997374855920823,2037.5628976297342815291293567778417103753385998538072890864908733997374855920823,0.0,1.0,4075.1257952594685630582587135556834207506771997076145781729817467994749711841645,4.164168187576056673617686750251657508045434746035560482280716394917716994933055e-80,1.9981974041147866161721030165576136377166317222077759509830049526598393228819272e-86,2043.4548941554504566330074170592264980527508877767054306640099400281055615178146,-3.1418198177905449939812940511912164115041379279996477216713914349997473630218981e-89,1.5012724492216944396272439076790053844571915524567226042477055399423127890641936e-79,2.1231198585063939388478374030232939816476251998993882924870904480716918254559879e-79,20,-0.000000075105730237810637233895958957075077437545791481411978858000658503900137619023798,-0.000000075105730237810637233895958957075077437545791481411978858000658503900137619023818,-0.15627492766918567809637788168105835215841506884164732402204136469547471310651282,-0.15627492766918567809637788168105835215841506884164732402204136469547471310651286
30,-0.000000022475361083335127362820574932759275856426977355717730383131502024172712991200531,-0.046765212408104717563136210912665269918994433047324712308060999789907507583779562,30,2004.1288590518476441457111868180969666299807782474954229825043946912668211566539,2004.1288590518476441457111868180969666299807782474954229825043946912668211566539,0.0,1.0,4008.2577181036952882914223736361939332599615564949908459650087893825336423133079,1.6603961760588074078349004130750279937143189177230399391372476764545327258277371e-79,7.9802223371879842847124868900256896852205103371191052130453342448993583020756213e-86,2011.1714196769188487852594657665440096820265203725201302055583935027289639231345,0.0,1.7981851407671176069618370982302612628992083323898013614445607507705314664389048e-79,2.5430178137306307762633948925374602875422761128346844261947768718343664439124683e-79,30,-0.000000022475361083335127362820574932759275856426977355717730383131502024172712991200452,-0.000000022475361083335127362820574932759275856426977355717730383131502024172712991200531,-0.046765212408104717563136210912665269918994433047324712308060999789907507583779396,-0.046765212408104717563136210912665269918994433047324712308060999789907507583779562
40,0.000000042513367461956627884201744437823786528531434442812142373465304377267002630863055,0.088458941868407465025605731170641536550432427325123734118497379767391949568038275,40,1971.7499541544827695335627030623532102279149424387620504266072531985247941714404,1971.7499541544827695335627030623532102279149424387620504266072531985247941714404,0.0,1.0,3943.4999083089655390671254061247064204558298848775241008532145063970495883428807,3.235136993828866814471968661983487082990994399214335754430113528330061779291345e-79,1.5545724458427616630219442965294138804122474467742256926830044820378749952232352e-85,1980.1685496128415783455106301957839876824520096961896456659381275659445810148073,0.0,1.2805932773042923953022732937106766982336713619004434808485294420055366709974663e-79,1.8110323806475401175408994539409791996582746873467313253032421327404361144610462e-79,40,0.000000042513367461956627884201744437823786528531434442812142373465304377267002630863211,0.000000042513367461956627884201744437823786528531434442812142373465304377267002630863055,0.088458941868407465025605731170641536550432427325123734118497379767391949568038599,0.088458941868407465025605731170641536550432427325123734118497379767391949568038275
50,0.00000015093755495739399776674036217636598358549492924827256675533787778639171049487361,0.31406066366498959026610978004571715088669719114614279679769676950242953698124696,50,1940.8941194924301570282187318447549944815589646214139300423071577062082853042476,1940.8941194924301570282187318447549944815589646214139300423071577062082853042476,0.0,1.0,3881.7882389848603140564374636895099889631179292428278600846143154124165706084952,1.5971429883994242684888089687674078796680591494288288938367810983038838600819186e-79,7.6660403554089297853143574849065680440700965443191404408781951013993835657734315e-86,1950.9541772296988898481296269463967543214696934626308335703468270699936976131808,0.0,2.0701669404280206411982406280866342521176832773332948689945134222556597224564855e-79,2.9276581635297219112651228218251985463441795345539642541672256849292519977064452e-79,50,0.00000015093755495739399776674036217636598358549492924827256675533787778639171049487354,0.00000015093755495739399776674036217636598358549492924827256675533787778639171049487361,0.3140606636649895902661097800457171508866971911461427967976967695024295369812468,0.31406066366498959026610978004571715088669719114614279679769676950242953698124696
60,0.00000036356445116947658925769331279237055165359283031756835890867815511552571825507002,0.75648033951201953310048825602782083361117775201530370121050297821954576437542164,60,1912.4947113533951584729508056169872471135664006002720771004418063054442706930677,1912.4947113533951584729508056169872471135664006002720771004418063054442706930677,0.0,1.0,3824.9894227067903169459016112339744942271328012005441542008836126108885413861354,9.6988221077720813664006881271684174870931644717790269460715419830994927476921788e-80,4.6247587717876822311404648433534705577340910300154814463002881923196281183682341e-86,1924.5046232453226772278799786052322131202604697265268609541762496413379598665798,0.0,3.3815218840140517150813794716011211022881596982397987254227564599131569118990554e-80,4.7821941098340920063776478048018686743761857394719061657971464171627174247166702e-80,60,0.00000036356445116947658925769331279237055165359283031756835890867815511552571825506998,0.00000036356445116947658925769331279237055165359283031756835890867815511552571825507002,0.75648033951201953310048825602782083361117775201530370121050297821954576437542154,0.75648033951201953310048825602782083361117775201530370121050297821954576437542164
70,0.00000080596222033820426008717063181224680268203572258904151998082430036914654900297047,1.6769917193886896721395826234130987775511608449991115745706232228707118325971619,70,1888.4039796634055272917614515836906377591199420027063013585520238027849845767827,1888.4039796634055272917614515836906377591199420027063013585520238027849845767827,0.0,1.0,3776.8079593268110545835229031673812755182398840054126027171040476055699691535654,1.2439793573012017404731317380498622429097754431194838909091760369627610263344316e-79,5.9317558159885489486366831686490165849198124080633348985155870292795230213853437e-86,1902.7120089678107599097401832859715703934583843814924061814405376900616890163762,0.0,1.6313347990607586705585885295392003860237153246470542527229220078774430378634978e-79,2.3070557976029127103805128389783513607299849099221417922185737608827973428064439e-79,70,0.00000080596222033820426008717063181224680268203572258904151998082430036914654900297053,0.00000080596222033820426008717063181224680268203572258904151998082430036914654900297047,1.676991719388689672139582623413098777551160844999111574570623222870711832597162,1.6769917193886896721395826234130987775511608449991115745706232228707118325971619
80,0.0000017398446542437209393402469599317530008436251750409097032849495734604193978851379,3.6201511740402016884021243191635446261208221249733097416886346844510545954960385,80,1872.2885307347690980905663295517436575265561910068649447685049871812310532020953,1872.2885307347690980905663295517436575265561910068649447685049871812310532020953,0.0,1.0,3744.5770614695381961811326591034873150531123820137298895370099743624621064041906,2.9518154241045465028176007343556053221587891870631821140217736470302804014715327e-80,1.4075352783701641573036197349336649523538537917438421793087833628798868186338104e-86,1889.2639076136406346213827150183849068563188889146275213056813609217076419667392,0.0,1.7193706866374015655918388386342280669219050365154421952153319295758622199493773e-79,2.4315573437893541607391854300385081906823073706894141477967746589269718194809011e-79,80,0.0000017398446542437209393402469599317530008436251750409097032849495734604193978851379,0.0000017398446542437209393402469599317530008436251750409097032849495734604193978851379,3.6201511740402016884021243191635446261208221249733097416886346844510545954960385,3.6201511740402016884021243191635446261208221249733097416886346844510545954960385
90,0.0000037021831073426798425228937091905540257627303269986546597736279825816253534934237,7.7032524081204324297232667408404185995416057579032942683121936565938764062498071,90,1871.3975709476394936710879943830193337992949602340055621660179252520203241602313,1871.3975709476394936710879943830193337992949602340055621660179252520203241602313,0.0,1.0,3742.7951418952789873421759887660386675985899204680111243320358505040406483204627,1.5180765038251953443061946633828827371102344390610650872111978756155727778996454e-79,7.2387528601894156661329014939445626121055337861111883507308858662394179244024533e-86,1891.3746949809561757124942966155330675768091729732435023388413249217686871816809,-6.2836396355810899879625881023824328230082758559992954433427828699994947260437963e-89,2.0515810725495224611307846727326969402152838219605991469140886248068325129794123e-79,2.9013737771074753215382585175579705530560472551808728697336257234386440213061066e-79,90,0.0000037021831073426798425228937091905540257627303269986546597736279825816253534934237,0.0000037021831073426798425228937091905540257627303269986546597736279825816253534934237,7.7032524081204324297232667408404185995416057579032942683121936565938764062498073,7.7032524081204324297232667408404185995416057579032942683121936565938764062498071
100,0.0000077510229553194644862354620980910658575323544269379924704998368147420220885588221,16.127804734330970559856003455760212855386651156182696933474417269583548341301895,100,1900.0546024820714062649672442090174514270726393993864757397442215473563265199561,1900.0546024820714062649672442090174514270726393993864757397442215473563265199561,0.0,1.0,3800.1092049641428125299344884180349028541452787987729514794884430947126530399123,3.3735033418337674317915436964064060824671876423579224160248841680346061731103231e-80,1.6086117467087590369184225542099028026901186191358196334957524147198706498672119e-86,1923.2003328798595781379157708330155579078932234845547483941158975135630262258951,-6.2836396355810899879625881023824328230082758559992954433427828699994947260437963e-89,4.9402839424659930277040473856241460199044251018776747904939904244682780923669024e-79,6.9866165534094305421850543731484374392475517270306117333000699481486577315270101e-79,100,0.0000077510229553194644862354620980910658575323544269379924704998368147420220885588221,0.0000077510229553194644862354620980910658575323544269379924704998368147420220885588221,16.127804734330970559856003455760212855386651156182696933474417269583548341301895,16.127804734330970559856003455760212855386651156182696933474417269583548341301895
