voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_1 transport over barrier 0,solute_1 transport over barrier 1
0,-9.324867278337478e-18,-2.9103830456733704e-11,0,4092644.0604106444,185805.75288549409,3906838.3075251505,22.026465794806715,inf,5.820766091346741e-11,1.8649734556674956e-17,5793834.5131734433,0.0,8.2318063497839911e-11,1.1641532182693481e-10,0,9.324867278337478e-18,-9.324867278337478e-18,2.9103830456733704e-11,-2.9103830456733704e-11
10,0.011465437699972332,35784.76186008843,10,4174770.1486067669,189534.27152126568,3985235.8770855013,22.026465794806715,2.032785910388279e+17,7.275957614183426e-11,2.42861286636753e-17,5910097.9744466618,2.9073883010718938e-11,8.2318063497839911e-11,1.1641532182693481e-10,10,0.011465437699972356,0.011465437699972332,35784.7618600885,35784.76186008843
20,0.02339102367272685,73005.69186244336,20,4424444.4214786999,200869.46597315092,4223574.955505549,22.026465794806715,inf,0.0,0.0,6263554.4191959137,0.0,0.0,0.0,20,0.02339102367272685,0.02339102367272685,73005.69186244336,73005.69186244336
30,0.036255373556922585,113156.59661960858,30,4851687.1842626259,220266.25739507109,4631420.9268675549,22.026465794806718,2.3623914607782202e+17,1.1641532182693481e-10,4.163336342344337e-17,6868389.2956187399,2.9073883010718938e-11,8.2318063497839911e-11,1.1641532182693481e-10,30,0.03625537355692263,0.036255373556922585,113156.5966196087,113156.59661960858
40,0.0505747788832085,157848.87291887798,40,5473645.1891801525,248503.10713354201,5225142.0820466103,22.026465794806718,2.6652362700119661e+17,1.1641532182693481e-10,4.163336342344337e-17,7748876.7510252818,2.9073883010718938e-11,1.2347709524675987e-10,1.7462298274040222e-10,40,0.05057477888320854,0.0505747788832085,157848.8729188781,157848.87291887798
50,0.0669239276661707,208876.17873336675,50,6315279.7948112935,286713.25911487255,6028566.5356964208,22.026465794806711,1.5375231845202826e+17,2.9103830456733704e-11,1.3877787807814457e-17,8940353.8386021443,5.8147766021437876e-11,8.2318063497839911e-11,1.1641532182693481e-10,50,0.06692392766617071,0.0669239276661707,208876.17873336677,208876.17873336675
60,0.08595896865222438,268286.41901443317,60,7410368.753059567,336430.22090301686,7073938.5321565503,22.026465794806711,1.8041344380394461e+17,1.1641532182693481e-10,4.163336342344337e-17,10490638.717433603,5.8147766021437876e-11,8.2318063497839911e-11,1.1641532182693481e-10,60,0.08595896865222442,0.08595896865222438,268286.4190144333,268286.41901443317
70,0.10844384487270209,338463.935308059,70,8802861.8289376087,399649.3087426264,8403212.5201949831,22.026465794806715,2.1431519413028032e+17,1.1641532182693481e-10,4.163336342344337e-17,12461949.763126576,5.8147766021437876e-11,1.6463612699567982e-10,2.3283064365386963e-10,70,0.10844384487270213,0.10844384487270209,338463.9353080591,338463.935308059
80,0.13528095336008675,422225.19775307976,80,10548644.658955211,478907.72660597751,10069736.932349233,22.026465794806718,2.5681816570875018e+17,5.820766091346741e-11,2.7755575615628914e-17,14933402.609687267,5.8147766021437876e-11,0.0,0.0,80,0.13528095336008678,0.13528095336008675,422225.1977530798,422225.19775307976
90,0.1675473615094564,522931.8399171548,90,12717781.63794026,577386.39309710742,12140395.244843151,22.026465794806715,1.5481407601342682e+17,1.1641532182693481e-10,5.551115123125783e-17,18004185.33770768,1.1629553204287575e-10,1.6463612699567982e-10,2.3283064365386963e-10,90,0.16754736150945634,0.1675473615094564,522931.8399171547,522931.8399171548
100,0.20653803357488829,644625.5729553318,100,15397327.849215943,699037.60288435593,14698290.246331587,22.026465794806711,1.8743230163198749e+17,1.1641532182693481e-10,2.7755575615628914e-17,21797539.240312755,1.1629553204287575e-10,3.2927225399135965e-10,4.6566128730773926e-10,100,0.2065380335748883,0.20653803357488829,644625.5729553319,644625.5729553318
