voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-0.018146127005431383,-56635.85207687698,-50,791540337121.09009,115459.99960057455,791540221661.09045,6855537.3277270589,7.6925068786816424e+22,2.1827872842550278e-11,6.938893903907228e-18,1119407079922.0295,1.4551915228366697e-11,4.1159031748919956e-11,5.8207660913467407e-11,-50,-0.018146127005431376,-0.018146127005431383,-56635.85207687696,-56635.85207687698
-40,-0.014566938464593015,-45464.85163730654,-40,804341282293.23389,116820.99330747043,804341165472.2406,6885246.0462840302,3.9084558023615679e+22,1.4551915228366852e-11,3.469446951953614e-18,1137510350195.6697,2.91038304567334e-11,2.0579515874459978e-11,2.9103830456733704e-11,-40,-0.014566938464593011,-0.014566938464593015,-45464.85163730653,-45464.85163730654
-30,-0.010371911756238394,-32371.759538821454,-30,829974340312.4762,121493.99300838527,829974218818.48315,6831402.275626854,4.0330119783941377e+22,2.1827872842550278e-11,6.938893903907228e-18,1173760968491.5791,2.9103830456733393e-11,6.1738547623379937e-11,8.7311491370201111e-11,-30,-0.010371911756238387,-0.010371911756238394,-32371.759538821432,-32371.759538821454
-20,-0.004997758546278365,-15598.497335450578,-20,869376196279.59399,131669.16774996216,869376064610.42627,6602731.7642846107,inf,1.4551915228366852e-11,5.204170427930421e-18,1229483607582.9497,0.0,0.0,0.0,-20,-0.00499775854627836,-0.004997758546278365,-15598.497335450564,-15598.497335450578
-10,0.002587779571790913,8076.7152677619015,-10,923733676708.00098,151035.63837608794,923733525672.36255,6115998.0958126439,inf,2.1827872842550278e-11,7.37257477290143e-18,1306356693621.2363,0.0,0.0,0.0,-10,0.0025877795717909203,0.002587779571790913,8076.715267761923,8076.7152677619015
0,0.014209320254813054,44348.68993387345,0,994512506679.78662,185805.75288549409,994512320874.03369,5352431.1881380314,inf,0.0,0.0,1406453074896.2419,0.0,0.0,0.0,0,0.014209320254813054,0.014209320254813054,44348.68993387345,44348.68993387345
10,0.03302556114064178,103076.03352260232,10,1083491549417.1543,246439.32686408274,1083491302977.8274,4396585.4119327562,inf,4.3655745685100555e-11,1.3877787807814457e-17,1532288443902.4177,0.0,4.1159031748919956e-11,5.8207660913467407e-11,10,0.033025561140641764,0.03302556114064178,103076.03352260227,103076.03352260232
20,0.06444242553046499,201131.1658254213,20,1192803284244.7041,350546.18672695762,1192802933698.5173,3402699.3571999264,inf,2.9103830456733704e-11,0.0,1686878581822.1033,0.0,8.2318063497839911e-11,1.1641532182693481e-10,20,0.06444242553046499,0.06444242553046499,201131.16582542134,201131.1658254213
30,0.1176557754561175,367215.2792013655,30,1324981406337.1895,527772.23698766029,1324980878564.9524,2510517.4419551147,inf,5.820766091346741e-11,1.3877787807814457e-17,1873806674734.3787,0.0,1.6463612699567982e-10,2.3283064365386963e-10,30,0.11765577545611748,0.1176557754561175,367215.2792013654,367215.2792013655
40,0.20825782784351676,649993.2204853832,40,1483016577975.1069,828024.53986552032,1483015749950.5671,1791029.7419638843,1.8015688355138297e+22,1.1641532182693481e-10,2.7755575615628914e-17,2097302157796.8599,1.1641532182691667e-10,1.6463612699567982e-10,2.3283064365386963e-10,40,0.20825782784351674,0.20825782784351676,649993.2204853831,649993.2204853832
50,0.3626374107516372,1131827.124693,50,1670421529305.4475,1335317.2007556262,1670420193988.2468,1250954.8505480145,inf,2.3283064365386963e-10,5.551115123125783e-17,2362332781624.5254,0.0,3.2927225399135965e-10,4.6566128730773926e-10,50,0.36263741075163725,0.3626374107516372,1131827.1246930002,1131827.124693
60,0.6254027664533898,1951943.7155224402,60,1891306900330.2744,2191079.1710227127,1891304709251.1033,863185.10318706743,inf,2.3283064365386963e-10,1.1102230246251565e-16,2674711869058.6885,0.0,0.0,0.0,60,0.6254027664533899,0.6254027664533898,1951943.7155224404,1951943.7155224402
70,1.0718954812773427,3345491.5145984483,70,2150469439062.1609,3633389.9945567604,2150465805672.1663,591863.09267208131,3.2654883808168211e+21,1.3969838619232178e-09,4.440892098500626e-16,3041223046194.9111,9.3132257461414924e-10,1.3170890159654386e-09,1.862645149230957e-09,70,1.0718954812773431,1.0718954812773427,3345491.5145984497,3345491.5145984483
80,1.829278601345588,5709358.930541785,80,2453494428155.8765,6063028.2376535675,2453488365127.6387,404664.85260926234,3.7256319025216755e+21,0.0,0.0,3469765095515.4561,9.3132257461263488e-10,0.0,0.0,80,1.829278601345588,1.829278601345588,5709358.930541785,5709358.930541785
90,3.1120636830816584,9713057.687520782,90,2806874509232.752,10154655.687733652,2806864354577.0645,276412.57326167391,inf,1.862645149230957e-09,4.440892098500626e-16,3969519998862.2603,0.0,5.2683560638617543e-09,7.4505805969238281e-09,90,3.112063683081659,3.1120636830816584,9713057.687520783,9713057.687520782
100,5.28195128392141,16485490.89863112,100,3218147416773.3848,17043981.92317668,3218130372791.4614,188814.29417601624,inf,0.0,0.0,4551147722580.6914,0.0,5.2683560638617543e-09,7.4505805969238281e-09,100,5.28195128392141,5.28195128392141,16485490.89863112,16485490.89863112
