voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.10833527452460087,-225416.71769579872,-150,63500072.132676631,62414615.737501636,1085456.3951749951,1.0173910610896031,23697674287141172.0,1.4842953532934189e-09,7.216449660063518e-16,125919366.40973954,5.313574863254234e-09,1.0536712127723509e-08,1.4901161193847656e-08,-150,-0.10833527452460015,-0.10833527452460087,-225416.71769579724,-225416.71769579872
-140,-0.05352304440187414,-111367.1335869208,-140,85705284.044351175,33241518.163237236,52463765.881113939,2.5782602233593273,37430381082835792.0,4.685716703534126e-09,2.2551405187698492e-15,130003032.60247238,3.4731955390667136e-09,5.2683560638617543e-09,7.4505805969238281e-09,-140,-0.05352304440187188,-0.05352304440187414,-111367.13358691611,-111367.1335869208
-130,-0.022257195713503757,-46311.26865065284,-130,115778019.60048005,17704166.392428193,98073853.20805186,6.5395917002901971,44979969562041752.0,3.812601789832115e-09,1.8318679906315083e-15,165638083.36406174,3.6824854480080051e-09,5.2683560638617543e-09,7.4505805969238281e-09,-130,-0.022257195713501925,-0.022257195713503757,-46311.26865064903,-46311.26865065284
-120,-0.008352820763983857,-17379.984943786636,-120,156493004.55015093,9429101.1543810032,147063903.39576992,16.596810447562145,inf,2.9103830456733704e-10,1.4051260155412137e-16,221715892.1760599,0.0,0.0,0.0,-120,-0.008352820763983717,-0.008352820763983857,-17379.984943786345,-17379.984943786636
-110,-0.0029809044775581774,-6202.46458085347,-110,211605136.83181417,5021870.31449698,206583266.51731718,42.136718708358316,3.2150342862069766e+17,1.0304574971087277e-09,4.952635523913784e-16,299339115.77027959,9.3106041529477116e-10,2.6341780319308772e-09,3.7252902984619141e-09,-110,-0.0029809044775586727,-0.0029809044775581774,-6202.4645808545,-6202.46458085347
-100,-0.001037397133989466,-2158.5458468361758,-100,286195536.98818886,2674616.5164750493,283520920.47171384,107.00432575110761,8.6925189998315981e+17,5.743459041696042e-10,2.7603787311480943e-16,404759283.93421191,4.656409539536852e-10,0.0,0.0,-100,-0.001037397133989742,-0.001037397133989466,-2158.54584683675,-2158.5458468361758
-90,-0.0003531129299551595,-734.7335205059499,-90,387139796.06838936,1424489.7772870751,385715306.29110229,271.7743589607872,inf,1.2892087397631258e-10,6.19079440489223e-17,547502056.38152575,0.0,3.2927225399135965e-10,4.6566128730773926e-10,-90,-0.00035311292995522143,-0.0003531129299551595,-734.7335205060788,-734.7335205059499
-80,-0.00011423649424075624,-237.69557686382905,-80,523741568.46307677,758684.11594302452,522982884.34713376,690.32889638407642,6.3624269719993795e+18,4.902744876744691e-10,2.3562423713541225e-16,740683206.42195141,1.1641519968427918e-10,6.5854450798271929e-10,9.3132257461547852e-10,-80,-0.00011423649424099186,-0.00011423649424075624,-237.69557686431932,-237.69557686382905
-70,-3.0434606109546718e-05,-63.32627155544469,-70,708589892.67922354,404083.3007441088,708185809.37847948,1753.5738086042502,1.7215908465387395e+19,4.2447823034308385e-11,2.039994150167257e-17,1002097599.328995,5.8207651448874361e-11,8.2318063497839911e-11,1.1641532182693481e-10,-70,-3.0434606109567118e-05,-3.0434606109546718e-05,-63.32627155548714,-63.32627155544469
-60,-1.8081210468914942e-07,-0.3762216077593621,-60,958719238.32246637,215227.89950215782,958504010.42296422,4454.4375545181329,inf,2.284394895468722e-12,1.0978870485395817e-18,1355833783.5093644,0.0,0.0,0.0,-60,-1.8081210468805153e-07,-1.8081210468914942e-07,-0.3762216077570777,-0.3762216077593621
-50,1.1760368035720656e-05,24.470179017313058,-50,1297179172.1034582,114647.4496614329,1297064524.6537967,11314.505258810183,1.260650824003198e+20,3.893774191965349e-12,1.8719428134320037e-18,1834488385.1815748,1.455191517153144e-11,2.0579515874459978e-11,2.9103830456733704e-11,-50,1.1760368035718784e-05,1.1760368035720656e-05,24.470179017309164,24.470179017313058
-40,1.7597774577296872e-05,36.616260044313094,-40,1755158279.8548281,61081.862028914446,1755097197.9927993,28734.524809083017,1.7057333055718598e+20,8.57625082062441e-12,4.123356387233934e-18,2482168644.985249,1.4551915219554696e-11,1.0289757937229989e-11,1.4551915228366852e-11,-40,1.7597774577300996e-05,1.7597774577296872e-05,36.61626004432167,36.616260044313094
-30,2.157831853326538e-05,44.89870689401869,-30,2374858053.2631297,32556.401763539539,2374825496.8613663,72945.962226168776,3.0773099078347574e+20,2.020783540501725e-11,9.713773839112316e-18,3358556467.951272,1.0913936420249608e-11,2.0579515874459978e-11,2.9103830456733704e-11,-30,2.1578318533275093e-05,2.157831853326538e-05,44.898706894038895,44.89870689401869
