voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,6.233005118803515e-08,0.19453823716615215,-50,2945355.8829992549,0.19854903795508438,2945355.6844502171,14834400.173047179,inf,5.551115123125783e-17,2.6469779601696886e-23,0.0,-2945356.0815482927,3.9252311467094379e-17,5.5511151231257827e-17,-50,6.233005118803512e-08,6.233005118803515e-08,0.1945382371661521,0.19453823716615215
-40,6.318904944732464e-08,0.19721925545357255,-40,3528829.5430107433,0.20004400945973233,3528829.342966734,17640266.022167865,8.9901190811884011e+22,0.0,0.0,0.0,-3528829.7430547527,0.0,0.0,-40,6.318904944732464e-08,6.318904944732464e-08,0.19721925545357255,0.19721925545357255
-30,6.403909808378946e-08,0.1998723410854852,-30,4229205.7680696584,0.20186396206863794,4229205.5662056962,20950771.622285113,2.1548824056463809e+23,5.551115123125783e-17,1.3234889800848443e-23,0.0,-4229205.9699336207,0.0,0.0,-30,6.403909808378945e-08,6.403909808378946e-08,0.19987234108548516,0.1998723410854852
-20,6.488727248329572e-08,0.20251957703900036,-20,5069597.1702956548,0.20392513813855098,5069596.9663705165,24860089.425813042,2.5830821069202808e+23,2.7755575615628914e-17,0.0,0.0,-5069597.3742207931,7.8504622934188758e-17,1.1102230246251565e-16,-20,6.488727248329572e-08,6.488727248329572e-08,0.2025195770390004,0.20251957703900036
-10,6.573813351813732e-08,0.20517519824637118,-10,6077757.8682221379,0.20616799905118463,6077757.6620541392,29479637.461647157,3.0967643132645534e+23,0.0,0.0,0.0,-6077758.0743901366,3.9252311467094379e-17,5.5511151231257827e-17,-10,6.573813351813732e-08,6.573813351813732e-08,0.20517519824637118,0.20517519824637118
0,6.659465099790938e-08,0.2078484737762465,0,7286998.6522828899,0.20855025998182089,7286998.4437326295,34941211.067864843,inf,0.0,0.0,0.0,-7286998.8608331503,3.9252311467094379e-17,5.5511151231257827e-17,0,6.659465099790938e-08,6.659465099790938e-08,0.2078484737762465,0.2078484737762465
10,6.745878240133331e-08,0.21054551311277564,10,8737286.5237452574,0.21104192830740387,8737286.3127033282,41400714.037347674,inf,2.7755575615628914e-17,1.3234889800848443e-23,0.0,-8737286.7347871866,0.0,0.0,10,6.74587824013333e-08,6.745878240133331e-08,0.2105455131127756,0.21054551311277564
20,6.833183851583536e-08,0.2132704073527945,20,10476564.82347708,0.21362176928738683,10476564.609855311,49042589.893462054,5.3380626169033126e+23,2.7755575615628914e-17,1.3234889800848443e-23,0.0,-10476565.037098849,3.9252311467094379e-17,5.5511151231257827e-17,20,6.833183851583535e-08,6.833183851583536e-08,0.21327040735279448,0.2132704073527945
30,6.92147159033943e-08,0.21602595475466385,30,12562337.495498255,0.21627478844827705,12562337.279223466,58085075.868667819,3.2004070654614557e+23,2.7755575615628914e-17,1.3234889800848443e-23,-2.7755575615628914e-17,-12562337.711773043,7.8504622934188758e-17,1.1102230246251565e-16,30,6.921471590339431e-08,6.92147159033943e-08,0.21602595475466388,0.21602595475466385
40,7.010804540596003e-08,0.2188141242383272,40,15063569.790924156,0.21899043820713315,15063569.571933718,68786426.997676522,inf,5.551115123125783e-17,1.3234889800848443e-23,-2.7755575615628914e-17,-15063570.009914596,3.9252311467094379e-17,5.5511151231257827e-17,40,7.010804540596005e-08,7.010804540596003e-08,0.21881412423832725,0.2188141242383272
50,7.10122873556734e-08,0.22163635254579717,50,18062968.20221528,0.22176134039969311,18062967.980453938,81452286.361812934,9.2035182271279266e+23,8.326672684688674e-17,2.6469779601696886e-23,5.5511151231257827e-17,-18062968.423976619,7.8504622934188758e-17,1.1102230246251565e-16,50,7.101228735567338e-08,7.10122873556734e-08,0.22163635254579708,0.22163635254579717
60,7.192779277966036e-08,0.22449373526735444,60,21659714.973731019,0.22458237630827116,21659714.749148641,96444410.865080476,inf,5.551115123125783e-17,1.3234889800848443e-23,0.0,-21659715.198313396,3.9252311467094379e-17,5.5511151231257827e-17,60,7.192779277966038e-08,7.192779277966036e-08,0.2244937352673545,0.22449373526735444
70,7.285484282340307e-08,0.22738714988577735,70,25972747.578751449,0.22745003847471329,25972747.351301409,114191001.034449,1.3233741712522931e+24,2.7755575615628914e-17,1.3234889800848443e-23,0.0,-25972747.806201488,7.8504622934188758e-17,1.1102230246251565e-16,70,7.285484282340305e-08,7.285484282340307e-08,0.22738714988577732,0.22738714988577735
80,7.37936741827086e-08,0.23031733515202435,80,31144691.583711617,0.23036196899360259,31144691.353349648,135198929.4056457,inf,2.7755575615628914e-17,1.3234889800848443e-23,0.0,-31144691.814073585,3.9252311467094379e-17,5.5511151231257827e-17,80,7.379367418270861e-08,7.37936741827086e-08,0.23031733515202438,0.23031733515202435
90,7.474449552953636e-08,0.2332849423518613,90,37346576.93428272,0.2333166306430921,37346576.70096609,160068216.44622639,9.5144911314562331e+23,0.0,0.0,0.0,-37346577.16759935,0.0,0.0,90,7.474449552953636e-08,7.474449552953636e-08,0.2332849423518613,0.2332849423518613
100,7.570749813192717e-08,0.23629056845170776,100,44783493.610379353,0.23631307264158558,44783493.374066278,189509167.26601145,2.2818270790458712e+24,0.0,0.0,-2.7755575615628914e-17,-44783493.846692428,0.0,0.0,100,7.570749813192717e-08,7.570749813192717e-08,0.23629056845170776,0.23629056845170776
