"{'distance': [0.25, 0.5, 0.75], 'solute_1': [8.0, -10.0, 8.0]}","{'solute_1i': '1.0 mM', 'solute_1e': '1.0 mM'}"
voltage,current,solute_1
-150,-0.570485752258291,-1780542.297934741
-140,-0.46650339903605365,-1456003.1180900552
-130,-0.3812434652216656,-1189898.45574802
-120,-0.31128417030322314,-971548.5964520073
-110,-0.25381780213190386,-792190.393670112
-100,-0.2065380335748883,-644625.5729553319
-90,-0.16754736150945634,-522931.8399171547
-80,-0.13528095336008678,-422225.1977530798
-70,-0.10844384487270213,-338463.9353080591
-60,-0.08595896865222442,-268286.4190144333
-50,-0.06692392766617071,-208876.17873336677
-40,-0.05057477888320854,-157848.8729188781
-30,-0.03625537355692261,-113156.59661960867
-20,-0.02339102367272685,-73005.69186244336
-10,-0.011465437699972346,-35784.761860088474
0,0.0,0.0
10,0.011465437699972346,35784.761860088474
20,0.02339102367272685,73005.69186244336
30,0.036255373556922606,113156.59661960864
40,0.050574778883208514,157848.872918878
50,0.06692392766617072,208876.17873336683
60,0.08595896865222442,268286.4190144333
70,0.10844384487270213,338463.9353080591
80,0.13528095336008678,422225.1977530798
90,0.16754736150945634,522931.8399171547
100,0.20653803357488837,644625.572955332
"{'distance': [0.25, 0.5, 0.75], 'solute_1': [8.0, -10.0, 8.0]}","{'solute_1i': '1.0 mM', 'solute_1e': '1.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,41203357.069241852,1870629.5169221638,39332727.552319691,22.026465794806715,2.507850753741625e+17,4.656612873077393e-10,2.220446049250313e-16,0.0,-43073986.586164013,3.2927225399135965e-10,4.6566128730773926e-10
-140,33775479.937448874,1533404.4168543951,32242075.520594478,22.026465794806718,1.027875746589923e+17,2.3283064365386963e-10,5.551115123125783e-17,0.0,-35308884.354303271,0.0,0.0
-130,27703131.409299448,1257720.2201830831,26445411.189116366,22.026465794806715,1.6861567582724458e+17,0.0,0.0,0.0,-28960851.62948253,3.2927225399135965e-10,4.6566128730773926e-10
-120,22742606.816897139,1032512.7521029394,21710094.064794198,22.026465794806715,inf,1.1641532182693481e-10,0.0,0.0,-23775119.56900008,3.2927225399135965e-10,4.6566128730773926e-10
-110,18694822.890765645,848743.64616285439,17846079.244602792,22.026465794806715,1.1378642181724413e+17,2.3283064365386963e-10,1.1102230246251565e-16,0.0,-19543566.536928497,1.6463612699567982e-10,2.3283064365386963e-10
-100,15397327.849215943,699037.60288435593,14698290.246331587,22.026465794806711,1.8743230163198749e+17,1.1641532182693481e-10,5.551115123125783e-17,0.0,-16096365.452100299,0.0,0.0
-90,12717781.63794026,577386.39309710742,12140395.244843151,22.026465794806715,1.5481407601342682e+17,0.0,0.0,1.1641532182693481e-10,-13295168.031037366,1.6463612699567982e-10,2.3283064365386963e-10
-80,10548644.658955211,478907.72660597751,10069736.932349233,22.026465794806718,2.5681816570875018e+17,0.0,0.0,1.1641532182693481e-10,-11027552.385561187,1.6463612699567982e-10,2.3283064365386963e-10
-70,8802861.8289376087,399649.3087426264,8403212.5201949831,22.026465794806715,2.1431519413028032e+17,0.0,0.0,0.0,-9202511.1376802344,0.0,0.0
-60,7410368.753059567,336430.22090301686,7073938.5321565503,22.026465794806711,1.8041344380394461e+17,0.0,0.0,0.0,-7746798.9739625836,8.2318063497839911e-11,1.1641532182693481e-10
-50,6315279.7948112935,286713.25911487255,6028566.5356964208,22.026465794806711,1.5375231845202826e+17,5.820766091346741e-11,1.3877787807814457e-17,0.0,-6601993.0539261661,8.2318063497839911e-11,1.1641532182693481e-10
-40,5473645.1891801525,248503.10713354201,5225142.0820466103,22.026465794806718,2.6652362700119661e+17,8.731149137020111e-11,2.7755575615628914e-17,0.0,-5722148.2963136947,8.2318063497839911e-11,1.1641532182693481e-10
-30,4851687.1842626259,220266.25739507109,4631420.9268675549,22.026465794806718,2.3623914607782202e+17,2.9103830456733704e-11,6.938893903907228e-18,0.0,-5071953.4416576969,0.0,0.0
-20,4424444.4214786999,200869.46597315092,4223574.955505549,22.026465794806715,inf,0.0,0.0,0.0,-4625313.8874518508,0.0,0.0
