voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-0.04774819478749533,-43278.857100867586,-19190.253876845847,-43278.857100867586,-19190.25387684587,-43278.85710086757,-50,28175782.802167311,209519.39143840355,27966263.410728909,134.47816265947245,3.8156361522406011e+18,5.093170329928398e-11,1.4551915228366852e-11,5.093170329928398e-11,4.729372449219227e-11,3.637978807091713e-11,4.85722573273506e-17,209519.3914384036,8.1055240521658911e-12,1.9305297117420707e-10,3.4924596548080444e-10,-50,-0.04774819478749528,-0.04774819478749533,-43278.857100867535,-43278.857100867586,-19190.253876845833,-19190.253876845847,-43278.857100867535,-43278.857100867586,-19190.25387684582,-19190.25387684587,-43278.857100867535,-43278.85710086757
-40,-0.03628366193558365,-32706.069481047234,-15126.678996258353,-32706.069481047234,-15126.678996257717,-32706.06948104716,-40,25269824.410497859,200869.46597315092,25068954.944524709,125.80221831164491,7.9081951788096704e+17,5.093170329928398e-11,4.874891601502895e-10,5.093170329928398e-11,4.3291947804391384e-10,3.637978807091713e-11,2.7755575615628914e-17,200869.46597315095,3.5041301084589833e-11,6.6303099446781673e-10,1.1350493878126144e-09,-40,-0.03628366193558362,-0.03628366193558365,-32706.069481047183,-32706.069481047234,-15126.678996257866,-15126.678996258353,-32706.069481047183,-32706.069481047234,-15126.67899625815,-15126.678996257717,-32706.069481047198,-32706.06948104716
-30,-0.026129315526952978,-23445.891268300125,-11214.497003317154,-23445.89126830017,-11214.497003317154,-23445.891268300344,-30,23111458.474723816,194229.90963791663,22917228.565085899,118.99021380284938,3.8162085612360691e+17,9.458744898438454e-11,1.6370904631912708e-11,3.637978807091713e-11,1.6370904631912708e-11,1.9281287677586079e-10,2.42861286636753e-17,194229.90963791663,6.6375756130927802e-11,2.2649157350349389e-10,4.4383341446518898e-10,-30,-0.026129315526952954,-0.026129315526952978,-23445.89126830022,-23445.891268300125,-11214.497003317138,-11214.497003317154,-23445.891268300205,-23445.89126830017,-11214.497003317138,-11214.497003317154,-23445.89126830015,-23445.891268300344
-20,-0.016915386781616082,-15126.678996258006,-7414.553465707997,-15126.67899625802,-7414.553465708161,-15126.678996258057,-20,21622873.561649635,189534.27152126568,21433339.290128369,114.08424127255296,3.4200306967977242e+18,3.2741809263825417e-11,1.4006218407303095e-10,1.2732925824820995e-11,1.3278622645884752e-10,4.001776687800884e-11,3.469446951953614e-18,189534.27152126568,6.9277558055410397e-12,2.120039758204579e-10,4.2928149923682213e-10,-20,-0.016915386781616085,-0.016915386781616082,-15126.678996258039,-15126.678996258006,-7414.553465708137,-7414.553465707997,-15126.678996258033,-15126.67899625802,-7414.553465708028,-7414.553465708161,-15126.678996258017,-15126.678996258057
-10,-0.00830876584496354,-7414.553465708079,-3688.817271301301,-7414.553465708079,-3688.817271301301,-7414.553465708072,-10,20750559.123983353,186735.5560986682,20563823.567884684,111.12269970170586,1.4446336792169413e+18,1.8189894035458565e-12,7.275957614183426e-12,1.8189894035458565e-12,7.275957614183426e-12,1.0913936421275139e-11,0.0,186735.55609866817,1.5738165574721186e-11,1.6269535826721329e-11,2.1827872842550278e-11,-10,-0.00830876584496354,-0.00830876584496354,-7414.553465708077,-7414.553465708079,-3688.8172713012937,-3688.817271301301,-7414.553465708077,-7414.553465708079,-3688.8172713012937,-3688.817271301301,-7414.5534657080825,-7414.553465708072
0,-6.993650458753109e-18,-7.275957614183426e-12,-3.637978807091713e-12,-3.637978807091713e-12,-3.637978807091713e-12,-7.275957614183426e-12,0,20463220.302053221,185805.75288549409,20277414.549167726,110.13232897403356,6.891891587445664e+17,1.4551915228366852e-11,7.275957614183426e-12,7.275957614183426e-12,7.275957614183426e-12,1.4551915228366852e-11,1.3987300917506218e-17,185805.75288549403,3.2532366923752216e-11,4.3655745685100555e-11,8.7311491370201111e-11,0,6.993650458753109e-18,-6.993650458753109e-18,7.275957614183426e-12,-7.275957614183426e-12,3.637978807091713e-12,-3.637978807091713e-12,3.637978807091713e-12,-3.637978807091713e-12,3.637978807091713e-12,-3.637978807091713e-12,7.275957614183426e-12,-7.275957614183426e-12
10,0.008308765844963515,7414.553465708061,3688.8172713012755,7414.553465708059,3688.817271301279,7414.553465708057,10,20750559.123983357,186735.5560986682,20563823.567884687,111.12269970170587,2.8176279679796909e+17,2.9103830456733704e-11,4.001776687800884e-11,3.092281986027956e-11,3.637978807091713e-11,3.637978807091713e-11,4.163336342344337e-17,186735.55609866817,8.0691575668298972e-11,1.5468898073209348e-10,2.9103830456733704e-10,10,0.008308765844963557,0.008308765844963515,7414.55346570809,7414.553465708061,3688.8172713013155,3688.8172713012755,7414.55346570809,7414.553465708059,3688.8172713013155,3688.817271301279,7414.553465708093,7414.553465708057
20,0.016915386781616096,15126.678996258035,7414.553465708088,15126.678996258035,7414.553465708086,15126.678996258037,20,21622873.561649632,189534.27152126568,21433339.290128365,114.08424127255293,6.6085342634635072e+17,1.4551915228366852e-11,1.8189894035458565e-11,1.4551915228366852e-11,1.2732925824820995e-11,2.000888343900442e-11,2.0816681711721685e-17,189534.27152126565,3.4333267745683223e-11,8.8216297830383283e-11,1.8189894035458565e-10,20,0.016915386781616075,0.016915386781616096,15126.67899625802,15126.678996258035,7414.55346570807,7414.553465708088,15126.67899625802,15126.678996258035,7414.553465708073,7414.553465708086,15126.678996258017,15126.678996258037
30,0.026129315526952954,23445.89126830022,11214.497003317138,23445.891268300205,11214.497003317138,23445.89126830015,30,23111458.474723816,194229.90963791663,22917228.565085899,118.99021380284938,3.8162085612360691e+17,9.458744898438454e-11,1.6370904631912708e-11,3.637978807091713e-11,1.6370904631912708e-11,1.9281287677586079e-10,2.42861286636753e-17,194229.90963791663,6.6375756130927802e-11,2.2649157350349389e-10,4.4383341446518898e-10,30,0.026129315526952978,0.026129315526952954,23445.891268300125,23445.89126830022,11214.497003317154,11214.497003317138,23445.89126830017,23445.891268300205,11214.497003317154,11214.497003317138,23445.891268300344,23445.89126830015
40,0.03628366193558362,32706.069481047183,15126.678996257866,32706.069481047183,15126.67899625815,32706.069481047198,40,25269824.410497859,200869.46597315092,25068954.944524709,125.80221831164491,7.9081951788096704e+17,5.093170329928398e-11,4.874891601502895e-10,5.093170329928398e-11,4.3291947804391384e-10,3.637978807091713e-11,2.7755575615628914e-17,200869.46597315095,3.5041301084589833e-11,6.6303099446781673e-10,1.1350493878126144e-09,40,0.03628366193558365,0.03628366193558362,32706.069481047234,32706.069481047183,15126.678996258353,15126.678996257866,32706.069481047234,32706.069481047183,15126.678996257717,15126.67899625815,32706.06948104716,32706.069481047198
50,0.04774819478749528,43278.857100867535,19190.253876845833,43278.857100867535,19190.25387684582,43278.857100867535,50,28175782.802167311,209519.39143840355,27966263.410728909,134.47816265947245,3.8156361522406011e+18,5.093170329928398e-11,1.4551915228366852e-11,5.093170329928398e-11,4.729372449219227e-11,3.637978807091713e-11,4.85722573273506e-17,209519.3914384036,8.1055240521658911e-12,1.9305297117420707e-10,3.4924596548080444e-10,50,0.04774819478749533,0.04774819478749528,43278.857100867586,43278.857100867535,19190.253876845847,19190.253876845833,43278.857100867586,43278.857100867535,19190.25387684587,19190.25387684582,43278.85710086757,43278.857100867535
60,0.06094380398480478,55588.57721851997,23445.89126830019,55588.57721851997,23445.891268300213,55588.57721851997,60,31934480.62770395,220266.25739507109,31714214.37030888,144.98126497162951,1.4970384977738189e+18,2.1827872842550278e-11,5.820766091346741e-11,2.1827872842550278e-11,2.9103830456733704e-11,2.1827872842550278e-11,1.3877787807814457e-17,220266.25739507112,2.3447745541143997e-11,8.1672421658890571e-11,1.8917489796876907e-10,60,0.06094380398480476,0.06094380398480478,55588.577218519946,55588.57721851997,23445.89126830025,23445.89126830019,55588.577218519946,55588.57721851997,23445.891268300184,23445.891268300213,55588.577218519946,55588.57721851997
70,0.07635899979385621,70129.26212468473,27936.183020003926,70129.26212468473,27936.183020003926,70129.26212468474,70,36682505.438226856,233217.62208979434,36449287.816137061,157.28873791579616,4.6632613232405197e+17,0.0,7.275957614183426e-12,2.9103830456733704e-11,7.275957614183426e-12,4.3655745685100555e-11,0.0,233217.62208979431,8.6619214866935694e-11,1.4442363492911105e-10,2.1827872842550278e-10,70,0.07635899979385621,0.07635899979385621,70129.26212468473,70129.26212468473,27936.18302000392,27936.183020003926,70129.26212468476,70129.26212468473,27936.18302000392,27936.183020003926,70129.2621246847,70129.26212468474
80,0.09456910737643563,87484.48056045373,32706.069481047194,87484.48056045373,32706.069481047194,87484.48056045373,80,42593224.355225943,248503.10713354201,42344721.248092398,171.39916215348146,8.9994789275742336e+17,1.4551915228366852e-11,1.8189894035458565e-11,2.9103830456733704e-11,1.8189894035458565e-11,2.9103830456733704e-11,2.7755575615628914e-17,248503.10713354184,5.2224481854869085e-11,3.7100249854795289e-11,7.2759576141834259e-11,80,0.09456910737643566,0.09456910737643563,87484.48056045374,87484.48056045373,32706.069481047212,32706.069481047194,87484.48056045375,87484.48056045373,32706.069481047212,32706.069481047194,87484.48056045375,87484.48056045373
90,0.11625892283959946,108350.7583799597,37803.289278346405,108350.7583799597,37803.289278346405,108350.7583799597,90,49883569.880745359,266275.69479826093,49617294.185947098,187.33805170816947,1.794336023653281e+18,5.820766091346741e-11,2.1827872842550278e-11,5.820766091346741e-11,2.1827872842550278e-11,5.820766091346741e-11,6.938893903907228e-17,266275.69479826087,3.0747253315016984e-11,3.0869273811689961e-10,4.9476511776447296e-10,90,0.11625892283959939,0.11625892283959946,108350.75837995965,108350.7583799597,37803.28927834638,37803.289278346405,108350.75837995965,108350.7583799597,37803.28927834638,37803.289278346405,108350.75837995965,108350.7583799597
100,0.14224973572963934,133565.5325785699,43278.857100867564,133565.5325785699,43278.857100867564,133565.5325785699,100,58822543.137270421,286713.25911487255,58535829.878155552,205.16157264182536,9.627335773474601e+17,2.9103830456733704e-11,2.1827872842550278e-11,2.9103830456733704e-11,7.275957614183426e-12,0.0,0.0,286713.25911487255,6.774066112353652e-11,1.2560250253323515e-10,2.0372681319713593e-10,100,0.14224973572963934,0.14224973572963934,133565.53257856987,133565.5325785699,43278.857100867586,43278.857100867564,133565.53257856987,133565.5325785699,43278.85710086756,43278.857100867564,133565.5325785699,133565.5325785699
