voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-4.254255303861874e-06,-0.39460138924681737,-1.290595523012123e-05,-0.36000062131232097,4.1285151403650964e-10,-12.146028012019999,-150,1381824210415.1548,0.36106855569148272,1381824210414.7937,3827041121785.9224,2.496607617547491e+25,4.927946939403682e-12,3.1149133497706226e-14,1.912525693370526e-12,1.6939701729862397e-11,5.1105786269545206e-12,2.2260025853843013e-18,3.3956676199261389,7.6178921227116294e-14,1.9120346194751039e-11,3.3878992415001919e-11,-150,-4.254255303859648e-06,-4.254255303861874e-06,-0.3946013892418894,-0.39460138924681737,-1.2905955198972097e-05,-1.290595523012123e-05,-0.36000062131040844,-0.36000062131232097,3.9591181230664724e-10,4.1285151403650964e-10,-12.146028012014888,-12.146028012019999
-140,-4.249366290572522e-06,-0.3745575453373903,-1.1786164075643583e-05,-0.34309646533681587,7.029821418783005e-10,-12.1861925990158,-140,1264169676174.5222,0.34456105341163362,1264169676174.1777,3668927940803.188,2.1227816787838893e+24,1.1437017999327281e-11,3.356174286238151e-13,1.7789658635081196e-12,3.665979621237233e-11,1.1665335364341445e-11,4.37661923846297e-18,3.3232615829256602,8.2104016840885383e-13,4.177445557113523e-11,7.3322410607486502e-11,-140,-4.2493662905681455e-06,-4.249366290572522e-06,-0.37455754532595326,-0.3745575453373903,-1.1786163740026155e-05,-1.1786164075643583e-05,-0.3430964653350369,-0.34309646533681587,6.663223456659282e-10,7.029821418783005e-10,-12.186192599004135,-12.1861925990158
-130,-4.241436305605829e-06,-0.3535041219280082,-1.0000533377661219e-05,-0.3267969286659647,1.112212235014074e-09,-12.217474452597381,-130,1161865840303.8027,0.32880971197374043,1161865840303.4739,3533550859338.9487,2.4587748202211862e+24,5.612399434085091e-12,2.67192143722241e-13,1.5428214261703488e-12,1.7894284972803737e-11,5.446310069601168e-12,2.188733135705112e-18,3.352270594577039,6.5257889727192583e-13,2.0365617247270767e-11,3.6325336419836516e-11,-130,-4.24143630560364e-06,-4.241436305605829e-06,-0.3535041219223958,-0.3535041219280082,-1.0000533644853363e-05,-1.0000533377661219e-05,-0.3267969286644219,-0.3267969286659647,1.0943179500412703e-09,1.112212235014074e-09,-12.217474452591935,-12.217474452597381
-120,-4.227977673992657e-06,-0.32953870436913474,-6.7280267868455356e-06,-0.3110116910992395,1.7775261801780218e-09,-12.235099627732966,-120,1073854574316.1764,0.31378162638447232,1073854574315.8627,3422299089623.5498,2.0248829030396675e+24,2.213951244556256e-12,2.9939967114556284e-13,8.119616090596082e-13,7.974561432426982e-12,2.4851232183209504e-12,1.1172364574284221e-18,3.5942228454672054,7.3362579233871887e-13,8.949493644312528e-12,1.594704549788301e-11,-120,-4.22797767399154e-06,-4.227977673992657e-06,-0.3295387043669208,-0.32953870436913474,-6.7280264874458644e-06,-6.7280267868455356e-06,-0.3110116910984275,-0.3110116910992395,1.7695516187455948e-09,1.7775261801780218e-09,-12.23509962773048,-12.235099627732966
-110,-4.204901504647189e-06,-0.29921857953555847,-7.146039191713482e-07,-0.29563234752976875,2.841259572681575e-09,-12.231634850549685,-110,999272562999.8667,0.29944737120819914,999272562999.56726,3337055720235.709,1.2840734373943978e+24,3.2586711107285282e-12,4.4007908143908585e-13,7.570610804918942e-13,9.727343116350707e-12,3.4940939031002927e-12,1.2790197503539935e-18,4.2930959769600285,1.0783493081938659e-12,1.1192243040699961e-11,2.0332568700100705e-11,-110,-4.20490150464591e-06,-4.204901504647189e-06,-0.2992185795322998,-0.29921857953555847,-7.146043592504297e-07,-7.146039191713482e-07,-0.2956323475290117,-0.29563234752976875,2.831532229565224e-09,2.841259572681575e-09,-12.231634850546191,-12.231634850549685
-100,-4.1659903326774354e-06,-0.25754225410364656,9.019010065078035e-06,-0.280526323847823,4.53283234176954e-09,-12.1953773700885,-100,937443390674.5968,0.28578318015501963,937443390674.31104,3280260896271.4038,3.3382338742524132e+24,1.1675493905016765e-11,1.5919617986598182e-13,1.871447441459395e-12,3.683463561714481e-11,1.1972645097557688e-11,4.523155938337964e-18,5.982127771338968,3.8979178684375615e-13,4.2005023531309127e-11,7.3668717144671271e-11,-100,-4.165990332672912e-06,-4.1659903326774354e-06,-0.25754225409197107,-0.25754225410364656,9.019010224274214e-06,9.019010065078035e-06,-0.28052632384595155,-0.280526323847823,4.495997706152395e-09,4.53283234176954e-09,-12.195377370076528,-12.1953773700885
-90,-4.103525236619573e-06,-0.20102893780217268,2.2278430693059842e-05,-0.26552989862803883,7.120282133106983e-09,-12.10770214727114,-90,887872593848.05334,0.27277579522499779,887872593847.78052,3254953736330.2192,6.2553220300667185e+24,8.615136382061905e-12,8.01451461619751e-14,1.2043699371133698e-12,2.646015554090405e-11,8.766321002440236e-12,3.327992449762146e-18,9.8262969894967611,1.9735332316338009e-13,3.0222943074139215e-11,5.2921031619751675e-11,-90,-4.103525236616245e-06,-4.103525236619573e-06,-0.20102893779355754,-0.20102893780217268,2.227843077320499e-05,2.2278430693059842e-05,-0.26552989862683446,-0.26552989862803883,7.093821977566079e-09,7.120282133106983e-09,-12.107702147262374,-12.10770214727114
-80,-4.010546389706569e-06,-0.1353337141328144,3.842661696733428e-05,-0.2504411260227527,1.1156262827844205e-08,-11.93870621456664,-80,850245670687.78418,0.26043314235106224,850245670687.5238,3264736826550.5103,4.9597981396468618e+24,9.506118114899209e-12,9.725197264252167e-14,8.197331702319843e-13,2.9670923889874656e-11,9.871214956547192e-12,3.324604317973129e-18,18.370296967766237,2.3875783831004458e-13,3.4065443512746202e-11,5.9536086220303799e-11,-80,-4.0105463897032445e-06,-4.010546389706569e-06,-0.13533371412330827,-0.1353337141328144,3.8426616870082306e-05,3.842661696733428e-05,-0.25044112602193297,-0.2504411260227527,1.112659190395433e-08,1.1156262827844205e-08,-11.938706214556769,-11.93870621456664
-70,-3.879328585113954e-06,-0.07678362145519524,5.776801697782945e-05,-0.23501337002899653,1.737804704601816e-08,-11.640158293069831,-70,824429092096.54089,0.24880772877755866,824429092096.29211,3313518820926.9995,2.0858109245353748e+25,1.0884571022273803e-11,2.238493272037692e-14,1.7704449017941215e-12,3.371653570035039e-11,1.1052492254748358e-11,4.232623637429739e-18,37.171946041709219,5.5141140707906581e-14,3.8475049851500127e-11,6.7434328200315237e-11,-70,-3.879328585109721e-06,-3.879328585113954e-06,-0.07678362144431067,-0.07678362145519524,5.776801700021438e-05,5.776801697782945e-05,-0.23501337002722608,-0.23501337002899653,1.734433051031781e-08,1.737804704601816e-08,-11.640158293058779,-11.640158293069831
-60,-3.6907812962966964e-06,-0.037626521045484904,8.16313808867606e-05,-0.2189488890806682,2.683448607398775e-08,-11.13455178068229,-60,810474415410.61584,0.23804782218066256,810474415410.37781,3404670574114.8066,6.0509634972325936e+24,5.0239673532459506e-12,7.613201247810147e-14,5.740408148824372e-13,1.809074892076641e-11,6.124878382252064e-12,1.717782817031721e-18,78.367378276356533,1.8715779453640799e-13,2.0782682203861152e-11,3.6336235830584647e-11,-60,-3.690781296298414e-06,-3.6907812962966964e-06,-0.03762652105050887,-0.037626521045484904,8.163138096289261e-05,8.16313808867606e-05,-0.21894888908124224,-0.2189488890806682,2.6852576822908515e-08,2.683448607398775e-08,-11.134551780688415,-11.13455178068229
