voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-6.954177350651513e-07,-0.004301898100793298,-9.972372676115944e-11,-1.4968822722777371e-05,-1.023424414901426e-07,-1.4455341776131398,-150,438839375335.71747,0.15466686003107816,438839375335.56281,2837320000209.0869,2.2898016419555442e+23,7.967671661335274e-14,1.032199429553294e-12,9.947724339143954e-17,6.760911105865419e-19,9.527933997333093e-13,1.3997219453377313e-19,17682.026324015467,-1.3519740882372844e-13,1.4068325884267251e-12,2.0649735292424977e-12,-150,-6.954177350652913e-07,-6.954177350651513e-07,-0.004301898100872975,-0.004301898100793298,-9.869152733160614e-11,-9.972372676115944e-11,-1.4968822722876848e-05,-1.4968822722777371e-05,-1.023424414908187e-07,-1.023424414901426e-07,-1.4455341776140926,-1.4455341776131398
-140,-5.31237416411046e-07,-0.004247192452388898,-8.93316636572886e-11,-1.3398623644071665e-05,-7.749740674043668e-08,-1.1039381730904747,-140,294141959656.26685,0.15975024427614687,294141959656.10712,1841261407699.6858,6.471069632265522e+23,2.5044246190764063e-12,1.6003775550442826e-12,3.637667695278318e-17,8.41209595741927e-20,4.104494522039204e-12,1.0586853049494686e-18,23013.573348102738,-2.5321134078382102e-12,5.0679202377170737e-12,8.2099047500365719e-12,-140,-5.312374164121047e-07,-5.31237416411046e-07,-0.004247192449884474,-0.004247192452388898,-8.773128610224432e-11,-8.93316636572886e-11,-1.3398623644108041e-05,-1.3398623644071665e-05,-7.74974067405208e-08,-7.749740674043668e-08,-1.1039381730945792,-1.1039381730904747
-130,-4.0501870421593445e-07,-0.00419318094611751,-7.179703815730934e-11,-1.1993383960267383e-05,-5.851327432003088e-08,-0.8413297665494426,-130,198770906336.08261,0.16500989760441298,198770906335.9176,1204599901107.791,1.7559451609522564e+23,7.386573991352563e-13,5.491805713117925e-12,3.786914900584526e-17,3.3980579563678377e-20,6.2305716141963785e-12,1.1166011827179814e-18,30016.152968940725,4.5349834998376082e-13,8.3381994483792493e-12,1.2461379677322346e-11,-130,-4.0501870421481785e-07,-4.0501870421593445e-07,-0.004193180946856168,-0.00419318094611751,-7.728884387042727e-11,-7.179703815730934e-11,-1.1993383960229513e-05,-1.1993383960267383e-05,-5.85132743199969e-08,-5.851327432003088e-08,-0.841329766543212,-0.8413297665494426
-120,-3.0811827167889427e-07,-0.004139855089437589,-6.931318554325796e-11,-1.0735686684931952e-05,-4.403969213918149e-08,-0.6397245234953568,-120,135683986239.31897,0.17045181065222068,135683986239.14851,796025490841.86719,7.012204700022379e+23,1.2835062873639558e-12,2.6365327997763303e-12,6.002414277422874e-17,2.356472129041065e-19,1.3526957332032907e-12,1.095848875510251e-20,39241.338760966879,1.0146050666293149e-12,3.229313558967054e-12,5.273067430026506e-12,-120,-3.0811827167890523e-07,-3.0811827167889427e-07,-0.004139855090721095,-0.004139855089437589,-6.667665274348163e-11,-6.931318554325796e-11,-1.0735686684991976e-05,-1.0735686684931952e-05,-4.403969213941714e-08,-4.403969213918149e-08,-0.6397245234967095,-0.6397245234953568
-110,-2.3384444610879772e-07,-0.0040872064288077535,-5.24359697312572e-11,-9.609966827780005e-06,-3.30326678284905e-08,-0.4851988778885361,-110,93757957143.498245,0.17608217917607424,93757957143.322159,532467042276.57538,3.5460180496872071e+23,9.287449281858429e-14,2.2244367562428907e-12,5.0938867381979114e-17,1.9723956270204434e-19,2.1316282072803006e-12,3.2661061050533787e-19,51434.513497294167,5.4845017416482733e-13,3.0823006685386878e-12,4.4489862539378218e-12,-110,-2.338444461084711e-07,-2.3384444610879772e-07,-0.004087206428714879,-0.0040872064288077535,-5.466040648750009e-11,-5.24359697312572e-11,-9.609966827729066e-06,-9.609966827780005e-06,-3.303266782829326e-08,-3.30326678284905e-08,-0.4851988778864045,-0.4851988778885361
-100,-1.770176753572232e-07,-0.004035226563251645,-3.792731702937413e-11,-8.602312538225995e-06,-2.468549142059493e-08,-0.36697558053444435,-100,65728674884.42675,0.18190741105649125,65728674884.244843,361330385071.63818,2.4518660179237369e+23,9.172359052844747e-13,9.551443513555479e-13,8.961608581950498e-18,4.2927365069051924e-20,1.8722245975766327e-12,4.468098796766434e-19,67607.675905652955,8.7918561320066146e-13,2.2932529559564781e-12,3.7447829942875487e-12,-100,-1.7701767535677638e-07,-1.770176753572232e-07,-0.004035226564168881,-0.004035226563251645,-3.8882461380729676e-11,-3.792731702937413e-11,-8.602312538234957e-06,-8.602312538225995e-06,-2.4685491420552004e-08,-2.468549142059493e-08,-0.3669755805325721,-0.36697558053444435
-90,-1.3362997292758757e-07,-0.003983907154826713,-1.5440470811668417e-11,-7.700287737567299e-06,-1.837523530570038e-08,-0.2767150956993509,-90,46848628112.502724,0.18793413354125077,46848628112.314789,249282167266.43561,9.8783785641096467e+22,1.6320538670511198e-13,6.90419780041298e-13,2.2793656610613222e-17,5.3700565366942557e-20,5.271338920920243e-13,5.831292446253824e-20,89141.37009628884,1.2562173523633646e-13,8.8384144750646821e-13,1.3807793041628576e-12,-90,-1.3362997292764588e-07,-1.3362997292758757e-07,-0.0039839071549899185,-0.003983907154826713,-1.475005103162712e-11,-1.5440470811668417e-11,-7.700287737590093e-06,-7.700287737567299e-06,-1.837523530575408e-08,-1.837523530570038e-08,-0.276715095699878,-0.2767150956993509
-80,-1.0058105447378608e-07,-0.003933239936617531,2.7343233117262136e-11,-6.8927737767947296e-06,-1.3621317265655451e-08,-0.20796657189674897,-80,34011956668.083652,0.19416920073621574,34011956667.889484,175166589444.27466,1.3724974458528112e+23,5.970423808121517e-13,5.396804045480799e-13,9.873016033196125e-18,1.3792409533709183e-20,5.759281940243e-14,1.049394412309273e-19,117928.01063072195,-5.2166604369574543e-13,8.0686506064110772e-13,1.1943610534782621e-12,-80,-1.0058105447389102e-07,-1.0058105447378608e-07,-0.003933239936020488,-0.003933239936617531,2.6803552712714056e-11,2.7343233117262136e-11,-6.8927737767848565e-06,-6.8927737767947296e-06,-1.3621317265641659e-08,-1.3621317265655451e-08,-0.20796657189680656,-0.20796657189674897
-70,-7.547389892545032e-08,-0.0038832167187385284,1.041384752156422e-10,-6.169827838160096e-06,-1.0053403300573236e-08,-0.15574245941733125,-70,25184098908.682472,0.20061970135218857,25184098908.481853,125531534235.87099,1.5538541978254936e+23,1.9174288892753744e-13,3.6274166474308267e-13,8.399178704973642e-18,1.382715111943641e-20,5.545008896490344e-13,1.1955075957106398e-19,156574.25465079339,3.3106850594322168e-13,6.8977132496313892e-13,1.1089864836399731e-12,-70,-7.547389892533077e-08,-7.547389892545032e-08,-0.0038832167189302713,-0.0038832167187385284,1.0377573355089912e-10,1.041384752156422e-10,-6.169827838151697e-06,-6.169827838160096e-06,-1.005340330055941e-08,-1.0053403300573236e-08,-0.15574245941677675,-0.15574245941733125
-60,-5.645635429240685e-08,-0.0038338293927191853,2.5094293038537806e-10,-5.522555859881021e-06,-7.386539777600226e-09,-0.11618893451358059,-60,19029954648.981434,0.20729296671654818,19029954648.774139,91802220550.02446,1.573205964746353e+23,6.709238199731349e-13,1.0318592881485884e-12,1.3097670463393246e-17,1.9049142326483674e-20,3.609335053056384e-13,4.9650689087882933e-20,208687.87262740152,3.7506109329399351e-13,1.2826305139363253e-12,2.0637136838729237e-12,-60,-5.64563542923572e-08,-5.645635429240685e-08,-0.003833829393390109,-0.0038338293927191853,2.5197478967352665e-10,2.5094293038537806e-10,-5.522555859894119e-06,-5.522555859881021e-06,-7.386539777619275e-09,-7.386539777600226e-09,-0.11618893451394152,-0.11618893451358059
