voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.008632630873743241,0.0011054548495398886,-0.004731021102970427,-24349.17647979795,-5188.229523060019,0.00013639226777976965,-150,50375190211.937141,0.018095305095997372,50375190211.919044,2783881782854.271,1.3990014388622206e+17,2.6712706972624456e-09,3.3417100355100093e-08,1.7898855730891228e-09,3.574314177967608e-10,3.2129099145994464e-08,5.280498260873401e-15,1.2175269510879362e-07,-0.022938928435857209,4.6469752854974634e-08,7.0408026331056361e-08,-150,-0.008632630873737961,-0.008632630873743241,0.0011054575208105859,0.0011054548495398886,-0.004731054520070782,-0.004731021102970427,-24349.17647979974,-24349.17647979795,-5188.229523059662,-5188.229523060019,0.00013642439687891564,0.00013639226777976965
-140,-0.005291510600681969,0.0014943827155268208,-0.00314679757782514,-14789.907854418383,-3450.837440169687,0.00018447445610453306,-140,42074765477.098877,0.016545232475500174,42074765477.082329,2543014462891.4878,6.0074570278928986e+17,1.0564136499174176e-09,4.365241237187442e-08,9.476934792473912e-09,3.4424374462105334e-10,5.302996111813474e-08,6.676083297296742e-15,-2.1635888347708573e-07,-0.019456317087018175,6.9349624052551203e-08,1.0836321845354366e-07,-140,-0.005291510600688645,-0.005291510600681969,0.0014943837719404707,0.0014943827155268208,-0.003146753925412768,-0.00314679757782514,-14789.907854408906,-14789.907854418383,-3450.837440170031,-3450.837440169687,0.00018442142614341492,0.00018447445610453306
-130,-0.0031569709240940763,0.0019650893072102327,-0.0020327133296411453,-8738.62225282627,-2229.193108302591,0.0002424706521214487,-130,35212962502.677643,0.015160750102662447,35212962502.662483,2322639860444.2227,66305355635126808.0,1.039501811451321e-09,5.120370135574051e-08,8.934875950217247e-09,7.412381819449365e-11,4.099474539378308e-08,8.139756230152173e-15,3.5569561476691577e-07,-0.016888993734623409,6.6206491442995609e-08,1.0240563107959469e-07,-130,-0.0031569709240859365,-0.0031569709240940763,0.001965090346712044,0.0019650893072102327,-0.002032764533342501,-0.0020327133296411453,-8738.622252817335,-8738.62225282627,-2229.193108302517,-2229.193108302591,0.00024251164686684248,0.0002424706521214487
-120,-0.0018444946322685393,0.002529122647124793,-0.0012830325997319593,-5053.339743415387,-1407.0242401591092,0.00031212910805085425,-120,29538182384.857849,0.013928001612556251,29538182384.843922,2120776778071.9414,78404057244210672.0,2.7419429443967247e-10,8.103998627544129e-09,1.913849700940773e-08,4.934008757118136e-11,1.0693906072137011e-08,1.3118846287074604e-15,8.1401443042629839e-08,-0.014941879023091848,2.3374334716989466e-08,3.8274678672333209e-08,-120,-0.0018444946322672274,-0.0018444946322685393,0.0025291223729304985,0.002529122647124793,-0.0012830407037305869,-0.0012830325997319593,-5053.339743396248,-5053.339743415387,-1407.0242401591586,-1407.0242401591092,0.0003121184141447821,0.00031212910805085425
-110,-0.001061171328124938,0.0032034560994080308,-0.0007956007600421081,-2875.7795069026565,-872.4881380202812,0.0003953352975274507,-110,24844201759.678707,0.012834649243951529,24844201759.665871,1935713340307.0452,5.1060195741852559e+18,1.5271512153816613e-09,6.0407461351845784e-09,2.6275301934219897e-09,7.639755494892597e-11,2.4381117553476037e-09,1.7802599672211983e-16,8.8074699707965483e-08,-0.013422044694762054,7.5870837407476587e-09,1.5136043296439146e-08,-110,-0.00106117132812476,-0.001061171328124938,0.0032034545722568154,0.0032034560994080308,-0.0007956068007882433,-0.0007956007600421081,-2875.779506900029,-2875.7795069026565,-872.4881380202048,-872.4881380202812,0.00039533773563920607,0.0003953352975274507
-100,-0.0006038511222370666,0.004011230257831316,-0.0004868900340029286,-1617.7033699450722,-533.959602457448,0.0004950331663712108,-100,20962111769.654846,0.011869750358854854,20962111769.642975,1766011174280.2642,97088418416545392.0,1.1179176161169035e-09,2.0547085355089416e-08,2.810247679008171e-08,9.140421752817929e-11,8.033645772058395e-09,3.481806856719949e-15,4.4112512331084613e-07,-0.012205357408402848,3.5749726029780015e-08,5.844098203533054e-08,-100,-0.0006038511222335848,-0.0006038511222370666,0.0040112313757489325,0.004011230257831316,-0.0004869105810882837,-0.0004868900340029286,-1617.7033699169697,-1617.7033699450722,-533.9596024575394,-533.959602457448,0.0004950251327254388,0.0004950331663712108
-90,-0.00034101506158791154,0.004982346692751022,-0.00029520848879339675,-902.4868446530357,-323.72049077209886,0.0006148849278565065,-90,17753734091.276016,0.011023647924910474,17753734091.264992,1610513526212.803,2.629218899275944e+17,1.363874239240781e-10,1.5861323523049323e-08,1.4758825273020193e-09,2.546585164964199e-11,1.4910754554133508e-08,2.7489403982283722e-15,-5.082373595167377e-07,-0.011212333430497925,2.1829216255914345e-08,3.3046073930509835e-08,-90,-0.0003410150615906605,-0.00034101506158791154,0.004982346556363598,0.004982346692751022,-0.0002951926274698737,-0.00029520848879339675,-902.4868446545116,-902.4868446530357,-323.7204907720734,-323.72049077209886,0.0006148700171019523,0.0006148849278565065
-80,-0.0001915848395744083,0.006154319668615071,-0.0001778522937192352,-500.4417937925251,-195.04042159920908,0.0007595032011207918,-80,15106251736.407106,0.010287873864574618,15106251736.396818,1468355068817.8774,4.3809634059343475e+17,9.003656327444265e-11,1.8620878175165407e-09,1.6618173503957223e-09,9.629275155020878e-11,2.0253508061212483e-10,3.1243996105601024e-16,8.9639740640451455e-08,-0.010391814768707841,2.507434589149377e-09,3.9166000271814456e-09,-80,-0.00019158483957409586,-0.0001915848395744083,0.006154319758651635,0.006154319668615071,-0.00017785415580705272,-0.0001778522937192352,-500.4417937908633,-500.4417937925251,-195.04042159930538,-195.04042159920908,0.0007595034036558724,0.0007595032011207918
-70,-0.00010723768294211457,0.007573316001602562,-0.0001068073068732318,-276.1450634539188,-117.12555206349072,0.0009346104115974547,-70,12927840908.093269,0.0096550643037492407,12927840908.083614,1338969943791.3789,55642867581089312.0,1.663162645798577e-10,3.276357128973611e-09,1.494430534876301e-08,3.0809133022557944e-11,1.1724123520975849e-08,4.585090987441198e-16,-2.3760537595545613e-07,-0.0097108599330304798,1.9276598549758815e-08,3.0333696237781413e-08,-70,-0.00010723768294257308,-0.00010723768294211457,0.0075733161679188265,0.007573316001602562,-0.00010680403051610283,-0.0001068073068732318,-276.1450634688631,-276.1450634539188,-117.12555206352152,-117.12555206349072,0.0009346221357209757,0.0009346104115974547
-60,-5.983830053558069e-05,0.00929587144777616,-6.413232169839357e-05,-151.6092643007588,-70.32476865749703,0.0011471975640503888,-60,11144130199.11327,0.0091188858716549689,11144130199.104151,1222093395614.6492,39238168397998592.0,8.686620520115262e-11,5.768750613538518e-09,1.030474550134386e-08,2.5721647034515627e-11,4.493869658339644e-09,9.13941773823812e-16,-6.3036938626435998e-07,-0.0091478046617988508,1.2636047547425194e-08,2.0698981992867539e-08,-60,-5.983830053649463e-05,-5.983830053558069e-05,0.009295871534642366,0.00929587144777616,-6.412655294778003e-05,-6.413232169839357e-05,-151.60926431106355,-151.6092643007588,-70.32476865752275,-70.32476865749703,0.0011472020579200472,0.0011471975640503888
