voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.05469226581881615,-126597.21399474236,-149.95376406701982,-107101.01729471463,-110.11306413035291,-26.843079228908664,-150,4055487373.8896866,149.37612952975678,4055487224.513557,27149500.972187158,4.5224557960024699e+18,5.820766091346741e-11,9.379164112033322e-13,4.220055416226387e-10,3.6054359497939004e-10,5.2157389518470154e-11,3.469446951953614e-17,1.5050989863817959e-09,-6165.7002328064191,5.7487297448724565e-10,9.6673602456576191e-10,-150,-0.054692265818816116,-0.05469226581881615,-126597.21399474241,-126597.21399474236,-149.95376406702076,-149.95376406701982,-107101.01729471421,-107101.01729471463,-110.11306413071345,-110.11306413035291,-26.843079228856507,-26.843079228908664
-140,-0.033974153118159676,-80961.37561194,-91.95607524492736,-65373.39013608479,-67.02104835133639,-15.751716864500395,-140,3830561028.5894418,98.61327400381353,3830560929.9761677,38844273.930518806,1.4343845987629072e+19,4.220055416226387e-10,3.410605131648481e-13,2.9103830456733704e-11,3.1798208510736004e-10,4.2097880736946536e-11,6.245004513516506e-17,1.0976450150648429e-09,-4626.3543983418012,5.4251424196788055e-10,8.262617257059901e-10,-140,-0.03397415311815974,-0.033974153118159676,-80961.37561193958,-80961.37561194,-91.95607524492702,-91.95607524492736,-65373.39013608482,-65373.39013608479,-67.02104835165437,-67.02104835133639,-15.751716864542493,-15.751716864500395
-130,-0.020768772015642735,-51003.11789036119,-55.58026416642541,-39210.6360119781,-39.946343026383744,-9.109501507512505,-130,3630531296.3090453,65.303805861859473,3630531231.0052395,55594482.563373052,4.5697022703717617e+18,1.2369127944111824e-10,4.902744876744691e-13,8.731149137020111e-11,8.880363111529732e-11,7.496225862269057e-13,3.469446951953614e-17,-4.41221111047138e-10,-3512.3826720096877,1.8305709246950853e-10,3.375859591869812e-10,-130,-0.02076877201564277,-0.020768772015642735,-51003.11789036106,-51003.11789036119,-55.5802641664259,-55.58026416642541,-39210.63601197819,-39210.6360119781,-39.94634302647255,-39.946343026383744,-9.109501507511755,-9.109501507512505
-120,-0.0124817952550407,-31649.351158074394,-33.115635923493606,-23068.163226873716,-23.172586102947218,-5.191334352002286,-120,3456912323.1898336,43.466203226139214,3456912279.7236304,79531039.442408785,2.0335313179798606e+19,2.1827872842550278e-11,1.4210854715202004e-14,8.003553375601768e-11,5.943334713265358e-11,1.6688872506165353e-12,1.734723475976807e-18,-5.8413938926205616e-11,-2703.6594725188006,1.0069169123978623e-10,1.7359980120090768e-10,-120,-0.012481795255040702,-0.0124817952550407,-31649.351158074373,-31649.351158074394,-33.11563592349359,-33.115635923493606,-23068.163226873796,-23068.163226873716,-23.172586102887784,-23.172586102947218,-5.191334352000617,-5.191334352002286
-110,-0.007375928843390401,-19377.895742352655,-19.486447635165263,-13295.253062557564,-12.936520463518889,-2.9183213550641085,-110,3312299549.8648314,29.170720969237305,3312299520.6941104,113548772.18694381,1.6983997696563685e+19,2.9103830456733704e-11,5.684341886080802e-14,2.000888343900442e-11,4.235189976498077e-11,1.4981793583501712e-11,4.336808689942018e-18,-2.8823967390543696e-10,-2111.7177536710046,5.9422780751220451e-11,1.2426681905708392e-10,-110,-0.007375928843390397,-0.007375928843390401,-19377.895742352626,-19377.895742352655,-19.48644763516532,-19.486447635165263,-13295.253062557544,-13295.253062557564,-12.93652046356124,-12.936520463518889,-2.9183213550491267,-2.9183213550641085
-100,-0.00429378037179018,-11754.486454773049,-11.37404697463493,-7503.486197506964,-6.777297904470538,-1.620834696298516,-100,3200708001.9707742,19.835764705355352,3200707982.1350093,161360454.18539533,5.8216872812217188e+19,2.000888343900442e-11,1.4210854715202004e-14,2.4556356947869062e-11,1.056577048075269e-11,5.9254823270293855e-12,4.336808689942018e-18,-5.6201606942425232e-11,-1670.7291679007528,3.48136851010827e-11,6.7421623839436506e-11,-100,-0.0042937803717901755,-0.00429378037179018,-11754.486454773069,-11754.486454773049,-11.374046974634917,-11.37404697463493,-7503.48619750694,-7503.486197506964,-6.777297904481104,-6.777297904470538,-1.6208346962925906,-1.620834696298516
-90,-0.002472556433830052,-7115.070991366153,-6.635090721236147,-4148.485160206191,-3.1052634101308705,-0.8876533904308417,-90,3128033519.8854866,13.765579092969167,3128033506.1199074,227235882.97735646,3.4512116479354706e+21,6.366462912410498e-12,1.7763568394002505e-14,2.000888343900442e-11,2.374989094278135e-12,1.1901812868586603e-11,1.3010426069826053e-18,9.5240441578385494e-11,-1329.9582937710868,2.5079170180286898e-11,4.1727510335931584e-11,-90,-0.0024725564338300508,-0.002472556433830052,-7115.070991366147,-7115.070991366153,-6.635090721236165,-6.635090721236147,-4148.485160206211,-4148.485160206191,-3.1052634101284955,-3.1052634101308705,-0.8876533904189399,-0.8876533904308417
-80,-0.001418259334616764,-4343.110322069895,-3.91087987084087,-2249.4460346080446,-0.9124492315590382,-0.4684912366635672,-80,3102680035.8229275,9.8464912727160385,3102680025.9764361,315105142.52119881,2.7321813650635099e+20,3.637978807091713e-12,1.7763568394002505e-14,5.9117155615240335e-12,8.450573574236842e-12,8.687661701145544e-12,2.168404344971009e-19,4.0714906212879941e-11,-1048.0784971181733,1.431763448357988e-11,2.9385827104988493e-11,-80,-0.0014182593346167638,-0.001418259334616764,-4343.1103220698915,-4343.110322069895,-3.910879870840888,-3.91087987084087,-2249.4460346080505,-2249.4460346080446,-0.9124492315674888,-0.9124492315590382,-0.4684912366548795,-0.4684912366635672
-70,-0.0008185130750673932,-2708.494881148938,-2.36090000438241,-1198.1631541875906,0.4247388736405817,-0.2088524330827113,-70,3136411250.3151612,7.3473328186464251,3136411242.9678283,426877525.1823929,7.8406494142941744e+20,2.2737367544323206e-12,2.0872192862952943e-14,3.183231456205249e-12,2.5723867480564877e-12,9.386935673205699e-13,3.2526065174565133e-19,-8.2802482462247854e-12,-792.74146182985021,5.5372368622905942e-12,1.191668985711658e-11,-70,-0.0008185130750673928,-0.0008185130750673932,-2708.4948811489403,-2708.494881148938,-2.360900004382431,-2.36090000438241,-1198.1631541875875,-1198.1631541875906,0.42473887363800933,0.4247388736405817,-0.2088524330817726,-0.2088524330827113
-60,-0.00048131558522726054,-1748.2425284424692,-1.4796686837968154,-627.9100146401611,1.2807708694980855,-0.002156929604780089,-60,3245505684.1345162,5.788312250998727,3245505678.3462038,560699828.1017977,8.814426877566592e+20,9.094947017729282e-13,1.4210854715202004e-14,2.2737367544323206e-13,9.121592370320286e-13,2.1483925749521404e-12,6.505213034913027e-19,-1.8436552747987281e-11,-551.06297048293504,2.5226995716363075e-12,4.7919446188871007e-12,-60,-0.0004813155852272612,-0.00048131558522726054,-1748.2425284424683,-1748.2425284424692,-1.4796686837968296,-1.4796686837968154,-627.9100146401613,-627.9100146401611,1.2807708694989977,1.2807708694980855,-0.0021569296069284816,-0.002156929604780089
