voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-6.849898962656603e-05,-427.24034275379563,1.7136631860861274e-05,-0.15135119427378302,0.0001647387509274567,0.05500477566692884,-150,31738021444189.738,0.0042953198053444965,31738021444189.734,7388977510987511.0,4.5648693439259356e+18,2.1931209630565718e-06,8.618052018544153e-16,2.1940992866731346e-06,1.410593104995972e-13,1.274966243691722e-12,7.031456986756821e-13,0.0043360984561343612,4.168441715243624e-06,3.1029934855065267e-06,4.3892280118820412e-06,-150,-6.849899032971173e-05,-6.849898962656603e-05,-427.24034056067467,-427.24034275379563,1.713663185999947e-05,1.7136631860861274e-05,-0.1513533883730697,-0.15135119427378302,0.00016473875106851602,0.0001647387509274567,0.055004775668203804,0.05500477566692884
-140,-4.678078433650978e-05,-291.8823401181221,2.6903739707717005e-05,-0.09417076017737092,0.00023225908001250906,0.07485486851093905,-140,27779974196400.523,0.0036894109979776391,27779974196400.52,7529650183085645.0,1.5524298346177395e+19,5.4666966207150836e-06,1.951360622566567e-16,5.4659005534474225e-06,1.3797616478170016e-13,4.77271000498547e-13,1.751147139892207e-12,0.0037381859657814021,-2.5794967806102068e-05,7.7306318628369455e-06,1.0934627326986948e-05,-140,-4.678078608765692e-05,-4.678078433650978e-05,-291.8823346514255,-291.8823401181221,2.690373970752187e-05,2.6903739707717005e-05,-0.09417622607792436,-0.09417076017737092,0.00023225908015048522,0.00023225908001250906,0.07485486851046178,0.07485486851093905
-130,-3.105758612567598e-05,-193.88259905223154,3.6141518044537774e-05,-0.056592455994692537,0.0002997734908792571,0.09223084662339541,-130,24315535275805.367,0.003178434423602773,24315535275805.363,7650161065221403.0,3.4630132350619459e+18,1.1294338634115775e-05,3.4054790237769694e-16,1.1295103103665938e-05,8.957597033912301e-14,7.357447984190912e-13,3.619073241773168e-12,0.0032307757478516187,-1.9825646908932029e-07,1.5973671791660404e-05,2.2590184114303676e-05,-130,-3.105758974474922e-05,-3.105758612567598e-05,-193.8825877578929,-193.88259905223154,3.614151804487832e-05,3.6141518044537774e-05,-0.0566037510977962,-0.056592455994692537,0.00029977349096883306,0.0002997734908792571,0.09223084662413115,0.09223084662339541
-120,-2.0161854190959036e-05,-125.97042705098714,4.456417951622597e-05,-0.03255385472116734,0.00036602333916010976,0.10670358635331825,-120,21283146857273.43,0.002747583521470514,21283146857273.426,7746132807596194.0,5.3925843981406054e+18,3.7106553776311557e-06,1.2167391118082793e-15,3.710496125519658e-06,4.967549808998495e-13,8.587019983963273e-13,1.1888170908303831e-12,0.0027999242445898636,1.0326321849019613e-05,5.2473582923092067e-06,7.4208866195312178e-06,-120,-2.0161855379776127e-05,-2.0161854190959036e-05,-125.97042334033176,-125.97042705098714,4.456417951744271e-05,4.456417951622597e-05,-0.03255756521729286,-0.03255385472116734,0.00036602333965686474,0.00036602333916010976,0.10670358635417695,0.10670358635331825
-110,-1.286986874478108e-05,-80.52227882872123,5.2086207373802445e-05,-0.017034409198844025,0.00043100160566125756,0.11831981889318138,-110,18628928019622.27,0.0023843615364916955,18628928019622.266,7812962813949986.0,8.357650869484801e+18,2.4305770978116925e-06,8.968249320256971e-16,2.431042431250141e-06,2.877589117510071e-13,4.645728246543968e-13,7.789803466851227e-13,0.0024348286496058743,-4.7984154952668582e-06,3.4381370603433947e-06,4.8627264268105859e-06,-110,-1.2869867965800734e-05,-1.286986874478108e-05,-80.52228125929832,-80.52227882872123,5.208620737469927e-05,5.2086207373802445e-05,-0.017031978156412775,-0.017034409198844025,0.00043100160537349865,0.00043100160566125756,0.11831981889271681,0.11831981889318138
-100,-8.113476956406745e-06,-50.883087274242406,5.8740969227422004e-05,-0.006081346857155667,0.0004955071198937677,0.12742674682446944,-100,16305717364416.781,0.0020782211950914858,16305717364416.779,7845997049269331.0,7.7399292708080538e+18,9.723358829205608e-08,6.226640839220032e-16,9.714782217996182e-08,1.1706065804195642e-13,1.5459855617905305e-13,3.1112453582958326e-14,0.0021261438841035448,6.2946973068007928e-06,1.3734735210914737e-07,1.9447130346160859e-07,-100,-8.113476925294291e-06,-8.113476956406745e-06,-50.883087371475995,-50.883087274242406,5.874096922804467e-05,5.8740969227422004e-05,-0.006081249709333487,-0.006081346857155667,0.0004955071197767071,0.0004955071198937677,0.12742674682462404,0.12742674682446944
-90,-5.065937416552769e-06,-31.902934192771806,6.460531213645261e-05,0.0035806486707548046,0.0005607168686583286,0.13449314845426255,-90,14272235032529.687,0.0018202605907842021,14272235032529.686,7840764726099433.0,1.6658938997635883e+19,1.7032481416379142e-06,1.3048373145863046e-16,1.703335012474827e-06,5.618704286558529e-14,2.1949109196839345e-13,5.457625166003328e-13,0.0018655388081125317,-2.5751575927805085e-06,2.4087530215830385e-06,3.4067242773911689e-06,-90,-5.0659379623152855e-06,-5.065937416552769e-06,-31.902932489523664,-31.902934192771806,6.460531213632213e-05,6.460531213645261e-05,0.00357894533574233,0.0035806486707548046,0.0005607168687145156,0.0005607168686583286,0.13449314845404306,0.13449314845426255
-80,-3.135608188272692e-06,-19.899495345013165,6.975439983714944e-05,0.015243199817420283,0.0006279244719892413,0.1399916230053003,-80,12492349228864.545,0.001602966510884472,12492349228864.543,7793269007205657.0,9.2790323057217651e+19,4.823635748607558e-07,5.8817967857338616e-18,4.826338202978953e-07,5.0539650589542795e-14,6.661338147750939e-14,1.546791560226655e-13,0.0016456934508275304,-2.1104530634681899e-06,6.8256433851970813e-07,9.6529186158802712e-07,-80,-3.135608342951848e-06,-3.135608188272692e-06,-19.89949486264959,-19.899495345013165,6.975439983714356e-05,6.975439983714944e-05,0.015242717183599985,0.015243199817420283,0.0006279244719387016,0.0006279244719892413,0.1399916230053669,0.1399916230053003
-70,-1.919675528871437e-06,-12.37183261584057,7.424317261223133e-05,0.03312784709156591,0.0006984278358308643,0.144341544876601,-70,10934434222797.863,0.0014199978036489821,10934434222797.861,7700317700984848.0,1.631734591806765e+21,5.959582924930373e-07,5.043708506402567e-16,5.959061734339688e-07,2.522326965348487e-13,4.3076653355456074e-14,1.9091993416235826e-13,0.0014602922196760735,1.0317148400030792e-06,8.4283778703344432e-07,1.1919529168589148e-06,-70,-1.919675719791371e-06,-1.919675528871437e-06,-12.371832019882277,-12.37183261584057,7.42431726127357e-05,7.424317261223133e-05,0.033127251185392476,0.03312784709156591,0.000698427836083097,0.0006984278358308643,0.14434154487664408,0.144341544876601
-60,-1.1518026212457694e-06,-7.677162929515436,7.810357915055547e-05,0.06358340721146916,0.0007735039320471149,0.14789097076615967,-60,9570808417492.7168,0.0012660025396357291,9570808417492.7148,7559865101255291.0,2.3447770392912462e+19,2.801726459722431e-07,2.9544509200229996e-18,2.8026177817386255e-07,2.6259810298467912e-14,2.1010970741031088e-13,8.981021581837853e-14,0.0013039515331808192,-2.2199468240226413e-07,3.9631458431600315e-07,5.6047369422236441e-07,-60,-1.1518027110559852e-06,-1.1518026212457694e-06,-7.67716264934279,-7.677162929515436,7.810357915055251e-05,7.810357915055547e-05,0.06358312694969098,0.06358340721146916,0.0007735039320733747,0.0007735039320471149,0.14789097076594956,0.14789097076615967
