voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-6.95417735072179e-07,-0.004301898100796075,-1.0373094048264258e-10,-1.4968821667160912e-05,-1.0234155684606698e-07,-1.4455341776266784,-150,438839375335.71747,0.15466686003107816,438839375335.56281,2837320000209.0869,2.2898016419555442e+23,1.0390473204058281e-12,5.0398422146322e-12,1.0597145516243363e-12,1.0636097234898037e-12,3.1372682229857674e-12,2.105512148637377e-18,1.8052651707751144,2.6005768492844149e-12,7.9827467860217449e-12,1.6354342086427177e-11,-150,-6.954177350700735e-07,-6.95417735072179e-07,-0.004301898101835122,-0.004301898100796075,-9.869109826801038e-11,-1.0373094048264258e-10,-1.4968822726875464e-05,-1.4968821667160912e-05,-1.0234262045579047e-07,-1.0234155684606698e-07,-1.445534177623541,-1.4455341776266784
-140,-5.312374164186204e-07,-0.004247192452388248,-8.755948504128638e-11,-1.3398623891151172e-05,-7.749760890206787e-08,-1.10393817310705,-140,294141959656.26685,0.15975024427614687,294141959656.10712,1841261407699.6858,6.471069632265522e+23,9.679193210820891e-13,1.720092661706307e-13,2.47916309809265e-13,2.4916628007500197e-13,2.894573469802708e-12,1.6901483671275495e-18,1.7809152986925791,6.0992842337960882e-13,5.1963059487852107e-12,8.7187638943934188e-12,-140,-5.312374164169302e-07,-5.312374164186204e-07,-0.0042471924514203285,-0.004247192452388248,-8.773149430745701e-11,-8.755948504128638e-11,-1.3398623643234862e-05,-1.3398623891151172e-05,-7.74973597357878e-08,-7.749760890206787e-08,-1.1039381731041553,-1.10393817310705
-130,-4.050187042102177e-07,-0.004193180946115916,-7.263313425302364e-11,-1.1993384569462347e-05,-5.851375742225083e-08,-0.8413297665361016,-130,198770906336.08261,0.16500989760441298,198770906335.9176,1204599901107.791,1.7559451609522564e+23,1.2428287565757756e-12,4.655601835721718e-12,6.120887979544362e-13,6.122084617465837e-13,2.8348434710778747e-12,5.602064154903129e-19,1.7621129012506471,1.4989083198625007e-12,5.6941204009835143e-12,1.0604064596954755e-11,-130,-4.050187042096575e-07,-4.050187042102177e-07,-0.004193180944873087,-0.004193180946115916,-7.728873608874536e-11,-7.263313425302364e-11,-1.1993383957373549e-05,-1.1993384569462347e-05,-5.8513145213789083e-08,-5.851375742225083e-08,-0.8413297665332667,-0.8413297665361016
-120,-3.081182716756264e-07,-0.004139855089437323,-6.66254146765593e-11,-1.0735686787466927e-05,-4.4039770989468825e-08,-0.6397245234902023,-120,135683986239.31897,0.17045181065222068,135683986239.14851,796025490841.86719,7.012204700022379e+23,1.1011243999936582e-13,5.161823797441386e-14,1.0306372488571528e-13,1.0306985322202823e-13,1.213473765915296e-12,4.99590620202427e-19,1.7491400537567285,2.5237707510176327e-13,1.5522278291110102e-12,2.5304616142214301e-12,-120,-3.08118271676126e-07,-3.081182716756264e-07,-0.00413985508932721,-0.004139855089437323,-6.667703291453372e-11,-6.66254146765593e-11,-1.0735686684403202e-05,-1.0735686787466927e-05,-4.40396679196156e-08,-4.4039770989468825e-08,-0.6397245234914157,-0.6397245234902023
-110,-2.3384444610894026e-07,-0.004087206428807398,-5.479075051760807e-11,-9.609966965788654e-06,-3.303277018159874e-08,-0.48519887788706856,-110,93757957143.498245,0.17608217917607424,93757957143.322159,532467042276.57538,3.5460180496872071e+23,5.558149426820869e-13,1.3070949075446302e-13,1.3882407017289013e-13,1.384872255978195e-13,1.9494961200905436e-12,1.1789110439003759e-18,1.7423202832941382,3.3931345086727304e-13,3.5569957885668391e-12,5.8266030360782623e-12,-110,-2.3384444610776135e-07,-2.3384444610894026e-07,-0.004087206428251583,-0.004087206428807398,-5.4660041026853604e-11,-5.479075051760807e-11,-9.609966826964583e-06,-9.609966965788654e-06,-3.303263169437314e-08,-3.303277018159874e-08,-0.48519887788511906,-0.48519887788706856
-100,-1.7701767535552733e-07,-0.004035226563251295,-3.78832215816642e-11,-8.602312676010165e-06,-2.4685589751922703e-08,-0.366975580530755,-100,65728674884.42675,0.18190741105649125,65728674884.244843,361330385071.63818,2.4518660179237369e+23,1.0362630892268854e-13,9.992473079597117e-13,1.386233741863677e-13,1.382301862303428e-13,6.449840661559847e-13,5.359336275955568e-19,1.7420225303005032,3.3855752112598418e-13,1.9045040467449988e-12,3.4955754724893648e-12,-100,-1.7701767535606326e-07,-1.7701767535552733e-07,-0.004035226563354921,-0.004035226563251295,-3.888246888962391e-11,-3.78832215816642e-11,-8.60231253738679e-06,-8.602312676010165e-06,-2.4685451521736472e-08,-2.4685589751922703e-08,-0.3669755805314,-0.366975580530755
-90,-1.3362997292775933e-07,-0.003983907154827314,-1.4944057213077808e-11,-7.700287497925495e-06,-1.8375071112984762e-08,-0.2767150957003629,-90,46848628112.502724,0.18793413354125077,46848628112.314789,249282167266.43561,9.8783785641096467e+22,6.389177381604938e-13,1.9391342612190358e-13,2.4122871872234684e-13,2.4076555819511244e-13,1.801891968966629e-13,3.1983434692730347e-19,1.7486655477278128,5.9065861269352183e-13,1.3492823292560577e-12,2.6023111825528342e-12,-90,-1.3362997292807917e-07,-1.3362997292775933e-07,-0.003983907155466232,-0.003983907154827314,-1.4750143786955904e-11,-1.4944057213077808e-11,-7.700287739154214e-06,-7.700287497925495e-06,-1.8375311878542957e-08,-1.8375071112984762e-08,-0.2767150957005431,-0.2767150957003629
-80,-1.0058105447427924e-07,-0.003933239936617836,2.647128478739685e-11,-6.892773653271861e-06,-1.3621236018605859e-08,-0.2079665718973573,-80,34011956668.083652,0.19416920073621574,34011956667.889484,175166589444.27466,1.3724974458528112e+23,5.942945788262044e-13,3.324466927066007e-13,1.243864977719931e-13,1.2479637596134135e-13,7.251976796851523e-13,4.5044947437187675e-19,1.7627227805163328,3.0569174499679098e-13,1.7287617949243059e-12,3.3039796894976214e-12,-80,-1.0058105447382879e-07,-1.0058105447427924e-07,-0.0039332399360235415,-0.003933239936617836,2.680373148010345e-11,2.647128478739685e-11,-6.8927737776583584e-06,-6.892773653271861e-06,-1.362136081498182e-08,-1.3621236018605859e-08,-0.2079665718966321,-0.2079665718973573
-70,-7.547389892523704e-08,-0.0038832167187387227,1.0407152276189959e-10,-6.169827757837024e-06,-1.0053352763232938e-08,-0.15574245941694687,-70,25184098908.682472,0.20061970135218857,25184098908.481853,125531534235.87099,1.5538541978254936e+23,4.645099409283926e-13,2.9577414989233084e-13,8.091743776899663e-14,8.167164791258563e-14,7.160105841563791e-13,2.585965118187777e-19,1.784727779937187,1.9929070109309528e-13,1.1621816941409694e-12,2.3610634559280775e-12,-70,-7.547389892497845e-08,-7.547389892523704e-08,-0.0038832167182742128,-0.0038832167187387227,1.0377574861200726e-10,1.0407152276189959e-10,-6.169827838754462e-06,-6.169827757837024e-06,-1.005343443488085e-08,-1.0053352763232938e-08,-0.15574245941623086,-0.15574245941694687
-60,-5.6456354291906804e-08,-0.003833829392719326,2.521674167612186e-10,-5.522555799753301e-06,-7.386504041260526e-09,-0.11618893451343222,-60,19029954648.981434,0.20729296671654818,19029954648.774139,91802220550.02446,1.573205964746353e+23,5.648259637780484e-15,1.9292933171680198e-13,6.063438427294631e-14,6.104045983360932e-14,3.6040614936894144e-14,1.2699538508404123e-19,1.815280205003946,1.4937978041975214e-13,4.0610956349155471e-13,7.0123934358705085e-13,-60,-5.64563542920338e-08,-5.6456354291906804e-08,-0.003833829392713678,-0.003833829392719326,2.519744874295018e-10,2.521674167612186e-10,-5.522555860387685e-06,-5.522555799753301e-06,-7.3865650817203596e-09,-7.386504041260526e-09,-0.11618893451346826,-0.11618893451343222
