voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.05469226581882698,-126597.21399477293,-149.9537640663952,-107101.0172947393,-110.11306413034431,-26.843079225246584,-150,4055487373.8896866,149.37612952975678,4055487224.513557,27149500.972187158,4.5224557960024699e+18,2.1100277081131935e-09,6.59241550238221e-10,1.0477378964424133e-09,3.9410963381669717e-10,3.61595198228315e-09,1.394717674685353e-15,9047.8399765186041,1.0935311304914167e-09,4.6427685229272517e-09,9.3552046109834919e-09,-150,-0.05469226581882838,-0.05469226581882698,-126597.21399477082,-126597.21399477293,-149.95376406705444,-149.9537640663952,-107101.01729473825,-107101.0172947393,-110.11306413073842,-110.11306413034431,-26.843079228862536,-26.843079225246584
-140,-0.03397415311797643,-80961.37561150771,-91.95607524423363,-65373.390135737565,-67.02104835149912,-15.751716859133012,-140,3830561028.5894418,98.61327400381353,3830560929.9761677,38844273.930518806,1.4343845987629072e+19,1.1932570487260818e-09,2.0152413071627961e-10,2.459273673593998e-09,2.0948220935679274e-10,5.32522470564345e-09,1.5681900222830336e-15,6680.5478167389565,3.2515868045659347e-10,6.2260622799748944e-09,1.1077091244260373e-08,-140,-0.033974153117977995,-0.03397415311797643,-80961.37561150652,-80961.37561150771,-91.95607524443516,-91.95607524423363,-65373.390135735106,-65373.390135737565,-67.02104835128964,-67.02104835149912,-15.751716864458237,-15.751716859133012
-130,-0.020768772015744157,-51003.11789061269,-55.5802641661688,-39210.63601217357,-39.9463430262651,-9.109501504658965,-130,3630531296.3090453,65.303805861859473,3630531231.0052395,55594482.563373052,4.5697022703717617e+18,4.0745362639427185e-10,5.308748995958013e-10,2.291926648467779e-09,4.105018547306827e-10,2.897662554346425e-09,8.98586760555986e-16,4991.2221350327909,9.6520868053835658e-10,3.9467123477347839e-09,7.6879942412233504e-09,-130,-0.020768772015745056,-0.020768772015744157,-51003.11789061228,-51003.11789061269,-55.58026416669968,-55.5802641661688,-39210.63601217128,-39210.63601217357,-39.9463430266756,-39.9463430262651,-9.109501507556628,-9.109501504658965
-120,-0.012481795255076297,-31649.351158165413,-33.115635923685886,-23068.16322694211,-23.172586102892637,-5.1913343500436895,-120,3456912323.1898336,43.466203226139214,3456912279.7236304,79531039.442408785,2.0335313179798606e+19,3.2378011383116245e-10,9.670486633694964e-11,1.7826096154749393e-09,6.606981628465292e-11,1.971915963849824e-09,4.198030811863873e-16,3793.6031810287286,2.0587064495239466e-10,2.7244501997483548e-09,4.7179824491649924e-09,-120,-0.012481795255076717,-0.012481795255076297,-31649.351158165737,-31649.351158165413,-33.11563592358918,-33.115635923685886,-23068.163226940327,-23068.16322694211,-23.172586102958707,-23.172586102892637,-5.1913343520156054,-5.1913343500436895
-110,-0.0073759288432909765,-19377.89574209004,-19.486447634783786,-13295.253062378015,-12.936520463717638,-2.918321355547505,-110,3312299549.8648314,29.170720969237305,3312299520.6941104,113548772.18694381,1.6983997696563685e+19,6.83940015733242e-10,1.1815259881586826e-10,1.800799509510398e-10,3.519229352377806e-10,5.378244516407449e-10,2.8189256484623115e-16,2949.2982761627791,2.3513321016922892e-10,1.0003649284917386e-09,2.1444570563744492e-09,-110,-0.0073759288432906946,-0.0073759288432909765,-19377.895742090725,-19377.89574209004,-19.48644763490194,-19.486447634783786,-13295.253062377835,-13295.253062378015,-12.936520463365715,-12.936520463717638,-2.9183213550096805,-2.918321355547505
-100,-0.004293780371773149,-11754.48645472638,-11.374046974565289,-7503.486197477336,-6.77729790451566,-1.6208346961864208,-100,3200708001.9707742,19.835764705355352,3200707982.1350093,161360454.18539533,5.8216872812217188e+19,9.094947017729282e-11,2.453859337947506e-11,1.5370460459962487e-10,6.80602241232009e-11,9.974487902297824e-11,1.734723475976807e-18,2357.5620600187335,6.5892934336168016e-11,2.1708234493351812e-10,4.425277921882298e-10,-100,-0.0042937803717731475,-0.004293780371773149,-11754.486454726471,-11754.48645472638,-11.374046974589827,-11.374046974565289,-7503.486197477182,-7503.486197477336,-6.777297904447599,-6.77729790451566,-1.6208346962861657,-1.6208346961864208
-90,-0.002472556433826383,-7115.070991355366,-6.6350907212348,-4148.485160199949,-3.1052634101441434,-0.8876533905458928,-90,3128033519.8854866,13.765579092969167,3128033506.1199074,227235882.97735646,3.4512116479354706e+21,8.731149137020111e-11,8.610889778992714e-12,2.4556356947869062e-11,2.3072210808550153e-11,1.2828926809760333e-10,4.9873299934333204e-17,1943.0046038157079,1.0782161276528777e-12,1.6506277082405212e-10,3.1817215528917586e-10,-90,-0.0024725564338263332,-0.002472556433826383,-7115.070991355453,-7115.070991355366,-6.635090721226189,-6.6350907212348,-4148.4851601999735,-4148.485160199949,-3.105263410121071,-3.1052634101441434,-0.8876533904176035,-0.8876533905458928
-80,-0.0014182593346177105,-4343.110322072483,-3.9108798708526216,-2249.4460346095025,-0.9124492315546764,-0.4684912367938523,-80,3102680035.8229275,9.8464912727160385,3102680025.9764361,315105142.52119881,2.7321813650635099e+20,1.4733814168721437e-10,9.274803147718558e-12,4.774847184307873e-11,1.464894872071909e-11,1.3868206583111942e-10,5.637851296924623e-17,1634.4274349027489,1.3395215201049173e-11,2.1132572801820198e-10,3.9135894525088588e-10,-80,-0.0014182593346176542,-0.0014182593346177105,-4343.11032207263,-4343.110322072483,-3.9108798708433468,-3.9108798708526216,-2249.4460346094547,-2249.4460346095025,-0.9124492315693253,-0.9124492315546764,-0.46849123665517023,-0.4684912367938523
-70,-0.0008185130750654353,-2708.4948811424933,-2.3609000043648316,-1198.16315418471,0.4247388736272697,-0.20885243308043755,-70,3136411250.3151612,7.3473328186464251,3136411242.9678283,426877525.1823929,7.8406494142941744e+20,1.9554136088117957e-11,1.1967760116249337e-11,2.5693225325085223e-11,1.4967360684181585e-11,8.365808046306711e-13,4.553649124439119e-18,1323.1345182279842,4.6797255015874615e-12,3.7884685340196308e-11,7.7867046144319829e-11,-70,-0.0008185130750654399,-0.0008185130750654353,-2708.494881142474,-2708.4948811424933,-2.3609000043767994,-2.3609000043648316,-1198.1631541847357,-1198.16315418471,0.42473887364223706,0.4247388736272697,-0.20885243308127413,-0.20885243308043755
-60,-0.0004813155852271914,-1748.2425284422081,-1.4796686837950084,-627.9100146400731,1.2807708694974038,-0.002156929607508573,-60,3245505684.1345162,5.788312250998727,3245505678.3462038,560699828.1017977,8.814426877566592e+20,5.002220859751105e-12,1.6058265828178264e-12,6.139089236967266e-12,1.7577050925865478e-12,5.807576641814194e-13,1.463672932855431e-18,895.43321684237537,4.2826889491889656e-12,8.3622599637456011e-12,1.6777912392740291e-11,-60,-0.00048131558522718996,-0.0004813155852271914,-1748.2425284422131,-1748.2425284422081,-1.4796686837966142,-1.4796686837950084,-627.910014640067,-627.9100146400731,1.2807708694991615,1.2807708694974038,-0.0021569296069278154,-0.002156929607508573
