voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.029070995440911566,-5.727453587188615,-0.0033768562326486062,46.91914927416621,-181497.0533978718,0.4388441003661354,-150,487520156572.95557,781.2429524777051,487520155791.71259,624031429.69391239,3.3288381523789569e+21,1.4233059175694507e-11,1.3858713395625832e-10,6.545057829043799e-09,8.149072527885437e-09,1.543785710378387e-09,6.591949208711867e-17,1.1020119927707128e-07,-782.48640814081205,1.0566593933740294e-08,1.6461318974592132e-08,-150,-0.029070995440911632,-0.029070995440911566,-5.727453587202848,-5.727453587188615,-0.00337685637123574,-0.0033768562326486062,46.91914926762115,46.91914927416621,-181497.05339786364,-181497.0533978718,0.4388440988223497,0.4388441003661354
-140,-0.02754700486331847,-4.110446563614183,-0.0021428396339615574,64.10461629734644,-172006.21065415887,0.6057079534724017,-140,444912780773.39941,767.37851764893298,444912780006.02087,579782689.43012297,1.2091506246501652e+21,1.248254832830753e-10,2.1156756424903223e-10,2.2315873593470315e-08,1.7695128917694092e-08,4.5712502672046185e-09,3.8163916471489756e-17,1.5624550542270299e-07,-769.68270803147175,2.8845652248980561e-08,4.4960046352571226e-08,-140,-0.027547004863318507,-0.02754700486331847,-4.110446563489358,-4.110446563614183,-0.0021428398455291217,-0.0021428396339615574,64.10461631966231,64.10461629734644,-172006.21065417657,-172006.21065415887,0.6057079489011514,0.6057079534724017
-130,-0.025765658267707284,-2.9151750975747217,-0.0008586025935528596,81.60843204043098,-160908.00364994147,0.822047420478929,-130,409320225088.07581,757.57293575880976,409320224330.50287,540304709.64236248,1.4416244711645276e+21,1.3473799853613855e-10,7.153639909173587e-11,6.6092979977838695e-09,6.344635039567947e-09,4.3841041907910494e-10,5.898059818321144e-17,-1.4267243386711925e-08,-760.84927409353099,9.1547907009221866e-09,1.3730629078168022e-08,-130,-0.025765658267707225,-0.025765658267707284,-2.9151750974399837,-2.9151750975747217,-0.0008586026650892587,-0.0008586025935528596,81.60843203382169,81.60843204043098,-160908.00364993513,-160908.00364994147,0.8220474209173394,0.822047420478929
-120,-0.023766779111558552,-2.0421070368448655,0.0009368526914386166,99.196348503324,-148451.09188707438,1.0957559989651102,-120,379922508765.25958,752.21012750649129,379922508013.04944,505074971.57033557,1.0995694839469585e+20,6.091660509355279e-11,2.0171734313283174e-10,2.5829166361290845e-08,2.6513589546084404e-08,3.441522622438242e-10,6.938893903907228e-17,2.0795260398830002e-08,-756.39909918024148,3.7017383884571329e-08,5.3044798331569609e-08,-120,-0.023766779111558483,-0.023766779111558552,-2.042107036783949,-2.0421070368448655,0.0009368528931559597,0.0009368526914386166,99.19634852915317,99.196348503324,-148451.0918871009,-148451.09188707438,1.0957559993092625,1.0957559989651102
-110,-0.021600982026009175,-1.4125168625702114,0.004182898630915588,116.59086617685186,-134951.389702367,1.4331638674035565,-110,356016243784.16772,751.74962552860711,356016243032.41809,473583533.25926584,1.3952697290168998e+22,7.048583938740194e-12,5.603821408642351e-10,4.614250315171375e-09,4.452886059880257e-09,6.579117250993249e-10,1.8735013540549517e-16,9.216009394949653e-09,-756.80191745393688,6.4706502918647646e-09,1.0344090028979736e-08,-110,-0.021600982026008988,-0.021600982026009175,-1.41251686257726,-1.4125168625702114,0.004182899191297729,0.004182898630915588,116.59086618146611,116.59086617685186,-134951.38970237147,-134951.389702367,1.4331638667456448,1.4331638674035565
-100,-0.019325192163724397,-0.964574403107997,0.010878632186177128,133.489194876982,-120764.12743503737,1.8378810037585511,-100,337000320255.24829,756.73842577644507,337000319498.50989,445332639.09450871,2.1172956804525172e+20,3.495526090802059e-11,1.6576661918121793e-10,2.3887309907877352e-09,2.0081643015146255e-09,4.557372257352199e-10,1.0755285551056204e-16,7.5219682223876491e-09,-762.60470205522211,3.1661816067716823e-09,5.2754525192710844e-09,-100,-0.019325192163724504,-0.019325192163724397,-0.9645744031429523,-0.964574403107997,0.01087863202041051,0.010878632186177128,133.48919487937073,133.489194876982,-120764.12743503938,-120764.12743503737,1.837881003302814,1.8378810037585511
-90,-0.01699768105751234,-0.6502372836022768,0.025319095866962016,149.58805856176636,-106252.90105433142,2.309738395682171,-90,322363646115.79645,767.82480942941697,322363645347.97162,419840101.74840546,1.3436859067851201e+20,4.641564910201623e-11,6.354086007354098e-11,3.5196023873140803e-09,3.841705620288849e-09,1.922009218446874e-10,2.7755575615628914e-17,-2.8295481513396226e-09,-774.45047382410098,5.1931592066533322e-09,7.6837806117779905e-09,-90,-0.016997681057512367,-0.01699768105751234,-0.6502372836486925,-0.6502372836022768,0.025319095803421156,0.025319095866962016,149.58805855824676,149.58805856176636,-106252.90105432758,-106252.90105433142,2.30973839548997,2.309738395682171
-80,-0.014673174168816699,-0.43268207808120707,0.05670425870175677,164.61219245392218,-91759.17584677246,2.8440920419542213,-80,311674696975.29877,785.77445771359976,311674696189.52429,396646510.8603701,2.1468961461015763e+20,2.0241253118058466e-11,1.9250630256539836e-10,1.5434409306180896e-09,1.4842953532934189e-09,2.7404745139847364e-12,9.540979117872439e-17,1.8935038849924701e-08,-793.0977921896108,2.1544734478724772e-09,3.3807855959189226e-09,-80,-0.014673174168816795,-0.014673174168816699,-0.4326820781014483,-0.43268207808120707,0.05670425850925047,0.05670425870175677,164.61219245546562,164.61219245392218,-91759.17584677394,-91759.17584677246,2.844092041951481,2.8440920419542213
-70,-0.012398586896708388,-0.2841289885648332,0.12460790207660466,178.34213780462883,-77575.72038557427,3.431737943031419,-70,304572671346.08826,811.48923496398208,304572670534.599,375325584.39867252,1.579918983177852e+20,8.035405674178264e-11,1.3462370107575339e-11,1.7847128219727892e-09,1.2223608791828156e-09,4.915006179828652e-10,2.0816681711721685e-17,-1.3822941065855503e-09,-819.44201467158712,2.2359872597465052e-09,3.6297129191176225e-09,-70,-0.012398586896708409,-0.012398586896708388,-0.28412898864518726,-0.2841289885648332,0.12460790209006703,0.12460790207660466,178.34213780641355,178.34213780462883,-77575.72038557549,-77575.72038557427,3.4317379425399186,3.431737943031419
-60,-0.010209852681406938,-0.1839854582952614,0.27038231998085394,190.63682061932155,-63926.86995961447,4.059582574014432,-60,300760081384.01434,846.0290769322097,300760080537.98529,355496152.06442076,5.2786489353364754e+20,4.003297693344621e-12,3.5917158136555827e-10,1.9758772396016866e-10,3.92901711165905e-10,1.8570389670458098e-10,1.1102230246251565e-16,5.7396690986493423e-09,-854.53896005197896,5.966682076577817e-10,1.2261900106391721e-09,-60,-0.010209852681407049,-0.010209852681406938,-0.1839854582992647,-0.1839854582952614,0.27038231962168235,0.27038231998085394,190.63682061951914,190.63682061932155,-63926.86995961408,-63926.86995961447,4.059582573828728,4.059582574014432
