voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.023384497873269150821881370105060310426032856947227427217847366718974679833342107,-63519.437534491761617512085822328771796969440182967657126532990313581614855319387,-0.000013326475459738748034782681592915024700409237045115290740233070715393550979748075,0.0000049874520370736008513131502850037370461083160453336792252989914611030523329359395,-5933.730754769024605604461307025109667773608975439759591957091420140247683433191,-376.86034305094444311364477631515448486132779127610291560390416878458445140583936,-150,258877632.93466124368522039184116543879556111931965801008295616594612187538094914,0.00097528657087479469795401551503515889985169439902161698306552464766282718251098015,258877632.93368595711434559714321142328052596041980631568393454896305635073328631,265437503873.81825903565525846128914986245900650465791128549361976025469764021188,517755265.86932248737044078368233087759112223863931602016591233189224375076189827,2.0726804532226667100927244470720958970678400874647075324056888328404620327589825e-76,1.1526850105343661844713820436195105241973017960683591513395748522939568474071928e-79,6.514877574170474099519611344550106350894980407500069515657797279615476131962208e-85,0.0,1.6732576575495486461686056734175774169037250706095295183483425473451646618627202e-77,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,10253.63300471141720128196739192171635098050816259472321070811339609027641342088,-4.078247518790351962152000674794092457118986737425115393240424483383036267022817e-77,1.0807744664544248041798369344676757336630408012344035733379217839857432580491387e-76,1.57694319081947770021081765723502860881045189099160907495054947192937031670799e-76,-150,-0.023384497873269150821881370105060310426032856947227427217847366718974679833342107,-0.023384497873269150821881370105060310426032856947227427217847366718974679833342107,-63519.437534491761617512085822328771796969440182967657126532990313581614855319387,-63519.437534491761617512085822328771796969440182967657126532990313581614855319387,-0.000013326475459738748034782681592915024700409237045115290740233070715393550979863343,-0.000013326475459738748034782681592915024700409237045115290740233070715393550979748075,0.0000049874520370736008513131502850037370461083160453336792252989914611030523329359401,0.0000049874520370736008513131502850037370461083160453336792252989914611030523329359395,-5933.730754769024605604461307025109667773608975439759591957091420140247683433191,-5933.730754769024605604461307025109667773608975439759591957091420140247683433191,-376.86034305094444311364477631515448486132779127610291560390416878458445140583934,-376.86034305094444311364477631515448486132779127610291560390416878458445140583936
-140,-0.0181300164212936581796007491051214010402480783774201367125819439569631401172528,-49634.244775279633657222354954329562157231075122665531466403428301872734256997623,-0.0000096273036980973128063378141871259630124465169989450553318694425625077880599310062,0.0000064100085131478950226709530198416598459522298052057807586578929057537886482418293,-4357.4499282534860813180038275200030844378917301633923220195119021705348649357971,-276.76645063553921193606036658863148810240015352903168004131619756104089204688518,-140,243269341.26361360591953831643096926674592446462366947371480157959140416978469448,0.00089430642199885108962466038502022350471143753016383088484228494506797909635798054,243269341.2627192994975394653413446063609042411189580361846377487065618848396265,272020121157.00331251678827444288967393132079364107872128252816638078917413079267,486538682.52722721183907663286193853349184892924733894742960315918280833956938895,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,9.684404120686330759152788305815034128272652938595712594696519554206358547057419e-80,8.4452116702209849438217184096019897141231227504630530758527001772793209118028622e-85,8.6361685550944446253863518628003995711160003644362813850237034701685918031624271e-78,7.016886951014236258126410888525324651531750296104478625331759069511980840069472e-78,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,7856.0246585695169915978644886765858115535749445080106811410540410171095579246606,1.1977425946795216380354362222492427999519033405655020682404031057153545566902921e-77,2.7894744908425000793117005743780805744150707866850568234016932596566301065340732e-77,4.7544745345630950928981924948161480857991577315737341954415153743463613255964641e-77,-140,-0.0181300164212936581796007491051214010402480783774201367125819439569631401172528,-0.0181300164212936581796007491051214010402480783774201367125819439569631401172528,-49634.244775279633657222354954329562157231075122665531466403428301872734256997623,-49634.244775279633657222354954329562157231075122665531466403428301872734256997623,-0.0000096273036980973128063378141871259630124465169989450553318694425625077880598341621,-0.0000096273036980973128063378141871259630124465169989450553318694425625077880599310062,0.0000064100085131478950226709530198416598459522298052057807586578929057537886482418301,0.0000064100085131478950226709530198416598459522298052057807586578929057537886482418293,-4357.4499282534860813180038275200030844378917301633923220195119021705348649357971,-4357.4499282534860813180038275200030844378917301633923220195119021705348649357971,-276.76645063553921193606036658863148810240015352903168004131619756104089204688519,-276.76645063553921193606036658863148810240015352903168004131619756104089204688518
-130,-0.014049885829062761504311191416610040459692861449582677933591409172106532678926808,-38751.59071886813552606504670836976993393278736906076689483860614392434587341373,-0.0000066747278665216142052350404406816970890191036949973534590986078185650880672005637,0.0000081172334555929529233143368563662695651253423632255783178549990834499877879814909,-3196.589988842248213090493397824467712776391949437720255950016720445075315201218,-203.06910568525509273120235952777050519348856924424045269713194101067806301319997,-130,231075607.73014706468560189038648519511972808910086341859631711349120777376396551,0.00082066892341488794549377651753147693917711117524544383097220492986483486585495048,231075607.72932639576218700244099141860219661216168630742107166966023556883410068,281569828145.33496984063101196428376931373252013161913330716213159579937368630313,462151215.46029412937120378077297039023945617820172683719263422698241554752793103,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,6.7844567737426614827215851882973729120838039362879458489371829480363056548202047e-80,2.7346399694048903627613183421568347645732016525308933769427791050237801047742601e-85,8.6361685550944446253863518628003995711160003644362813850237034701685918031624271e-78,3.8862758497925000814238583382601798070022001639963266232606665615758663114230922e-77,1.6472184286297692538044646955109404699546814659950793046996504726731475454640249e-83,6019.2322905761844238385153641862916730965081484179448572144940606169136158490588,5.7817542347745377542827710856015033549555870180447976137279376085170885790424911e-77,5.9660422228807748790818849987496722787818131821099142475999407361392625606870784e-77,9.7227116328452731662798430368303853542816419003882976584754095610734810659567435e-77,-130,-0.014049885829062761504311191416610040459692861449582677933591409172106532678926808,-0.014049885829062761504311191416610040459692861449582677933591409172106532678926808,-38751.59071886813552606504670836976993393278736906076689483860614392434587341373,-38751.59071886813552606504670836976993393278736906076689483860614392434587341373,-0.0000066747278665216142052350404406816970890191036949973534590986078185650880671327191,-0.0000066747278665216142052350404406816970890191036949973534590986078185650880672005637,0.0000081172334555929529233143368563662695651253423632255783178549990834499877879814912,0.0000081172334555929529233143368563662695651253423632255783178549990834499877879814909,-3196.589988842248213090493397824467712776391949437720255950016720445075315201218,-3196.589988842248213090493397824467712776391949437720255950016720445075315201218,-203.06910568525509273120235952777050519348856924424045269713194101067806301319994,-203.06910568525509273120235952777050519348856924424045269713194101067806301319997
-120,-0.01088081187784306262017456360779912421258945764667776402042590171958955332222904,-30224.903094943847833958468116798864848950093907513952413179167095002624760056852,-0.0000039442137430596507374230956870417333531893249340659219675436118623176429715006353,0.000010172545908709127939942658491833955102914538194534885272687324768558020471619765,-2341.3159626728199686082809009066685694087630512526479297428523852014841121068151,-148.80664647638308555300778411880125702735029655687591330811215347310356840753793,-120,222008971.32593540269701558644358244948194954173935012199894551346787004129843853,0.00075386284134252913148140100241718684914000912780051352078457019223397130979618524,222008971.32518153985567305731210104847953235489021011287114499994708547110620455,294495177571.78089282940597069465999471257502013102444789280857925589576823875295,444017942.65187080539403117288716489896389908347870024399789102693574008259687705,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,8.9918943508105899306208520185938396568603528378798135387471478960408321524836095e-80,6.5953081615059120513655324722606014910294863384568604973325849003514696644555686e-85,4.3180842775472223126931759314001997855580001822181406925118517350842959015812135e-78,9.1759290897878474144729988542254245443107503872135489715876849370541287908600787e-78,0.0,4612.124185702270526323120281707095585595719700362202911837421349002409722881403,1.0068642656322815539636328233617047577937115735278048782144832536257444060092221e-76,8.2507318035819380773250473364996281489830410736994774530150908198733265847455612e-77,1.2254930475124835617824529737893385967717145834003214695570698970051764690208649e-76,-120,-0.01088081187784306262017456360779912421258945764667776402042590171958955332222904,-0.01088081187784306262017456360779912421258945764667776402042590171958955332222904,-30224.903094943847833958468116798864848950093907513952413179167095002624760056852,-30224.903094943847833958468116798864848950093907513952413179167095002624760056852,-0.0000039442137430596507374230956870417333531893249340659219675436118623176429715905542,-0.0000039442137430596507374230956870417333531893249340659219675436118623176429715006353,0.000010172545908709127939942658491833955102914538194534885272687324768558020471619764,0.000010172545908709127939942658491833955102914538194534885272687324768558020471619765,-2341.3159626728199686082809009066685694087630512526479297428523852014841121068151,-2341.3159626728199686082809009066685694087630512526479297428523852014841121068151,-148.80664647638308555300778411880125702735029655687591330811215347310356840753792,-148.80664647638308555300778411880125702735029655687591330811215347310356840753793
-110,-0.0084184397953495060771627512584122795347135146100367420980898830619266749543098976,-23546.723217327242935783425056335894104882289186316594009328851449015939203833548,-0.00000058126657572959392575559047103311718886886470027118275726303098327406391701281755,0.000012646701408062389348407130563853068148222510932376702584975366936267372874575604,-1709.8885065468893130023268448994497480374743877439378478880873010685961358362534,-108.8166084437529407106915386637430031528557271641674266611345440844339187924627,-110,215832814.59139539383614195686484278893621948437150252228915707399579189412869492,0.00069344788615907566848399383290944140159869804191312162503890782957265351114913421,215832814.59070194594998288119635879510331004296990382424724395237075298629912226,311245904557.97242636006413622790325367798507966608492988172201811214339072777413,431665629.18279078767228391372968557787243896874300504457831414799158378825738983,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,5.0478759410538538925187098238436868166826796557033239240477596893444324950794315e-80,6.4344469868350361476736902168396112107604744765432785339830096588794825994688474e-86,1.0795210693868055781732939828500499463895000455545351731279629337710739753953034e-77,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,1.6472184286297692538044646955109404699546814659950793046996504726731475454640249e-83,3534.243622109797571814497525300118831685480013920028709128588769949947583482925,-2.2185423670724254535292561757525364510955261979055734522550888290917609588607656e-77,2.0708421002384149508075606057347030051121711504862842879302162289008654249294773e-77,2.7104378137250822020904367080400962370682044701324415867046449037355487743718854e-77,-110,-0.0084184397953495060771627512584122795347135146100367420980898830619266749543098977,-0.0084184397953495060771627512584122795347135146100367420980898830619266749543098976,-23546.723217327242935783425056335894104882289186316594009328851449015939203833548,-23546.723217327242935783425056335894104882289186316594009328851449015939203833548,-0.00000058126657572959392575559047103311718886886470027118275726303098327406391706329631,-0.00000058126657572959392575559047103311718886886470027118275726303098327406391701281755,0.000012646701408062389348407130563853068148222510932376702584975366936267372874575604,0.000012646701408062389348407130563853068148222510932376702584975366936267372874575604,-1709.8885065468893130023268448994497480374743877439378478880873010685961358362534,-1709.8885065468893130023268448994497480374743877439378478880873010685961358362534,-108.81660844375294071069153866374300315285572716416742666113454408443391879246271,-108.8166084437529407106915386637430031528557271641674266611345440844339187924627
-100,-0.0065035106230106951799430644361433551598481932952512248634677695291256908788354848,-18318.766865918856220569832824514604279178865493505394329502931080670157025592044,0.0000051750605833005371721733339084930610021555332449281493867257647872582846164404567,0.000015616018930122125531097565891759406735746837629118430873592486108178420563743511,-1240.3312964930413108990736562213956541016826728542464521910735252599101267255288,-79.222852818474064811364190488777531169035468211140738236900121001115424300824957,-100,212355940.00569339825708106586451337386111964818196249040073542489515048108164598,0.00063905539744781639467701523334394067902039842590557436554023534143055574793045299,212355940.00505434285963324946983635862777570750294209197482985052961024574021542,332296606606.8377635859329706452794942927043492643148070421754760566844142364163,424711880.01138679651416213172902674772223929636392498080147084979030096216329195,0.0,1.1959920559792593952632998156239495274513251695327336875125474988030452050429179e-79,1.0938559877619561451045273368627339058292806610123573507771116420095120419097041e-84,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,1.0930150827541406479004601576356755707193687961239668627920624704432124000877447e-77,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-84,2708.6379958757588391726382934159411545828297797160926232766642560593659336303111,-7.2410091981026373255829196586192053260915964832693778108177179114836329176929902e-78,1.3427613748593070907654170772537636983284316463484474057977333895784975528509467e-77,2.2358272031559544986835662458190898110780523702888970975213229779106777398340286e-77,-100,-0.0065035106230106951799430644361433551598481932952512248634677695291256908788354848,-0.0065035106230106951799430644361433551598481932952512248634677695291256908788354848,-18318.766865918856220569832824514604279178865493505394329502931080670157025592044,-18318.766865918856220569832824514604279178865493505394329502931080670157025592044,0.0000051750605833005371721733339084930610021555332449281493867257647872582846165600559,0.0000051750605833005371721733339084930610021555332449281493867257647872582846164404567,0.00001561601893012212553109756589175940673574683762911843087359248610817842056374351,0.000015616018930122125531097565891759406735746837629118430873592486108178420563743511,-1240.3312964930413108990736562213956541016826728542464521910735252599101267255288,-1240.3312964930413108990736562213956541016826728542464521910735252599101267255288,-79.222852818474064811364190488777531169035468211140738236900121001115424300824968,-79.222852818474064811364190488777531169035468211140738236900121001115424300824957
-90,-0.0050105856638492359863019885244898065794703217302870313658457407297269906287685062,-14228.428904682116969647678083207525804905220011894099150826896204940056745345795,0.000017351162659411124406992625791660025844378086864349556305883398916777206709302283,0.00001915833420605635226111373938156889623678994235079279350426712703423772356572741,-883.06875832372611281888545916164089365357609241039932178070515513259910599972396,-57.000018615973952719690319526774747755415387752120948900535407018842544002086623,-90,211428023.33670498117237200460104209821096233909822205889762324317601641485544545,0.00059039060944397010241472115591554718331248257604193398638546480659869143723861378,211428023.33611459056292803449862737705504679191490957632158130918963095004884676,358115491599.41399015491786324189791052591118271327587199032981112596432708350122,422856046.67340996234474400920208419642192467819644411779524648635203282971089091,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,8.4791565953000331770187709623409270830654896335640571417587275447347396222563601e-80,8.0430587335437951845921127710495140134505930956790981674787620735993532493360593e-85,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,4.7229046785672744045081611749689685154540626993010913824348378352484486423544523e-79,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-84,2076.3664962919257790054256822687095321571685056546734893112142903915537892839727,3.0181996324825115495918288927797190165788044825302091004827667389100676319462399e-77,3.0932014454404425026540733606759068146664940834201341681995345378855700008392126e-77,4.6409282530089609580134770737466232378435131701941993608824749036420913701596749e-77,-90,-0.0050105856638492359863019885244898065794703217302870313658457407297269906287685062,-0.0050105856638492359863019885244898065794703217302870313658457407297269906287685062,-14228.428904682116969647678083207525804905220011894099150826896204940056745345795,-14228.428904682116969647678083207525804905220011894099150826896204940056745345795,0.000017351162659411124406992625791660025844378086864349556305883398916777206709217492,0.000017351162659411124406992625791660025844378086864349556305883398916777206709302283,0.000019158334206056352261113739381568896236789942350792793504267127034237723565727409,0.00001915833420605635226111373938156889623678994235079279350426712703423772356572741,-883.06875832372611281888545916164089365357609241039932178070515513259910599972397,-883.06875832372611281888545916164089365357609241039932178070515513259910599972396,-57.000018615973952719690319526774747755415387752120948900535407018842544002086622,-57.000018615973952719690319526774747755415387752120948900535407018842544002086623
-80,-0.0038380987582941231075248246870065429078258685460764927022770067327555717171778313,-11030.380436403078692408221140481549701384344524554929568616572795791855402930647,0.00004547844618688009340573473550000717454771022680243700884119218515740426662226347,0.000023345547324101090936510245834646803272607436581692363797595373123175037849705656,-592.95424396442545991555475882103995218982447321904463757022764657347176276956191,-39.51536083681213984733165302140704328951865780799572014264426149797668193702217,-80,212935831.95807446388141487749225927384039851184758311440460528318516781800556892,0.0005472367625483792956859248932530516819161920606188624819279254190945040220336756,212935831.95752722711886649819657334894714546016566692234398642070323989258647442,389110978155.91208350986935870355776408734208022085067452254852662392015883407748,425871663.91614892776282975498451854768079702369516622880921056637033563601113784,0.0,9.6215572683541662523394224550446074356743526942646952574354740031156679206377569e-81,5.1475575894680289181389521734716889686083795812346228271864077271035860795750779e-85,3.2385632081604167345198819485501498391685001366636055193838888013132219261859101e-78,1.2819312698968316240807866046344343113375313040960105180894559838531503457819228e-77,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,1592.2946791478508421225924915496186493649620381448868443154747964461234176194723,4.3954959763998629318490296185638011100177579545984201777212223212366652388765165e-79,2.8126670849876847158047854883363170829995775748830126776574553511658799717196834e-77,4.7495984853881309774005852281542754855597179473342477258048542780933166596095128e-77,-80,-0.0038380987582941231075248246870065429078258685460764927022770067327555717171778313,-0.0038380987582941231075248246870065429078258685460764927022770067327555717171778313,-11030.380436403078692408221140481549701384344524554929568616572795791855402930647,-11030.380436403078692408221140481549701384344524554929568616572795791855402930647,0.000045478446186880093405734735500007174547710226802437008841192185157404266622253848,0.00004547844618688009340573473550000717454771022680243700884119218515740426662226347,0.000023345547324101090936510245834646803272607436581692363797595373123175037849705656,0.000023345547324101090936510245834646803272607436581692363797595373123175037849705656,-592.95424396442545991555475882103995218982447321904463757022764657347176276956192,-592.95424396442545991555475882103995218982447321904463757022764657347176276956191,-39.515360836812139847331653021407043289518657807995720142644261497976681937022157,-39.51536083681213984733165302140704328951865780799572014264426149797668193702217
-70,-0.0028985545744118279209524419463692609001074219341546019750939979152115633729847088,-8532.2108684478358393022829873597951415101644491520663968773382204272334180455572,0.00011232339794467272711322691213432778202789540167279143615389776528709589774679701,0.000028231712701866126314131412501586049118848063116533207598470999936835041173688105,-319.11137352013462462222209738907262191196255524419398622499583207751405013190475,-23.86463702186887621192411040338015040046615454128357235667758659821363221667956,-70,216800113.91351637721487524187504523019400102010337899075575950031984489919684797,0.0005094614016284791504896910365824828485222362542494429891848703659061309584517983,216800113.91300691581324676272455553915741853725485675450151005733066002883094184,425547672935.61566057765900446186025237331047891932295254143486066318847972480805,433600227.82703275442975048375009046038800204020675798151151900063968979839369594,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,1.4944968293972396708394296582142522978672816042943245886955637384196430259656318e-79,5.7910022881515325329063211951556500896844270288889506805847086929915343395219627e-85,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-79,1.001930492524628927242088477832702606492754729780302957559390597906278033413766e-77,2.0590230357872115672555808693886755874433518324938491308745630908414344318300312e-83,1221.8764237545360830800375147497677354383696069918329204752532804066358224121127,4.5089845005359922133111279003594206265797598845239382168841009783936266942070191e-77,4.5055058830058445836013333260224906940182334111194444060587314477307174855384828e-77,5.9530443744747235595356522809828374525692546958745743518948594235128408711266404e-77,-70,-0.0028985545744118279209524419463692609001074219341546019750939979152115633729847088,-0.0028985545744118279209524419463692609001074219341546019750939979152115633729847088,-8532.2108684478358393022829873597951415101644491520663968773382204272334180455573,-8532.2108684478358393022829873597951415101644491520663968773382204272334180455572,0.00011232339794467272711322691213432778202789540167279143615389776528709589774694646,0.00011232339794467272711322691213432778202789540167279143615389776528709589774679701,0.000028231712701866126314131412501586049118848063116533207598470999936835041173688105,0.000028231712701866126314131412501586049118848063116533207598470999936835041173688105,-319.11137352013462462222209738907262191196255524419398622499583207751405013190475,-319.11137352013462462222209738907262191196255524419398622499583207751405013190475,-23.86463702186887621192411040338015040046615454128357235667758659821363221667957,-23.86463702186887621192411040338015040046615454128357235667758659821363221667956
-60,-0.0021097268837590330037368223621659104721828263593548826030204036219326419327250987,-6583.227995030718227920331455854429048559112112229521204310644796625348923411922,0.00027229546967128939534226569944097234018016991870038036509786605605562284308472492,0.000033836480286075355827279748934328574233741340735277126768135267843343344167246764,4.6510121053978406811248207214517314035501297862899896845885832076760753454834155,-5.6097520908282525844034654194717140002086809379755952348642237074693148019826167,-60,222973078.7046151681561062717686819062368348310329702103859194841749822305314989,0.00047702529432688195733618238675281952418706545914440685091328530582778178727573258,222973078.70413814286177938981134572385008201150878314492677507732406894522567112,467424015783.5795830374377756757881120995514754261103507270024306290425685334706,445946157.40923033631221254353736381247366966206594042077183896834996446106299781,8.6361685550944446253863518628003995711160003644362813850237034701685918031624271e-78,1.7341452336431158581450771808643568815675711719833883803823473399607458035898093e-79,0.0,3.7783237428538195236065289399751748123632501594408731059478702681987589138835618e-78,1.4371124236211849259431976146691289911310219356444749492266006555827422297449976e-77,1.2354138214723269403533485216332053524660110994963094785247378545048606590980187e-83,938.69459347968291512685806973309112283333636369561069798448447556472083042212404,-2.1057703285489981568314857203193764032108511728121109113478545714285982342569146e-77,2.3263726427809076093996880155118836412688229072470423027064283041441500326895452e-77,4.1015448225270130922571076497869126940156167532397568668784751469685592876248268e-77,-60,-0.0021097268837590330037368223621659104721828263593548826030204036219326419327250987,-0.0021097268837590330037368223621659104721828263593548826030204036219326419327250987,-6583.227995030718227920331455854429048559112112229521204310644796625348923411922,-6583.227995030718227920331455854429048559112112229521204310644796625348923411922,0.00027229546967128939534226569944097234018016991870038036509786605605562284308455151,0.00027229546967128939534226569944097234018016991870038036509786605605562284308472492,0.000033836480286075355827279748934328574233741340735277126768135267843343344167246764,0.000033836480286075355827279748934328574233741340735277126768135267843343344167246764,4.6510121053978406811248207214517314035501297862899896845885832076760753454834117,4.6510121053978406811248207214517314035501297862899896845885832076760753454834155,-5.609752090828252584403465419471714000208680937975595234864223707469314801982631,-5.6097520908282525844034654194717140002086809379755952348642237074693148019826167
