voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-6.854128089967572e-05,-427.5040346124178,1.9517688712334107e-05,-0.1514757219507309,0.0001674490276972751,0.05503971640188796,-150,31738021444189.738,0.0042953198053444965,31738021444189.734,7388977510987511.0,4.5648693439259356e+18,2.1038891873104149e-07,2.610530296935152e-06,2.8934305932204474e-05,2.6125220832239103e-06,2.610995320548315e-06,1.2198827234813359e-11,0.0047479161559301746,9.8328242710329154e-06,3.5973716207388104e-05,5.7868397883496315e-05,-150,-6.854126870084848e-05,-6.854128089967572e-05,-427.5040348228067,-427.5040346124178,1.6907158415398955e-05,1.9517688712334107e-05,-0.15144678764479869,-0.1514757219507309,0.0001648365056140512,0.0001674490276972751,0.055037105406567415,0.05503971640188796
-140,-4.678943011588227e-05,-291.93621900654324,2.750749088377397e-05,-0.09421046923026927,0.0002329720250897338,0.07486888782635383,-140,27779974196400.523,0.0036894109979776391,27779974196400.52,7529650183085645.0,1.5524298346177395e+19,3.0193244299425714e-05,6.71090656866326e-07,1.6878192348898646e-05,6.712732534952916e-07,6.700849867757874e-07,1.2518875056066227e-11,0.0040931736884246457,2.5306984412406056e-06,5.681803675125169e-05,9.4144299242664392e-05,-140,-4.6789417597007215e-05,-4.678943011588227e-05,-291.93618881329894,-291.93621900654324,2.6836400226907644e-05,2.750749088377397e-05,-0.09419359103792037,-0.09421046923026927,0.0002323007518362385,0.0002329720250897338,0.07486821774136705,0.07486888782635383
-130,-3.108432577533253e-05,-194.04948712354073,3.853138409696849e-05,-0.05665628198179107,0.0003027278404932887,0.09231086532887162,-130,24315535275805.367,0.003178434423602773,24315535275805.363,7650161065221403.0,3.4630132350619459e+18,2.0663299267198454e-06,2.698397803356391e-06,3.830108883176586e-06,2.70207794093527e-06,2.706063954915905e-06,2.2245482636951835e-13,0.0035367257930501547,9.9299547876585048e-06,9.0048024247690552e-06,2.0347422753628911e-05,-130,-3.1084325997787354e-05,-3.108432577533253e-05,-194.04948918987066,-194.04948712354073,3.58329862936121e-05,3.853138409696849e-05,-0.05665245187290789,-0.05665628198179107,0.00030002576255235344,0.0003027278404932887,0.0923081592649167,0.09231086532887162
-120,-2.017355586267888e-05,-126.04354141490985,4.59339891644299e-05,-0.03257297163914985,0.00036780798027799544,0.10676579493117949,-120,21283146857273.43,0.002747583521470514,21283146857273.426,7746132807596194.0,5.3925843981406054e+18,7.544890834765283e-06,1.5747009196804326e-06,3.489732609600338e-06,1.576205146939136e-06,1.576074846118547e-06,1.4782235155451177e-12,0.0030652277120917374,5.5815532764756856e-06,8.7756666938037757e-06,1.6433306936978868e-05,-120,-2.0173557340902394e-05,-2.017355586267888e-05,-126.04353387001902,-126.04354141490985,4.4359288244749467e-05,4.59339891644299e-05,-0.03257646137175945,-0.03257297163914985,0.0003662317751310563,0.00036780798027799544,0.10676421885633337,0.10676579493117949
-110,-1.287491436694189e-05,-80.55384365877589,5.287364592762762e-05,-0.017043016159550062,0.00043209242098357636,0.11836632083760075,-110,18628928019622.27,0.0023843615364916955,18628928019622.266,7812962813949986.0,8.357650869484801e+18,8.417866325771683e-06,9.240627755997751e-07,4.369507820976837e-06,9.246646363986178e-07,9.240267494076138e-07,1.5921897182852654e-13,0.0026656959112466823,3.1522390426514023e-06,1.179125806151578e-05,2.2380561948305935e-05,-110,-1.2874914207722919e-05,-1.287491436694189e-05,-80.55385207664222,-80.55384365877589,5.194958315202785e-05,5.287364592762762e-05,-0.017038646651729085,-0.017043016159550062,0.00043116775634717775,0.00043209242098357636,0.11836539681085134,0.11836632083760075
-100,-8.10991215611551e-06,-50.86074694028345,5.798923752163267e-05,-0.0060727511238318765,0.0004943903228330215,0.12737071380287904,-100,16305717364416.781,0.0020782211950914858,16305717364416.779,7845997049269331.0,7.7399292708080538e+18,2.0430072851240766e-06,9.031750564488438e-07,5.870573313428683e-06,9.02502862387038e-07,9.021712994161657e-07,1.91578248084261e-12,0.0023283389884843552,2.9793263487309397e-06,6.5065144771135111e-06,1.1740961164502094e-05,-100,-8.109914071897991e-06,-8.10991215611551e-06,-50.86074489727616,-50.86074694028345,5.889241257808151e-05,5.798923752163267e-05,-0.006078621697145305,-0.0060727511238318765,0.0004952928256954086,0.0004943903228330215,0.12737161597417845,0.12737071380287904
-90,-5.064879659577051e-06,-31.89626829455173,6.429990741942064e-05,0.003578609323586557,0.000560224579984836,0.1344650210559883,-90,14272235032529.687,0.0018202605907842021,14272235032529.686,7840764726099433.0,1.6658938997635883e+19,4.829975353004556e-07,3.768871990865062e-07,3.962763018691348e-07,3.7675218046663225e-07,3.764977177245221e-07,2.64636979051356e-14,0.0020428810629643255,1.2116009692759538e-06,9.3758664536435247e-07,2.2605284186997697e-06,-90,-5.064879686040749e-06,-5.064879659577051e-06,-31.896268777549267,-31.89626829455173,6.467679461850715e-05,6.429990741942064e-05,0.0035782130472846877,0.003578609323586557,0.0005606013321653026,0.000560224579984836,0.134465397553706,0.1344650210559883
-80,-3.13548994635608e-06,-19.898739789656407,6.970693705317236e-05,0.015240967126438965,0.000627840571471111,0.13998630472860274,-80,12492349228864.545,0.001602966510884472,12492349228864.543,7793269007205657.0,9.2790323057217651e+19,1.5254788721108525e-07,6.037157053043012e-08,1.2049931608394682e-06,6.036861351977653e-08,6.045038264401725e-08,6.422687648242236e-13,0.0018021064584100254,1.9039530955856726e-07,1.9629900007632591e-06,3.0772326924904231e-06,-80,-3.135489304087315e-06,-3.13548994635608e-06,-19.89873963710852,-19.898739789656407,6.976730862370279e-05,6.970693705317236e-05,0.015242172119599804,0.015240967126438965,0.0006279009400846308,0.000627840571471111,0.13998636517898538,0.13998630472860274
-70,-1.9196718724795223e-06,-12.371805931631584,7.424085771992668e-05,0.03312677021278665,0.0006984233014838415,0.14434123347468106,-70,10934434222797.863,0.0014199978036489821,10934434222797.861,7700317700984848.0,1.631734591806765e+21,1.2586397275526906e-06,3.0467334280064083e-09,4.442368566962007e-07,3.0468022348779586e-09,2.219268435688093e-09,4.168215557052383e-13,0.0015991170653082906,9.4767945609020445e-09,2.1702116422656974e-06,3.4224209360735904e-06,-70,-1.9196714556579666e-06,-1.9196718724795223e-06,-12.371804672991857,-12.371805931631584,7.424390445335469e-05,7.424085771992668e-05,0.033127214449643345,0.03312677021278665,0.0006984263482860763,0.0006984233014838415,0.1443412356939495,0.14434123347468106
-60,-1.1519748347751013e-06,-7.678306481400195,7.824066179461603e-05,0.06359142556202779,0.0007738052077758684,0.1479130045936147,-60,9570808417492.7168,0.0012660025396357291,9570808417492.7148,7559865101255291.0,2.3447770392912462e+19,4.8014644704608145e-08,1.8737206069692513e-07,1.2574588951902443e-06,1.874219237951811e-07,1.8802871193379644e-07,4.763564033329802e-13,0.0014278910652206723,5.7724683289630317e-07,1.4517052730807008e-06,2.5150482320899516e-06,-60,-1.151974358418698e-06,-1.1519748347751013e-06,-7.67830652941484,-7.678306481400195,7.80532897339191e-05,7.824066179461603e-05,0.06359268302092298,0.06359142556202779,0.0007736177858520732,0.0007738052077758684,0.14791281656490277,0.1479130045936147
-50,-6.579695923870466e-07,-4.759697226064049,8.135728725045636e-05,0.11658213107762805,0.0008544415345687201,0.150919525784178,-50,8377242504177.249,0.0011364636954622729,8377242504177.248,7371324343774735.0,3.2953482443287449e+20,1.4285487370813144e-07,1.175093153373539e-08,2.783742477363571e-07,1.1750793214989827e-08,1.164700655365003e-08,1.1839798986974e-13,0.0012836104862414771,3.5951251012418052e-08,3.5697935218180545e-07,6.270294408559278e-07,-50,-6.579697107850365e-07,-6.579695923870466e-07,-4.759697083209176,-4.759697226064049,8.134553631892262e-05,8.135728725045636e-05,0.11658185270338031,0.11658213107762805,0.0008544297837755051,0.0008544415345687201,0.15091951413717145,0.150919525784178
-40,-3.237595001621689e-07,-2.9502630778409253,8.39608896829895e-05,0.206998860132368,0.0009424017721615247,0.1536347360483888,-40,7332528963072.6523,0.0010275689105357783,7332528963072.6514,7135802657993462.0,1.1154344336764381e+20,8.16698264571869e-09,3.053826232101114e-08,2.3191120226973005e-07,3.053684311351331e-08,3.0397825839800774e-08,9.324117909892307e-14,0.0011619007191345074,9.2965885515527419e-08,2.8057355727804943e-07,4.8013736433859494e-07,-40,-3.23759593403348e-07,-3.237595001621689e-07,-2.950263086007908,-2.9502630778409253,8.399142794531051e-05,8.39608896829895e-05,0.20699862822116574,0.206998860132368,0.0009424323090046382,0.0009424017721615247,0.15363476644621463,0.1536347360483888
-30,-7.258540751869312e-08,-1.8295113017617857,8.600570028178169e-05,0.3542825639808347,0.0010389602712102403,0.15622310619763644,-30,6418105263052.3252,0.00093610056142781975,6418105263052.3242,6856213453459411.0,2.3398089210400621e+20,1.1054117776687633e-07,1.2791314336714813e-08,5.192028723621789e-08,1.279127017240339e-08,1.2815877165062162e-08,9.603437739216195e-16,0.0010592377649131129,3.8791785978041543e-08,1.5748967510884792e-07,2.9779995592681824e-07,-30,-7.25854084790369e-08,-7.258540751869312e-08,-1.8295114123029634,-1.8295113017617857,8.599290896744497e-05,8.600570028178169e-05,0.3542826159011219,0.3542825639808347,0.0010389474799400679,0.0010389602712102403,0.15622309338175927,0.15622310619763644
-20,1.4690136311281928e-07,-1.135272980118453,8.739053142801858e-05,0.5778189169682686,0.0011451715926039663,0.15878547621902495,-20,5617724066720.0879,0.00085934298438912395,5617724066720.0869,6537231546392999.0,2.8418802567257584e+20,6.115579376242408e-09,9.249209808679239e-09,5.3734966476426393e-08,9.249012438089857e-09,9.126171734985533e-09,3.2692181279243927e-14,0.00097270037619858005,2.795549349565589e-08,1.0410787632703117e-07,1.750154868608079e-07,-20,1.4690139580500056e-07,1.4690136311281928e-07,-1.1352729740028735,-1.135272980118453,8.739978063782726e-05,8.739053142801858e-05,0.5778189707032351,0.5778189169682686,0.0011451808416164044,0.0011451715926039663,0.15878548534519668,0.15878547621902495
-10,3.6550261266974454e-07,-0.7052095163925431,8.819056341434873e-05,0.887511418799583,0.0012626731638042399,0.1614319005981584,-10,4917164583408.0479,0.00079500417093471753,4917164583408.0469,6185080233763736.0,1.4301573637890207e+20,3.9577472188412344e-08,1.613953502816606e-08,9.729144268000312e-08,1.614020091059501e-08,1.6328180335589693e-08,4.2695815642727956e-14,0.00089975102606067343,4.8623058029563246e-08,1.4001567139585595e-07,2.736942784495257e-07,-10,3.655026553655602e-07,3.6550261266974454e-07,-0.705209476815071,-0.7052095163925431,8.817442387932056e-05,8.819056341434873e-05,0.8875115160910256,0.887511418799583,0.0012626570236033293,0.0012626731638042399,0.16143188426997807,0.1614319005981584
0,5.951270685444717e-07,-0.4385266973528726,8.836078239934535e-05,1.2745115418782285,0.0013926373599356667,0.16420581314395513,0,4303979944510.0527,0.00074114967873451724,4303979944510.0518,5807166983947052.0,1.7521672737616734e+20,4.2711971903752755e-08,1.1571517196873262e-08,7.587015660170948e-08,1.1571257454599457e-08,1.1405470401459894e-08,3.594386990415319e-14,0.00083832704594403497,3.4737956402329859e-08,1.2264994139690516e-07,2.3718013544252355e-07,0,5.951270326006018e-07,5.951270685444717e-07,-0.4385267400648445,-0.4385266973528726,8.837235391654222e-05,8.836078239934535e-05,1.2745114660080719,1.2745115418782285,0.0013926489311931213,0.0013926373599356667,0.16420582454942553,0.16420581314395513
