voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-0.00029215546604870776,-1178.1440186719988,-0.9719171013347844,-324.05785661165993,1.8722484553131755,0.255673814206375,-50,3452321985.6626997,4.8548632112650605,3452321980.8078365,711105923.16011059,1.3214604464553798e+21,6.366462912410498e-12,1.1065592886438935e-12,5.5138116294983774e-12,4.440892098500626e-14,1.5319412405290223e-12,1.1384122811097797e-18,91057.618979155086,-1.7280399333685637e-11,8.6789060445412748e-12,1.4678702697779045e-11,-50,-0.0002921554660487066,-0.00029215546604870776,-1178.1440186720051,-1178.1440186719988,-0.9719171013358909,-0.9719171013347844,-324.0578566116544,-324.05785661165993,1.87224845531322,1.8722484553131755,0.25567381420790697,0.255673814206375
-40,-0.00018465756432240737,-828.9727127598433,-0.6696681791991236,-164.59211982575314,2.3163614305429014,0.7315416898882177,-40,3787419128.1852617,4.3410442331521413,3787419123.8442173,872467296.98377705,9.9158983716461163e+20,8.753886504564434e-12,4.447553436648377e-13,7.30437932361383e-12,3.552713678800501e-15,1.2383427616668996e-12,1.7076184216646695e-18,59895.496691888075,5.4569682106375694e-12,1.1448160212923725e-11,1.7614132374887959e-11,-40,-0.00018465756432240566,-0.00018465756432240737,-828.972712759852,-828.9727127598433,-0.6696681791986788,-0.6696681791991236,-164.59211982574584,-164.59211982575314,2.316361430542898,2.3163614305429014,0.731541689889456,0.7315416898882177
-30,-0.00012119764054400838,-602.3458619956502,-0.4791550590367037,-81.95336105134706,2.663509135525941,1.781432339657158,-30,4292427214.8068132,4.1123558210787197,4292427210.6944575,1043787892.2842963,1.0251155026538151e+21,1.1254996934439987e-11,3.819722316222851e-13,4.462208380573429e-12,2.220446049250313e-14,6.621814208074284e-12,2.927345865710862e-18,39410.174314887619,1.546140993013978e-11,1.3894267481813563e-11,2.2970514379494489e-11,-30,-0.00012119764054400545,-0.00012119764054400838,-602.3458619956615,-602.3458619956502,-0.4791550590363217,-0.4791550590367037,-81.9533610513426,-81.95336105134706,2.663509135525919,2.663509135525941,1.78143233966378,1.781432339657158
-20,-8.062548677492433e-05,-441.81419475211123,-0.3483445254118435,-39.591208500073876,2.9083805766511848,4.198782515544053,-20,5023933726.9945002,4.0813161839847591,5023933722.9131842,1230959205.441766,2.5537819463836048e+20,2.3248958314070478e-11,1.305622276959184e-13,8.08597633294994e-12,2.398081733190338e-14,1.5898393712632242e-11,6.545870616381233e-18,25948.628876941882,-1.6143530956469476e-11,2.9269308282613592e-11,4.7903070399257786e-11,-20,-8.062548677493088e-05,-8.062548677492433e-05,-441.814194752088,-441.81419475211123,-0.3483445254119741,-0.3483445254118435,-39.59120850008196,-39.591208500073876,2.908380576651161,2.9083805766511848,4.198782515528155,4.198782515544053
-10,-5.090424969522032e-05,-315.64483831989713,-0.24847489405428136,-18.154178417169284,2.9874118753689207,9.573651185341305,-10,6058743574.2825899,4.1914206325995078,6058743570.0911694,1445510748.1123824,5.2025132314674509e+20,4.888534022029489e-12,9.908740494779522e-15,1.0444978215673473e-12,1.3322676295501878e-15,6.288303211476887e-12,1.904130065427667e-18,17105.950964661806,9.7770680440589786e-12,7.9630064067150534e-12,1.2545187111356881e-11,-10,-5.090424969521841e-05,-5.090424969522032e-05,-315.644838319902,-315.64483831989713,-0.24847489405427145,-0.24847489405428136,-18.15417841717033,-18.154178417169284,2.987411875368922,2.9874118753689207,9.573651185347593,9.573651185341305
0,-2.5335694491628492e-05,-209.03031877351592,-0.1655572516021444,-7.612943400691109,2.7958871146901823,20.281714426418603,0,7500997844.0620899,4.4066101252488821,7500997839.6554794,1702214997.6652267,5.9165806763537478e+20,8.37019342725398e-11,9.381384558082573e-15,1.0344614054247359e-11,3.774758283725532e-14,7.37294669761468e-11,2.5353390177215718e-17,11300.016435458236,-1.0837197805813048e-10,1.1196261174204041e-10,1.6818996195766545e-10,0,-2.5335694491653846e-05,-2.5335694491628492e-05,-209.0303187734322,-209.03031877351592,-0.1655572516021538,-0.1655572516021444,-7.612943400701454,-7.612943400691109,2.7958871146901445,2.7958871146901823,20.281714426344873,20.281714426418603
10,-1.493292336468581e-06,-121.75602535460669,-0.09772009562849115,-2.7974482378550887,2.28964676548488,37.88188105644235,10,9491807370.7743607,4.7043603365153084,9491807366.0699997,2017661635.5466702,7.7654365152967433e+20,3.4788172342814505e-11,6.689093723366568e-15,1.0023093466315913e-11,5.906386491005833e-14,2.4790836050669895e-11,9.537590986083422e-18,7490.4768169027657,-1.5279510989785194e-10,4.3850549543079999e-11,6.9769995336699253e-11,10,-1.4932923364781187e-06,-1.493292336468581e-06,-121.7560253545719,-121.75602535460669,-0.09772009562849784,-0.09772009562849115,-2.7974482378651118,-2.7974482378550887,2.2896467654849393,2.28964676548488,37.88188105641756,37.88188105644235
20,1.955153685764092e-05,-60.94741924311133,-0.049801250898873564,-0.8862259345232462,1.6161964951824799,60.54387676558497,20,12222288919.145964,5.0711504046168452,12222288914.074814,2410160997.7922611,3.3379275449672801e+20,7.054268280626275e-11,3.892719480091955e-15,9.874323581016142e-13,1.3322676295501878e-14,6.94839741299802e-11,2.2402327388981735e-17,4993.4567483367837,-8.7119644831545884e-11,9.9006745533858584e-11,1.4118049784794806e-10,20,1.9551536857618517e-05,1.955153685764092e-05,-60.947419243040784,-60.94741924311133,-0.04980125089886967,-0.049801250898873564,-0.8862259345242336,-0.8862259345232462,1.6161964951824932,1.6161964951824799,60.543876765515485,60.54387676558497
30,3.636218242943515e-05,-27.083611583455333,-0.022498184466200055,-0.25116140690171757,1.0213012118488087,84.18941454411697,30,15951205252.672026,5.4994961429345004,15951205247.172529,2900484851.3559556,1.2753797158832408e+21,8.899903036763135e-11,4.253541963095131e-15,2.452982261758052e-12,7.327471962526033e-15,8.670042461744742e-11,2.8189256484623115e-17,3359.516181985995,-1.4661694081041787e-10,1.2430547760973114e-10,1.7829741155717116e-10,30,3.6362182429406964e-05,3.636218242943515e-05,-27.083611583366334,-27.083611583455333,-0.0224981844661958,-0.022498184466200055,-0.25116140690417055,-0.25116140690171757,1.021301211848816,1.0213012118488087,84.18941454403027,84.18941454411697
40,4.955646853632538e-05,-11.503494776900686,-0.0095696129906318,-0.06870501894346356,0.6242217171772568,106.58428413123795,40,21028834520.018658,5.9860121670579929,21028834514.032646,3512995619.3112645,7.2125332515324219e+20,2.729532155854031e-10,4.432218481120742e-15,2.0950935430974482e-11,1.1146639167236572e-13,2.93709945253795e-10,9.076127436419279e-17,2293.3441933070558,2.6237501060677459e-10,4.0150576010227212e-10,5.877292992562122e-10,40,4.955646853641614e-05,4.955646853632538e-05,-11.503494777173639,-11.503494776900686,-0.009569612990627368,-0.0095696129906318,-0.0687050189644145,-0.06870501894346356,0.6242217171773683,0.6242217171772568,106.58428413153166,106.58428413123795
50,6.088003456144044e-05,-5.064718920143315,-0.004034387024673632,-0.019658751721691688,0.40100853116632135,128.1117575545486,50,27929268320.741703,6.5301511504279999,27929268314.211552,4276971187.5522451,7.2404328096315998e+20,5.304112704607178e-11,2.035697999058783e-15,1.4425745320512107e-11,5.140332604014475e-14,6.752998160663992e-11,1.929879867024198e-17,1600.942599825762,-9.7032604173818982e-11,8.7116979264100623e-11,1.3516358518539384e-10,50,6.088003456142114e-05,6.088003456144044e-05,-5.064718920090274,-5.064718920143315,-0.004034387024675667,-0.004034387024673632,-0.019658751707265942,-0.019658751721691688,0.40100853116637275,0.40100853116632135,128.11175755448107,128.1117575545486
60,7.183399812027176e-05,-2.4528721413304373,-0.0016622736282374726,-0.0062106417241518585,0.28759106990220606,150.09847386723916,60,37294114389.973953,7.1333891705544881,37294114382.840561,5228105953.3269558,2.0948358613670198e+21,8.409717366930636e-11,8.10332703715666e-16,1.1678665846892589e-11,5.645484080218921e-14,7.256062417582143e-11,2.5126385347351565e-17,1154.9016785872232,-1.4813883453257404e-10,1.1170451759407813e-10,1.6845056426129101e-10,60,7.183399812024664e-05,7.183399812027176e-05,-2.45287214124634,-2.4528721413304373,-0.0016622736282366623,-0.0016622736282374726,-0.006210641735830524,-0.0062106417241518585,0.2875910699022625,0.28759106990220606,150.0984738671666,150.09847386723916
70,8.337946351732716e-05,-1.328647776094821,-0.0005195744157306791,-0.002170498864086248,0.23411531106878175,173.7789518203703,70,49991630624.408287,7.7987054551663331,49991630616.609581,6410247304.7357893,1.456509360056519e+22,3.7491343363171836e-11,9.974659986866641e-17,3.207543388880629e-11,6.855627177060342e-14,5.5138116294983774e-12,6.911788849595091e-18,871.57603796208514,6.9402927849182561e-11,4.9646704169858283e-11,7.5169054140900027e-11,70,8.337946351733407e-05,8.337946351732716e-05,-1.3286477761323123,-1.328647776094821,-0.0005195744157307789,-0.0005195744157306791,-0.0021704988320108143,-0.002170498864086248,0.2341153110687132,0.23411531106878175,173.77895182037582,173.7789518203703
80,9.611541217102773e-05,-0.786791698805197,0.00015795572967928812,-0.0007889070722467638,0.21131587668803778,200.11226123823477,80,67196738979.821861,8.5302569831990311,67196738971.291603,7877457749.7689438,8.8565263104526296e+21,7.617584341090833e-11,2.925177461365891e-16,4.452444055808025e-12,3.0253577421035516e-15,7.170797289290931e-11,2.370336999596434e-17,696.08489495124627,-5.7477578252473904e-11,1.0471215086646362e-10,1.5236985414709969e-10,80,9.611541217100403e-05,9.611541217102773e-05,-0.7867916987290211,-0.786791698805197,0.00015795572967958063,0.00015795572967928812,-0.0007889070766992079,-0.0007889070722467638,0.21131587668803475,0.21131587668803778,200.11226123816306,200.11226123823477
90,0.00011046460271324883,-0.49142245129471607,0.000641656678465983,-0.0002537444689355746,0.2038107725928782,229.87495491330742,90,90499291611.700272,9.3331826692110536,90499291602.367096,9696509199.4015694,6.7736158681975174e+21,2.574855884063254e-10,1.0104764247564901e-16,7.110347380323567e-11,7.649436639667329e-14,1.8630430531629827e-10,7.109655746073695e-17,592.45567011953392,2.0449109072728788e-10,3.2567480369535417e-10,5.1502959232466172e-10,90,0.00011046460271331993,0.00011046460271324883,-0.49142245155220166,-0.49142245129471607,0.000641656678465882,0.000641656678465983,-0.0002537443978321008,-0.0002537444689355746,0.2038107725929547,0.2038107725928782,229.87495491349372,229.87495491330742
100,0.00012678339935821582,-0.31469266241427496,0.001016664494896667,-2.5878285836482967e-05,0.2038917738053582,263.77063826572197,100,122050564772.26575,10.213494391947977,122050564762.05225,11949932127.880432,8.737088438014454e+21,3.471467557858432e-10,1.1410143663237449e-15,6.016563289246157e-11,1.5931700403370996e-14,2.8700242182821967e-10,1.0158974356189177e-16,537.14797630178441,3.1774261000094839e-10,4.5438808752254272e-10,6.9427919316411568e-10,100,0.0001267833993583174,0.00012678339935821582,-0.3146926627614217,-0.31469266241427496,0.001016664494897808,0.001016664494896667,-2.5878225670850075e-05,-2.5878285836482967e-05,0.20389177380537413,0.2038917738053582,263.770638266009,263.77063826572197
